,,,,,,,,,,,Time ,Exterior temperature,Interior Temperature,hour ,Date,Max Exterior temp of day,Max interior temperature of day,Index of exterior max temperature,index of inerior max temperature,Time lag ,
,,,,,,,,,,,23-05-2012 08:00,30.90469101,32.1443292,8,23-05-2012 00:00,37.58175781,35.6564203,18,21,3,30.88531457
,,,,,,,,,,,23-05-2012 09:00,31.31912482,32.0325561,9,23-05-2012 00:00,37.58175781,35.6564203,18,21,3,30.56463979
,,,,,,,,,,,23-05-2012 10:00,31.93270488,32.02681999,10,23-05-2012 00:00,37.58175781,35.6564203,18,21,3,30.53349826
,,,,,,,,,,,23-05-2012 11:00,32.80053143,32.13269505,11,23-05-2012 00:00,37.58175781,35.6564203,18,21,3,30.90469101
,,,,,,,,,,,23-05-2012 12:00,33.7973077,32.36553157,12,23-05-2012 00:00,37.58175781,35.6564203,18,21,3,31.31912482
,,,,,,,,,,,23-05-2012 13:00,34.78401979,32.71979359,13,23-05-2012 00:00,37.58175781,35.6564203,18,21,3,31.93270488
,,,,,,,,,,,23-05-2012 14:00,35.725971,33.1659874,14,23-05-2012 00:00,37.58175781,35.6564203,18,21,3,32.80053143
,,,,,,,,,,,23-05-2012 15:00,36.51255285,33.66950512,15,23-05-2012 00:00,37.58175781,35.6564203,18,21,3,33.7973077
,,,,,,,,,,,23-05-2012 16:00,37.08998398,34.1928102,16,23-05-2012 00:00,37.58175781,35.6564203,18,21,3,34.78401979
,,,,,,,,,,,23-05-2012 17:00,37.4397911,34.68615445,17,23-05-2012 00:00,37.58175781,35.6564203,18,21,3,35.725971
,,,,,,,,,,,23-05-2012 18:00,37.58175781,35.1150407,18,23-05-2012 00:00,37.58175781,35.6564203,18,21,3,36.51255285
,,,,,,,,,,,23-05-2012 19:00,37.15886031,35.45310695,19,23-05-2012 00:00,37.58175781,35.6564203,18,21,3,37.08998398
,,,,,,,,,,,23-05-2012 20:00,36.4978617,35.6374398,20,23-05-2012 00:00,37.58175781,35.6564203,18,21,3,37.4397911
,,,,,,,,,,,23-05-2012 21:00,35.83938842,35.6564203,21,23-05-2012 00:00,37.58175781,35.6564203,18,21,3,37.58175781
,,,,,,,,,,,23-05-2012 22:00,35.1251727,35.54733331,22,23-05-2012 00:00,37.58175781,35.6564203,18,21,3,37.15886031
,,,,,,,,,,,23-05-2012 23:00,34.31909996,35.33768873,23,23-05-2012 00:00,37.58175781,35.6564203,18,21,3,36.4978617
,,,,,,,,,,,24-05-2012 00:00,33.44344343,35.03822851,0,24-05-2012 00:00,37.75495268,35.75434881,18,21,3,35.83938842
,,,,,,,,,,,24-05-2012 01:00,32.81604678,34.66329262,1,24-05-2012 00:00,37.75495268,35.75434881,18,21,3,35.1251727
,,,,,,,,,,,24-05-2012 02:00,32.38054343,34.26959962,2,24-05-2012 00:00,37.75495268,35.75434881,18,21,3,34.31909996
,,,,,,,,,,,24-05-2012 03:00,32.00753624,33.89787016,3,24-05-2012 00:00,37.75495268,35.75434881,18,21,3,33.44344343
,,,,,,,,,,,24-05-2012 04:00,31.55260211,33.55379833,4,24-05-2012 00:00,37.75495268,35.75434881,18,21,3,32.81604678
,,,,,,,,,,,24-05-2012 05:00,31.04629675,33.22065403,5,24-05-2012 00:00,37.75495268,35.75434881,18,21,3,32.38054343
,,,,,,,,,,,24-05-2012 06:00,30.5494165,32.8807739,6,24-05-2012 00:00,37.75495268,35.75434881,18,21,3,32.00753624
,,,,,,,,,,,24-05-2012 07:00,30.39653922,32.53928578,7,24-05-2012 00:00,37.75495268,35.75434881,18,21,3,31.55260211
,,,,,,,,,,,24-05-2012 08:00,30.68827344,32.25264803,8,24-05-2012 00:00,37.75495268,35.75434881,18,21,3,31.04629675
,,,,,,,,,,,24-05-2012 09:00,31.06764281,32.0798514,9,24-05-2012 00:00,37.75495268,35.75434881,18,21,3,30.5494165
,,,,,,,,,,,24-05-2012 10:00,31.66177486,32.02188016,10,24-05-2012 00:00,37.75495268,35.75434881,18,21,3,30.39653922
,,,,,,,,,,,24-05-2012 11:00,32.5280275,32.08630209,11,24-05-2012 00:00,37.75495268,35.75434881,18,21,3,30.68827344
,,,,,,,,,,,24-05-2012 12:00,33.54847201,32.28832055,12,24-05-2012 00:00,37.75495268,35.75434881,18,21,3,31.06764281
,,,,,,,,,,,24-05-2012 13:00,34.57038873,32.62283251,13,24-05-2012 00:00,37.75495268,35.75434881,18,21,3,31.66177486
,,,,,,,,,,,24-05-2012 14:00,35.57318801,33.06123169,14,24-05-2012 00:00,37.75495268,35.75434881,18,21,3,32.5280275
,,,,,,,,,,,24-05-2012 15:00,36.47489193,33.57071949,15,24-05-2012 00:00,37.75495268,35.75434881,18,21,3,33.54847201
,,,,,,,,,,,24-05-2012 16:00,37.1417144,34.1154029,16,24-05-2012 00:00,37.75495268,35.75434881,18,21,3,34.57038873
,,,,,,,,,,,24-05-2012 17:00,37.56420185,34.64473174,17,24-05-2012 00:00,37.75495268,35.75434881,18,21,3,35.57318801
,,,,,,,,,,,24-05-2012 18:00,37.75495268,35.11280435,18,24-05-2012 00:00,37.75495268,35.75434881,18,21,3,36.47489193
,,,,,,,,,,,24-05-2012 19:00,37.36672364,35.48862816,19,24-05-2012 00:00,37.75495268,35.75434881,18,21,3,37.1417144
,,,,,,,,,,,24-05-2012 20:00,36.73161024,35.70634102,20,24-05-2012 00:00,37.75495268,35.75434881,18,21,3,37.56420185
,,,,,,,,,,,24-05-2012 21:00,36.08750721,35.75434881,21,24-05-2012 00:00,37.75495268,35.75434881,18,21,3,37.75495268
,,,,,,,,,,,24-05-2012 22:00,35.36282143,35.66904607,22,24-05-2012 00:00,37.75495268,35.75434881,18,21,3,37.36672364
,,,,,,,,,,,24-05-2012 23:00,34.55202717,35.47606973,23,24-05-2012 00:00,37.75495268,35.75434881,18,21,3,36.73161024
,,,,,,,,,,,25-05-2012 00:00,33.65954931,35.1883067,0,25-05-2012 00:00,37.62528836,35.66991257,18,20,2,35.36282143
,,,,,,,,,,,25-05-2012 01:00,32.93385923,34.81827522,1,25-05-2012 00:00,37.62528836,35.66991257,18,20,2,34.55202717
,,,,,,,,,,,25-05-2012 02:00,32.35227284,34.41078625,2,25-05-2012 00:00,37.62528836,35.66991257,18,20,2,33.65954931
,,,,,,,,,,,25-05-2012 03:00,31.81546693,34.00214939,3,25-05-2012 00:00,37.62528836,35.66991257,18,20,2,32.93385923
,,,,,,,,,,,25-05-2012 04:00,31.3044801,33.60032376,4,25-05-2012 00:00,37.62528836,35.66991257,18,20,2,32.35227284
,,,,,,,,,,,25-05-2012 05:00,30.80061109,33.21224217,5,25-05-2012 00:00,37.62528836,35.66991257,18,20,2,31.81546693
,,,,,,,,,,,25-05-2012 06:00,30.33434002,32.83278945,6,25-05-2012 00:00,37.62528836,35.66991257,18,20,2,31.3044801
,,,,,,,,,,,25-05-2012 07:00,30.29959896,32.47004853,7,25-05-2012 00:00,37.62528836,35.66991257,18,20,2,30.80061109
,,,,,,,,,,,25-05-2012 08:00,30.72207262,32.1883492,8,25-05-2012 00:00,37.62528836,35.66991257,18,20,2,30.33434002
,,,,,,,,,,,25-05-2012 09:00,31.27669308,32.04521214,9,25-05-2012 00:00,37.62528836,35.66991257,18,20,2,30.29959896
,,,,,,,,,,,25-05-2012 10:00,31.95292473,32.03913988,10,25-05-2012 00:00,37.62528836,35.66991257,18,20,2,30.72207262
,,,,,,,,,,,25-05-2012 11:00,32.84221954,32.15869968,11,25-05-2012 00:00,37.62528836,35.66991257,18,20,2,31.27669308
,,,,,,,,,,,25-05-2012 12:00,33.93317571,32.40722639,12,25-05-2012 00:00,37.62528836,35.66991257,18,20,2,31.95292473
,,,,,,,,,,,25-05-2012 13:00,34.88909759,32.78324457,13,25-05-2012 00:00,37.62528836,35.66991257,18,20,2,32.84221954
,,,,,,,,,,,25-05-2012 14:00,35.83665659,33.2443176,14,25-05-2012 00:00,37.62528836,35.66991257,18,20,2,33.93317571
,,,,,,,,,,,25-05-2012 15:00,36.64286622,33.75794749,15,25-05-2012 00:00,37.62528836,35.66991257,18,20,2,34.88909759
,,,,,,,,,,,25-05-2012 16:00,37.20211403,34.28958951,16,25-05-2012 00:00,37.62528836,35.66991257,18,20,2,35.83665659
,,,,,,,,,,,25-05-2012 17:00,37.53443592,34.78593083,17,25-05-2012 00:00,37.62528836,35.66991257,18,20,2,36.64286622
,,,,,,,,,,,25-05-2012 18:00,37.62528836,35.21341936,18,25-05-2012 00:00,37.62528836,35.66991257,18,20,2,37.20211403
,,,,,,,,,,,25-05-2012 19:00,36.96518924,35.53824393,19,25-05-2012 00:00,37.62528836,35.66991257,18,20,2,37.53443592
,,,,,,,,,,,25-05-2012 20:00,35.93549569,35.66991257,20,25-05-2012 00:00,37.62528836,35.66991257,18,20,2,37.62528836
,,,,,,,,,,,25-05-2012 21:00,34.79749845,35.57993641,21,25-05-2012 00:00,37.62528836,35.66991257,18,20,2,36.96518924
,,,,,,,,,,,25-05-2012 22:00,34.06119651,35.30923746,22,25-05-2012 00:00,37.62528836,35.66991257,18,20,2,35.93549569
,,,,,,,,,,,25-05-2012 23:00,33.66445918,34.9685858,23,25-05-2012 00:00,37.62528836,35.66991257,18,20,2,34.79749845
,,,,,,,,,,,26-05-2012 00:00,33.36786056,34.6439737,0,26-05-2012 00:00,36.87640384,35.42388329,18,21,3,34.79749845
,,,,,,,,,,,26-05-2012 01:00,32.98195054,34.35345201,1,26-05-2012 00:00,36.87640384,35.42388329,18,21,3,34.06119651
,,,,,,,,,,,26-05-2012 02:00,32.50755754,34.07401205,2,26-05-2012 00:00,36.87640384,35.42388329,18,21,3,33.66445918
,,,,,,,,,,,26-05-2012 03:00,32.02575383,33.78252599,3,26-05-2012 00:00,36.87640384,35.42388329,18,21,3,33.36786056
,,,,,,,,,,,26-05-2012 04:00,31.61743213,33.47865617,4,26-05-2012 00:00,36.87640384,35.42388329,18,21,3,32.98195054
,,,,,,,,,,,26-05-2012 05:00,31.24569244,33.17685408,5,26-05-2012 00:00,36.87640384,35.42388329,18,21,3,32.50755754
,,,,,,,,,,,26-05-2012 06:00,30.92690921,32.88343554,6,26-05-2012 00:00,36.87640384,35.42388329,18,21,3,32.02575383
,,,,,,,,,,,26-05-2012 07:00,30.8831825,32.60767341,7,26-05-2012 00:00,36.87640384,35.42388329,18,21,3,31.61743213
,,,,,,,,,,,26-05-2012 08:00,31.22722454,32.39138978,8,26-05-2012 00:00,36.87640384,35.42388329,18,21,3,31.24569244
,,,,,,,,,,,26-05-2012 09:00,31.74408227,32.28356728,9,26-05-2012 00:00,36.87640384,35.42388329,18,21,3,30.92690921
,,,,,,,,,,,26-05-2012 10:00,32.50495618,32.29689407,10,26-05-2012 00:00,36.87640384,35.42388329,18,21,3,30.8831825
,,,,,,,,,,,26-05-2012 11:00,33.28933103,32.43822771,11,26-05-2012 00:00,36.87640384,35.42388329,18,21,3,31.22722454
,,,,,,,,,,,26-05-2012 12:00,34.17765197,32.69026186,12,26-05-2012 00:00,36.87640384,35.42388329,18,21,3,31.74408227
,,,,,,,,,,,26-05-2012 13:00,34.98312911,33.03493219,13,26-05-2012 00:00,36.87640384,35.42388329,18,21,3,32.50495618
,,,,,,,,,,,26-05-2012 14:00,35.65211721,33.44113517,14,26-05-2012 00:00,36.87640384,35.42388329,18,21,3,33.28933103
,,,,,,,,,,,26-05-2012 15:00,36.04340399,33.86570475,15,26-05-2012 00:00,36.87640384,35.42388329,18,21,3,34.17765197
,,,,,,,,,,,26-05-2012 16:00,36.42274343,34.26152319,16,26-05-2012 00:00,36.87640384,35.42388329,18,21,3,34.98312911
,,,,,,,,,,,26-05-2012 17:00,36.76881662,34.61916282,17,26-05-2012 00:00,36.87640384,35.42388329,18,21,3,35.65211721
,,,,,,,,,,,26-05-2012 18:00,36.87640384,34.94383192,18,26-05-2012 00:00,36.87640384,35.42388329,18,21,3,36.04340399
,,,,,,,,,,,26-05-2012 19:00,36.61765349,35.20650026,19,26-05-2012 00:00,36.87640384,35.42388329,18,21,3,36.42274343
,,,,,,,,,,,26-05-2012 20:00,36.28263406,35.36438588,20,26-05-2012 00:00,36.87640384,35.42388329,18,21,3,36.76881662
,,,,,,,,,,,26-05-2012 21:00,36.04277384,35.42388329,21,26-05-2012 00:00,36.87640384,35.42388329,18,21,3,36.87640384
,,,,,,,,,,,26-05-2012 22:00,35.44330176,35.41626501,22,26-05-2012 00:00,36.87640384,35.42388329,18,21,3,36.61765349
,,,,,,,,,,,26-05-2012 23:00,34.52436036,35.30805909,23,26-05-2012 00:00,36.87640384,35.42388329,18,21,3,36.28263406
,,,,,,,,,,,27-05-2012 00:00,33.45290073,35.06337466,0,27-05-2012 00:00,36.20511353,35.06337466,18,0,6,36.87640384
,,,,,,,,,,,27-05-2012 01:00,32.70409789,34.69089824,1,27-05-2012 00:00,36.20511353,35.06337466,18,0,6,36.61765349
,,,,,,,,,,,27-05-2012 02:00,32.21198329,34.27236257,2,27-05-2012 00:00,36.20511353,35.06337466,18,0,6,36.28263406
,,,,,,,,,,,27-05-2012 03:00,31.80882604,33.86897446,3,27-05-2012 00:00,36.20511353,35.06337466,18,0,6,36.04277384
,,,,,,,,,,,27-05-2012 04:00,31.38020464,33.49589406,4,27-05-2012 00:00,36.20511353,35.06337466,18,0,6,35.44330176
,,,,,,,,,,,27-05-2012 05:00,30.91710052,33.1459679,5,27-05-2012 00:00,36.20511353,35.06337466,18,0,6,34.52436036
,,,,,,,,,,,27-05-2012 06:00,30.46895253,32.80262271,6,27-05-2012 00:00,36.20511353,35.06337466,18,0,6,33.45290073
,,,,,,,,,,,27-05-2012 07:00,30.42540623,32.46939777,7,27-05-2012 00:00,36.20511353,35.06337466,18,0,6,32.70409789
,,,,,,,,,,,27-05-2012 08:00,30.86019431,32.20668914,8,27-05-2012 00:00,36.20511353,35.06337466,18,0,6,32.21198329
,,,,,,,,,,,27-05-2012 09:00,31.46747265,32.0788084,9,27-05-2012 00:00,36.20511353,35.06337466,18,0,6,31.80882604
,,,,,,,,,,,27-05-2012 10:00,32.02852387,32.08852257,10,27-05-2012 00:00,36.20511353,35.06337466,18,0,6,31.38020464
,,,,,,,,,,,27-05-2012 11:00,32.64627044,32.20136109,11,27-05-2012 00:00,36.20511353,35.06337466,18,0,6,30.91710052
,,,,,,,,,,,27-05-2012 12:00,33.37986831,32.39685247,12,27-05-2012 00:00,36.20511353,35.06337466,18,0,6,30.46895253
,,,,,,,,,,,27-05-2012 13:00,34.05229481,32.66877294,13,27-05-2012 00:00,36.20511353,35.06337466,18,0,6,30.42540623
,,,,,,,,,,,27-05-2012 14:00,34.68200048,32.99495179,14,27-05-2012 00:00,36.20511353,35.06337466,18,0,6,30.86019431
,,,,,,,,,,,27-05-2012 15:00,35.12838307,33.34962276,15,27-05-2012 00:00,36.20511353,35.06337466,18,0,6,31.46747265
,,,,,,,,,,,27-05-2012 16:00,35.6209587,33.70077953,16,27-05-2012 00:00,36.20511353,35.06337466,18,0,6,32.02852387
,,,,,,,,,,,27-05-2012 17:00,36.00163469,34.04719188,17,27-05-2012 00:00,36.20511353,35.06337466,18,0,6,32.64627044
,,,,,,,,,,,27-05-2012 18:00,36.20511353,34.37455275,18,27-05-2012 00:00,36.20511353,35.06337466,18,0,6,33.37986831
,,,,,,,,,,,27-05-2012 19:00,35.8289739,34.64896445,19,27-05-2012 00:00,36.20511353,35.06337466,18,0,6,34.05229481
,,,,,,,,,,,27-05-2012 20:00,35.08768362,34.79026985,20,27-05-2012 00:00,36.20511353,35.06337466,18,0,6,34.68200048
,,,,,,,,,,,27-05-2012 21:00,34.19274539,34.75930604,21,27-05-2012 00:00,36.20511353,35.06337466,18,0,6,35.12838307
,,,,,,,,,,,27-05-2012 22:00,33.38735258,34.57082183,22,27-05-2012 00:00,36.20511353,35.06337466,18,0,6,35.6209587
,,,,,,,,,,,27-05-2012 23:00,32.71897175,34.27812233,23,27-05-2012 00:00,36.20511353,35.06337466,18,0,6,36.00163469
,,,,,,,,,,,28-05-2012 00:00,32.07054831,33.93446507,0,28-05-2012 00:00,36.45405092,34.96521085,17,20,3,34.19274539
,,,,,,,,,,,28-05-2012 01:00,31.5983858,33.56414242,1,28-05-2012 00:00,36.45405092,34.96521085,17,20,3,33.38735258
,,,,,,,,,,,28-05-2012 02:00,31.26475341,33.19943562,2,28-05-2012 00:00,36.45405092,34.96521085,17,20,3,32.71897175
,,,,,,,,,,,28-05-2012 03:00,30.97866745,32.86885232,3,28-05-2012 00:00,36.45405092,34.96521085,17,20,3,32.07054831
,,,,,,,,,,,28-05-2012 04:00,30.65794436,32.5722627,4,28-05-2012 00:00,36.45405092,34.96521085,17,20,3,31.5983858
,,,,,,,,,,,28-05-2012 05:00,30.31872899,32.29417841,5,28-05-2012 00:00,36.45405092,34.96521085,17,20,3,31.26475341
,,,,,,,,,,,28-05-2012 06:00,29.99096741,32.02320734,6,28-05-2012 00:00,36.45405092,34.96521085,17,20,3,30.97866745
,,,,,,,,,,,28-05-2012 07:00,30.01126129,31.76210655,7,28-05-2012 00:00,36.45405092,34.96521085,17,20,3,30.65794436
,,,,,,,,,,,28-05-2012 08:00,30.4486332,31.56396098,8,28-05-2012 00:00,36.45405092,34.96521085,17,20,3,30.31872899
,,,,,,,,,,,28-05-2012 09:00,30.99261138,31.48327718,9,28-05-2012 00:00,36.45405092,34.96521085,17,20,3,29.99096741
,,,,,,,,,,,28-05-2012 10:00,31.85690765,31.52428475,10,28-05-2012 00:00,36.45405092,34.96521085,17,20,3,30.01126129
,,,,,,,,,,,28-05-2012 11:00,33.06508694,31.71155557,11,28-05-2012 00:00,36.45405092,34.96521085,17,20,3,30.4486332
,,,,,,,,,,,28-05-2012 12:00,34.58875012,32.07469028,12,28-05-2012 00:00,36.45405092,34.96521085,17,20,3,30.99261138
,,,,,,,,,,,28-05-2012 13:00,35.54193338,32.61007146,13,28-05-2012 00:00,36.45405092,34.96521085,17,20,3,31.85690765
,,,,,,,,,,,28-05-2012 14:00,36.04634919,33.19380684,14,28-05-2012 00:00,36.45405092,34.96521085,17,20,3,33.06508694
,,,,,,,,,,,28-05-2012 15:00,36.20225309,33.72482454,15,28-05-2012 00:00,36.45405092,34.96521085,17,20,3,34.58875012
,,,,,,,,,,,28-05-2012 16:00,36.35703133,34.14632361,16,28-05-2012 00:00,36.45405092,34.96521085,17,20,3,35.54193338
,,,,,,,,,,,28-05-2012 17:00,36.45405092,34.47695244,17,28-05-2012 00:00,36.45405092,34.96521085,17,20,3,36.04634919
,,,,,,,,,,,28-05-2012 18:00,36.38760029,34.7368365,18,28-05-2012 00:00,36.45405092,34.96521085,17,20,3,36.20225309
,,,,,,,,,,,28-05-2012 19:00,35.87476881,34.91547109,19,28-05-2012 00:00,36.45405092,34.96521085,17,20,3,36.35703133
,,,,,,,,,,,28-05-2012 20:00,35.14636718,34.96521085,20,28-05-2012 00:00,36.45405092,34.96521085,17,20,3,36.45405092
,,,,,,,,,,,28-05-2012 21:00,34.45034458,34.87513398,21,28-05-2012 00:00,36.45405092,34.96521085,17,20,3,36.38760029
,,,,,,,,,,,28-05-2012 22:00,33.81540902,34.68050197,22,28-05-2012 00:00,36.45405092,34.96521085,17,20,3,35.87476881
,,,,,,,,,,,28-05-2012 23:00,33.20975377,34.42130568,23,28-05-2012 00:00,36.45405092,34.96521085,17,20,3,35.14636718
