Date/Time,[1] Site Diffuse Solar Radiation Rate per Area  (W/m2),[1] Site Direct Solar Radiation Rate per Area  (W/m2),[1] Site Outdoor Air Dewpoint Temperature  (C),[1] Site Outdoor Air Drybulb Temperature  (C),[1] Site Solar Altitude Angle  (deg),[1] Site Solar Azimuth Angle  (deg),[1] Site Wind Direction  (deg),[1] Site Wind Speed  (m/s),[1] Surface Outside Face Temperature  (C),Orientation,Lats,Longs,[1] Dry Bulb Temperature (C),[1] Global Horizontal Radiation (Wh/m2),[1] Relative Humidity (),DNR,SC,hdi
Year 1 Apr 19 17:00,132.5,593.5,7.25,38.1,27.38342708,270.7975649,268,6.125,39.03925736,0,22.7196,75.8577,37.8,562,16,714,1,127
Year 1 Apr 19 18:00,124.25,189,7.3,36.15,13.58369274,276.3189828,267.75,5.875,37.66329961,0,22.7196,75.8577,35.6,243,18,232,1,149
Year 1 Apr 19 19:00,25,30,6.625,34.1,-0.069632346,281.8994878,272.25,5.725,34.93387392,0,22.7196,75.8577,33.6,60,18,60,0,50
Year 1 Apr 19 20:00,0,0,5.2,32.1,-13.42574981,288.1709455,271,5.625,32.7865629,0,22.7196,75.8577,31.6,0,19,0,0,0
Year 1 Apr 19 21:00,0,0,3.525,30.7,-26.24848663,295.9073777,275.25,5.675,31.48706255,0,22.7196,75.8577,30.4,0,17,0,0,0
Year 1 Apr 19 22:00,0,0,1.975,29.65,-38.10285966,306.2984709,271.75,5.625,30.37471381,0,22.7196,75.8577,29.4,0,17,0,0,0
Year 1 Apr 19 23:00,0,0,1.45,28.95,-48.12678717,321.1935689,270,5.6,29.75868364,0,22.7196,75.8577,28.8,0,17,0,0,0
Year 1 Apr 20 00:00,0,0,2.225,27.975,-54.71397157,342.4285135,258.75,5.375,29.00106934,0,22.7196,75.8577,27.7,0,20,0,0,0
Year 1 Apr 20 01:00,0,0,3.55,26.95,-55.50711428,8.239496523,253.5,5.225,28.12353898,0,22.7196,75.8577,26.7,0,23,0,0,0
Year 1 Apr 20 02:00,0,0,5.025,25.725,-50.75596822,31.51537305,249.25,5.05,27.15812519,0,22.7196,75.8577,25.4,0,28,0,0,0
Year 1 Apr 20 03:00,0,0,5.7,24.875,-41.81818358,48.54405688,257,5.075,26.55635021,0,22.7196,75.8577,24.7,0,30,0,0,0
Year 1 Apr 20 04:00,0,0,5.875,24.25,-30.54848085,60.33821635,262.25,5.1,25.75069615,0,22.7196,75.8577,24.1,0,31,0,0,0
Year 1 Apr 20 05:00,0,0,4.55,24.775,-18.04789282,68.88896815,302,5.475,25.72532486,0,22.7196,75.8577,25,0,26,0,0,0
Year 1 Apr 20 06:00,0,0,4.4,25.675,-4.876012394,75.59606862,325.5,4.775,25.90574658,0,22.7196,75.8577,25.9,0,25,0,1,0
Year 1 Apr 20 07:00,8.25,186.5,5.1,27.325,8.673413388,81.34578064,344.75,3.975,27.38456262,0,22.7196,75.8577,27.8,0,24,0,1,0
Year 1 Apr 20 08:00,27,834.5,5.075,29.45,22.42633574,86.78770751,177.5,3.425,30.32108675,0,22.7196,75.8577,30,190,21,746,2,33
Year 1 Apr 20 09:00,12,1100,5.525,32.025,36.2517866,92.59550282,8.25,3.825,31.49951462,0,22.7196,75.8577,32.7,530,19,1100,2,9
Year 1 Apr 20 10:00,22,1100,5.7,34.5,49.99476737,99.89243108,7.25,4.675,33.86138459,0,22.7196,75.8577,35.1,766,16,1100,2,21
Year 1 Apr 20 11:00,41.5,1079.75,6.375,36.675,63.3091383,111.6522448,1.5,5.8,35.9171337,0,22.7196,75.8577,37.2,976,15,1100,1,25
Year 1 Apr 20 12:00,82.75,1039.25,6.15,38.175,74.69833468,139.475419,348,6.25,37.94877972,0,22.7196,75.8577,38.5,1025,14,1019,1,91
Year 1 Apr 20 13:00,62,1094.75,6.15,39.25,77.22278106,200.9060768,341,6.15,38.99914551,0,22.7196,75.8577,39.5,1149,13,1100,1,58
Year 1 Apr 20 14:00,166.25,879,5.525,39.725,67.85112591,241.3357215,338.5,5.275,40.05781462,0,22.7196,75.8577,39.8,1120,12,1079,1,74
Year 1 Apr 20 15:00,382.5,372,5.75,39.875,54.91768047,256.635825,347,4.4,41.83769011,0,22.7196,75.8577,39.9,696,13,279,2,443
Year 1 Apr 20 16:00,188.25,645.5,5.675,39.375,41.26862572,265.0139906,353.75,3.525,41.01571211,0,22.7196,75.8577,39.2,711,13,651,2,201
Year 1 Apr 20 17:00,145,570.75,6.125,38.45,27.45102002,271.1859223,178.75,3.3,40.1627481,0,22.7196,75.8577,38.2,535,14,629,2,150
Year 1 Apr 20 18:00,111.75,347.25,5.925,36.925,13.6570087,276.6721974,349.5,3.45,39.41146248,0,22.7196,75.8577,36.5,290,15,396,1,130
Year 1 Apr 20 19:00,28.5,100.5,6.1,35.3,0.017026842,282.2395145,336.25,4.175,36.8793337,0,22.7196,75.8577,34.9,92,17,201,1,57
Year 1 Apr 20 20:00,0,0,5.9,33.625,-13.3176596,288.514016,319.5,4.85,34.53653053,0,22.7196,75.8577,33.2,0,18,0,0,0
Year 1 Apr 20 21:00,0,0,6.4,32.375,-26.10864494,296.2657987,313.5,5.675,33.21374862,0,22.7196,75.8577,32.1,0,20,0,0,0
Year 1 Apr 20 22:00,0,0,6.3,31.35,-37.91722398,306.6756195,310.75,5.975,32.14175529,0,22.7196,75.8577,31.1,0,21,0,0,0
Year 1 Apr 20 23:00,0,0,5.825,30.575,-47.87883298,321.5614642,313.75,6.075,31.13772366,0,22.7196,75.8577,30.4,0,21,0,0,0
Year 1 Apr 21 00:00,0,0,4.05,29.5,-54.39868333,342.6838641,309.75,5.8,30.27706707,0,22.7196,75.8577,29.2,0,19,0,0,0
Year 1 Apr 21 01:00,0,0,2.525,28.225,-55.16202,8.250376637,305,5.7,29.33273494,0,22.7196,75.8577,27.9,0,19,0,0,0
Year 1 Apr 21 02:00,0,0,0.925,26.775,-50.43229494,31.32434391,295.75,5.625,28.18601923,0,22.7196,75.8577,26.4,0,18,0,0,0
Year 1 Apr 21 03:00,0,0,0.95,25.65,-41.53784062,48.27135859,293.75,5.9,27.31151658,0,22.7196,75.8577,25.4,0,20,0,0,0
Year 1 Apr 21 04:00,0,0,1.85,24.875,-30.30760992,60.04840675,296.25,5.85,26.47087121,0,22.7196,75.8577,24.7,0,23,0,0,0
Year 1 Apr 21 05:00,0,0,4.95,23.575,-17.83696061,68.59893396,310.5,2.725,25.82654274,0,22.7196,75.8577,23.2,0,33,0,0,0
Year 1 Apr 21 06:00,0,0,6.05,24.025,-4.686491174,75.30386624,290.25,1.85,25.7159022,0,22.7196,75.8577,24.3,0,31,0,0,0
Year 1 Apr 21 07:00,13.25,130.5,6.025,26.175,8.8485317,81.04204046,310.5,2.725,27.25161049,0,22.7196,75.8577,26.8,0,27,0,1,0
Year 1 Apr 21 08:00,50.25,629.5,6.45,29.2,22.59346449,86.4576355,333.5,4.5,30.40901037,0,22.7196,75.8577,30,164,23,522,1,53
Year 1 Apr 21 09:00,31.75,989,6.675,32.1,36.4182738,92.21607737,31.25,6.35,32.19915559,0,22.7196,75.8577,32.8,460,20,952,1,42
Year 1 Apr 21 10:00,31,1046.25,6.925,34.375,50.17192951,99.42453032,38.5,7.7,34.12629277,0,22.7196,75.8577,34.9,896,18,1100,1,1
Year 1 Apr 21 11:00,107.5,933.75,6.4,35.725,63.5206344,111.0323286,8.75,7.85,36.23626713,0,22.7196,75.8577,36,833,16,885,1,121
Year 1 Apr 21 12:00,75,1065.5,6.2,36.525,74.99689096,138.8552452,254.25,6.9,37.10331542,0,22.7196,75.8577,36.7,1060,15,1080,1,67
Year 1 Apr 21 13:00,114,988,5.75,37.15,77.51741654,201.6100867,147.75,5.1,38.03797995,0,22.7196,75.8577,37.3,1095,14,1022,2,99
Year 1 Apr 21 14:00,161.25,871.75,5.675,37.975,67.99980116,242.1790616,64.75,3.25,39.06976245,0,22.7196,75.8577,38.2,1020,14,886,3,159
Year 1 Apr 21 15:00,196.25,733,5.625,38.725,55.00716406,257.2245763,94.5,1.675,40.06698399,0,22.7196,75.8577,38.9,918,13,829,5,168
Year 1 Apr 21 16:00,275.25,379.25,6.125,39.05,41.33884622,265.4684786,175.5,1,41.14000053,0,22.7196,75.8577,39.1,629,14,445,6,281
Year 1 Apr 21 17:00,227,231,6.6,38.575,27.51819309,271.570822,302.75,1.05,41.08201138,0,22.7196,75.8577,38.4,370,14,182,6,258
Year 1 Apr 21 18:00,107.25,285,7.375,37.2,13.73041493,277.0220298,188,1.775,39.95682039,0,22.7196,75.8577,36.8,287,17,378,6,134
Year 1 Apr 21 19:00,13.5,3,7.675,35.075,0.104130367,282.5760203,36,2.525,36.42758535,0,22.7196,75.8577,34.5,28,19,6,5,27
Year 1 Apr 21 20:00,0,0,7.7,32.925,-13.20889705,288.853137,174,3.15,34.35362403,0,22.7196,75.8577,32.4,0,22,0,3,0
Year 1 Apr 21 21:00,0,0,6.875,31.275,-25.9680593,296.6194052,327.5,3.525,32.75318499,0,22.7196,75.8577,30.9,0,22,0,2,0
Year 1 Apr 21 22:00,0,0,6.15,30.525,-37.73106008,307.0464368,294.75,3.9,31.69281564,0,22.7196,75.8577,30.4,0,22,0,1,0
Year 1 Apr 21 23:00,0,0,5.625,30.4,-47.6311556,321.9210411,307.5,4.3,31.27382354,0,22.7196,75.8577,30.4,0,21,0,0,0
Year 1 Apr 22 00:00,0,0,5.875,30.4,-54.08526889,342.9310161,306,4.925,31.08256395,0,22.7196,75.8577,30.4,0,22,0,0,0
Year 1 Apr 22 01:00,0,0,6.15,29.875,-54.82023708,8.258620938,327.75,5.25,30.44828002,0,22.7196,75.8577,29.7,0,23,0,0,0
Year 1 Apr 22 02:00,0,0,6.8,28.425,-50.11193428,31.13573485,320.25,5.075,29.36160238,0,22.7196,75.8577,28,0,26,0,0,0
Year 1 Apr 22 03:00,0,0,6.7,26.275,-41.26039207,48.00218988,332.25,4.175,28.15093852,0,22.7196,75.8577,25.7,0,29,0,0,0
Year 1 Apr 22 04:00,0,0,6.525,24.35,-30.06943233,59.76174807,313.25,3,26.81897545,0,22.7196,75.8577,23.9,0,33,0,0,0
Year 1 Apr 22 05:00,0,0,6.05,23.825,-17.62873633,68.31154837,166.25,0.675,26.67935799,0,22.7196,75.8577,23.8,0,31,0,1,0
Year 1 Apr 22 06:00,0,0,6.05,25.225,-4.499829924,75.01393289,41.25,0.525,26.81542046,0,22.7196,75.8577,25.7,0,28,0,1,0
Year 1 Apr 22 07:00,11.5,150.25,6.325,27.5,9.020534371,80.74028959,157,1.9,28.2865711,0,22.7196,75.8577,28.1,0,25,0,1,0
Year 1 Apr 22 08:00,34.75,725.75,6.25,30.725,22.75711273,86.12928756,137.75,3.875,31.58575852,0,22.7196,75.8577,31.6,176,20,601,1,46
Year 1 Apr 22 09:00,1,1100,6.125,33.25,36.58076468,91.83793391,69.75,5.225,32.68631535,0,22.7196,75.8577,33.8,582,18,1100,2,1
Year 1 Apr 22 10:00,14.5,1094.25,6.025,35.45,50.34434267,98.95663813,84.75,5.5,34.70908937,0,22.7196,75.8577,36,856,16,1100,1,1
Year 1 Apr 22 11:00,59,1075.5,5.85,36.6,63.72634603,110.4071592,166.75,4.3,36.55913892,0,22.7196,75.8577,36.8,925,15,1077,1,55
Year 1 Apr 22 12:00,98.25,1014.75,5.875,37.925,75.29002208,138.2123798,196.5,2.55,38.20718032,0,22.7196,75.8577,38.3,1056,14,1071,0,71
Year 1 Apr 22 13:00,189.75,825.5,5.9,38.75,77.80748956,202.3319785,58,0.825,39.57228517,0,22.7196,75.8577,38.9,1006,13,846,1,180
Year 1 Apr 22 14:00,274.75,648.25,6.275,39.725,68.14402159,243.0240415,6.25,0.1,41.12347777,0,22.7196,75.8577,40,961,13,764,1,219
Year 1 Apr 22 15:00,422.5,278.5,6.625,39.775,55.09428884,257.809648,48,0.45,43.24148955,0,22.7196,75.8577,39.7,714,14,301,3,442
Year 1 Apr 22 16:00,336.75,196,6.625,39.55,41.40794368,265.9191523,165.25,1.875,42.87255273,0,22.7196,75.8577,39.5,529,14,211,5,364
Year 1 Apr 22 17:00,218.75,241,6.525,38.375,27.58499033,271.9521418,286,3.5,41.39463096,0,22.7196,75.8577,38,347,15,151,6,255
Year 1 Apr 22 18:00,97,435.5,6.425,37.175,13.80393736,277.3683728,186,4.875,40.13995156,0,22.7196,75.8577,36.9,319,15,511,5,110
Year 1 Apr 22 19:00,29,104.5,6.4,35.325,0.1916847,282.9089032,10.25,5.35,37.28466435,0,22.7196,75.8577,34.8,95,17,209,2,58
Year 1 Apr 22 20:00,0,0,6.325,33.75,-13.09947835,289.1882072,327.75,5.1,34.89305196,0,22.7196,75.8577,33.4,0,18,0,0,0
Year 1 Apr 22 21:00,0,0,6.3,31.825,-25.82677391,296.9680999,274.5,4.325,33.19416398,0,22.7196,75.8577,31.3,0,21,0,0,0
Year 1 Apr 22 22:00,0,0,6.375,30.625,-37.54444654,307.4108501,266.25,3.95,31.97977963,0,22.7196,75.8577,30.4,0,22,0,0,0
Year 1 Apr 22 23:00,0,0,6.25,29.65,-47.38386633,322.2723097,303.25,3.9,31.29149882,0,22.7196,75.8577,29.4,0,23,0,0,0
Year 1 Apr 23 00:00,0,0,5.9,29.475,-53.77384328,343.1700813,187.5,4.35,30.79760886,0,22.7196,75.8577,29.5,0,22,0,0,0
Year 1 Apr 23 01:00,0,0,5.425,28.825,-54.48186425,8.26423992,34,4.5,29.91976584,0,22.7196,75.8577,28.6,0,23,0,0,0
Year 1 Apr 23 02:00,0,0,5.075,28,-49.79499599,30.94945154,172.75,4.05,29.11374588,0,22.7196,75.8577,27.8,0,23,0,0,0
Year 1 Apr 23 03:00,0,0,5.075,26.15,-40.98595569,47.736494,234.5,2.7,28.39129809,0,22.7196,75.8577,25.6,0,27,0,0,0
Year 1 Apr 23 04:00,0,0,5.325,24.775,-29.83405963,59.47823577,102.5,1.25,27.61004739,0,22.7196,75.8577,24.5,0,29,0,0,0
Year 1 Apr 23 05:00,0,0,4.5,25.625,-17.42332004,68.02684056,147.25,4.8,27.15318536,0,22.7196,75.8577,26,0,24,0,7,0
Year 1 Apr 23 06:00,0,0,3.45,26.45,-4.316116637,74.72632091,251,5.575,27.16716886,0,22.7196,75.8577,26.6,0,22,0,8,0
Year 1 Apr 23 07:00,10.5,164.25,2.6,27.65,9.189344704,80.44060173,209.25,4.95,28.51578329,0,22.7196,75.8577,28,0,19,0,10,0
Year 1 Apr 23 08:00,35.25,767.75,2.325,29.65,22.91721374,85.80276438,185,4.125,31.23517695,0,22.7196,75.8577,30.2,186,17,657,8,42
Year 1 Apr 23 09:00,14,1100,2.3,31.85,36.73919987,91.46121622,200.25,4.05,32.15344921,0,22.7196,75.8577,32.4,523,15,1100,7,15
Year 1 Apr 23 10:00,16.25,1100,2.825,33.9,50.51194683,98.48897802,234.75,4.175,33.85906214,0,22.7196,75.8577,34.4,802,14,1100,6,11
Year 1 Apr 23 11:00,52,1067,3.075,35.45,63.92617912,109.7770651,280.75,4.8,35.66676219,0,22.7196,75.8577,35.8,970,13,1100,6,32
Year 1 Apr 23 12:00,95.75,1001,3.475,36.55,75.57754396,137.5460059,305.75,5.15,37.03829603,0,22.7196,75.8577,36.8,1004,13,968,6,112
Year 1 Apr 23 13:00,74.5,1048,3.525,37.325,78.09290571,203.0720096,313,5.725,37.93964249,0,22.7196,75.8577,37.5,1172,12,1100,6,47
Year 1 Apr 23 14:00,196.5,795.5,3.725,38.025,68.2838378,243.8700818,298.25,6.05,39.19369101,0,22.7196,75.8577,38.2,1024,12,892,6,157
Year 1 Apr 23 15:00,264.5,602.75,3.575,38.425,55.17913242,258.3907722,284.75,6.85,40.16638227,0,22.7196,75.8577,38.5,774,11,506,6,315
Year 1 Apr 23 16:00,123,825.5,3.65,38.35,41.47597966,266.3658528,270.75,7.325,39.41692054,0,22.7196,75.8577,38.3,814,12,893,6,113
Year 1 Apr 23 17:00,138.75,615.5,3.4,37.475,27.65145465,272.3297607,269.25,7.7,38.79528961,0,22.7196,75.8577,37.2,536,12,623,6,153
Year 1 Apr 23 18:00,83.25,453.5,3.3,35.625,13.87760027,277.7111202,264.75,7.05,37.93223562,0,22.7196,75.8577,35.1,339,14,593,5,96
Year 1 Apr 23 19:00,22.5,17.5,3.225,33,0.279694267,283.2380621,263,5.975,34.70861788,0,22.7196,75.8577,32.3,52,16,35,5,45
Year 1 Apr 23 20:00,0,0,3.275,30.125,-12.98942198,289.5191271,251.75,4.35,32.26656373,0,22.7196,75.8577,29.4,0,19,0,3,0
Year 1 Apr 23 21:00,0,0,3.45,27.675,-25.6848353,297.311788,245,3.075,30.50633533,0,22.7196,75.8577,27.1,0,22,0,2,0
Year 1 Apr 23 22:00,0,0,4.1,26.2,-37.35746383,307.7687907,237.25,1.975,29.1237981,0,22.7196,75.8577,25.9,0,25,0,1,0
Year 1 Apr 23 23:00,0,0,4.75,25.825,-47.13707708,322.6152837,244.75,1.7,28.39582417,0,22.7196,75.8577,25.8,0,26,0,0,0
Year 1 Apr 24 00:00,0,0,5.8,26.325,-53.46452098,343.4011706,257,1.625,28.17999181,0,22.7196,75.8577,26.5,0,27,0,0,0
Year 1 Apr 24 01:00,0,0,6.625,27.025,-54.14699953,8.267246186,284.75,2.275,28.13312568,0,22.7196,75.8577,27.2,0,27,0,0,0
Year 1 Apr 24 02:00,0,0,7.025,27.35,-49.48158819,30.76540543,309.5,3.1,28.15170889,0,22.7196,75.8577,27.4,0,28,0,0,0
Year 1 Apr 24 03:00,0,0,6.575,27.1,-40.71464705,47.47421751,330.75,4.5,27.76644955,0,22.7196,75.8577,27,0,27,0,2,0
Year 1 Apr 24 04:00,0,0,5.725,26.475,-29.60160111,59.19786698,325.5,5.425,27.28341735,0,22.7196,75.8577,26.3,0,26,0,5,0
Year 1 Apr 24 05:00,0,0,8.05,23.975,-17.22080951,67.74484089,266.5,5.6,26.04730704,0,22.7196,75.8577,23.2,0,40,0,0,0
Year 1 Apr 24 06:00,0,0,9.875,24.25,-4.135436808,74.4410839,254,4.85,25.6514927,0,22.7196,75.8577,24.6,0,40,0,0,0
Year 1 Apr 24 07:00,5.25,229.25,10.95,26.325,9.354888809,80.14305214,261.25,4.75,27.28393245,0,22.7196,75.8577,26.9,0,38,0,0,0
Year 1 Apr 24 08:00,21,961.5,11.65,28.925,23.07370404,85.47816879,268.25,4.95,30.35833153,0,22.7196,75.8577,29.6,224,34,917,0,21
Year 1 Apr 24 09:00,31.75,1064.75,11.35,31.85,36.89352397,91.08607167,267.75,6.125,31.78092911,0,22.7196,75.8577,32.6,511,27,1095,0,21
Year 1 Apr 24 10:00,54.5,1005.5,10.45,34.4,50.67468711,98.02178137,261.75,7.175,34.42867656,0,22.7196,75.8577,35,696,22,974,0,64
Year 1 Apr 24 11:00,58.5,1041.75,8.1,36.5,64.12004627,109.1424029,251,8.075,36.48688374,0,22.7196,75.8577,37,984,16,1100,0,26
Year 1 Apr 24 12:00,123.25,925.25,5.3,37.825,75.85927144,136.8553052,243.5,7.85,38.21706795,0,22.7196,75.8577,38.1,957,13,867,0,156
Year 1 Apr 24 13:00,50.25,1064.75,2.05,38.625,78.37357362,203.8304304,239.75,7.25,38.70487754,0,22.7196,75.8577,38.8,1200,10,1100,0,25
Year 1 Apr 24 14:00,120,966,1.125,38.95,68.41930663,244.7165932,245.75,6.35,39.4848187,0,22.7196,75.8577,39,1060,8,959,0,126
Year 1 Apr 24 15:00,115.25,934.5,2,39,55.26177382,258.9676846,254,6.4,39.86822664,0,22.7196,75.8577,39,998,7,987,0,102
Year 1 Apr 24 16:00,158.5,724.25,2.3,38.55,41.54301528,266.8084232,264.25,6.725,39.56707333,0,22.7196,75.8577,38.4,766,7,777,0,155
Year 1 Apr 24 17:00,161.5,513.75,1.925,37.5,27.71762773,272.7035588,269.25,7.55,38.79285208,0,22.7196,75.8577,37.2,518,8,566,0,169
Year 1 Apr 24 18:00,118.5,294,0.9,35.7,13.95142621,278.0501667,270,7.65,37.60105029,0,22.7196,75.8577,35.2,285,10,357,0,139
Year 1 Apr 24 19:00,28.5,52.5,0.525,33.475,0.368161416,283.5633971,261.75,7.45,34.80115355,0,22.7196,75.8577,32.9,76,12,105,0,57
Year 1 Apr 24 20:00,0,0,0.125,31.025,-12.87874874,289.8457987,250.75,6.425,32.29517659,0,22.7196,75.8577,30.4,0,14,0,0,0
Year 1 Apr 24 21:00,0,0,0.225,28.975,-25.54229233,297.6503772,236.75,5.725,30.64654206,0,22.7196,75.8577,28.5,0,15,0,0,0
Year 1 Apr 24 22:00,0,0,0.225,27.3,-37.17019423,308.1201935,228.5,5,29.29030376,0,22.7196,75.8577,26.9,0,17,0,0,0
Year 1 Apr 24 23:00,0,0,0.35,26.225,-46.89090033,322.9499804,225.5,4.95,28.20545349,0,22.7196,75.8577,26,0,19,0,0,0
Year 1 Apr 25 00:00,0,0,1.525,25.325,-53.15741589,343.624394,231.75,4.925,27.19971517,0,22.7196,75.8577,25.1,0,22,0,0,0
Year 1 Apr 25 01:00,0,0,3.1,24.5,-53.81574028,8.267654399,238.5,5.35,26.49255952,0,22.7196,75.8577,24.3,0,26,0,0,0
Year 1 Apr 25 02:00,0,0,4.85,23.625,-49.17181737,30.58351366,246,5.575,25.80413541,0,22.7196,75.8577,23.4,0,31,0,0,0
Year 1 Apr 25 03:00,0,0,6.125,22.95,-40.44657953,47.21531025,247.25,5.975,25.08976814,0,22.7196,75.8577,22.8,0,35,0,0,0
Year 1 Apr 25 04:00,0,0,7.45,22.65,-29.37216383,58.92064052,247.75,5.8,24.65155063,0,22.7196,75.8577,22.6,0,39,0,0,0
Year 1 Apr 25 05:00,0,0,6.825,23.8,-17.02130013,67.465581,230.75,6,24.85049332,0,22.7196,75.8577,24.2,0,32,0,0,0
Year 1 Apr 25 06:00,0,0,7.85,24.95,-3.957873376,74.15827674,218.25,6.775,25.36875023,0,22.7196,75.8577,25.2,0,34,0,0,0
Year 1 Apr 25 07:00,5.5,248,9.05,26.775,9.517095662,79.84771756,229.5,7.375,27.18428855,0,22.7196,75.8577,27.3,2,32,0,0,2
Year 1 Apr 25 08:00,14,1019,9.375,29.175,23.22652351,85.15560568,244.5,8.1,30.16254553,0,22.7196,75.8577,29.8,238,28,992,0,16
Year 1 Apr 25 09:00,7,1100,8.5,32.2,37.04368563,90.71265096,272.75,8.075,31.70363524,0,22.7196,75.8577,33,549,22,1100,0,8
Year 1 Apr 25 10:00,3,1100,6.85,34.95,50.83251394,97.55528713,287,7.775,33.98309145,0,22.7196,75.8577,35.6,922,17,1100,0,4
Year 1 Apr 25 11:00,42.75,1033.5,4.975,37.25,64.3078671,108.5035572,292,6.95,36.33572786,0,22.7196,75.8577,37.8,1110,13,1100,0,0
Year 1 Apr 25 12:00,150.5,887,3.525,38.475,76.13501856,136.1394621,270.5,6.325,38.44565625,0,22.7196,75.8577,38.7,942,11,834,0,171
Year 1 Apr 25 13:00,98,1025.25,2.525,39,78.64940533,204.6074845,248.75,5.525,39.09834861,0,22.7196,75.8577,39.1,1114,10,1046,1,89
Year 1 Apr 25 14:00,140.5,919.5,2.375,38.875,68.55049108,245.5629769,229.75,5.075,39.61610884,0,22.7196,75.8577,38.8,1063,10,963,1,125
Year 1 Apr 25 15:00,193.75,747,2.4,38.575,55.34229321,259.5401243,238.5,4.4,40.05084165,0,22.7196,75.8577,38.5,904,11,789,1,187
Year 1 Apr 25 16:00,202.5,609,1.875,37.975,41.60911115,267.2467084,256.5,4.125,39.88564907,0,22.7196,75.8577,37.8,703,11,621,0,214
Year 1 Apr 25 17:00,152,568.25,1.325,37.2,27.78354992,273.0734175,285,3.95,39.24173485,0,22.7196,75.8577,37,521,11,573,0,168
Year 1 Apr 25 18:00,92.75,468,0.975,35.875,14.02543594,278.3854081,293,4.425,38.66283769,0,22.7196,75.8577,35.5,331,11,554,0,104
Year 1 Apr 25 19:00,29.5,105,0.825,34.3,0.457086382,283.8848094,292.25,4.825,36.11715683,0,22.7196,75.8577,33.9,97,12,210,0,59
Year 1 Apr 25 20:00,0,0,1.25,32.475,-12.76748173,290.1681256,275.5,5.425,33.32289797,0,22.7196,75.8577,32,0,14,0,0,0
Year 1 Apr 25 21:00,0,0,1.7,30.95,-25.39919612,297.9837776,268.5,5.375,31.87742649,0,22.7196,75.8577,30.6,0,16,0,0,0
Year 1 Apr 25 22:00,0,0,2.1,29.55,-36.9827218,308.4649971,261.25,5.375,30.78854335,0,22.7196,75.8577,29.2,0,18,0,0,0
Year 1 Apr 25 23:00,0,0,1.9,28.45,-46.64544904,323.27642,267.25,5.1,29.76654639,0,22.7196,75.8577,28.2,0,18,0,0,0
Year 1 Apr 26 00:00,0,0,1.5,27.3,-52.85264133,343.8398605,264.75,5.375,28.69335182,0,22.7196,75.8577,27,0,19,0,0,0
Year 1 Apr 26 01:00,0,0,1.175,26.25,-53.48818309,8.265481247,264.5,5.575,27.69994607,0,22.7196,75.8577,26,0,19,0,0,0
Year 1 Apr 26 02:00,0,0,1.25,25.1,-48.86578836,30.40369887,252.25,5.975,26.90417871,0,22.7196,75.8577,24.8,0,21,0,0,0
Year 1 Apr 26 03:00,0,0,2.125,24.35,-40.18186433,46.95972545,245,5.95,26.08080801,0,22.7196,75.8577,24.2,0,24,0,0,0
Year 1 Apr 26 04:00,0,0,3.9,23.825,-29.14585251,58.64655702,229.75,6.05,25.55379164,0,22.7196,75.8577,23.7,0,29,0,0,0
Year 1 Apr 26 05:00,0,0,2.675,24.225,-16.82488488,67.18909382,258.75,5.725,25.5603684,0,22.7196,75.8577,24.4,0,23,0,0,0
Year 1 Apr 26 06:00,0,0,4.35,25.3,-3.783506672,73.87795556,255,6.35,25.7198547,0,22.7196,75.8577,25.6,0,27,0,0,0
Year 1 Apr 26 07:00,7.5,204.75,7.275,27.175,9.675897158,79.55467627,252.25,6.525,27.27455263,0,22.7196,75.8577,27.7,0,29,0,0,0
Year 1 Apr 26 08:00,26.5,889.25,9.65,29.425,23.3756154,84.83518197,249.25,6.2,30.27563765,0,22.7196,75.8577,30,215,29,819,0,30
Year 1 Apr 26 09:00,45.25,1007.5,10.35,31.875,37.18963763,90.34110808,272,4.975,31.82270346,0,22.7196,75.8577,32.5,530,26,1100,0,16
Year 1 Apr 26 10:00,126.75,778.5,9.725,34,50.98538314,97.08974154,289.75,4,34.54666562,0,22.7196,75.8577,34.5,609,22,730,0,133
Year 1 Apr 26 11:00,90.5,968,7.475,35.925,64.48956859,107.8609406,309.5,3.425,36.41239865,0,22.7196,75.8577,36.4,860,16,924,0,108
Year 1 Apr 26 12:00,47.25,1094.75,4.7,37.525,76.40459877,135.397669,298.5,4.05,37.59522466,0,22.7196,75.8577,37.9,1116,12,1100,0,38
Year 1 Apr 26 13:00,83.75,1058,1.675,38.95,78.92031647,205.403409,283.25,4.9,39.04578044,0,22.7196,75.8577,39.3,1133,9,1079,1,75
Year 1 Apr 26 14:00,93.75,1021.25,0.525,39.975,68.6774601,246.4086266,256,5.85,39.87807212,0,22.7196,75.8577,40.2,1081,8,995,1,110
Year 1 Apr 26 15:00,57.25,1062.5,1.075,40.5,55.42077177,260.1078341,251.75,5.8,40.26641633,0,22.7196,75.8577,40.6,1081,7,1100,1,45
Year 1 Apr 26 16:00,135.5,755,0.85,40.075,41.6743272,267.6805555,250.75,5.25,40.49700032,0,22.7196,75.8577,39.9,842,8,950,1,94
Year 1 Apr 26 17:00,229.5,214.25,0.775,38.625,27.84926019,273.4392194,265,4.2,40.42303254,0,22.7196,75.8577,38.2,365,8,170,1,260
Year 1 Apr 26 18:00,115.75,270.75,0.275,36.175,14.09964838,278.7167411,262.5,3.825,38.94647955,0,22.7196,75.8577,35.5,281,11,347,1,138
