Date/Time,[1] Site Diffuse Solar Radiation Rate per Area  (W/m2),[1] Site Direct Solar Radiation Rate per Area  (W/m2),[1] Site Outdoor Air Dewpoint Temperature  (C),[1] Site Outdoor Air Drybulb Temperature  (C),[1] Site Solar Altitude Angle  (deg),[1] Site Solar Azimuth Angle  (deg),[1] Site Wind Direction  (deg),[1] Site Wind Speed  (m/s),[1] Surface Outside Face Temperature  (C),Orientation,Lats,Longs,[1] Dry Bulb Temperature (C),[1] Global Horizontal Radiation (Wh/m2),[1] Relative Humidity (),DNR,SC,hdi
Year 1 Jan 01 01:00,0,0,13.05,15.325,-86.46476311,104.954399,66,0.825,19.20833847,90,23.242,69.6669,14.9,0,85,0,0,0
Year 1 Jan 01 02:00,0,0,10.075,12.875,-78.06437399,95.76011553,22,0.275,17.74401595,90,23.242,69.6669,12.2,0,83,0,0,0
Year 1 Jan 01 03:00,0,0,7.95,12.05,-64.28105784,96.88660872,0,0,16.96437337,90,23.242,69.6669,12,0,74,0,0,0
Year 1 Jan 01 04:00,0,0,6.9,10.875,-50.56211008,99.53046163,0,0,16.3172014,90,23.242,69.6669,10.5,0,77,0,0,0
Year 1 Jan 01 05:00,0,0,11.125,12.825,-36.96261864,102.7226557,0,0,16.34352831,90,23.242,69.6669,13.6,0,94,0,5,0
Year 1 Jan 01 06:00,0,0,12.075,13.15,-23.54922492,106.4466255,0,0,16.13315574,90,23.242,69.6669,13,0,94,0,5,0
Year 1 Jan 01 07:00,0,0,12.425,13.6,-10.41659821,110.8590427,0,0.375,15.98583901,90,23.242,69.6669,13.8,0,93,0,6,0
Year 1 Jan 01 08:00,1,0,12.9,14.7,2.291253818,116.2407011,0,1.175,16.34533917,90,23.242,69.6669,15,0,88,0,5,0
Year 1 Jan 01 09:00,16.25,177,14.725,17.475,14.34374937,123.0300963,63,2.6,21.44180299,90,23.242,69.6669,18.3,4,83,0,5,4
Year 1 Jan 01 10:00,53.5,754.75,16.65,20.7,25.35832978,131.8773533,160.5,3.825,34.71619773,90,23.242,69.6669,21.5,263,76,0,3,53
Year 1 Jan 01 11:00,60.5,894.25,18.675,24.125,34.69871552,143.6300628,249,4.775,37.70622097,90,23.242,69.6669,25,475,70,0,3,55
Year 1 Jan 01 12:00,90,861,19.2,26.05,41.38508597,158.9709566,300,4.925,35.81948722,90,23.242,69.6669,26.4,612,65,0,2,77
Year 1 Jan 01 13:00,172,655,18.975,27,44.24838343,177.3528708,304.75,4.675,32.26594191,90,23.242,69.6669,27.2,650,61,0,2,129
Year 1 Jan 01 14:00,298,284.75,17.925,26.45,42.60220862,196.1885431,278.25,4.075,31.2084244,90,23.242,69.6669,26.2,523,59,0,1,301
Year 1 Jan 01 15:00,269.75,164.25,17.75,25.9,36.85749154,212.508632,249,3.825,30.22255987,90,23.242,69.6669,25.8,416,61,0,1,289
Year 1 Jan 01 16:00,199.25,95.25,17.8,24.9,28.13653626,225.2094395,242,3.725,28.87132103,90,23.242,69.6669,24.6,260,66,0,0,212
Year 1 Jan 01 17:00,135.5,102.5,18.85,24.3,17.50650462,234.7687346,263,3.85,27.46573727,90,23.242,69.6669,24.2,217,74,0,0,161
Year 1 Jan 01 18:00,44.25,17.25,19.5,23.15,5.693419198,242.0507578,294.75,3.525,25.35246396,90,23.242,69.6669,22.8,64,82,0,0,59
Year 1 Jan 01 19:00,0,0,20.125,22.425,-6.861676851,247.7688291,308.25,2.95,24.07469543,90,23.242,69.6669,22.3,0,88,0,0,0
Year 1 Jan 01 20:00,0,0,19.925,21.325,-19.89434924,252.4147506,280,1.975,23.12580757,90,23.242,69.6669,21,0,93,0,0,0
Year 1 Jan 01 21:00,0,0,19.8,20.775,-33.24137518,256.3078424,207,1.1,22.78328421,90,23.242,69.6669,20.7,0,95,0,0,0
Year 1 Jan 01 22:00,0,0,18.825,19.725,-46.79709703,259.6384231,109.5,0.3,22.11571687,90,23.242,69.6669,19.4,0,95,0,0,0
Year 1 Jan 01 23:00,0,0,17.675,18.8,-60.48873172,262.4542625,21,0.025,21.27835818,90,23.242,69.6669,18.6,0,93,0,0,0
Year 1 Jan 02 00:00,0,0,15.6,17.1,-74.26033397,264.3112601,0,0,20.33961225,90,23.242,69.6669,16.6,0,90,0,0,0
Year 1 Jan 02 01:00,0,0,14.1,15.775,-86.4796996,103.779007,0,0,19.60460731,90,23.242,69.6669,15.5,0,90,0,0,0
Year 1 Jan 02 02:00,0,0,12.675,14.375,-78.17195796,95.33373591,0,0,18.67246753,90,23.242,69.6669,14,0,90,0,0,0
Year 1 Jan 02 03:00,0,0,12.45,14,-64.38157928,96.67576015,21,0.15,17.86849038,90,23.242,69.6669,14,0,91,0,1,0
Year 1 Jan 02 04:00,0,0,12.125,13.55,-50.656718,99.37804181,28,0.05,17.32882047,90,23.242,69.6669,13.4,0,91,0,3,0
Year 1 Jan 02 05:00,0,0,12.15,13.25,-37.05086476,102.5945087,7,0,16.91101914,90,23.242,69.6669,13.2,0,94,0,0,0
Year 1 Jan 02 06:00,0,0,11.3,12.3,-23.63010364,106.3286033,36.75,0,16.10348537,90,23.242,69.6669,12,0,94,0,0,0
Year 1 Jan 02 07:00,0,0,11.675,12.3,-10.48852696,110.7428408,12.25,0,15.68032653,90,23.242,69.6669,12.4,0,97,0,0,0
Year 1 Jan 02 08:00,5.75,7,11.9,12.85,2.230664936,116.1199425,0,0,16.14135693,90,23.242,69.6669,13,0,94,0,0,0
Year 1 Jan 02 09:00,30.5,197,11.825,15.4,14.29809976,122.8989489,0,0.675,22.23359032,90,23.242,69.6669,16.2,26,75,0,0,23
Year 1 Jan 02 10:00,54.75,744.75,12.175,18.45,25.33297052,131.7306456,0,2.025,35.5546644,90,23.242,69.6669,19.2,262,64,0,0,53
Year 1 Jan 02 11:00,66.75,863,12.6,22.05,34.701047,143.4660784,17.25,3.525,37.21611322,90,23.242,69.6669,23,467,52,0,0,60
Year 1 Jan 02 12:00,78.75,896,13.3,24.275,41.42310299,158.7988833,261.5,4.875,35.20771081,90,23.242,69.6669,24.7,598,50,0,0,87
Year 1 Jan 02 13:00,70.75,976.5,13.425,25.9,44.32527532,177.198862,269.75,5.725,31.17435635,90,23.242,69.6669,26.3,754,45,0,0,54
Year 1 Jan 02 14:00,125.25,791.5,13.4,26.075,42.71077697,196.080397,161.5,6.05,29.43400136,90,23.242,69.6669,26,692,46,0,0,121
Year 1 Jan 02 15:00,163,592,12.725,26.3,36.98421438,212.4514463,253.5,5.875,29.28462106,90,23.242,69.6669,26.4,623,42,0,0,138
Year 1 Jan 02 16:00,210.75,256,12.125,25.65,28.27030275,225.1908024,169.25,5.5,28.72557598,90,23.242,69.6669,25.4,346,43,0,0,238
Year 1 Jan 02 17:00,114.5,358.75,11.475,25.1,17.64116725,234.7754387,72,5.1,27.38276735,90,23.242,69.6669,25,331,42,0,0,129
Year 1 Jan 02 18:00,53.25,34.5,11.375,23.575,5.826160224,242.0746659,129.75,4.775,25.45599224,90,23.242,69.6669,23.1,83,48,0,0,71
Year 1 Jan 02 19:00,0,0,10.95,22.5,-6.732043188,247.8063963,207.5,4.25,23.89121082,90,23.242,69.6669,22.3,0,48,0,0,0
Year 1 Jan 02 20:00,0,0,10.725,21.175,-19.76830605,252.4659642,146,3.5,22.7101822,90,23.242,69.6669,20.8,0,52,0,0,0
Year 1 Jan 02 21:00,0,0,10.025,20.875,-33.11914191,256.3763123,297,2.475,22.1778753,90,23.242,69.6669,20.9,0,49,0,0,0
Year 1 Jan 02 22:00,0,0,9.65,20.3,-46.67885148,259.7338616,220.5,1.3,21.61131201,90,23.242,69.6669,20.1,0,51,0,0,0
Year 1 Jan 02 23:00,0,0,9.675,20.025,-60.37480389,262.6029383,140.5,0.25,21.24386891,90,23.242,69.6669,20,0,52,0,0,0
Year 1 Jan 03 00:00,0,0,10.9,18.65,-74.15188987,264.6224005,0,0,20.4585126,90,23.242,69.6669,18.2,0,64,0,0,0
Year 1 Jan 03 01:00,0,0,12.5,17.3,-86.49479469,102.3053843,0,0,19.76546213,90,23.242,69.6669,17,0,77,0,0,0
Year 1 Jan 03 02:00,0,0,13.95,15.5,-78.27785636,94.85784473,0,0,18.92634236,90,23.242,69.6669,15,0,96,0,0,0
Year 1 Jan 03 03:00,0,0,14.375,14.7,-64.48014348,96.44586536,0,0.225,18.26437093,90,23.242,69.6669,14.6,0,99,0,0,0
Year 1 Jan 03 04:00,0,0,12.9,13.7,-50.74901942,99.21343468,40.5,0.3,17.54335464,90,23.242,69.6669,13.4,0,94,0,0,0
Year 1 Jan 03 05:00,0,0,7.375,10.85,-37.13641175,102.4571016,98.25,2.175,15.58495857,90,23.242,69.6669,10,0,74,0,1,0
Year 1 Jan 03 06:00,0,0,5.1,8.575,-23.70784546,106.2028586,137,2.5,13.89596492,90,23.242,69.6669,8.1,0,80,0,1,0
Year 1 Jan 03 07:00,0,0,5.125,8.325,-10.55682425,110.6198044,91,1.65,13.43249771,90,23.242,69.6669,8.4,0,80,0,0,0
Year 1 Jan 03 08:00,7.5,25.5,6.25,10.2,2.174275095,115.992902,18.25,0.35,15.16215351,90,23.242,69.6669,10.8,0,75,0,0,0
Year 1 Jan 03 09:00,42.25,199.5,8.775,14.175,14.25730644,122.7619372,0,0,22.18534826,90,23.242,69.6669,15.3,41,68,0,0,30
Year 1 Jan 03 10:00,65.75,636.75,11.6,18.825,25.31321869,131.5785809,0,0,35.09004821,90,23.242,69.6669,20,224,61,0,0,79
Year 1 Jan 03 11:00,32,1055.5,13.8,23,34.70978571,143.2976928,0,0,42.39320431,90,23.242,69.6669,24,528,55,0,0,26
Year 1 Jan 03 12:00,60,982,14.075,25.425,41.46820376,158.6243206,227.25,0.75,39.53808842,90,23.242,69.6669,25.9,655,48,0,0,50
Year 1 Jan 03 13:00,124.25,798.5,12.725,26.275,44.4094612,177.0454243,271.5,1.9,33.83213683,90,23.242,69.6669,26.4,702,42,0,0,90
Year 1 Jan 03 14:00,242,439.5,9.75,25.95,42.82611288,195.9760875,165.25,2.65,31.73395377,90,23.242,69.6669,25.8,572,34,0,0,227
Year 1 Jan 03 15:00,274.75,276.25,6.875,25.575,37.11662398,212.4002413,285,3.025,30.76122146,90,23.242,69.6669,25.5,477,29,0,0,287
Year 1 Jan 03 16:00,218,262.5,5.525,25.2,28.40854697,225.1790322,172.25,2.95,29.51676827,90,23.242,69.6669,25.1,382,28,0,0,238
Year 1 Jan 03 17:00,139.25,294.25,6.35,25.025,17.77922505,234.7892485,53,2.825,28.43404153,90,23.242,69.6669,25,289,31,0,0,158
Year 1 Jan 03 18:00,62.25,207.75,8.35,24.175,5.961397924,242.1057667,44,2.575,26.65241496,90,23.242,69.6669,23.9,155,38,0,0,83
Year 1 Jan 03 19:00,0,0,10.55,22.625,-6.60064951,247.8513559,120.75,2.65,24.38931573,90,23.242,69.6669,22.2,0,49,0,0,0
Year 1 Jan 03 20:00,0,0,11.85,20.1,-19.64111455,252.5250487,272.25,2.775,22.57618647,90,23.242,69.6669,19.4,0,63,0,0,0
Year 1 Jan 03 21:00,0,0,12.25,17.45,-32.99627854,256.4536047,194.25,2.95,20.7194141,90,23.242,69.6669,16.8,0,75,0,0,0
Year 1 Jan 03 22:00,0,0,11.625,15.225,-46.5604218,259.8399337,47.5,2.55,19.28904334,90,23.242,69.6669,14.7,0,81,0,0,0
Year 1 Jan 03 23:00,0,0,10.725,14.175,-60.26107144,262.7659659,322.75,1.875,18.58434394,90,23.242,69.6669,14,0,80,0,0,0
Year 1 Jan 04 00:00,0,0,9.6,14.075,-74.04389253,264.9576264,203,0.8,18.37704494,90,23.242,69.6669,14.1,0,73,0,0,0
Year 1 Jan 04 01:00,0,0,8.925,14.7,-86.50928363,100.4505418,68,0.125,18.11393035,90,23.242,69.6669,14.9,0,67,0,0,0
Year 1 Jan 04 02:00,0,0,8.275,14.975,-78.38176726,94.33122367,8.25,0,17.9990605,90,23.242,69.6669,15,0,63,0,0,0
Year 1 Jan 04 03:00,0,0,7.725,14.55,-64.57657318,96.19686231,0,0.75,17.47091164,90,23.242,69.6669,14.4,0,64,0,0,0
Year 1 Jan 04 04:00,0,0,6.85,12.825,-50.83887429,99.03667028,57,1.75,16.23756283,90,23.242,69.6669,12.3,0,68,0,1,0
Year 1 Jan 04 05:00,0,0,7.65,11.025,-37.21914132,102.3104872,86.5,1.775,15.15136602,90,23.242,69.6669,10.6,0,84,0,0,0
Year 1 Jan 04 06:00,0,0,8.45,9.7,-23.7823491,106.069454,124.5,1.775,14.27213262,90,23.242,69.6669,9.4,0,95,0,0,0
Year 1 Jan 04 07:00,0,0,8.9,9.775,-10.62140464,110.4900026,168.25,1.875,13.68255458,90,23.242,69.6669,9.9,0,94,0,0,0
Year 1 Jan 04 08:00,7.75,37.5,8.85,11.025,2.122153397,115.8596542,129.5,1.75,15.24416758,90,23.242,69.6669,11.4,0,84,0,0,0
Year 1 Jan 04 09:00,30,347.25,7.9,14.325,14.22142051,122.6191411,85.25,2,24.26562669,90,23.242,69.6669,15.3,46,60,0,0,31
Year 1 Jan 04 10:00,29.5,954.5,6.625,18.15,25.29910525,131.4212417,24.25,2.55,37.82897414,90,23.242,69.6669,19.1,304,43,0,0,27
Year 1 Jan 04 11:00,32.5,1025.75,4.95,22.025,34.72494121,143.1249856,35.5,3.6,38.79480256,90,23.242,69.6669,23,506,30,0,0,37
Year 1 Jan 04 12:00,18,1100,4.2,24.2,41.5203776,158.4473429,82.5,4.5,35.58480694,90,23.242,69.6669,24.6,718,26,0,0,19
Year 1 Jan 04 13:00,40.25,1032.5,4.025,25.275,44.50091139,176.8926389,210.5,5.15,30.61134351,90,23.242,69.6669,25.5,835,25,0,0,15
Year 1 Jan 04 14:00,124.25,796.5,4.975,24.975,42.94816449,195.8757124,152.25,5.075,28.96305005,90,23.242,69.6669,24.8,700,28,0,0,116
Year 1 Jan 04 15:00,171.25,585.75,5.825,24.875,37.25464491,212.3551124,87,4.625,28.4439558,90,23.242,69.6669,24.9,615,30,0,0,149
Year 1 Jan 04 16:00,206.25,332,6.825,24.675,28.55117606,225.1742007,91.25,3.675,28.14416563,90,23.242,69.6669,24.6,386,33,0,0,238
Year 1 Jan 04 17:00,103.75,498,7.55,24.9,17.9205764,234.8102069,20.75,2.95,27.284873,90,23.242,69.6669,25,359,33,0,0,111
Year 1 Jan 04 18:00,61.5,227.25,8.375,24.4,6.099028613,242.1440774,129.75,2.35,26.00274472,90,23.242,69.6669,24.2,161,37,0,0,82
Year 1 Jan 04 19:00,0,0,8.975,23.525,-6.467596965,247.9037026,97.25,2.425,24.44359963,90,23.242,69.6669,23.3,0,41,0,0,0
Year 1 Jan 04 20:00,0,0,9.85,21.575,-19.51286991,252.5919759,35.25,2.725,23.04703552,90,23.242,69.6669,21,0,50,0,0,0
Year 1 Jan 04 21:00,0,0,10.325,19.575,-32.87287072,256.5396633,104,3.25,21.51095343,90,23.242,69.6669,19.1,0,57,0,0,0
Year 1 Jan 04 22:00,0,0,10.85,17.15,-46.44187906,259.956537,200.75,3.325,19.83830263,90,23.242,69.6669,16.5,0,70,0,0,0
Year 1 Jan 04 23:00,0,0,10.85,15.375,-60.14757991,262.9431407,292.25,2.925,18.48880287,90,23.242,69.6669,15,0,76,0,0,0
Year 1 Jan 05 00:00,0,0,10.725,13.65,-73.93632351,265.3163363,264.75,1.9,17.57407692,90,23.242,69.6669,13.2,0,85,0,0,0
Year 1 Jan 05 01:00,0,0,10.325,12.825,-86.52205451,98.09957164,176,0.925,17.00965797,90,23.242,69.6669,12.7,0,85,0,0,0
Year 1 Jan 05 02:00,0,0,9.675,12.175,-78.48336721,93.75272119,38,0.175,16.45007668,90,23.242,69.6669,12,0,85,0,0,0
Year 1 Jan 05 03:00,0,0,8.675,12.075,-64.67068597,95.92870999,0,0.225,15.89384595,90,23.242,69.6669,12.1,0,78,0,0,0
Year 1 Jan 05 04:00,0,0,8.1,11.425,-50.92614084,98.84778953,0,0.75,15.47287017,90,23.242,69.6669,11.2,0,81,0,0,0
Year 1 Jan 05 05:00,0,0,7.25,10.6,-37.29893516,102.1547252,118.5,1.875,14.38183572,90,23.242,69.6669,10.4,0,79,0,0,0
Year 1 Jan 05 06:00,0,0,6.925,9.5,-23.85351436,105.9284567,150.5,1.3,13.68178958,90,23.242,69.6669,9.2,0,85,0,0,0
Year 1 Jan 05 07:00,0,0,6.825,9.275,-10.68218453,110.3535078,124.75,0.7,13.44095707,90,23.242,69.6669,9.3,0,84,0,0,0
Year 1 Jan 05 08:00,1.25,0,7.4,10.275,2.074366434,115.7202765,96.75,0.975,13.624918,90,23.242,69.6669,10.6,0,82,0,0,0
Year 1 Jan 05 09:00,12.5,217,8.35,13.075,14.19049005,122.4706419,54.75,2.15,19.11002484,90,23.242,69.6669,13.9,5,71,0,0,5
Year 1 Jan 05 10:00,27.75,926,10.1,16.825,25.29065787,131.2587107,33.25,3.625,34.24485673,90,23.242,69.6669,17.8,290,63,0,0,35
Year 1 Jan 05 11:00,10.25,1100,11.8,20.95,34.74651974,142.9480358,41.25,4.75,36.22619614,90,23.242,69.6669,22,585,54,0,0,6
Year 1 Jan 05 12:00,21.5,1100,13.175,24.025,41.57961066,158.2680233,108.75,5,34.37317674,90,23.242,69.6669,24.7,709,50,0,0,23
Year 1 Jan 05 13:00,41,1035.5,13.275,26.125,44.59959327,176.7405864,211,4.625,30.57448955,90,23.242,69.6669,26.6,833,44,0,0,17
Year 1 Jan 05 14:00,155,713.5,12.375,26.75,43.07687698,195.7793703,149.5,3.825,29.82498158,90,23.242,69.6669,26.8,706,40,0,0,113
Year 1 Jan 05 15:00,271.25,294.5,10.6,26.8,37.3981987,212.3161552,48.75,3.3,30.29750009,90,23.242,69.6669,26.8,501,35,0,0,281
Year 1 Jan 05 16:00,223.75,194,9.125,26.125,28.69809461,225.176378,72.5,3.125,29.48712794,90,23.242,69.6669,25.9,354,34,0,0,242
Year 1 Jan 05 17:00,146.5,161,8.65,25.225,18.06511786,234.8383543,18.75,3.25,27.72704564,90,23.242,69.6669,25,255,35,0,0,169
Year 1 Jan 05 18:00,59.25,46.5,9.725,23.65,6.238947731,242.1896122,279.75,3.3,25.41014538,90,23.242,69.6669,23.2,95,44,0,0,79
Year 1 Jan 05 19:00,0,0,11.075,21.925,-6.332986621,247.9634275,152.5,2.925,23.49179582,90,23.242,69.6669,21.5,0,53,0,0,0
Year 1 Jan 05 20:00,0,0,12.3,19.775,-19.38366621,252.6667143,47,1.975,22.0804349,90,23.242,69.6669,19.2,0,66,0,0,0
Year 1 Jan 05 21:00,0,0,12.6,17.85,-32.74900203,256.6344277,5.75,0.875,21.11015206,90,23.242,69.6669,17.4,0,74,0,0,0
Year 1 Jan 05 22:00,0,0,12.075,15.975,-46.32329105,260.0835658,0,0.15,20.08894991,90,23.242,69.6669,15.5,0,79,0,0,0
Year 1 Jan 05 23:00,0,0,10.925,14.675,-60.03436999,263.1342562,0,0,18.97613687,90,23.242,69.6669,14.4,0,78,0,0,0
Year 1 Jan 06 00:00,0,0,9.925,13.575,-73.8291568,265.6979399,57,0.6,17.97564587,90,23.242,69.6669,13.3,0,79,0,0,0
Year 1 Jan 06 01:00,0,0,9.025,13.075,-86.53146141,95.09722052,118.75,1.925,17.04341523,90,23.242,69.6669,13,0,76,0,0,0
Year 1 Jan 06 02:00,0,0,8.725,12.55,-78.58231106,93.12127817,168.25,3.05,15.87997303,90,23.242,69.6669,12.4,0,78,0,0,0
Year 1 Jan 06 03:00,0,0,8.25,12.25,-64.76229455,95.64138999,181.5,3.675,15.01988496,90,23.242,69.6669,12.2,0,76,0,0,0
Year 1 Jan 06 04:00,0,0,7.8,11.525,-51.01067584,98.64684456,181.25,3.425,14.31954719,90,23.242,69.6669,11.3,0,79,0,0,0
Year 1 Jan 06 05:00,0,0,7.625,11.075,-37.37567508,101.9898824,135.25,0.825,14.45221228,90,23.242,69.6669,11,0,80,0,0,0
Year 1 Jan 06 06:00,0,0,7.975,10.4,-23.92124224,105.7799389,64.5,0.375,14.25936448,90,23.242,69.6669,10.2,0,87,0,0,0
Year 1 Jan 06 07:00,0,0,9.15,10.65,-10.73908232,110.2103959,107,1.55,13.61408285,90,23.242,69.6669,10.8,0,92,0,0,0
Year 1 Jan 06 08:00,7,15,10.85,12,2.030978205,115.5748483,113.25,2.575,14.31574321,90,23.242,69.6669,12.4,0,93,0,0,0
Year 1 Jan 06 09:00,34.25,220.5,13.025,15.025,14.16456011,122.3165222,63.5,3.925,20.37347013,90,23.242,69.6669,15.9,34,86,0,0,28
Year 1 Jan 06 10:00,43.25,801.5,15.25,18.75,25.28790091,131.0910709,25.25,4.6,32.56647604,90,23.242,69.6669,19.7,260,78,0,0,53
Year 1 Jan 06 11:00,18.25,1099.5,17.15,22.625,34.7745242,142.7669214,21.75,4.925,36.87864847,90,23.242,69.6669,23.6,557,69,0,0,14
Year 1 Jan 06 12:00,57.5,1010,18.125,25.25,41.645886,158.0864338,100.25,4.25,35.49270944,90,23.242,69.6669,25.8,691,63,0,0,31
Year 1 Jan 06 13:00,163,673.25,18.375,26.7,44.70547133,176.5893476,213,3.475,31.8637113,90,23.242,69.6669,27,645,59,0,0,137
Year 1 Jan 06 14:00,253.75,407.5,17.875,26.7,43.21219253,195.6871604,150.5,2.475,31.02349839,90,23.242,69.6669,26.6,562,58,0,0,241
Year 1 Jan 06 15:00,277,229.5,17.55,26.15,37.54720391,212.2834653,16.5,2.35,30.63516691,90,23.242,69.6669,26,471,60,0,0,292
Year 1 Jan 06 16:00,204.25,100,17.425,25.175,28.84920464,225.1856332,183.25,2.325,29.20802033,90,23.242,69.6669,24.9,304,63,0,0,232
Year 1 Jan 06 17:00,109,34,17.925,24.225,18.21274427,234.8737286,291.75,2.675,27.31355761,90,23.242,69.6669,24,134,70,0,0,121
Year 1 Jan 06 18:00,54.75,32.25,18.25,22.875,6.381049931,242.242382,236.25,2.5,25.43594042,90,23.242,69.6669,22.5,85,77,0,0,73
Year 1 Jan 06 19:00,0,0,18.3,21.45,-6.196919383,248.0305183,207,2.475,23.33286098,90,23.242,69.6669,21.1,0,84,0,0,0
Year 1 Jan 06 20:00,0,0,17.7,19.525,-19.25359644,252.7492284,236.25,2.275,21.86816596,90,23.242,69.6669,19,0,91,0,0,0
Year 1 Jan 06 21:00,0,0,16.525,17.725,-32.62475395,256.7378343,272,2.725,20.44650594,90,23.242,69.6669,17.3,0,93,0,1,0
Year 1 Jan 06 22:00,0,0,14.775,15.8,-46.20472231,260.2209109,304.75,2.975,18.92190029,90,23.242,69.6669,15.3,0,94,0,2,0
Year 1 Jan 06 23:00,0,0,13.025,14.325,-59.92147756,263.3391045,280.75,3.225,17.63430121,90,23.242,69.6669,14,0,92,0,2,0
Year 1 Jan 07 00:00,0,0,11.325,13.025,-73.72235918,266.1018575,220.5,2.625,16.59747644,90,23.242,69.6669,12.7,0,89,0,2,0
Year 1 Jan 07 01:00,0,0,10,12.475,-86.53505423,91.2485316,114.75,1.725,16.0967,90,23.242,69.6669,12.4,0,84,0,1,0
Year 1 Jan 07 02:00,0,0,8.95,12.1,-78.67823209,92.43595761,21.25,0.375,15.9547231,90,23.242,69.6669,12,0,80,0,0,0
Year 1 Jan 07 03:00,0,0,8.175,12.075,-64.85120704,95.33490824,0,0,15.57530516,90,23.242,69.6669,12.1,0,76,0,0,0
Year 1 Jan 07 04:00,0,0,7.7,11.65,-51.09233476,98.43389911,0,0,15.38641736,90,23.242,69.6669,11.5,0,77,0,0,0
Year 1 Jan 07 05:00,0,0,12.175,13.675,-37.44924324,101.8160327,0,0,15.54170975,90,23.242,69.6669,14.4,0,96,0,1,0
Year 1 Jan 07 06:00,0,0,13.025,13.95,-23.98543506,105.6239775,38.25,0.075,15.45983577,90,23.242,69.6669,13.8,0,94,0,0,0
Year 1 Jan 07 07:00,0,0,13.325,14.325,-10.79201848,110.0607463,108,0.775,15.65176078,90,23.242,69.6669,14.5,0,94,0,0,0
Year 1 Jan 07 08:00,5.5,6,13.95,14.875,1.992050043,115.4234517,166.75,1.525,15.99621018,90,23.242,69.6669,15,0,94,0,1,0
Year 1 Jan 07 09:00,38,125.5,15.75,17.175,14.14367263,122.156866,225.75,2.9,20.22140307,90,23.242,69.6669,17.9,24,91,0,3,22
Year 1 Jan 07 10:00,74.25,569,16.9,19.85,25.29085534,130.9184054,260.5,3.9,31.07116378,90,23.242,69.6669,20.5,213,81,0,5,86
Year 1 Jan 07 11:00,69.5,883.25,18.3,23.125,34.80895411,142.5817195,286.5,4.775,36.32318898,90,23.242,69.6669,24,501,72,0,6,39
Year 1 Jan 07 12:00,195.5,495.75,18.85,24.975,41.71918356,157.9026451,285.5,4.7,33.36750465,90,23.242,69.6669,25.3,507,68,0,5,161
Year 1 Jan 07 13:00,301,271.25,19.5,26.275,44.8185072,176.4390026,284.5,4.525,31.21992398,90,23.242,69.6669,26.6,475,66,0,3,299
Year 1 Jan 07 14:00,304.25,291.5,19.4,26.15,43.35405041,195.5991831,273.75,4.05,30.49608063,90,23.242,69.6669,26,527,67,0,1,307
Year 1 Jan 07 15:00,281.5,211,19.975,26.225,37.70157617,212.2571386,276.75,4.2,29.91338675,90,23.242,69.6669,26.3,453,69,0,0,296
Year 1 Jan 07 16:00,221.25,159.75,20.05,25.475,29.00440574,225.2020337,270.75,4.375,28.87969078,90,23.242,69.6669,25.2,323,73,0,0,238
Year 1 Jan 07 17:00,148.25,168.5,20.525,25.05,18.36334886,234.9163651,269.5,4.85,27.63367257,90,23.242,69.6669,25,263,77,0,0,171
Year 1 Jan 07 18:00,60,46.5,20.4,23.725,6.525229177,242.3023945,254.25,4.7,25.58075499,90,23.242,69.6669,23.3,97,83,0,0,80
Year 1 Jan 07 19:00,0,0,20.6,23,-6.059495899,248.1049593,250.5,4.6,24.14644396,90,23.242,69.6669,22.9,0,88,0,0,0
Year 1 Jan 07 20:00,0,0,20.475,21.925,-19.12275239,252.8394794,248.75,4.075,23.33255309,90,23.242,69.6669,21.6,0,93,0,0,0
Year 1 Jan 07 21:00,0,0,20.85,21.825,-32.5002058,256.8498159,265.25,3.975,22.72021876,90,23.242,69.6669,21.9,0,95,0,0,0
Year 1 Jan 07 22:00,0,0,20.625,21.15,-46.08623411,260.3684603,267.25,3.625,22.26686675,90,23.242,69.6669,20.9,0,97,0,0,0
Year 1 Jan 07 23:00,0,0,19.975,20.525,-59.80893375,263.5574764,252.5,3.35,21.57874002,90,23.242,69.6669,20.4,0,96,0,0,0
Year 1 Jan 08 00:00,0,0,18.15,18.525,-73.61589054,266.5275188,191,2.4,20.35941073,90,23.242,69.6669,17.9,0,98,0,1,0
Year 1 Jan 08 01:00,0,0,16.1,16.7,-86.52927156,86.35358554,112,1.5,19.48410736,90,23.242,69.6669,16.3,0,96,0,2,0
Year 1 Jan 08 02:00,0,0,14.025,14.725,-78.7707423,91.69597818,23,0.325,18.37632391,90,23.242,69.6669,14.2,0,96,0,3,0
Year 1 Jan 08 03:00,0,0,13.125,14.2,-64.93722727,95.00929667,0,0,17.59392463,90,23.242,69.6669,14.2,0,93,0,3,0
Year 1 Jan 08 04:00,0,0,12.85,13.825,-51.17097206,98.20902884,0,0,17.02178765,90,23.242,69.6669,13.7,0,95,0,2,0
Year 1 Jan 08 05:00,0,0,16.025,16.925,-37.51952229,101.6332572,0,0,17.71777241,90,23.242,69.6669,18,0,95,0,7,0
Year 1 Jan 08 06:00,0,0,16.65,17.55,-24.04599664,105.4606546,0,0,17.90296786,90,23.242,69.6669,17.4,0,95,0,6,0
Year 1 Jan 08 07:00,0,0,16.95,17.85,-10.84091569,109.9046418,0,0,18.02461356,90,23.242,69.6669,18,0,95,0,5,0
