Date/Time,[1] Site Diffuse Solar Radiation Rate per Area  (W/m2),[1] Site Direct Solar Radiation Rate per Area  (W/m2),[1] Site Outdoor Air Dewpoint Temperature  (C),[1] Site Outdoor Air Drybulb Temperature  (C),[1] Site Solar Altitude Angle  (deg),[1] Site Solar Azimuth Angle  (deg),[1] Site Wind Direction  (deg),[1] Site Wind Speed  (m/s),[1] Surface Outside Face Temperature  (C),Orientation,Lats,Longs,[1] Dry Bulb Temperature (C),[1] Global Horizontal Radiation (Wh/m2),[1] Relative Humidity (),DNR,SC,hdi
Year 1 Jul 25 08:00,95,263,23,23.925,23.48451091,77.34957876,178.5,6.85,25.15514453,180,22.7196,75.8577,24.1,129,94,220,8,77
Year 1 Jul 25 09:00,176.75,320.5,23.1,24.4,37.08516673,81.71053289,201,9.075,26.26326899,180,22.7196,75.8577,24.5,326,92,392,7,149
Year 1 Jul 25 10:00,261,210,22.95,24.95,50.83673323,86.13503999,222.25,9.925,27.36316652,180,22.7196,75.8577,25.1,328,88,106,7,260
Year 1 Jul 25 11:00,313.25,451.75,22.675,25.475,64.66020866,91.58634315,242.75,10.75,28.4709804,180,22.7196,75.8577,25.6,688,83,522,7,264
Year 1 Jul 25 12:00,471.25,237.5,22.525,26.2,78.37107431,103.6295517,244.25,10.025,29.92494966,180,22.7196,75.8577,26.4,685,79,241,7,461
Year 1 Jul 25 13:00,467.25,294.25,22.575,26.85,85.05718861,205.8888706,240.75,9.025,30.94438922,180,22.7196,75.8577,27,726,77,227,8,502
Year 1 Jul 25 14:00,387.25,452,22.9,27.45,73.02257428,263.0842837,228.75,8.05,31.62115847,180,22.7196,75.8577,27.6,856,76,496,8,363
Year 1 Jul 25 15:00,443,297,23.075,27.6,59.21807231,270.8055864,226.5,8.325,31.75265658,180,22.7196,75.8577,27.6,759,77,320,8,460
Year 1 Jul 25 16:00,366.5,235.75,23.325,27.375,45.4123504,275.6527582,222.5,8.575,31.1210657,180,22.7196,75.8577,27.3,580,79,228,8,392
Year 1 Jul 25 17:00,263.5,241.75,23.25,26.775,31.71088609,279.9844268,224,8.825,29.99235055,180,22.7196,75.8577,26.6,463,82,259,8,290
Year 1 Jul 25 18:00,157.75,160.5,23.125,26.15,18.19271722,284.4512328,213.75,7.55,28.70453983,180,22.7196,75.8577,26,274,84,190,8,184
Year 1 Jul 25 19:00,59.25,54,22.875,25.55,4.961063813,289.4576322,202.5,5.675,27.22840696,180,22.7196,75.8577,25.4,97,85,72,7,79
Year 1 Jul 25 20:00,0,0,22.8,25.1,-7.826139244,295.4312113,185,3.4,26.26186327,180,22.7196,75.8577,25,0,88,0,7,0
Year 1 Jul 25 21:00,0,0,22.725,24.625,-19.90844762,302.9527975,178.5,2.575,25.7705759,180,22.7196,75.8577,24.5,0,90,0,7,0
Year 1 Jul 25 22:00,0,0,22.7,24.275,-30.8372662,312.8599695,172.75,2.8,25.33406548,180,22.7196,75.8577,24.2,0,91,0,7,0
Year 1 Jul 25 23:00,0,0,22.7,23.9,-39.84088947,326.2203762,177.75,4.475,24.77858839,180,22.7196,75.8577,23.8,0,94,0,7,0
Year 1 Jul 26 00:00,0,0,22.775,23.65,-45.72838208,343.7183191,177.75,5.975,24.31482917,180,22.7196,75.8577,23.6,0,95,0,8,0
Year 1 Jul 26 01:00,0,0,22.575,23.225,-47.42497022,5.212342881,182.25,7.35,23.78356406,180,22.7196,75.8577,23.1,0,97,0,8,0
Year 1 Jul 26 02:00,0,0,22.275,22.875,-44.07081772,23.75520716,181,7.325,23.51517336,180,22.7196,75.8577,22.8,0,97,0,10,0
Year 1 Jul 26 03:00,0,0,21.9,22.5,-36.76435665,39.67862894,185.25,6.975,23.16190798,180,22.7196,75.8577,22.4,0,97,0,10,0
Year 1 Jul 26 04:00,0,0,21.725,22.325,-26.85518735,51.57007065,181,5.775,23.04201251,180,22.7196,75.8577,22.3,0,97,0,10,0
Year 1 Jul 26 05:00,0,0,21.25,22.675,-15.37697196,60.42570777,197,4.275,23.20438794,180,22.7196,75.8577,22.8,0,90,0,6,0
Year 1 Jul 26 06:00,0,0,21.025,23.175,-2.956580158,67.2594347,197,6.15,23.25041763,180,22.7196,75.8577,23.3,0,87,0,5,0
Year 1 Jul 26 07:00,16.5,108.75,21.075,23.675,10.04570293,72.80441174,195.75,8.4,23.85067294,180,22.7196,75.8577,23.8,0,85,0,5,0
Year 1 Jul 26 08:00,74.5,485.5,21.475,24.7,23.41816854,77.57221036,184,10.475,25.28375206,180,22.7196,75.8577,25,167,82,435,5,66
Year 1 Jul 26 09:00,120.75,618.25,21.825,25.675,37.02909542,81.97070058,193.5,10.25,26.69663241,180,22.7196,75.8577,25.9,388,78,637,5,100
Year 1 Jul 26 10:00,182.75,603.75,22.2,26.95,50.78779178,86.46765135,208.5,10,28.38112335,180,22.7196,75.8577,27.3,548,74,562,6,183
Year 1 Jul 26 11:00,179.75,754.5,22.375,27.975,64.61258751,92.08295328,239,9.55,30.01393031,180,22.7196,75.8577,28.2,774,71,729,7,182
Year 1 Jul 26 12:00,224.25,739.25,22.625,29.025,78.29940977,104.706934,253.25,9.85,31.55746944,180,22.7196,75.8577,29.3,945,68,831,8,173
Year 1 Jul 26 13:00,370.25,479.75,22.7,29.375,84.9059013,205.5269348,263.25,10,32.52832627,180,22.7196,75.8577,29.4,837,67,464,8,378
Year 1 Jul 26 14:00,363.5,420.75,22.85,29.25,72.97513851,262.3408108,252.5,10,32.56283615,180,22.7196,75.8577,29.2,871,69,527,8,347
Year 1 Jul 26 15:00,391.25,95,22.825,28.225,59.17868675,270.3892135,245,9.175,31.95236883,180,22.7196,75.8577,27.9,509,74,102,8,413
Year 1 Jul 26 16:00,297,65.25,22.95,27,45.36867058,275.3523606,228.25,8,30.52719969,180,22.7196,75.8577,26.7,388,80,74,8,326
Year 1 Jul 26 17:00,192.75,39.75,22.925,25.725,31.65863939,279.739441,224.5,6.125,29.16212606,180,22.7196,75.8577,25.4,235,86,39,8,210
Year 1 Jul 26 18:00,116.75,33.75,23.125,25.1,18.12899346,284.235481,218.25,5.675,27.94512478,180,22.7196,75.8577,25,161,90,42,8,141
Year 1 Jul 26 19:00,33,6.75,23.2,24.7,4.882934099,289.2570726,231,5.85,26.5279813,180,22.7196,75.8577,24.6,46,92,9,8,44
Year 1 Jul 26 20:00,0,0,23.35,24.75,-7.922200613,295.2376476,245,7.325,25.63304875,180,22.7196,75.8577,24.8,0,92,0,8,0
Year 1 Jul 26 21:00,0,0,23.175,24.575,-20.02687226,302.7627299,271.25,8.175,25.05394833,180,22.7196,75.8577,24.5,0,92,0,8,0
Year 1 Jul 26 22:00,0,0,23.175,24.425,-30.98315306,312.6773345,277.5,9.05,24.85783332,180,22.7196,75.8577,24.4,0,93,0,8,0
Year 1 Jul 26 23:00,0,0,22.975,24.1,-40.01789974,326.0641687,271.75,8.55,24.64317477,180,22.7196,75.8577,24,0,94,0,8,0
Year 1 Jul 27 00:00,0,0,22.975,24.075,-45.93256051,343.6289594,234.75,8.075,24.37997125,180,22.7196,75.8577,24.1,0,94,0,8,0
Year 1 Jul 27 01:00,0,0,22.85,23.875,-47.64331888,5.241186855,199,6.575,24.33755443,180,22.7196,75.8577,23.8,0,94,0,7,0
Year 1 Jul 27 02:00,0,0,22.725,23.8,-44.27261789,23.87342121,166.25,5.275,24.12375578,180,22.7196,75.8577,23.8,0,94,0,7,0
Year 1 Jul 27 03:00,0,0,22.175,23.425,-36.93636751,39.84850667,165.5,3.5,23.72269214,180,22.7196,75.8577,23.3,0,93,0,7,0
Year 1 Jul 27 04:00,0,0,21.775,23.15,-26.99708092,51.75800757,174.75,3.225,23.44859705,180,22.7196,75.8577,23.1,0,92,0,6,0
Year 1 Jul 27 05:00,0,0,21.775,22.575,-15.4933309,60.61910937,246.75,6.675,22.97407091,180,22.7196,75.8577,22.4,0,97,0,7,0
Year 1 Jul 27 06:00,0,0,22.025,22.625,-3.0523318,67.45763078,270,7.5,23.03668139,180,22.7196,75.8577,22.7,0,97,0,6,0
Year 1 Jul 27 07:00,18.25,67.75,22.175,23.15,9.966470677,73.0127885,270,7.775,23.30015215,180,22.7196,75.8577,23.3,0,93,0,5,0
Year 1 Jul 27 08:00,88.5,317.25,22.275,23.825,23.35216072,77.80101074,270,8.2,24.61026415,180,22.7196,75.8577,24,135,90,271,5,73
Year 1 Jul 27 09:00,157.25,448.75,22.225,24.825,36.97338944,82.23778946,270,9.35,26.20307178,180,22.7196,75.8577,25.1,341,84,456,5,135
Year 1 Jul 27 10:00,238.25,439.75,22.05,25.925,50.73902687,86.80875826,270,9.925,27.61601963,180,22.7196,75.8577,26.2,500,78,427,6,224
Year 1 Jul 27 11:00,326,416.5,21.85,27.25,64.56445511,92.59142879,270,10.75,29.54804549,180,22.7196,75.8577,27.6,669,71,478,7,281
Year 1 Jul 27 12:00,425.25,319,21.8,28.425,78.2244437,105.7984011,270,10.25,31.53926203,180,22.7196,75.8577,28.7,676,66,232,7,461
Year 1 Jul 27 13:00,362.75,483,21.95,29.45,84.74694737,205.1477392,270,10,32.29825325,180,22.7196,75.8577,29.7,892,63,580,7,318
Year 1 Jul 27 14:00,487.25,225.5,22.225,29.925,72.92146634,261.5857146,270,10,33.3901255,180,22.7196,75.8577,30,687,64,192,7,497
Year 1 Jul 27 15:00,441,295.5,22.45,29.925,59.1345538,269.9643936,270,10,33.35014808,180,22.7196,75.8577,29.9,763,65,326,7,458
Year 1 Jul 27 16:00,363.5,226.5,22.65,29.3,45.32069539,275.0456671,270,10,32.36527126,180,22.7196,75.8577,29.1,558,68,204,7,390
Year 1 Jul 27 17:00,257,250.5,22.55,28.275,31.602233,279.4893237,270,10,31.00330112,180,22.7196,75.8577,28,480,72,294,7,284
Year 1 Jul 27 18:00,149,100,22.425,26.875,18.06109432,284.015264,270,8.65,29.21566674,180,22.7196,75.8577,26.5,233,78,120,7,176
Year 1 Jul 27 19:00,51,30,22.25,25.6,4.800512647,289.0524391,270,7.075,27.37248693,180,22.7196,75.8577,25.3,78,83,40,7,68
Year 1 Jul 27 20:00,0,0,22.2,24.625,-8.022757858,295.0402523,270,5.425,26.02760533,180,22.7196,75.8577,24.4,0,87,0,7,0
Year 1 Jul 27 21:00,0,0,22.125,24.175,-20.1500874,302.5690454,270,4.925,25.5340132,180,22.7196,75.8577,24.1,0,89,0,7,0
Year 1 Jul 27 22:00,0,0,22.25,24.025,-31.13421405,312.4914918,270,5.125,24.97388561,180,22.7196,75.8577,24,0,90,0,7,0
Year 1 Jul 27 23:00,0,0,22.3,24,-40.20049292,325.9058578,270,6.325,24.4863243,180,22.7196,75.8577,24,0,90,0,7,0
Year 1 Jul 28 00:00,0,0,22.3,23.7,-46.14248673,343.5400501,270,7.3,24.25519266,180,22.7196,75.8577,23.6,0,93,0,7,0
Year 1 Jul 28 01:00,0,0,22.225,23.3,-47.86678576,5.270939367,270,8.175,23.89645092,180,22.7196,75.8577,23.2,0,94,0,7,0
Year 1 Jul 28 02:00,0,0,22.05,22.75,-44.47822961,23.99843911,270,8.325,23.47333727,180,22.7196,75.8577,22.6,0,97,0,7,0
Year 1 Jul 28 03:00,0,0,21.925,22.375,-37.11078884,40.02566129,270,8.45,23.11401538,180,22.7196,75.8577,22.3,0,97,0,7,0
Year 1 Jul 28 04:00,0,0,21.825,22.15,-27.14030661,51.95273747,270,7.975,22.73480173,180,22.7196,75.8577,22.1,0,98,0,7,0
Year 1 Jul 28 05:00,0,0,21.725,22.625,-15.61028448,60.81874475,270,6.15,22.90020662,180,22.7196,75.8577,22.8,0,93,0,7,0
Year 1 Jul 28 06:00,0,0,21.85,22.95,-3.148191646,67.66171379,271.5,6.35,23.19333254,180,22.7196,75.8577,23,0,93,0,7,0
Year 1 Jul 28 07:00,19.25,35.75,21.9,23.525,9.887436493,73.22698818,275,7.875,23.75831178,180,22.7196,75.8577,23.7,0,90,0,8,0
Year 1 Jul 28 08:00,96.75,193,22.125,24.225,23.28651095,78.03590542,271.5,9.125,24.80916264,180,22.7196,75.8577,24.4,109,87,143,8,77
Year 1 Jul 28 09:00,157,416.25,21.975,25.15,36.91804885,82.51170924,270.75,9.85,26.21665473,180,22.7196,75.8577,25.4,311,81,343,8,156
Year 1 Jul 28 10:00,167.25,654,21.75,26.075,50.6904073,87.15823939,267.25,10,27.50594311,180,22.7196,75.8577,26.3,572,76,636,8,160
Year 1 Jul 28 11:00,226.75,649.75,21.175,26.975,64.51572769,93.11154539,269,10.75,29.07136842,180,22.7196,75.8577,27.2,764,69,708,7,189
Year 1 Jul 28 12:00,341.25,488.5,20.925,27.725,78.14599532,106.9025203,267,10.25,30.54302541,180,22.7196,75.8577,27.9,780,66,475,7,340
Year 1 Jul 28 13:00,313.5,591.25,20.45,28.35,84.58033179,204.7566302,269.75,10.75,31.22982416,180,22.7196,75.8577,28.5,868,61,529,7,345
Year 1 Jul 28 14:00,231.75,741.25,20.3,28.725,72.86140354,260.8201691,270.25,11,31.5480286,180,22.7196,75.8577,28.8,990,60,778,8,219
Year 1 Jul 28 15:00,299,547.5,20.15,28.875,59.08557536,269.531482,274.5,11,31.5604938,180,22.7196,75.8577,28.9,860,59,631,8,270
Year 1 Jul 28 16:00,361.5,288,20.475,28.675,45.26836207,274.7328732,273,11,31.4227445,180,22.7196,75.8577,28.6,631,62,297,8,386
Year 1 Jul 28 17:00,261.5,238.75,20.675,28.15,31.54162859,279.2342102,270.5,11,30.38631383,180,22.7196,75.8577,28,462,65,261,8,288
Year 1 Jul 28 18:00,157.75,163.25,21.225,27.25,17.9890011,283.790686,260.25,9.725,29.1433435,180,22.7196,75.8577,27,263,72,172,8,182
Year 1 Jul 28 19:00,63.75,102.75,21.4,26.25,4.713798157,288.8438166,253.25,8.025,27.56888863,180,22.7196,75.8577,26,120,76,137,7,85
Year 1 Jul 28 20:00,0,0,21.325,25.25,-8.12779594,294.8390953,249,6.475,26.0538733,180,22.7196,75.8577,25,0,80,0,6,0
Year 1 Jul 28 21:00,0,0,20.7,24.55,-20.27806253,302.3717988,255.5,6.1,25.40490793,180,22.7196,75.8577,24.4,0,79,0,5,0
Year 1 Jul 28 22:00,0,0,20.2,24.175,-31.29040512,312.3024791,261,6.325,24.88750498,180,22.7196,75.8577,24.1,0,78,0,3,0
Year 1 Jul 28 23:00,0,0,19.8,24.025,-40.38861511,325.7454698,268,7,24.56184854,180,22.7196,75.8577,24,0,77,0,3,0
Year 1 Jul 29 00:00,0,0,20.225,23.85,-46.35809861,343.4516373,264,7.125,24.24980912,180,22.7196,75.8577,23.8,0,81,0,5,0
Year 1 Jul 29 01:00,0,0,20.775,23.65,-48.09529067,5.301610105,259,6.875,23.99799412,180,22.7196,75.8577,23.6,0,85,0,6,0
Year 1 Jul 29 02:00,0,0,21.575,23.3,-44.68755172,24.1303523,250.5,5.9,23.79102384,180,22.7196,75.8577,23.2,0,92,0,7,0
Year 1 Jul 29 03:00,0,0,21.875,22.975,-37.28751378,40.21013041,251,5.15,23.33658568,180,22.7196,75.8577,22.9,0,94,0,7,0
Year 1 Jul 29 04:00,0,0,21.975,22.75,-27.2847677,52.15425023,255.75,4.775,23.24918624,180,22.7196,75.8577,22.7,0,96,0,7,0
Year 1 Jul 29 05:00,0,0,21.025,22.925,-15.72775301,61.02457571,266.75,7.4,23.12255863,180,22.7196,75.8577,23,0,87,0,7,0
Year 1 Jul 29 06:00,0,0,20.625,22.625,-3.244098926,67.87162965,276.75,9.05,22.98373527,180,22.7196,75.8577,22.5,0,89,0,8,0
Year 1 Jul 29 07:00,18.75,58.5,20.6,22.725,9.808641734,73.44694571,274.5,9.825,23.08478463,180,22.7196,75.8577,22.8,0,88,0,10,0
Year 1 Jul 29 08:00,87.75,300.25,20.675,22.95,23.22124006,78.27681844,270.75,10.75,23.88760566,180,22.7196,75.8577,23,128,87,234,10,75
Year 1 Jul 29 09:00,140,514.75,20.925,24.05,36.86307082,82.79236823,256.5,11.75,25.2723982,180,22.7196,75.8577,24.4,350,81,499,10,126
Year 1 Jul 29 10:00,196.5,566.25,21,25.225,50.64189867,87.5159716,250.5,12,26.81203604,180,22.7196,75.8577,25.5,546,76,562,10,182
Year 1 Jul 29 11:00,249,586.5,21.15,26.475,64.46631836,93.64307284,248.5,12.75,28.5264454,180,22.7196,75.8577,26.8,710,71,579,10,240
Year 1 Jul 29 12:00,248,678.5,21.125,26.875,78.06388865,108.0178425,263,13.75,29.32396804,180,22.7196,75.8577,26.9,841,71,609,10,276
Year 1 Jul 29 13:00,248.5,738.5,21.025,27.125,84.40608038,204.3583153,276.25,14.75,29.83266504,180,22.7196,75.8577,27.2,1040,69,887,10,164
Year 1 Jul 29 14:00,443.25,379,20.925,26.9,72.79480681,260.0453705,289.5,14.25,30.9474509,180,22.7196,75.8577,26.8,793,70,293,10,502
Year 1 Jul 29 15:00,275.75,588.5,20.975,27.1,59.03165815,269.0908427,282.5,13.25,30.17553393,180,22.7196,75.8577,27.2,862,69,637,10,267
Year 1 Jul 29 16:00,298.75,379.75,20.925,27.05,45.2116117,274.414178,270.75,10.75,29.85929302,180,22.7196,75.8577,27,667,70,443,8,302
Year 1 Jul 29 17:00,260.75,212.5,20.975,27.15,31.47679138,278.9742369,253,9.175,29.76877993,180,22.7196,75.8577,27.2,415,69,190,8,289
Year 1 Jul 29 18:00,153.25,255.5,20.85,26.525,17.91269848,283.5618517,249.5,7.925,28.62732131,180,22.7196,75.8577,26.3,308,72,280,7,176
Year 1 Jul 29 19:00,63.75,136.5,20.575,25.775,4.622792624,288.6312898,251.5,7.525,27.06096817,180,22.7196,75.8577,25.6,131,73,182,7,85
Year 1 Jul 29 20:00,0,0,20.2,24.7,-8.237296621,294.6342455,265.5,8.1,25.60317735,180,22.7196,75.8577,24.4,0,77,0,7,0
Year 1 Jul 29 21:00,0,0,19.95,24.25,-20.41076414,302.1710431,272.25,9.35,24.86979669,180,22.7196,75.8577,24.2,0,77,0,7,0
Year 1 Jul 29 22:00,0,0,19.75,23.75,-31.45167943,312.1103318,277.5,9.925,24.25185735,180,22.7196,75.8577,23.6,0,79,0,7,0
Year 1 Jul 29 23:00,0,0,19.775,23.75,-40.58221008,325.5830278,272.25,10.75,23.98082282,180,22.7196,75.8577,23.8,0,78,0,6,0
Year 1 Jul 30 00:00,0,0,19.8,23.425,-46.57933237,343.3637644,271.5,10.25,23.59672754,180,22.7196,75.8577,23.3,0,81,0,5,0
Year 1 Jul 30 01:00,0,0,19.95,23.3,-48.32875205,5.333209143,266.75,9.625,23.50765812,180,22.7196,75.8577,23.3,0,82,0,3,0
Year 1 Jul 30 02:00,0,0,20.15,22.925,-44.90048188,24.26925164,268.75,8.6,23.26369288,180,22.7196,75.8577,22.8,0,85,0,3,0
Year 1 Jul 30 03:00,0,0,20.425,23.025,-37.46643509,40.40194928,266.25,7.85,23.22136015,180,22.7196,75.8577,23.1,0,85,0,5,0
Year 1 Jul 30 04:00,0,0,20.575,22.875,-27.43036812,52.36253286,270.25,7.7,22.96613659,180,22.7196,75.8577,22.8,0,88,0,6,0
Year 1 Jul 30 05:00,0,0,19.925,23.1,-15.8456583,61.23656145,270.5,5.675,22.97108022,180,22.7196,75.8577,23.2,0,81,0,6,0
Year 1 Jul 30 06:00,0,0,19.85,23.425,-3.33999489,68.08732211,261.75,6.125,23.16031965,180,22.7196,75.8577,23.5,0,80,0,6,0
Year 1 Jul 30 07:00,18.5,82.75,20.2,23.8,9.730125352,73.67259427,256,7.7,23.52129594,180,22.7196,75.8577,23.9,0,80,0,7,0
Year 1 Jul 30 08:00,98,305.75,20.6,24.275,23.15636619,78.5236723,249.75,9.525,24.84425131,180,22.7196,75.8577,24.4,149,80,331,7,74
Year 1 Jul 30 09:00,184.25,275.75,21.225,24.775,36.80844957,83.07967335,253.25,10.75,26.14466461,180,22.7196,75.8577,24.9,273,81,230,8,170
Year 1 Jul 30 10:00,230.75,453.5,21.475,25.425,50.5934635,87.88182976,258,11,27.32454953,180,22.7196,75.8577,25.6,494,78,413,8,227
Year 1 Jul 30 11:00,268,546.5,21.575,26.2,64.41613724,94.18577466,267.25,11,28.64839788,180,22.7196,75.8577,26.4,707,75,575,8,242
Year 1 Jul 30 12:00,317.5,532.75,21.3,27,77.97795315,109.1429094,270,11,29.81344906,180,22.7196,75.8577,27.2,773,70,461,7,346
Year 1 Jul 30 13:00,231.75,749,20.9,27.65,84.22423864,203.9569182,273,11,30.63226255,180,22.7196,75.8577,27.8,972,66,748,7,232
Year 1 Jul 30 14:00,251.25,699.5,20.5,27.95,72.72154446,259.2625306,271,11,30.99118739,180,22.7196,75.8577,28,977,63,752,7,231
Year 1 Jul 30 15:00,306.25,524.75,20.325,27.775,58.97271398,268.6428473,273,10.25,30.76512332,180,22.7196,75.8577,27.7,819,64,542,8,312
Year 1 Jul 30 16:00,289,415.25,20.375,27.25,45.15038934,274.0897834,271,10,30.19524906,180,22.7196,75.8577,27.1,679,67,473,8,289
Year 1 Jul 30 17:00,262,235.5,20.7,26.425,31.40769017,278.7095417,270,8.725,29.45666719,180,22.7196,75.8577,26.2,450,72,242,10,289
Year 1 Jul 30 18:00,152.5,172.25,20.875,25.6,17.83217459,283.3288661,261.75,7.925,27.99039143,180,22.7196,75.8577,25.4,282,76,216,8,181
Year 1 Jul 30 19:00,50.25,30.75,20.975,24.95,4.527501374,288.4149429,256,7.2,26.23028837,180,22.7196,75.8577,24.8,77,79,41,8,67
Year 1 Jul 30 20:00,0,0,20.775,24.5,-8.351238441,294.425771,249.75,7.6,25.19531958,180,22.7196,75.8577,24.4,0,80,0,7,0
Year 1 Jul 30 21:00,0,0,20.7,24.175,-20.54815559,301.9668299,253.25,8.175,24.59444174,180,22.7196,75.8577,24.1,0,81,0,7,0
Year 1 Jul 30 22:00,0,0,20.475,24.025,-31.61798733,311.9150827,258,9.575,24.37158212,180,22.7196,75.8577,24,0,80,0,7,0
Year 1 Jul 30 23:00,0,0,20.4,23.85,-40.78121929,325.4185516,267.25,10.75,24.0503829,180,22.7196,75.8577,23.8,0,81,0,7,0
Year 1 Jul 31 00:00,0,0,20.175,23.65,-46.80612254,343.2764727,270,11.75,23.8106435,180,22.7196,75.8577,23.6,0,81,0,7,0
Year 1 Jul 31 01:00,0,0,19.95,23.45,-48.56708703,5.365746947,273,11.25,23.50965931,180,22.7196,75.8577,23.4,0,81,0,7,0
Year 1 Jul 31 02:00,0,0,19.75,23.25,-45.11691668,24.41522734,271,10.25,23.48049735,180,22.7196,75.8577,23.2,0,81,0,6,0
Year 1 Jul 31 03:00,0,0,19.7,23.05,-37.6474453,40.60115072,273,8.35,23.27655161,180,22.7196,75.8577,23,0,82,0,6,0
Year 1 Jul 31 04:00,0,0,19.625,23.075,-27.57701256,52.57756939,271,6.525,23.14800892,180,22.7196,75.8577,23.1,0,81,0,6,0
Year 1 Jul 31 05:00,0,0,19.975,23.025,-15.96392369,61.45465853,270,7.75,22.97393016,180,22.7196,75.8577,23,0,84,0,8,0
Year 1 Jul 31 06:00,0,0,20.325,23.225,-3.435822861,68.30873277,273,8.975,23.07238896,180,22.7196,75.8577,23.3,0,84,0,8,0
Year 1 Jul 31 07:00,16,87.25,20.4,23.6,9.651923858,73.90386528,277,9.8,23.63974164,180,22.7196,75.8577,23.7,0,82,0,10,0
Year 1 Jul 31 08:00,75,409.75,20.55,23.925,23.09190477,78.77638805,272,10.75,24.57945171,180,22.7196,75.8577,24,142,81,349,8,64
Year 1 Jul 31 09:00,129,575.75,20.525,24.3,36.75417645,83.37353008,270,11.75,25.54527433,180,22.7196,75.8577,24.4,372,79,592,8,108
Year 1 Jul 31 10:00,202.25,544.75,20.725,24.7,50.5450613,88.25568678,266.25,11.25,26.5160413,180,22.7196,75.8577,24.8,532,79,527,8,192
Year 1 Jul 31 11:00,280.75,479.25,21.1,25.25,64.36509164,94.7394078,268.75,11,27.73458167,180,22.7196,75.8577,25.4,716,78,598,8,233
Year 1 Jul 31 12:00,401.75,229,21.575,25.85,77.88802448,110.2762608,267.75,10.25,29.23609356,180,22.7196,75.8577,26,539,77,123,8,424
Year 1 Jul 31 13:00,327.5,562,21.85,26.375,84.03487048,203.5560238,270.75,10,30.12784923,180,22.7196,75.8577,26.5,875,76,547,8,335
Year 1 Jul 31 14:00,305.25,593.75,22.05,26.725,72.64149694,258.4728697,270.5,10.75,30.16115763,180,22.7196,75.8577,26.8,907,75,607,8,305
Year 1 Jul 31 15:00,326.5,466,21.8,26.875,58.90866004,268.1878742,273.75,11,30.03092301,180,22.7196,75.8577,26.9,824,73,554,10,306
Year 1 Jul 31 16:00,356.75,176.25,21.325,26.6,45.08464416,273.7598941,272,11.75,29.67349103,180,22.7196,75.8577,26.5,555,73,202,8,388
Year 1 Jul 31 17:00,240.75,146.5,20.75,26.125,31.33429748,278.4402634,270.25,11.25,28.70218991,180,22.7196,75.8577,26,328,72,99,8,263
Year 1 Jul 31 18:00,145.25,223,20.375,25.475,17.74742103,283.0918345,261.75,11,27.45871093,180,22.7196,75.8577,25.3,309,74,289,7,174
Year 1 Jul 31 19:00,44.25,18.75,20.225,24.925,4.427933082,288.19486,256,10.25,26.05853236,180,22.7196,75.8577,24.8,65,76,25,7,59
Year 1 Jul 31 20:00,0,0,20.35,24.5,-8.469596715,294.2137387,249.75,9.55,25.22259685,180,22.7196,75.8577,24.4,0,78,0,6,0
Year 1 Jul 31 21:00,0,0,20.4,24.325,-20.69019723,301.7592092,251,9.25,24.76998866,180,22.7196,75.8577,24.3,0,79,0,7,0
Year 1 Jul 31 22:00,0,0,20.475,24.225,-31.78927638,311.7167623,249,9.65,24.60174634,180,22.7196,75.8577,24.2,0,80,0,7,0
Year 1 Jul 31 23:00,0,0,20.35,24.05,-40.98558189,325.2520577,248,9.95,24.27489572,180,22.7196,75.8577,24,0,80,0,7,0
Year 1 Aug 01 00:00,0,0,20.15,23.7,-47.03840205,343.1898006,238.25,10.75,23.94185434,180,22.7196,75.8577,23.6,0,81,0,6,0
Year 1 Aug 01 01:00,0,0,21.525,22.925,-48.81021146,5.399234379,250.75,10.25,23.38668569,180,22.7196,75.8577,22.7,0,96,0,10,0
Year 1 Aug 01 02:00,0,0,21.85,22.475,-45.33675164,24.56836897,250,10.75,22.78788902,180,22.7196,75.8577,22.4,0,97,0,10,0
Year 1 Aug 01 03:00,0,0,21.725,22.325,-37.83043676,40.80776504,246.5,10.1,22.61732211,180,22.7196,75.8577,22.3,0,97,0,10,0
Year 1 Aug 01 04:00,0,0,21.7,22.15,-27.72460658,52.79934091,244.5,9.125,22.3991978,180,22.7196,75.8577,22.1,0,97,0,10,0
Year 1 Aug 01 05:00,0,0,21.7,22.475,-16.08247414,61.67882091,263.5,8.075,22.57553041,180,22.7196,75.8577,22.6,0,95,0,10,0
Year 1 Aug 01 06:00,0,0,21.7,22.375,-3.5315283,68.53580112,263.25,7.725,22.47495308,180,22.7196,75.8577,22.3,0,97,0,10,0
Year 1 Aug 01 07:00,18.25,57.5,21.625,22.75,9.574071293,74.14068848,257.25,8.225,22.83997928,180,22.7196,75.8577,22.9,0,93,0,8,0
Year 1 Aug 01 08:00,85.5,300.5,21.6,23.425,23.02786855,79.03488532,250,8.775,24.1195271,180,22.7196,75.8577,23.6,125,89,230,8,73
Year 1 Aug 01 09:00,160,457,21.6,24.65,36.70023994,83.67384254,251.75,9.65,25.86741142,180,22.7196,75.8577,25,351,82,512,7,123
Year 1 Aug 01 10:00,277,329,21.9,25.675,50.49664858,88.63741347,256.75,9.975,27.58983968,180,22.7196,75.8577,25.9,460,79,292,7,271
Year 1 Aug 01 11:00,334,375.25,22.375,26.275,64.31308629,95.3037224,267,10,28.96786965,180,22.7196,75.8577,26.4,651,79,440,7,295
