Date/Time,Lats,Longs,Orientation,[1] Dew Point Temperature (C),[1] Diffuse Horizontal Radiation (Wh/m2),[1] Direct Normal Radiation (Wh/m2),[1] Dry Bulb Temperature (C),[1] Relative Humidity (),[1] Total Sky Cover (tenths),[1] Wind Direction (°),[1] Wind Speed (m/s),BLOCK1:ZONE1_WALL_3_0_0:Surface Outside Face Temperature [C](Hourly)
Year 1 Jan 01 23:00,23.31,82,270,12.2,0,0,12.4,99,7.2,58,0.9,14.906036173672156
Year 1 Jan 02 00:00,23.31,82,270,11.7,0,0,11.9,99,4.3,48,0.8,14.18621337298479
Year 1 Jan 02 01:00,23.31,82,270,10.9,0,0,11.1,99,1.5,18,0.7,13.36027839426534
Year 1 Jan 02 02:00,23.31,82,270,10.3,0,0,10.6,98,1,356,0.7,12.731275513393343
Year 1 Jan 02 03:00,23.31,82,270,9.7,0,0,10,98,0.5,357,0.8,12.135493691919722
Year 1 Jan 02 04:00,23.31,82,270,9,0,0,9.3,98,0,15,0.8,11.508564020557352
Year 1 Jan 02 05:00,23.31,82,270,8.5,0,0,8.8,98,0.6,31,0.8,10.955239094164306
Year 1 Jan 02 06:00,23.31,82,270,8.1,0,0,8.4,98,1.3,35,0.7,10.531715835644786
Year 1 Jan 02 07:00,23.31,82,270,7.9,1,1,8.2,98,1.9,29,0.6,10.41397694419313
Year 1 Jan 02 08:00,23.31,82,270,8.7,63,95,9.2,97,2.5,36,0.7,11.58843370682393
Year 1 Jan 02 09:00,23.31,82,270,10.4,157,193,11.5,93,3.2,43,0.8,13.749167857602825
Year 1 Jan 02 10:00,23.31,82,270,10.7,234,197,13.3,84,3.8,47,0.9,15.917408889813594
Year 1 Jan 02 11:00,23.31,82,270,10.7,290,186,15.1,75,4,39,0.9,17.863824278740958
Year 1 Jan 02 12:00,23.31,82,270,10.5,318,178,16.7,67,4.3,39,1,19.444819243140743
Year 1 Jan 02 13:00,23.31,82,270,10.6,322,156,17.5,64,4.5,41,1,21.73662234032694
Year 1 Jan 02 14:00,23.31,82,270,11.1,298,176,18,64,3.3,38,0.9,24.70402426595995
Year 1 Jan 02 15:00,23.31,82,270,11.2,242,244,18.4,63,2.2,36,0.9,27.955123920024435
Year 1 Jan 02 16:00,23.31,82,270,10.9,167,277,18,63,1,35,0.9,29.486979636052579
Year 1 Jan 02 17:00,23.31,82,270,10.1,84,163,16.5,66,0.7,29,0.9,26.302326883066877
Year 1 Jan 02 18:00,23.31,82,270,8.3,6,11,14.1,68,0.3,25,0.8,19.027046821332463
Year 1 Jan 02 19:00,23.31,82,270,6.9,0,0,12.2,70,0,30,0.9,16.604419832930608
Year 1 Jan 02 20:00,23.31,82,270,5.9,0,0,11,71,0,37,0.9,14.926560160436967
Year 1 Jan 02 21:00,23.31,82,270,5.3,0,0,9.7,74,0,43,0.8,13.583338701135049
Year 1 Jan 02 22:00,23.31,82,270,4.9,0,0,8.5,78,0,47,0.7,12.410566500090877
Year 1 Jan 02 23:00,23.31,82,270,4.7,0,0,7.6,82,0,50,0.7,11.412912720610582
Year 1 Jan 03 00:00,23.31,82,270,4.2,0,0,6.7,84,0,53,0.7,10.518616154544973
Year 1 Jan 03 01:00,23.31,82,270,3.6,0,0,6.1,84,0,54,0.7,9.744804189286417
Year 1 Jan 03 02:00,23.31,82,270,3.2,0,0,5.7,84,0,53,0.7,9.089402972135348
Year 1 Jan 03 03:00,23.31,82,270,2.6,0,0,5.4,82,0,45,0.8,8.503209118719033
Year 1 Jan 03 04:00,23.31,82,270,2.1,0,0,5.1,81,0,41,0.8,7.976188915762178
Year 1 Jan 03 05:00,23.31,82,270,1.9,0,0,4.7,82,0,47,0.8,7.4705787198819479
Year 1 Jan 03 06:00,23.31,82,270,1.6,0,0,4.1,84,0,52,0.7,6.955719943
Year 1 Jan 03 07:00,23.31,82,270,1.7,1,2,4,85,0,51,0.8,6.7548785615784709
Year 1 Jan 03 08:00,23.31,82,270,3.4,66,192,6.2,82,0,53,0.7,8.169215075614666
Year 1 Jan 03 09:00,23.31,82,270,6,131,457,10.6,73,0,52,0.7,10.702716812398908
Year 1 Jan 03 10:00,23.31,82,270,5.7,164,610,14.9,54,0,47,1,13.383301922192448
Year 1 Jan 03 11:00,23.31,82,270,5.4,181,692,17.1,46,0,37,1,15.625414137030493
Year 1 Jan 03 12:00,23.31,82,270,3.7,190,726,18.7,37,0,33,1.1,17.305267850630068
Year 1 Jan 03 13:00,23.31,82,270,4.1,191,728,19.6,36,0,30,1.1,21.987208702674744
Year 1 Jan 03 14:00,23.31,82,270,3.6,184,698,19.9,34,0,25,1.1,28.764545722064545
Year 1 Jan 03 15:00,23.31,82,270,3.9,168,630,19.3,36,0,20,1.1,33.50764904214242
Year 1 Jan 03 16:00,23.31,82,270,4.9,137,506,18.4,41,0,17,1.1,34.29302105525661
Year 1 Jan 03 17:00,23.31,82,270,6.4,84,254,16.3,52,0,14,0.9,29.229038099459794
Year 1 Jan 03 18:00,23.31,82,270,5.9,8,17,13.5,60,0,16,0.8,19.821964975955635
Year 1 Jan 03 19:00,23.31,82,270,5.5,0,0,11.6,66,0,22,0.8,16.91345670107534
Year 1 Jan 03 20:00,23.31,82,270,5.4,0,0,10.2,72,0,25,0.8,14.939375484387363
Year 1 Jan 03 21:00,23.31,82,270,4.9,0,0,8.9,76,0,30,0.7,13.417511289526104
Year 1 Jan 03 22:00,23.31,82,270,4.2,0,0,7.8,78,0,32,0.7,12.142699894090779
Year 1 Jan 03 23:00,23.31,82,270,3.7,0,0,6.9,80,0,31,0.7,11.061239931991869
Year 1 Jan 04 00:00,23.31,82,270,3.2,0,0,6.2,81,0,31,0.7,10.125176900165347
Year 1 Jan 04 01:00,23.31,82,270,2.5,0,0,5.5,81,0,33,0.7,9.281468611994672
Year 1 Jan 04 02:00,23.31,82,270,1.9,0,0,5.1,80,0,30,0.8,8.554705743374229
Year 1 Jan 04 03:00,23.31,82,270,1.5,0,0,5,78,0,27,0.9,7.968830362074071
Year 1 Jan 04 04:00,23.31,82,270,1,0,0,4.7,77,0,29,0.9,7.4454727192261409
Year 1 Jan 04 05:00,23.31,82,270,0.6,0,0,4.3,77,0,31,0.8,6.959677074236954
Year 1 Jan 04 06:00,23.31,82,270,0.1,0,0,3.9,76,0,31,0.8,6.492748117211035
Year 1 Jan 04 07:00,23.31,82,270,0.2,1,2,4,76,0,30,0.8,6.383550140665172
Year 1 Jan 04 08:00,23.31,82,270,1.9,65,205,6.4,73,0,28,0.8,7.889871564238366
Year 1 Jan 04 09:00,23.31,82,270,4.6,128,481,11.1,64,0,15,0.8,10.542040404938092
Year 1 Jan 04 10:00,23.31,82,270,4.8,159,629,16.1,47,0,359,1.1,13.514595443766554
Year 1 Jan 04 11:00,23.31,82,270,4.7,176,709,18.1,41,0,353,1.1,15.80333412
Year 1 Jan 04 12:00,23.31,82,270,4.1,184,745,19.6,36,0,350,1.1,17.502367636907928
Year 1 Jan 04 13:00,23.31,82,270,4.4,185,749,20.4,35,0,345,1.3,22.33350534666119
Year 1 Jan 04 14:00,23.31,82,270,4.6,178,719,20.6,35,0,343,1.6,29.196480960039673
Year 1 Jan 04 15:00,23.31,82,270,4.9,164,650,20,37,0,339,1.5,34.07069588935367
Year 1 Jan 04 16:00,23.31,82,270,5.3,135,524,18.8,41,0,338,1.4,34.96898173280391
Year 1 Jan 04 17:00,23.31,82,270,6.4,85,267,16.9,50,0,338,1.1,29.96267858635408
Year 1 Jan 04 18:00,23.31,82,270,5.8,8,19,14.2,57,0,345,1,20.331536744125584
Year 1 Jan 04 19:00,23.31,82,270,5.1,0,0,12.2,62,0,351,0.9,17.380655403390035
Year 1 Jan 04 20:00,23.31,82,270,4.5,0,0,10.8,65,0,354,0.8,15.421843871552204
Year 1 Jan 04 21:00,23.31,82,270,3.9,0,0,9.5,68,0,353,0.8,13.902413830545552
Year 1 Jan 04 22:00,23.31,82,270,3.2,0,0,8.6,69,0,346,0.9,12.656484250899095
Year 1 Jan 04 23:00,23.31,82,270,2.6,0,0,7.9,69,0,340,0.9,11.646640800464425
Year 1 Jan 05 00:00,23.31,82,270,2.2,0,0,7.3,70,0,339,0.8,10.818130899958794
Year 1 Jan 05 01:00,23.31,82,270,1.6,0,0,6.5,71,0,343,0.7,10.043831089460518
Year 1 Jan 05 02:00,23.31,82,270,1.3,0,0,5.8,73,0,345,0.6,9.328019764723296
Year 1 Jan 05 03:00,23.31,82,270,0.9,0,0,5.1,74,0,345,0.5,8.662690831969414
Year 1 Jan 05 04:00,23.31,82,270,0.4,0,0,4.4,75,0,344,0.4,8.029247215097403
Year 1 Jan 05 05:00,23.31,82,270,-0.1,0,0,3.9,75,0,346,0.3,7.466177806
Year 1 Jan 05 06:00,23.31,82,270,-0.6,0,0,3.6,74,0,353,0.4,6.969501609695351
Year 1 Jan 05 07:00,23.31,82,270,-0.7,1,1,3.7,73,0,355,0.4,6.846484688321216
Year 1 Jan 05 08:00,23.31,82,270,0.5,65,203,6.2,67,0,352,0.5,8.337921504447732
Year 1 Jan 05 09:00,23.31,82,270,2.9,128,476,10.8,58,0,342,0.6,10.90585441571243
Year 1 Jan 05 10:00,23.31,82,270,2.9,161,621,16.1,41,0,331,1,13.756014907333836
Year 1 Jan 05 11:00,23.31,82,270,2,179,701,18.6,33,0,332,1,16.202171571117004
Year 1 Jan 05 12:00,23.31,82,270,2,186,740,20.6,29,0,334,1.1,18.052814662423516
Year 1 Jan 05 13:00,23.31,82,270,2.3,186,747,21.6,28,0,335,1.2,22.99781850575428
Year 1 Jan 05 14:00,23.31,82,270,3.2,179,717,22,29,0,336,1.2,30.16281025651135
Year 1 Jan 05 15:00,23.31,82,270,3.8,165,647,21.6,31,0,340,1.2,35.25746537453276
Year 1 Jan 05 16:00,23.31,82,270,5,136,521,20.6,36,0,343,1.1,36.30921471492752
Year 1 Jan 05 17:00,23.31,82,270,6.7,86,267,18.5,46,0,344,0.8,31.35773271198603
Year 1 Jan 05 18:00,23.31,82,270,6.6,9,21,15.3,56,0,344,0.6,21.586249707113724
Year 1 Jan 05 19:00,23.31,82,270,6.3,0,0,13.2,63,0,353,0.5,18.59870353041703
Year 1 Jan 05 20:00,23.31,82,270,6,0,0,11.7,68,0,8,0.4,16.61181313067359
Year 1 Jan 05 21:00,23.31,82,270,5.6,0,0,10.6,71,0,19,0.5,15.041670131070028
Year 1 Jan 05 22:00,23.31,82,270,5,0,0,9.8,72,0,19,0.6,13.836549702506045
Year 1 Jan 05 23:00,23.31,82,270,4.4,0,0,9.2,72,0,16,0.7,12.864468025253288
Year 1 Jan 06 00:00,23.31,82,270,3.7,0,0,8.7,71,0,12,0.7,12.062899054629892
Year 1 Jan 06 01:00,23.31,82,270,3.1,0,0,8,71,0,11,0.7,11.322024537024742
Year 1 Jan 06 02:00,23.31,82,270,2.6,0,0,7.3,72,0,12,0.6,10.624372378865088
Year 1 Jan 06 03:00,23.31,82,270,2.2,0,0,6.7,73,0,10,0.6,10.011850527840654
Year 1 Jan 06 04:00,23.31,82,270,2.2,0,0,6.3,75,0,359,0.5,9.492953144240868
Year 1 Jan 06 05:00,23.31,82,270,2,0,0,5.7,77,0,334,0.4,8.952541204329915
Year 1 Jan 06 06:00,23.31,82,270,1.7,0,0,5,79,0,315,0.3,8.394637070268392
Year 1 Jan 06 07:00,23.31,82,270,1.8,1,1,4.6,82,0,300,0.3,8.132095383761673
Year 1 Jan 06 08:00,23.31,82,270,2.8,65,194,6.5,77,0,291,0.2,9.456496479
Year 1 Jan 06 09:00,23.31,82,270,5.3,131,459,10.8,69,0,277,0.2,11.909116517474493
Year 1 Jan 06 10:00,23.31,82,270,7.4,165,607,17,53,0,288,0.7,14.748735757127593
Year 1 Jan 06 11:00,23.31,82,270,5.9,183,688,19.9,40,0,306,0.7,17.296624595425933
Year 1 Jan 06 12:00,23.31,82,270,5.5,191,725,21.6,35,0,319,0.8,19.157217238587664
Year 1 Jan 06 13:00,23.31,82,270,6.6,191,731,22.8,35,0,316,0.8,24.166432500008868
Year 1 Jan 06 14:00,23.31,82,270,7.2,184,703,23.5,35,0,311,0.9,31.484897428823623
Year 1 Jan 06 15:00,23.31,82,270,8.2,169,635,23.3,38,0,311,0.9,36.68949262503956
Year 1 Jan 06 16:00,23.31,82,270,9,139,512,22.5,42,0,315,0.9,37.833153777724977
Year 1 Jan 06 17:00,23.31,82,270,10.2,87,265,20.4,52,0,320,0.6,32.93474813574655
Year 1 Jan 06 18:00,23.31,82,270,9.4,9,22,17.2,60,0,328,0.4,23.180610239488563
Year 1 Jan 06 19:00,23.31,82,270,8.5,0,0,14.8,66,0,340,0.4,20.137496234319717
Year 1 Jan 06 20:00,23.31,82,270,8.3,0,0,13.4,71,0,356,0.4,18.11907561044731
Year 1 Jan 06 21:00,23.31,82,270,7.9,0,0,12.2,75,0,7,0.4,16.606545633980898
Year 1 Jan 06 22:00,23.31,82,270,7.5,0,0,11.2,78,0,4,0.4,15.376886540666604
Year 1 Jan 06 23:00,23.31,82,270,7.1,0,0,10.6,79,0,355,0.4,14.39829686113564
Year 1 Jan 07 00:00,23.31,82,270,6.4,0,0,9.9,79,0,352,0.4,13.550560266897986
Year 1 Jan 07 01:00,23.31,82,270,6,0,0,9.3,80,0,352,0.4,12.78940883746585
Year 1 Jan 07 02:00,23.31,82,270,5.8,0,0,8.9,81,0,349,0.4,12.127145326784856
Year 1 Jan 07 03:00,23.31,82,270,5.4,0,0,8.3,82,0,341,0.3,11.513675675834112
Year 1 Jan 07 04:00,23.31,82,270,4.9,0,0,7.8,82,0,336,0.3,10.928662101730824
Year 1 Jan 07 05:00,23.31,82,270,4.6,0,0,7.3,83,0,341,0.2,10.377588963961163
Year 1 Jan 07 06:00,23.31,82,270,4.1,0,0,7,82,0,354,0.3,9.884744914018832
Year 1 Jan 07 07:00,23.31,82,270,4.5,1,1,7.4,82,0,8,0.3,9.814211943
Year 1 Jan 07 08:00,23.31,82,270,6.2,65,180,10.4,75,0,17,0.5,11.338017189636944
Year 1 Jan 07 09:00,23.31,82,270,8.5,134,436,15.5,63,0,22,0.6,14.099532826296887
Year 1 Jan 07 10:00,23.31,82,270,9.7,168,591,20.8,49,0,358,0.7,17.091452719365827
Year 1 Jan 07 11:00,23.31,82,270,8.1,185,677,23.2,38,0,329,0.6,19.570933646500479
Year 1 Jan 07 12:00,23.31,82,270,7.4,195,715,25.3,32,0,307,0.6,21.48949643788682
Year 1 Jan 07 13:00,23.31,82,270,6.5,194,722,26.5,28,0,307,0.8,26.485990414026334
Year 1 Jan 07 14:00,23.31,82,270,6.5,188,691,27.1,27,0,311,0.8,33.790730049422737
Year 1 Jan 07 15:00,23.31,82,270,6.9,173,618,26.9,28,0,316,0.8,38.78877395208285
Year 1 Jan 07 16:00,23.31,82,270,8,143,494,25.9,32,0,327,0.7,39.99276094676621
Year 1 Jan 07 17:00,23.31,82,270,10.8,89,255,23.4,45,0,348,0.5,35.092206730390589
Year 1 Jan 07 18:00,23.31,82,270,9.4,10,24,19.8,51,0,13,0.5,25.257656533590408
Year 1 Jan 07 19:00,23.31,82,270,9.1,0,0,17.2,59,0,34,0.6,22.04811697110248
Year 1 Jan 07 20:00,23.31,82,270,8.7,0,0,15.2,65,0,56,0.7,19.81440078987738
Year 1 Jan 07 21:00,23.31,82,270,8.3,0,0,13.4,71,0,79,0.7,18.045560345308659
Year 1 Jan 07 22:00,23.31,82,270,7.7,0,0,12,75,0,104,0.7,16.586593319689997
Year 1 Jan 07 23:00,23.31,82,270,7.7,0,0,11.4,78,0,139,0.7,15.504988829481878
Year 1 Jan 08 00:00,23.31,82,270,8.2,0,0,11.5,80,0,182,0.7,14.819759293342872
Year 1 Jan 08 01:00,23.31,82,270,8.1,0,0,11.4,80,0,204,0.7,14.298605293475529
Year 1 Jan 08 02:00,23.31,82,270,7.8,0,0,10.9,81,0,205,0.7,13.727347518738633
Year 1 Jan 08 03:00,23.31,82,270,7.5,0,0,10.4,82,0,198,0.7,13.158345955203558
Year 1 Jan 08 04:00,23.31,82,270,7.1,0,0,9.8,83,0,191,0.6,12.607665213923731
Year 1 Jan 08 05:00,23.31,82,270,6.6,0,0,9.2,84,0,192,0.6,12.053641676108683
Year 1 Jan 08 06:00,23.31,82,270,6.5,0,0,8.9,85,0,201,0.7,11.546926356491209
Year 1 Jan 08 07:00,23.31,82,270,6.9,1,1,9.1,86,0,207,0.7,11.425418790838354
Year 1 Jan 08 08:00,23.31,82,270,8.7,64,172,12,80,0,208,0.8,12.960168960878267
Year 1 Jan 08 09:00,23.31,82,270,11,136,418,17.4,66,0,209,0.9,15.811682029910067
Year 1 Jan 08 10:00,23.31,82,270,12.5,173,569,22.2,54,0,215,1.3,18.82092305051689
Year 1 Jan 08 11:00,23.31,82,270,12.2,193,652,24.9,45,0,218,1.2,21.443175025597527
Year 1 Jan 08 12:00,23.31,82,270,10.9,203,689,27.3,36,0,232,1.4,23.540249336205244
Year 1 Jan 08 13:00,23.31,82,270,10.1,203,696,28.4,32,0,245,1.5,28.35116358929588
Year 1 Jan 08 14:00,23.31,82,270,10.1,196,666,28.9,31,0,251,1.5,35.11632929111998
Year 1 Jan 08 15:00,23.31,82,270,10.6,180,594,28.4,33,0,255,1.4,39.74511803764364
Year 1 Jan 08 16:00,23.31,82,270,11.5,147,474,27.5,37,0,258,1.2,40.843115404875209
Year 1 Jan 08 17:00,23.31,82,270,12.3,90,246,25.4,44,0,260,0.8,36.28752677470808
Year 1 Jan 08 18:00,23.31,82,270,11.5,10,24,22.1,51,0,265,0.5,26.969973457920085
Year 1 Jan 08 19:00,23.31,82,270,11.4,0,0,19.6,59,0,281,0.3,24.057583084296586
Year 1 Jan 08 20:00,23.31,82,270,11.1,0,0,17.5,66,0,317,0.3,22.001041899149905
Year 1 Jan 08 21:00,23.31,82,270,10.8,0,0,15.8,72,0,344,0.4,20.37138587695373
Year 1 Jan 08 22:00,23.31,82,270,10.1,0,0,14.7,74,0,2,0.5,19.073591440671956
Year 1 Jan 08 23:00,23.31,82,270,9.3,0,0,14.1,73,0,19,0.5,17.963129155982974
Year 1 Jan 09 00:00,23.31,82,270,8.1,0,0,13.5,70,0,31,0.5,17.05985354948222
Year 1 Jan 09 01:00,23.31,82,270,7,0,0,12.8,68,0,38,0.6,16.19701674355517
Year 1 Jan 09 02:00,23.31,82,270,6.4,0,0,12.3,67,0,43,0.6,15.446295419102619
Year 1 Jan 09 03:00,23.31,82,270,6.1,0,0,11.8,68,0,50,0.7,14.76332984571912
Year 1 Jan 09 04:00,23.31,82,270,6.1,0,0,11.2,71,0,59,0.7,14.109533690127205
Year 1 Jan 09 05:00,23.31,82,270,6.2,0,0,10.6,74,0,66,0.7,13.480813030438915
Year 1 Jan 09 06:00,23.31,82,270,6.3,0,0,10.3,76,0,68,0.8,12.927028466287157
Year 1 Jan 09 07:00,23.31,82,270,6.6,1,1,10.3,78,0,67,0.8,12.72532453
Year 1 Jan 09 08:00,23.31,82,270,8.1,64,181,12.4,75,0,70,0.7,14.09067987353839
Year 1 Jan 09 09:00,23.31,82,270,10,134,431,16.4,66,0,79,0.6,16.632966713124064
Year 1 Jan 09 10:00,23.31,82,270,11.9,172,573,21.3,55,0,88,0.8,19.406683836072817
Year 1 Jan 09 11:00,23.31,82,270,12,194,648,23,50,0,92,0.6,21.724503578079735
Year 1 Jan 09 12:00,23.31,82,270,11.8,206,679,24.1,46,0,102,0.2,23.32092540659782
Year 1 Jan 09 13:00,23.31,82,270,12.3,208,680,25.8,43,0,280,0.5,28.16897107817468
Year 1 Jan 09 14:00,23.31,82,270,13.2,203,644,26.8,43,0,273,1,34.86388412819102
Year 1 Jan 09 15:00,23.31,82,270,13.3,186,570,26.2,45,0,275,1.1,39.27797593730352
Year 1 Jan 09 16:00,23.31,82,270,13.7,152,450,25.5,48,0,281,1,39.91830943220363
Year 1 Jan 09 17:00,23.31,82,270,13.7,92,233,23.9,53,0,294,0.8,35.61056792357685
Year 1 Jan 09 18:00,23.31,82,270,13,10,24,21.1,60,0,323,0.6,26.593198173087218
Year 1 Jan 09 19:00,23.31,82,270,12.5,0,0,19,66,0,349,0.7,23.79468036036721
Year 1 Jan 09 20:00,23.31,82,270,12.3,0,0,17.6,71,0,5,0.8,21.882685352117354
Year 1 Jan 09 21:00,23.31,82,270,11.7,0,0,16.3,74,0,20,0.8,20.301135615930137
Year 1 Jan 09 22:00,23.31,82,270,11.3,0,0,15.3,77,0,35,0.8,19.063752551593475
Year 1 Jan 09 23:00,23.31,82,270,11,0,0,14.6,79,0,51,0.8,18.069097523749073
Year 1 Jan 10 00:00,23.31,82,270,10.4,0,0,14,79,0,59,0.9,17.213366217523118
Year 1 Jan 10 01:00,23.31,82,270,10,0,0,13.4,80,0,57,0.9,16.44857833965046
Year 1 Jan 10 02:00,23.31,82,270,9.7,0,0,13.1,80,0,51,0.9,15.814537697152755
Year 1 Jan 10 03:00,23.31,82,270,9.4,0,0,12.6,81,0,43,0.9,15.234226179776325
Year 1 Jan 10 04:00,23.31,82,270,9.3,0,0,12.3,82,0,33,1,14.698166226963249
Year 1 Jan 10 05:00,23.31,82,270,9.2,0,0,12,83,0,25,1.1,14.212624169645633
Year 1 Jan 10 06:00,23.31,82,270,9,0,0,11.8,83,0,23,1.1,13.794201249442358
Year 1 Jan 10 07:00,23.31,82,270,9,1,1,11.8,83,0,31,1.1,13.665719782488044
Year 1 Jan 10 08:00,23.31,82,270,9.8,64,147,13.4,79,0,39,1.2,14.960144676315764
Year 1 Jan 10 09:00,23.31,82,270,11.1,143,365,16.1,72,0,44,1.5,17.18737328742749
Year 1 Jan 10 10:00,23.31,82,270,11.9,186,512,18.4,66,0,42,1.3,19.374166988258197
Year 1 Jan 10 11:00,23.31,82,270,12.8,208,597,20.3,62,0,42,1.3,21.222669579619685
Year 1 Jan 10 12:00,23.31,82,270,13.1,220,636,21.7,58,0,49,1.3,22.740600444698218
Year 1 Jan 10 13:00,23.31,82,270,13.6,219,646,22.8,56,0,47,1.1,26.93614744330589
Year 1 Jan 10 14:00,23.31,82,270,13.8,212,616,23.3,55,0,37,1,32.92861192914386
Year 1 Jan 10 15:00,23.31,82,270,13.5,194,542,23,55,0,30,1,37.13973752316577
Year 1 Jan 10 16:00,23.31,82,270,13.6,157,426,22.2,58,0,28,1.1,37.49031539815334
Year 1 Jan 10 17:00,23.31,82,270,13,94,221,20.5,62,3.3,30,1.2,33.25734296017228
Year 1 Jan 10 18:00,23.31,82,270,12.3,11,24,18.8,66,6.7,36,1,25.06639845792385
Year 1 Jan 10 19:00,23.31,82,270,12.1,0,0,17.9,69,10,41,1,23.090056661874649
Year 1 Jan 10 20:00,23.31,82,270,11.9,0,0,17.2,71,6.7,43,1.1,21.560187363424207
Year 1 Jan 10 21:00,23.31,82,270,11.4,0,0,16,74,3.3,43,1.2,20.032109803890334
Year 1 Jan 10 22:00,23.31,82,270,10.8,0,0,14.8,77,0,43,1.3,18.549075849699365
Year 1 Jan 10 23:00,23.31,82,270,10.5,0,0,14.3,78,0,44,1.3,17.50615945771962
Year 1 Jan 11 00:00,23.31,82,270,10.6,0,0,13.8,81,0.1,43,1.2,16.747496716293818
Year 1 Jan 11 01:00,23.31,82,270,10.6,0,0,13.4,83,0.1,42,1.2,16.101347314715654
Year 1 Jan 11 02:00,23.31,82,270,10.8,0,0,13.1,86,2.5,42,1.2,15.705424505623885
Year 1 Jan 11 03:00,23.31,82,270,11.1,0,0,13.4,86,4.9,45,1.2,15.603916952402884
Year 1 Jan 11 04:00,23.31,82,270,11.5,0,0,13.8,86,7.3,47,1.2,15.686984862387245
Year 1 Jan 11 05:00,23.31,82,270,11.7,0,0,13.8,87,5.7,47,1.2,15.553991366599967
Year 1 Jan 11 06:00,23.31,82,270,11.4,0,0,13.3,88,4.2,47,1.2,15.176089003164807
Year 1 Jan 11 07:00,23.31,82,270,11.1,1,1,13,88,2.6,51,1.1,14.941781609292019
Year 1 Jan 11 08:00,23.31,82,270,11.6,57,59,14.1,85,2.4,57,1.2,15.98181269029017
Year 1 Jan 11 09:00,23.31,82,270,12.7,159,150,16.2,80,2.3,56,1.4,18.074395428550198
Year 1 Jan 11 10:00,23.31,82,270,13.9,231,246,18.2,76,2.1,46,1.3,20.246388557959283
Year 1 Jan 11 11:00,23.31,82,270,15,290,174,20,73,4.6,46,1.2,22.139995271234324
Year 1 Jan 11 12:00,23.31,82,270,15.7,272,49,19.8,77,7.1,52,1,22.716426752023119
Year 1 Jan 11 13:00,23.31,82,270,15.7,162,9,19.2,80,9.6,56,0.9,22.02605560901808
Year 1 Jan 11 14:00,23.31,82,270,15.5,82,3,19,80,9.7,63,0.9,21.090110404212916
Year 1 Jan 11 15:00,23.31,82,270,15.5,59,2,18.6,82,9.7,66,1,20.503847203848858
Year 1 Jan 11 16:00,23.31,82,270,14.9,35,2,17.8,83,9.8,62,1.1,19.805975337242729
Year 1 Jan 11 17:00,23.31,82,270,14.4,14,1,17.1,84,8.6,57,1.1,18.980681967489227
