Date/Time,Lats,Longs,Orientation,[1] Dew Point Temperature (C),[1] Diffuse Horizontal Radiation (Wh/m2),[1] Direct Normal Radiation (Wh/m2),[1] Dry Bulb Temperature (C),[1] Relative Humidity (),[1] Total Sky Cover (tenths),[1] Wind Direction (°),[1] Wind Speed (m/s),BLOCK1:ZONE1_WALL_3_0_0:Surface Outside Face Temperature [C](Hourly)
Year 1 Jan 01 23:00,23.44,74.1,0,15.1,0,0,20.8,70,0,53,1.6,20.474257142300489
Year 1 Jan 02 00:00,23.44,74.1,0,15.2,0,0,20.2,73,0,54,1.7,19.933398837847635
Year 1 Jan 02 01:00,23.44,74.1,0,15.2,0,0,19.8,75,0,53,1.7,19.46409460388263
Year 1 Jan 02 02:00,23.44,74.1,0,15.3,0,0,19.4,77,0,49,1.8,19.050570664766036
Year 1 Jan 02 03:00,23.44,74.1,0,15.2,0,0,18.9,79,0,49,1.9,18.63390976878668
Year 1 Jan 02 04:00,23.44,74.1,0,15.1,0,0,18.6,80,0,51,1.9,18.264359995838768
Year 1 Jan 02 05:00,23.44,74.1,0,14.6,0,0,18.1,80,0,53,1.8,17.885437109524124
Year 1 Jan 02 06:00,23.44,74.1,0,14.4,0,0,17.7,81,0,55,1.8,17.51682224041125
Year 1 Jan 02 07:00,23.44,74.1,0,14.1,0,0,17.2,82,0,57,1.7,17.141302056764574
Year 1 Jan 02 08:00,23.44,74.1,0,14.3,19,19,17.6,81,0,59,1.7,17.549444462261549
Year 1 Jan 02 09:00,23.44,74.1,0,15.7,109,225,20.1,76,0,64,2,19.56197843800728
Year 1 Jan 02 10:00,23.44,74.1,0,16.9,175,397,22.6,70,0,65,2.1,21.924435677391437
Year 1 Jan 02 11:00,23.44,74.1,0,18,216,494,24.8,66,0,59,1.9,24.130204407092088
Year 1 Jan 02 12:00,23.44,74.1,0,18.9,240,543,27.3,60,0,59,1.9,26.122572795445465
Year 1 Jan 02 13:00,23.44,74.1,0,19.1,246,565,29.4,54,0,71,1.9,27.798941966070396
Year 1 Jan 02 14:00,23.44,74.1,0,19.7,241,552,30.3,53,0,73,1.7,28.880546749152566
Year 1 Jan 02 15:00,23.44,74.1,0,19.8,224,502,30.5,53,0,69,1.4,29.276124882783834
Year 1 Jan 02 16:00,23.44,74.1,0,19.7,187,422,30.3,53,0,61,1.2,28.928013481679387
Year 1 Jan 02 17:00,23.44,74.1,0,19.3,126,293,29.6,54,0,51,1.1,27.71302052
Year 1 Jan 02 18:00,23.44,74.1,0,18.1,42,56,27.1,58,0,35,0.9,25.505555124023937
Year 1 Jan 02 19:00,23.44,74.1,0,16.9,0,0,24.7,62,0,29,1,23.909679101381653
Year 1 Jan 02 20:00,23.44,74.1,0,16.3,0,0,23.2,65,0,33,1.2,22.84417375079106
Year 1 Jan 02 21:00,23.44,74.1,0,15.8,0,0,22.2,67,0,40,1.4,21.993589980341999
Year 1 Jan 02 22:00,23.44,74.1,0,15.1,0,0,21.5,67,0,46,1.6,21.291396614377815
Year 1 Jan 02 23:00,23.44,74.1,0,14.7,0,0,21.1,67,0,49,1.7,20.729728558368604
Year 1 Jan 03 00:00,23.44,74.1,0,14.3,0,0,20.6,67,0,50,1.8,20.22207781060463
Year 1 Jan 03 01:00,23.44,74.1,0,13.5,0,0,20,66,0,53,1.8,19.715800855719434
Year 1 Jan 03 02:00,23.44,74.1,0,13,0,0,19.5,66,0,56,1.7,19.232560720681155
Year 1 Jan 03 03:00,23.44,74.1,0,12.2,0,0,18.9,65,0,57,1.7,18.748977371563094
Year 1 Jan 03 04:00,23.44,74.1,0,11.6,0,0,18.5,64,0,59,1.6,18.311551627391365
Year 1 Jan 03 05:00,23.44,74.1,0,10.9,0,0,18,63,0,63,1.5,17.88826207527238
Year 1 Jan 03 06:00,23.44,74.1,0,10.2,0,0,17.6,62,0,66,1.5,17.487028981174768
Year 1 Jan 03 07:00,23.44,74.1,0,10.1,0,0,17.2,63,0,66,1.5,17.114264229355528
Year 1 Jan 03 08:00,23.44,74.1,0,10.3,19,20,17.7,62,0,63,1.5,17.56616135669066
Year 1 Jan 03 09:00,23.44,74.1,0,11.7,108,245,20.8,56,0,64,1.6,19.690173203619847
Year 1 Jan 03 10:00,23.44,74.1,0,12.6,169,429,24,49,0,74,2.2,22.314401346131026
Year 1 Jan 03 11:00,23.44,74.1,0,13.5,206,533,26,46,0,71,1.8,24.540635006240849
Year 1 Jan 03 12:00,23.44,74.1,0,14.5,227,588,28.3,43,0,70,1.6,26.464373756012493
Year 1 Jan 03 13:00,23.44,74.1,0,16,231,615,29.9,43,0,77,1.5,27.974337077213109
Year 1 Jan 03 14:00,23.44,74.1,0,16.7,226,607,30.7,43,0,71,1.2,28.93196112
Year 1 Jan 03 15:00,23.44,74.1,0,17.2,209,562,30.9,44,0,59,1,29.26587913773613
Year 1 Jan 03 16:00,23.44,74.1,0,16.8,176,483,30.8,43,0,47,0.9,28.956613445247699
Year 1 Jan 03 17:00,23.44,74.1,0,16.4,123,342,30,44,0,43,0.9,27.74000783489712
Year 1 Jan 03 18:00,23.44,74.1,0,15.2,45,67,27.2,48,0,40,0.7,25.462873446386355
Year 1 Jan 03 19:00,23.44,74.1,0,13.9,0,0,24.4,52,0,41,0.8,23.731969777109968
Year 1 Jan 03 20:00,23.44,74.1,0,13.4,0,0,22.9,55,0,48,0.9,22.59824681452953
Year 1 Jan 03 21:00,23.44,74.1,0,12.5,0,0,21.7,56,0,55,1.1,21.687526086157015
Year 1 Jan 03 22:00,23.44,74.1,0,11.8,0,0,20.6,57,0,62,1.1,20.870097444520544
Year 1 Jan 03 23:00,23.44,74.1,0,11,0,0,19.7,57,0,68,1.2,20.11952556813496
Year 1 Jan 04 00:00,23.44,74.1,0,10.2,0,0,18.9,57,0,70,1.1,19.43455372572323
Year 1 Jan 04 01:00,23.44,74.1,0,9.5,0,0,18.1,57,0,70,1,18.78614955462048
Year 1 Jan 04 02:00,23.44,74.1,0,8.9,0,0,17.5,57,0,69,1,18.218026211990705
Year 1 Jan 04 03:00,23.44,74.1,0,8.5,0,0,16.8,58,0,60,0.9,17.68745312928563
Year 1 Jan 04 04:00,23.44,74.1,0,8,0,0,16,59,0,53,0.9,17.147367320286145
Year 1 Jan 04 05:00,23.44,74.1,0,7.6,0,0,15.3,60,0,59,0.8,16.62810784
Year 1 Jan 04 06:00,23.44,74.1,0,7.2,0,0,14.6,61,0,71,0.7,16.119267736807378
Year 1 Jan 04 07:00,23.44,74.1,0,6.9,0,0,14.1,62,0,89,0.6,15.649715836829973
Year 1 Jan 04 08:00,23.44,74.1,0,8.1,20,22,14.8,64,0,100,0.5,16.134078336583185
Year 1 Jan 04 09:00,23.44,74.1,0,9.8,106,266,18.7,56,0,111,0.5,18.325483828950636
Year 1 Jan 04 10:00,23.44,74.1,0,11.9,165,452,23.9,47,0,150,0.7,21.314705505597723
Year 1 Jan 04 11:00,23.44,74.1,0,13.6,202,552,27.3,43,0,170,1.2,24.179063169868586
Year 1 Jan 04 12:00,23.44,74.1,0,15.5,223,602,29.4,43,0,193,0.8,26.396114918694616
Year 1 Jan 04 13:00,23.44,74.1,0,18,229,623,31,46,0,219,1.1,28.106500956331268
Year 1 Jan 04 14:00,23.44,74.1,0,19.2,225,611,31.9,47,0,232,1.4,29.295997313977318
Year 1 Jan 04 15:00,23.44,74.1,0,19.3,209,564,32,47,0,242,1.5,29.786633156090166
Year 1 Jan 04 16:00,23.44,74.1,0,19.2,177,483,31.9,47,0,250,1.5,29.614578801999785
Year 1 Jan 04 17:00,23.44,74.1,0,18.9,124,343,30.9,49,0,257,1.4,28.47856505270366
Year 1 Jan 04 18:00,23.44,74.1,0,17.9,46,70,28.1,54,0,271,0.9,26.11980721205213
Year 1 Jan 04 19:00,23.44,74.1,0,16.9,0,0,25.2,60,0,286,0.8,24.321363282461197
Year 1 Jan 04 20:00,23.44,74.1,0,16.1,0,0,23.3,64,0,292,0.8,23.094552970235843
Year 1 Jan 04 21:00,23.44,74.1,0,15.4,0,0,21.8,67,0,292,0.8,22.096338704920329
Year 1 Jan 04 22:00,23.44,74.1,0,14.8,0,0,20.7,69,0,291,0.9,21.24611201575376
Year 1 Jan 04 23:00,23.44,74.1,0,14.2,0,0,19.8,70,0,296,1.1,20.482820877832397
Year 1 Jan 05 00:00,23.44,74.1,0,13.5,0,0,19.1,70,0,304,1.1,19.799492248245458
Year 1 Jan 05 01:00,23.44,74.1,0,12.6,0,0,18.4,69,0,310,1.1,19.16048681628362
Year 1 Jan 05 02:00,23.44,74.1,0,11.7,0,0,17.7,68,0,310,0.9,18.577872294516149
Year 1 Jan 05 03:00,23.44,74.1,0,10.8,0,0,16.7,68,0,308,0.8,17.964765670440835
Year 1 Jan 05 04:00,23.44,74.1,0,10.2,0,0,15.7,70,0,306,0.7,17.335550950556305
Year 1 Jan 05 05:00,23.44,74.1,0,9.9,0,0,14.7,73,0,308,0.5,16.738013048436799
Year 1 Jan 05 06:00,23.44,74.1,0,10.1,0,0,13.9,78,0,312,0.4,16.18832772347863
Year 1 Jan 05 07:00,23.44,74.1,0,11.9,0,0,13.2,92,0,308,0.2,15.69824322166008
Year 1 Jan 05 08:00,23.44,74.1,0,12.6,19,20,14.4,89,0,247,0.2,16.20086386850536
Year 1 Jan 05 09:00,23.44,74.1,0,13.5,108,234,18.9,71,0,202,0.5,18.577121686532153
Year 1 Jan 05 10:00,23.44,74.1,0,16,173,408,23.4,63,0,218,0.7,21.51318240309132
Year 1 Jan 05 11:00,23.44,74.1,0,18.6,213,508,25.9,64,0,240,1.2,24.12531031299781
Year 1 Jan 05 12:00,23.44,74.1,0,19.6,235,563,28.1,60,0,243,1.6,26.252649595458928
Year 1 Jan 05 13:00,23.44,74.1,0,20.2,240,591,29.6,57,0,245,2.2,27.893495763206233
Year 1 Jan 05 14:00,23.44,74.1,0,20.3,233,586,30.4,55,0,246,2.5,28.929691429342669
Year 1 Jan 05 15:00,23.44,74.1,0,19.7,215,545,30.3,53,0,251,2.7,29.254338585341999
Year 1 Jan 05 16:00,23.44,74.1,0,18.6,181,471,29.8,51,0,257,2.7,28.85534110422166
Year 1 Jan 05 17:00,23.44,74.1,0,17.6,125,337,28.7,51,0,262,2.4,27.514423214166134
Year 1 Jan 05 18:00,23.44,74.1,0,16,47,71,26.3,53,0,266,1.6,25.174060583788689
Year 1 Jan 05 19:00,23.44,74.1,0,14.6,0,0,23.9,56,0,269,1.4,23.376790879761495
Year 1 Jan 05 20:00,23.44,74.1,0,13.3,0,0,22.5,56,0,274,1.5,22.181130462037318
Year 1 Jan 05 21:00,23.44,74.1,0,12,0,0,21.1,56,0,282,1.4,21.14155608403057
Year 1 Jan 05 22:00,23.44,74.1,0,10.8,0,0,19.8,56,0,290,1.3,20.171831067551218
Year 1 Jan 05 23:00,23.44,74.1,0,10.1,0,0,18.8,57,0,297,1.2,19.316470038290818
Year 1 Jan 06 00:00,23.44,74.1,0,9.2,0,0,17.6,58,0,302,1.1,18.477003884194827
Year 1 Jan 06 01:00,23.44,74.1,0,8.4,0,0,16.4,59,0,306,1.1,17.634413084383639
Year 1 Jan 06 02:00,23.44,74.1,0,7.7,0,0,15.4,60,0,310,1,16.85910695239668
Year 1 Jan 06 03:00,23.44,74.1,0,6.6,0,0,14.3,60,0,318,0.8,16.127300798274839
Year 1 Jan 06 04:00,23.44,74.1,0,5.6,0,0,13.2,60,0,331,0.7,15.395481448711614
Year 1 Jan 06 05:00,23.44,74.1,0,4.8,0,0,12.3,60,0,353,0.6,14.699402820557868
Year 1 Jan 06 06:00,23.44,74.1,0,4.1,0,0,11.6,60,0,21,0.6,14.06605844796476
Year 1 Jan 06 07:00,23.44,74.1,0,4,0,0,11.2,61,0,48,0.6,13.521453310793323
Year 1 Jan 06 08:00,23.44,74.1,0,5.1,20,24,12.2,62,0,63,0.8,13.925882345609765
Year 1 Jan 06 09:00,23.44,74.1,0,6.4,104,289,16,53,0,64,1,16.072618546871796
Year 1 Jan 06 10:00,23.44,74.1,0,7.1,161,479,20.1,43,0,46,1.5,18.716508618594156
Year 1 Jan 06 11:00,23.44,74.1,0,7.3,194,582,22.3,38,0,42,1.3,20.983681220187614
Year 1 Jan 06 12:00,23.44,74.1,0,5.8,211,643,23.9,31,0,29,0.8,22.797512984590754
Year 1 Jan 06 13:00,23.44,74.1,0,4.3,214,673,25.1,26,0,331,0.4,24.065343928861667
Year 1 Jan 06 14:00,23.44,74.1,0,2.4,208,669,26.5,21,0,268,0.8,25.03730936987166
Year 1 Jan 06 15:00,23.44,74.1,0,0.1,194,628,27.2,17,0,265,1.3,25.45567262670258
Year 1 Jan 06 16:00,23.44,74.1,0,-0.9,165,550,27,16,0,266,1.6,25.227469502484895
Year 1 Jan 06 17:00,23.44,74.1,0,-0.8,119,401,26.1,17,0,268,1.7,24.109706050328219
Year 1 Jan 06 18:00,23.44,74.1,0,-1.7,50,88,23.2,19,0,272,1.2,21.759412030331423
Year 1 Jan 06 19:00,23.44,74.1,0,-2.6,0,0,20.5,21,0,278,1.4,19.92488871915497
Year 1 Jan 06 20:00,23.44,74.1,0,-3.9,0,0,18.9,21,0,286,1.5,18.69963780009541
Year 1 Jan 06 21:00,23.44,74.1,0,-4.9,0,0,17.7,21,0,293,1.5,17.707662882922237
Year 1 Jan 06 22:00,23.44,74.1,0,-5.3,0,0,16.5,22,0,302,1.4,16.802493433170747
Year 1 Jan 06 23:00,23.44,74.1,0,-5.7,0,0,15.3,23,0,314,1.2,15.950782605127883
Year 1 Jan 07 00:00,23.44,74.1,0,-5.7,0,0,14,25,0,325,1,15.118401115938216
Year 1 Jan 07 01:00,23.44,74.1,0,-5.8,0,0,12.7,27,0,335,0.9,14.280377805023854
Year 1 Jan 07 02:00,23.44,74.1,0,-6.2,0,0,11.7,28,0,354,0.7,13.52337900007559
Year 1 Jan 07 03:00,23.44,74.1,0,-6.5,0,0,10.8,29,0,20,0.7,12.82281917928873
Year 1 Jan 07 04:00,23.44,74.1,0,-6.5,0,0,10.3,30,0,40,0.8,12.194576865351145
Year 1 Jan 07 05:00,23.44,74.1,0,-6.1,0,0,9.8,32,0,49,0.9,11.613013642577363
Year 1 Jan 07 06:00,23.44,74.1,0,-6.1,0,0,9.4,33,0,48,0.9,11.08072501
Year 1 Jan 07 07:00,23.44,74.1,0,-5.8,0,0,8.8,35,0,44,1,10.535480675359276
Year 1 Jan 07 08:00,23.44,74.1,0,-4.1,20,27,9.5,38,0,42,1,10.898473457439519
Year 1 Jan 07 09:00,23.44,74.1,0,-3,100,343,12.9,33,0,38,1,12.98862814974298
Year 1 Jan 07 10:00,23.44,74.1,0,-1.8,147,555,18,26,0,37,1.4,15.707181628350107
Year 1 Jan 07 11:00,23.44,74.1,0,-2.3,174,661,20.8,21,0,36,1.6,18.324304527134694
Year 1 Jan 07 12:00,23.44,74.1,0,-3.3,189,716,23,17,0,27,1.3,20.30936859
Year 1 Jan 07 13:00,23.44,74.1,0,-3.8,194,738,24.5,15,0,10,1.1,21.783845928142619
Year 1 Jan 07 14:00,23.44,74.1,0,-5,190,729,25.4,13,0,346,1.1,22.775895819850985
Year 1 Jan 07 15:00,23.44,74.1,0,-5.7,178,687,25.8,12,0,333,1.1,23.243886352655737
Year 1 Jan 07 16:00,23.44,74.1,0,-5.8,154,605,25.7,12,0,330,1.1,22.933463199093219
Year 1 Jan 07 17:00,23.44,74.1,0,-4.5,115,447,24.8,14,0,334,0.8,21.801306041863798
Year 1 Jan 07 18:00,23.44,74.1,0,-4.8,52,102,21.2,17,0,344,0.5,19.339709366049094
Year 1 Jan 07 19:00,23.44,74.1,0,-5.6,0,0,17.6,20,0,357,0.6,17.33281853700001
Year 1 Jan 07 20:00,23.44,74.1,0,-5.9,0,0,15.8,22,0,14,0.9,16.04974780970705
Year 1 Jan 07 21:00,23.44,74.1,0,-5.9,0,0,15.1,23,0,28,1.5,15.157101550585452
Year 1 Jan 07 22:00,23.44,74.1,0,-5.7,0,0,14.7,24,0,35,1.9,14.527392866502723
Year 1 Jan 07 23:00,23.44,74.1,0,-4.7,0,0,14.6,26,0,37,2,14.05467287562767
Year 1 Jan 08 00:00,23.44,74.1,0,-4.1,0,0,14.1,28,0,39,1.9,13.57364977750926
Year 1 Jan 08 01:00,23.44,74.1,0,-3.6,0,0,13.7,30,0,42,1.9,13.094841400559286
Year 1 Jan 08 02:00,23.44,74.1,0,-3.6,0,0,13.1,31,0,44,1.8,12.623025294028146
Year 1 Jan 08 03:00,23.44,74.1,0,-3.2,0,0,12.6,33,0,43,1.7,12.168038673672106
Year 1 Jan 08 04:00,23.44,74.1,0,-3.8,0,0,12,33,0,44,1.7,11.709976481988563
Year 1 Jan 08 05:00,23.44,74.1,0,-3.6,0,0,11.7,34,0,42,1.8,11.324786533061588
Year 1 Jan 08 06:00,23.44,74.1,0,-3.9,0,0,11.4,34,0,42,1.8,10.989130007481503
Year 1 Jan 08 07:00,23.44,74.1,0,-4.1,0,0,11.2,34,0,43,1.8,10.694056352118249
Year 1 Jan 08 08:00,23.44,74.1,0,-3.5,20,28,11.9,34,0,45,1.9,11.243258787484784
Year 1 Jan 08 09:00,23.44,74.1,0,-2.7,100,341,15.2,29,0,51,2.2,13.510112301410573
Year 1 Jan 08 10:00,23.44,74.1,0,-2.6,148,546,18.3,24,0,55,2.7,16.102758023541435
Year 1 Jan 08 11:00,23.44,74.1,0,-2.5,178,649,20.6,21,0,55,2.4,18.486134582477303
Year 1 Jan 08 12:00,23.44,74.1,0,-2.4,193,706,23.2,18,0,55,2.5,20.54360749169306
Year 1 Jan 08 13:00,23.44,74.1,0,-2.8,197,729,24.7,16,0,57,2.5,22.133106794839855
Year 1 Jan 08 14:00,23.44,74.1,0,-2.1,194,719,25.6,16,0,56,2.4,23.18744153468805
Year 1 Jan 08 15:00,23.44,74.1,0,-1.9,182,675,25.8,16,0,56,2.3,23.64640643552435
Year 1 Jan 08 16:00,23.44,74.1,0,-2.2,158,591,25.4,16,0,54,2.1,23.271163594119554
Year 1 Jan 08 17:00,23.44,74.1,0,-2.1,117,436,24.5,17,0,49,2,22.15931125372044
Year 1 Jan 08 18:00,23.44,74.1,0,-2.1,53,103,21.8,20,0,38,1.4,19.852169567437664
Year 1 Jan 08 19:00,23.44,74.1,0,-3,0,0,19.2,22,0,34,1.5,18.042869627076244
Year 1 Jan 08 20:00,23.44,74.1,0,-3.1,0,0,17.7,24,0,38,1.5,16.89184117002921
Year 1 Jan 08 21:00,23.44,74.1,0,-3,0,0,16.6,26,0,46,1.5,15.983459528378141
Year 1 Jan 08 22:00,23.44,74.1,0,-2.7,0,0,15.7,28,0,53,1.5,15.222368862380723
Year 1 Jan 08 23:00,23.44,74.1,0,-2.4,0,0,15,30,0,60,1.4,14.567275928118346
Year 1 Jan 09 00:00,23.44,74.1,0,-2.6,0,0,14.3,31,0,66,1.4,13.979565266683567
Year 1 Jan 09 01:00,23.44,74.1,0,-2.3,0,0,13.7,33,0,68,1.4,13.445507247184278
Year 1 Jan 09 02:00,23.44,74.1,0,-2.3,0,0,13.2,34,0,68,1.3,12.960012320106794
Year 1 Jan 09 03:00,23.44,74.1,0,-2.4,0,0,12.7,35,0,63,1.3,12.50557851749427
Year 1 Jan 09 04:00,23.44,74.1,0,-2.2,0,0,12,37,0,60,1.3,12.019424206633938
Year 1 Jan 09 05:00,23.44,74.1,0,-2.1,0,0,11.7,38,0,73,1.4,11.611890796246847
Year 1 Jan 09 06:00,23.44,74.1,0,-2.1,0,0,11.4,39,0,80,1.5,11.267141559268805
Year 1 Jan 09 07:00,23.44,74.1,0,-2.1,0,0,11.4,39,0,72,1.6,10.99917505577066
Year 1 Jan 09 08:00,23.44,74.1,0,-1,20,26,12.6,39,0,49,1.5,11.658298400434346
Year 1 Jan 09 09:00,23.44,74.1,0,-0.1,101,327,16.2,33,0,43,1.6,13.983049799571436
Year 1 Jan 09 10:00,23.44,74.1,0,0.4,149,540,19.9,27,0,61,2.1,16.764608552637186
Year 1 Jan 09 11:00,23.44,74.1,0,0.2,178,647,22.3,23,0,61,1.9,19.276064040230016
Year 1 Jan 09 12:00,23.44,74.1,0,0.3,194,701,24.8,20,0,66,1.6,21.30822053752152
Year 1 Jan 09 13:00,23.44,74.1,0,-1.2,200,722,26.7,16,0,78,1.5,22.971739553755677
Year 1 Jan 09 14:00,23.44,74.1,0,-2.2,197,712,27.7,14,0,75,1.2,24.076179249096307
Year 1 Jan 09 15:00,23.44,74.1,0,-1.9,185,668,28.1,14,0,63,0.9,24.58804225362382
Year 1 Jan 09 16:00,23.44,74.1,0,-1.9,160,586,28.1,14,0,50,0.7,24.31114604498765
Year 1 Jan 09 17:00,23.44,74.1,0,0.2,120,427,27.4,17,0,40,0.6,23.29276270612241
Year 1 Jan 09 18:00,23.44,74.1,0,-1.2,44,186,23.8,19,0,29,0.6,20.907161453617506
Year 1 Jan 09 19:00,23.44,74.1,0,-2.4,0,0,20.7,21,0,25,0.8,19.03910685277222
Year 1 Jan 09 20:00,23.44,74.1,0,-2.8,0,0,18.8,23,0,32,0.9,17.80531655398159
Year 1 Jan 09 21:00,23.44,74.1,0,-2.7,0,0,17.5,25,0,45,0.9,16.837009276263048
Year 1 Jan 09 22:00,23.44,74.1,0,-3,0,0,16,27,0,52,0.9,15.94077936889341
Year 1 Jan 09 23:00,23.44,74.1,0,-2.9,0,0,14.5,30,0,54,0.8,15.048221194613025
Year 1 Jan 10 00:00,23.44,74.1,0,-2.9,0,0,13,33,0,43,0.8,14.145446774573117
Year 1 Jan 10 01:00,23.44,74.1,0,-2.8,0,0,11.8,36,0,28,0.9,13.284890165584667
Year 1 Jan 10 02:00,23.44,74.1,0,-3.2,0,0,10.9,37,0,20,1,12.522273316799368
Year 1 Jan 10 03:00,23.44,74.1,0,-3.5,0,0,10.2,38,0,19,1,11.856465395723412
Year 1 Jan 10 04:00,23.44,74.1,0,-3.4,0,0,9.5,40,0,17,0.9,11.24821792259523
Year 1 Jan 10 05:00,23.44,74.1,0,-3.7,0,0,8.8,41,0,16,0.9,10.669945636622089
Year 1 Jan 10 06:00,23.44,74.1,0,-3.9,0,0,8.2,42,0,20,0.9,10.128187369285659
Year 1 Jan 10 07:00,23.44,74.1,0,-4,0,0,7.5,44,0,28,0.9,9.582478292
Year 1 Jan 10 08:00,23.44,74.1,0,-3.6,20,26,7.6,45,0,35,0.9,9.851593792879477
Year 1 Jan 10 09:00,23.44,74.1,0,-2,101,327,10.3,42,0,30,0.7,11.780994983964446
Year 1 Jan 10 10:00,23.44,74.1,0,0.4,152,529,16.3,34,0,17,0.6,14.575810455583689
Year 1 Jan 10 11:00,23.44,74.1,0,2.3,184,627,22.8,26,0,34,0.7,17.920448157949588
Year 1 Jan 10 12:00,23.44,74.1,0,1.8,202,677,25.8,21,0,21,0.6,20.705961802195156
Year 1 Jan 10 13:00,23.44,74.1,0,1.8,210,693,27.5,19,0,337,0.7,22.67064322336286
Year 1 Jan 10 14:00,23.44,74.1,0,3.5,207,680,28.7,20,0,299,0.9,24.066095228394607
Year 1 Jan 10 15:00,23.44,74.1,0,4.6,194,637,29.1,21,0,284,1.3,24.83394496554105
Year 1 Jan 10 16:00,23.44,74.1,0,5.2,167,558,29,22,0,277,1.5,24.830362096192414
Year 1 Jan 10 17:00,23.44,74.1,0,6.2,124,400,28,25,0,275,1.5,23.895625827247576
Year 1 Jan 10 18:00,23.44,74.1,0,6.1,45,168,24.8,30,0,273,1,21.664221333955994
Year 1 Jan 10 19:00,23.44,74.1,0,5.5,0,0,21.6,35,0,276,1,19.678319480251255
Year 1 Jan 10 20:00,23.44,74.1,0,5.4,0,0,19.7,39,0,285,1.1,18.42545968002413
Year 1 Jan 10 21:00,23.44,74.1,0,5.5,0,0,18.3,43,0,299,1.1,17.44603345580545
Year 1 Jan 10 22:00,23.44,74.1,0,6,0,0,17.1,48,0,318,1.1,16.602839660485878
Year 1 Jan 10 23:00,23.44,74.1,0,6.3,0,0,16.1,52,0,337,1.1,15.852678470460113
Year 1 Jan 11 00:00,23.44,74.1,0,6.5,0,0,15.2,56,0,355,1.1,15.177024154476254
Year 1 Jan 11 01:00,23.44,74.1,0,6.2,0,0,14.3,58,0,9,1,14.527267744504098
Year 1 Jan 11 02:00,23.44,74.1,0,5.7,0,0,13.5,59,0,18,0.9,13.90819559701174
Year 1 Jan 11 03:00,23.44,74.1,0,5.1,0,0,12.4,61,0,23,0.8,13.258338930215875
Year 1 Jan 11 04:00,23.44,74.1,0,4.8,0,0,11.4,64,0,28,0.7,12.602727809986327
Year 1 Jan 11 05:00,23.44,74.1,0,4.4,0,0,10.5,66,0,35,0.6,11.98130502366883
Year 1 Jan 11 06:00,23.44,74.1,0,3.9,0,0,9.7,67,0,40,0.6,11.389518766361953
Year 1 Jan 11 07:00,23.44,74.1,0,3.4,0,0,8.8,69,0,42,0.6,10.792687739895886
Year 1 Jan 11 08:00,23.44,74.1,0,3.6,19,24,9,69,0,38,0.7,11.048750462693599
