Date/Time,Lats,Longs,Orientation,[1] Dew Point Temperature (C),[1] Diffuse Horizontal Radiation (Wh/m2),[1] Direct Normal Radiation (Wh/m2),[1] Dry Bulb Temperature (C),[1] Relative Humidity (),[1] Total Sky Cover (tenths),[1] Wind Direction (°),[1] Wind Speed (m/s),BLOCK1:ZONE1_WALL_3_0_0:Surface Outside Face Temperature [C](Hourly)
Year 1 Jan 03 00:00,23.47,69.79,270,6.3,0,0,18.8,44,0,31,1.7,20.746009823333194
Year 1 Jan 03 01:00,23.47,69.79,270,5.3,0,0,18.1,43,0,37,1.8,19.95235260374607
Year 1 Jan 03 02:00,23.47,69.79,270,4.3,0,0,17.7,41,0,44,1.8,19.302189634054579
Year 1 Jan 03 03:00,23.47,69.79,270,3.8,0,0,17.1,41,0,50,1.8,18.686175204525399
Year 1 Jan 03 04:00,23.47,69.79,270,3.2,0,0,16.5,41,0,51,1.8,18.085503613812944
Year 1 Jan 03 05:00,23.47,69.79,270,2.9,0,0,16.1,41,0,49,1.9,17.54771724923655
Year 1 Jan 03 06:00,23.47,69.79,270,2.8,0,0,15.7,42,0,47,1.9,17.06746045065328
Year 1 Jan 03 07:00,23.47,69.79,270,3,0,0,15.2,44,0,48,1.8,16.601379520154226
Year 1 Jan 03 08:00,23.47,69.79,270,4.9,6,9,15.3,50,0,51,1.7,16.579189611392196
Year 1 Jan 03 09:00,23.47,69.79,270,6.7,85,174,18.5,46,0,54,1.9,18.466155030437439
Year 1 Jan 03 10:00,23.47,69.79,270,7.8,156,393,21.6,41,0,61,1.8,21.022121620021275
Year 1 Jan 03 11:00,23.47,69.79,270,9.7,198,515,24.1,40,0,80,2.8,23.40255829799839
Year 1 Jan 03 12:00,23.47,69.79,270,10.1,223,582,25.4,38,0,88,2.5,25.21421030931053
Year 1 Jan 03 13:00,23.47,69.79,270,10.8,232,617,27.1,36,0,89,2.3,26.785308804945836
Year 1 Jan 03 14:00,23.47,69.79,270,10.2,230,619,28.5,32,0,82,2.2,31.58106642463963
Year 1 Jan 03 15:00,23.47,69.79,270,9.7,217,585,29,30,0,77,2.1,37.13100460999732
Year 1 Jan 03 16:00,23.47,69.79,270,9.9,189,519,29.3,30,0,77,1.7,40.960607295296757
Year 1 Jan 03 17:00,23.47,69.79,270,9.9,143,391,29.3,30,0,75,1.4,40.651733677609758
Year 1 Jan 03 18:00,23.47,69.79,270,11.6,69,161,26.3,40,0,64,0.7,35.676673358722869
Year 1 Jan 03 19:00,23.47,69.79,270,9.5,2,2,22.7,43,0,49,0.6,28.081899147704548
Year 1 Jan 03 20:00,23.47,69.79,270,9.5,0,0,21.2,47,0,44,0.6,25.54617352603416
Year 1 Jan 03 21:00,23.47,69.79,270,9.3,0,0,20,50,0,43,0.5,23.905667246687587
Year 1 Jan 03 22:00,23.47,69.79,270,9.5,0,0,18.7,55,0,27,0.3,22.62927370088717
Year 1 Jan 03 23:00,23.47,69.79,270,9.6,0,0,18,58,0,303,0.3,21.648337909814054
Year 1 Jan 04 00:00,23.47,69.79,270,9.4,0,0,17.5,59,0,278,0.8,20.76283322215116
Year 1 Jan 04 01:00,23.47,69.79,270,9.6,0,0,17.2,61,0,275,1.2,19.980167023396157
Year 1 Jan 04 02:00,23.47,69.79,270,9.7,0,0,17,62,0,275,1.6,19.283658092680907
Year 1 Jan 04 03:00,23.47,69.79,270,9.7,0,0,16.5,64,0,276,1.8,18.616049767468178
Year 1 Jan 04 04:00,23.47,69.79,270,9.4,0,0,16,65,0,282,1.8,17.981387369991326
Year 1 Jan 04 05:00,23.47,69.79,270,8.8,0,0,15.8,63,0,301,1.8,17.479122949999416
Year 1 Jan 04 06:00,23.47,69.79,270,8.3,0,0,15.3,63,0,320,1.6,17.005711847622974
Year 1 Jan 04 07:00,23.47,69.79,270,8.1,0,0,14.4,66,0,326,1.2,16.47362106987474
Year 1 Jan 04 08:00,23.47,69.79,270,9.6,6,9,14,75,0,311,0.7,16.377118396331583
Year 1 Jan 04 09:00,23.47,69.79,270,12.2,84,184,18.2,68,0,277,0.6,18.374532467681378
Year 1 Jan 04 10:00,23.47,69.79,270,12.4,154,408,21.3,57,0,288,0.9,20.96928048431196
Year 1 Jan 04 11:00,23.47,69.79,270,13.9,196,527,23.8,54,0,315,2.2,23.27826451
Year 1 Jan 04 12:00,23.47,69.79,270,14.6,222,587,25.1,52,0,312,2.3,25.07356841644107
Year 1 Jan 04 13:00,23.47,69.79,270,14.8,233,616,26.7,48,0,307,2.3,26.611796852374498
Year 1 Jan 04 14:00,23.47,69.79,270,13.7,233,610,28.2,41,0,296,2.5,31.364833145069018
Year 1 Jan 04 15:00,23.47,69.79,270,14.3,222,569,28.9,41,0,288,2.7,36.70190733374159
Year 1 Jan 04 16:00,23.47,69.79,270,14.9,194,498,29.1,42,0,278,3,39.87239615
Year 1 Jan 04 17:00,23.47,69.79,270,15.3,148,361,28.7,44,0,272,3.3,38.79953467268891
Year 1 Jan 04 18:00,23.47,69.79,270,16.2,69,139,26.6,53,0,271,2.7,34.00320244341746
Year 1 Jan 04 19:00,23.47,69.79,270,16.8,2,2,24.3,63,0,269,2.6,27.586605833064945
Year 1 Jan 04 20:00,23.47,69.79,270,17.8,0,0,23.1,72,0,268,2.8,25.466696488779634
Year 1 Jan 04 21:00,23.47,69.79,270,18.3,0,0,22.1,79,0,267,2.8,24.05407106693592
Year 1 Jan 04 22:00,23.47,69.79,270,18.4,0,0,21.2,84,0,270,2.8,22.96557639315114
Year 1 Jan 04 23:00,23.47,69.79,270,18.4,0,0,20.6,87,0,275,2.8,22.087713700851624
Year 1 Jan 05 00:00,23.47,69.79,270,18.3,0,0,20,90,0,280,2.9,21.317140928409395
Year 1 Jan 05 01:00,23.47,69.79,270,17.9,0,0,19.4,91,0,286,3,20.61037359284782
Year 1 Jan 05 02:00,23.47,69.79,270,17.8,0,0,19,93,0,292,3.1,20.016292617923719
Year 1 Jan 05 03:00,23.47,69.79,270,17.5,0,0,18.5,94,0,297,3,19.47568968956992
Year 1 Jan 05 04:00,23.47,69.79,270,17.2,0,0,18,95,0,302,2.9,18.957114368535245
Year 1 Jan 05 05:00,23.47,69.79,270,16.7,0,0,17.3,96,0,318,2.6,18.41663035383564
Year 1 Jan 05 06:00,23.47,69.79,270,15.7,0,0,16.5,95,0,345,2.3,17.846889482189249
Year 1 Jan 05 07:00,23.47,69.79,270,13.8,0,0,15.8,88,0,5,2.3,17.284697716252475
Year 1 Jan 05 08:00,23.47,69.79,270,11.6,6,8,15.8,76,0,13,2.4,17.100508589898305
Year 1 Jan 05 09:00,23.47,69.79,270,8.6,84,167,17.7,55,0,16,2.8,18.493939617993477
Year 1 Jan 05 10:00,23.47,69.79,270,3.1,155,393,19.3,34,0,16,3.4,20.290006386214434
Year 1 Jan 05 11:00,23.47,69.79,270,0.7,196,526,20.3,27,0,9,3.1,21.84697665927058
Year 1 Jan 05 12:00,23.47,69.79,270,-0.8,220,596,21.8,22,0,1,3.1,23.22455140460924
Year 1 Jan 05 13:00,23.47,69.79,270,-1.4,227,635,23.5,19,0,358,3.2,24.56957155204529
Year 1 Jan 05 14:00,23.47,69.79,270,0,225,638,24.4,20,0,356,3.3,28.92515781
Year 1 Jan 05 15:00,23.47,69.79,270,0.2,213,603,24.6,20,0,348,3.2,33.90381580118264
Year 1 Jan 05 16:00,23.47,69.79,270,0.3,187,535,24.7,20,0,341,3.2,37.153616441872809
Year 1 Jan 05 17:00,23.47,69.79,270,0.6,144,402,24.3,21,0,337,3.2,36.532218
Year 1 Jan 05 18:00,23.47,69.79,270,-0.4,71,165,22.3,22,0,336,2.3,31.574147451367489
Year 1 Jan 05 19:00,23.47,69.79,270,-1.5,2,2,19.6,24,0,336,1.7,24.512762495200158
Year 1 Jan 05 20:00,23.47,69.79,270,-2.1,0,0,18.2,25,0,340,1.7,22.140984070895457
Year 1 Jan 05 21:00,23.47,69.79,270,-3.2,0,0,17,25,0,345,1.8,20.460536258388396
Year 1 Jan 05 22:00,23.47,69.79,270,-4.5,0,0,15.4,25,0,351,1.6,19.029199380340413
Year 1 Jan 05 23:00,23.47,69.79,270,-5.8,0,0,13.9,25,0,356,1.5,17.715266394346999
Year 1 Jan 06 00:00,23.47,69.79,270,-6.7,0,0,12.3,26,0,359,1.3,16.482227315062013
Year 1 Jan 06 01:00,23.47,69.79,270,-7.9,0,0,10.8,26,0,4,1.1,15.313772111120248
Year 1 Jan 06 02:00,23.47,69.79,270,-8.7,0,0,9.3,27,0,6,1,14.174311984317058
Year 1 Jan 06 03:00,23.47,69.79,270,-8.8,0,0,8.7,28,0,9,1,13.260838260227882
Year 1 Jan 06 04:00,23.47,69.79,270,-8.9,0,0,8.1,29,0,12,1,12.384416164721252
Year 1 Jan 06 05:00,23.47,69.79,270,-8.9,0,0,7.6,30,0,16,1,11.672150377555653
Year 1 Jan 06 06:00,23.47,69.79,270,-9.3,0,0,7.1,30,0,20,1,11.024538278767725
Year 1 Jan 06 07:00,23.47,69.79,270,-9.3,0,0,6.6,31,0,23,1,10.417134752797768
Year 1 Jan 06 08:00,23.47,69.79,270,-4.9,6,11,7.1,42,0,27,1,10.386401064210677
Year 1 Jan 06 09:00,23.47,69.79,270,-3.9,83,239,11.9,33,0,31,1.2,12.538855896610939
Year 1 Jan 06 10:00,23.47,69.79,270,-7.3,141,492,15.6,20,0,31,1.3,15.265539918986516
Year 1 Jan 06 11:00,23.47,69.79,270,-8.5,176,613,18.6,15,0,33,2.4,17.786541679294385
Year 1 Jan 06 12:00,23.47,69.79,270,-9.3,196,680,20,13,0,29,2.7,19.705850403631325
Year 1 Jan 06 13:00,23.47,69.79,270,-10.1,205,709,21.6,11,0,22,3,21.245394948884298
Year 1 Jan 06 14:00,23.47,69.79,270,-10.7,204,709,22.4,10,0,17,3.1,26.12003613731983
Year 1 Jan 06 15:00,23.47,69.79,270,-10.2,193,679,23,10,0,11,3.2,31.93874620885432
Year 1 Jan 06 16:00,23.47,69.79,270,-10.2,171,612,23.1,10,0,9,3.3,35.58295431867708
Year 1 Jan 06 17:00,23.47,69.79,270,-10.4,135,479,22.8,10,0,8,3.2,35.67724188384686
Year 1 Jan 06 18:00,23.47,69.79,270,-11.2,73,213,20.2,11,0,6,2.2,30.43876923478551
Year 1 Jan 06 19:00,23.47,69.79,270,-11.7,3,4,16.9,13,0,5,1.8,22.225571548406703
Year 1 Jan 06 20:00,23.47,69.79,270,-11.1,0,0,15.4,15,0,6,1.8,19.577307768953199
Year 1 Jan 06 21:00,23.47,69.79,270,-11.2,0,0,14.3,16,0,11,1.8,17.824021313547435
Year 1 Jan 06 22:00,23.47,69.79,270,-10.5,0,0,13.3,18,0,19,1.6,16.49498201563449
Year 1 Jan 06 23:00,23.47,69.79,270,-10,0,0,12.3,20,0,22,1.5,15.39946812460364
Year 1 Jan 07 00:00,23.47,69.79,270,-9.7,0,0,11.3,22,0,23,1.3,14.420768342978607
Year 1 Jan 07 01:00,23.47,69.79,270,-9.4,0,0,10.3,24,0,4,1.1,13.566621658906417
Year 1 Jan 07 02:00,23.47,69.79,270,-8.7,0,0,9.3,27,0,6,1,12.777455165107483
Year 1 Jan 07 03:00,23.47,69.79,270,-8.8,0,0,8.7,28,0,9,1,12.049600645097604
Year 1 Jan 07 04:00,23.47,69.79,270,-8.9,0,0,8.1,29,0,12,1,11.30191297305211
Year 1 Jan 07 05:00,23.47,69.79,270,-8.9,0,0,7.6,30,0,16,1,10.672998171536552
Year 1 Jan 07 06:00,23.47,69.79,270,-9.3,0,0,7.1,30,0,20,1,10.091214306232939
Year 1 Jan 07 07:00,23.47,69.79,270,-9.3,0,0,6.6,31,0,23,1,9.538495791419753
Year 1 Jan 07 08:00,23.47,69.79,270,-4.9,6,11,7.1,42,0,27,1,9.552424498
Year 1 Jan 07 09:00,23.47,69.79,270,-3.9,83,239,11.9,33,0,31,1.2,11.748397779767089
Year 1 Jan 07 10:00,23.47,69.79,270,-7.3,141,492,15.6,20,0,31,1.3,14.522287690739228
Year 1 Jan 07 11:00,23.47,69.79,270,-8.5,176,613,18.6,15,0,33,2.4,17.12173525141044
Year 1 Jan 07 12:00,23.47,69.79,270,-9.3,196,680,20,13,0,29,2.7,19.103567115389315
Year 1 Jan 07 13:00,23.47,69.79,270,-10.1,205,709,21.6,11,0,22,3,20.687015148402887
Year 1 Jan 07 14:00,23.47,69.79,270,-10.7,204,709,22.4,10,0,17,3.1,25.60140077533584
Year 1 Jan 07 15:00,23.47,69.79,270,-10.2,193,679,23,10,0,11,3.2,31.456189045394085
Year 1 Jan 07 16:00,23.47,69.79,270,-10.2,171,612,23.1,10,0,9,3.3,35.13848040999332
Year 1 Jan 07 17:00,23.47,69.79,270,-10.4,135,479,22.8,10,0,8,3.2,35.256557008575658
Year 1 Jan 07 18:00,23.47,69.79,270,-11.2,73,213,20.2,11,0,6,2.2,29.993944439155258
Year 1 Jan 07 19:00,23.47,69.79,270,-11.7,3,4,16.9,13,0,5,1.8,21.78555568032244
Year 1 Jan 07 20:00,23.47,69.79,270,-11.1,0,0,15.4,15,0,6,1.8,19.13783127036579
Year 1 Jan 07 21:00,23.47,69.79,270,-11.2,0,0,14.3,16,0,11,1.8,17.394873208998548
Year 1 Jan 07 22:00,23.47,69.79,270,-11.4,0,0,13.1,17,0,19,1.7,16.01738094
Year 1 Jan 07 23:00,23.47,69.79,270,-11.4,0,0,12.2,18,0,22,1.6,14.92357859549682
Year 1 Jan 08 00:00,23.47,69.79,270,-10.8,0,0,11.4,20,0,23,1.5,13.997994892577414
Year 1 Jan 08 01:00,23.47,69.79,270,-10.7,0,0,10.7,21,0,26,1.5,13.181333655196124
Year 1 Jan 08 02:00,23.47,69.79,270,-10.7,0,0,10,22,0,29,1.5,12.441961421989673
Year 1 Jan 08 03:00,23.47,69.79,270,-10.1,0,0,9.5,24,0,37,1.5,11.786684109641671
Year 1 Jan 08 04:00,23.47,69.79,270,-9.8,0,0,9.2,25,0,49,1.6,11.231288116448735
Year 1 Jan 08 05:00,23.47,69.79,270,-9.3,0,0,9.2,26,0,63,1.9,10.792460192965402
Year 1 Jan 08 06:00,23.47,69.79,270,-8.7,0,0,9.3,27,0,73,2.1,10.465811481227622
Year 1 Jan 08 07:00,23.47,69.79,270,-8.7,0,0,9.3,27,0,77,2.3,10.186582041030605
Year 1 Jan 08 08:00,23.47,69.79,270,-7,6,10,9.8,30,0,77,2.3,10.368632272773012
Year 1 Jan 08 09:00,23.47,69.79,270,-6.1,83,223,13.6,25,0,74,2.5,12.526769379205997
Year 1 Jan 08 10:00,23.47,69.79,270,-6.5,145,467,17.3,19,0,71,3.2,15.437478050452779
Year 1 Jan 08 11:00,23.47,69.79,270,-7.1,182,587,19.3,16,0,72,4.1,17.87338128246849
Year 1 Jan 08 12:00,23.47,69.79,270,-7.6,205,651,20.9,14,0,73,3.8,19.84429806196634
Year 1 Jan 08 13:00,23.47,69.79,270,-7,215,679,22.9,13,0,71,3.8,21.586389495578758
Year 1 Jan 08 14:00,23.47,69.79,270,-7.1,214,677,24,12,0,67,3.8,26.418078644425305
Year 1 Jan 08 15:00,23.47,69.79,270,-6.8,204,644,24.5,12,0,62,3.4,32.02151849253339
Year 1 Jan 08 16:00,23.47,69.79,270,-6.7,181,575,24.6,12,0,57,3.1,35.87034772840899
Year 1 Jan 08 17:00,23.47,69.79,270,-5.9,141,447,24.3,13,0,52,2.8,35.93664995934876
Year 1 Jan 08 18:00,23.47,69.79,270,-6.1,75,200,21.6,15,0,45,1.9,30.885870701172608
Year 1 Jan 08 19:00,23.47,69.79,270,-6.5,3,4,18.2,18,0,38,1.5,22.76140190812664
Year 1 Jan 08 20:00,23.47,69.79,270,-5.6,0,0,16.9,21,0,35,1.7,20.16633300434929
Year 1 Jan 08 21:00,23.47,69.79,270,-5.7,0,0,16,22,0,35,1.8,18.53802674441745
Year 1 Jan 08 22:00,23.47,69.79,270,-5.2,0,0,15.2,24,0,37,1.8,17.34679407383001
Year 1 Jan 08 23:00,23.47,69.79,270,-4.9,0,0,14.4,26,0,37,1.7,16.36860527552795
Year 1 Jan 09 00:00,23.47,69.79,270,-5.1,0,0,13.5,27,0,40,1.6,15.48248133331687
Year 1 Jan 09 01:00,23.47,69.79,270,-5.3,0,0,12.8,28,0,45,1.5,14.707020620266018
Year 1 Jan 09 02:00,23.47,69.79,270,-5.6,0,0,12.4,28,0,59,1.6,14.048626204964507
Year 1 Jan 09 03:00,23.47,69.79,270,-5.4,0,0,12.1,29,0,56,1.7,13.49218318875374
Year 1 Jan 09 04:00,23.47,69.79,270,-5.5,0,0,11.5,30,0,46,1.7,12.935901661921874
Year 1 Jan 09 05:00,23.47,69.79,270,-5.5,0,0,11,31,0,51,1.7,12.399488403666517
Year 1 Jan 09 06:00,23.47,69.79,270,-5.5,0,0,10.5,32,0,60,1.7,11.900224548133881
Year 1 Jan 09 07:00,23.47,69.79,270,-5.8,0,0,9.7,33,0,69,1.5,11.36173040277045
Year 1 Jan 09 08:00,23.47,69.79,270,-2.2,6,9,9.8,43,0,75,1.2,11.326518694097722
Year 1 Jan 09 09:00,23.47,69.79,270,-1.4,83,209,13.8,35,0,58,1.3,13.327143636160784
Year 1 Jan 09 10:00,23.47,69.79,270,-4.2,147,451,17.1,23,0,39,1.3,15.983547248348295
Year 1 Jan 09 11:00,23.47,69.79,270,-5.8,185,575,20,17,0,78,1.7,18.436442667590545
Year 1 Jan 09 12:00,23.47,69.79,270,-7,207,642,21.6,14,0,81,2,20.471147831639635
Year 1 Jan 09 13:00,23.47,69.79,270,-7.7,216,675,23.3,12,0,80,1.7,22.07287920781907
Year 1 Jan 09 14:00,23.47,69.79,270,-8.8,214,679,24.9,10,0,76,1.4,27.41096064965692
Year 1 Jan 09 15:00,23.47,69.79,270,-8,202,654,25.9,10,0,63,1.3,33.915976617293967
Year 1 Jan 09 16:00,23.47,69.79,270,-7.9,177,592,26.1,10,0,47,1.1,38.46170213290591
Year 1 Jan 09 17:00,23.47,69.79,270,-7.9,139,467,26.1,10,0,24,1,39.06465322349122
Year 1 Jan 09 18:00,23.47,69.79,270,-0.3,76,212,22.4,22,0,3,0.8,33.31571460645082
Year 1 Jan 09 19:00,23.47,69.79,270,-6.8,3,5,18.7,17,0,354,1.2,24.271429069169426
Year 1 Jan 09 20:00,23.47,69.79,270,-5.8,0,0,17.4,20,2.9,352,1.4,21.395611982773056
Year 1 Jan 09 21:00,23.47,69.79,270,-5.4,0,0,16.4,22,5.7,351,1.2,19.67169180418854
Year 1 Jan 09 22:00,23.47,69.79,270,-4.3,0,0,15.1,26,8.6,344,1,18.362487581065979
Year 1 Jan 09 23:00,23.47,69.79,270,-3.7,0,0,14,29,5.7,326,0.9,17.22800290773062
Year 1 Jan 10 00:00,23.47,69.79,270,-3.7,0,0,13.5,30,2.9,305,1.1,16.28771740660709
Year 1 Jan 10 01:00,23.47,69.79,270,-3.8,0,0,13.4,30,0,293,1.4,15.547138086142544
Year 1 Jan 10 02:00,23.47,69.79,270,-4.1,0,0,13.1,30,0,288,1.7,14.89260202010659
Year 1 Jan 10 03:00,23.47,69.79,270,-4.5,0,0,12.6,30,0,289,1.7,14.273745597922032
Year 1 Jan 10 04:00,23.47,69.79,270,-3.2,0,0,12.2,34,0,296,1.8,13.699361246053967
Year 1 Jan 10 05:00,23.47,69.79,270,0.4,0,0,12,45,0,304,1.8,13.251494147219488
Year 1 Jan 10 06:00,23.47,69.79,270,4.1,0,0,11.8,59,0,311,1.7,12.894033088232782
Year 1 Jan 10 07:00,23.47,69.79,270,6.7,0,0,11.6,72,0,316,1.6,12.581294444309745
Year 1 Jan 10 08:00,23.47,69.79,270,9,5,8,12,82,0,319,1.5,12.771354975129985
Year 1 Jan 10 09:00,23.47,69.79,270,12.4,83,173,15.8,80,0,322,1.6,14.960105282624122
Year 1 Jan 10 10:00,23.47,69.79,270,15.1,159,370,19.4,76,0,325,1.5,17.90015652428159
Year 1 Jan 10 11:00,23.47,69.79,270,18,209,473,22.4,76,0,328,2.7,20.756574914269164
Year 1 Jan 10 12:00,23.47,69.79,270,19,240,531,23.9,74,0,329,2.9,22.95126939325378
Year 1 Jan 10 13:00,23.47,69.79,270,19.4,253,560,25.3,70,0,331,3,24.671704435806473
Year 1 Jan 10 14:00,23.47,69.79,270,19.2,253,557,26,66,0,329,2.8,29.034346495822008
Year 1 Jan 10 15:00,23.47,69.79,270,18.6,240,523,26.5,62,0,324,2.6,34.139532123093918
Year 1 Jan 10 16:00,23.47,69.79,270,18.3,208,461,26.7,60,0,319,2.4,37.343120451389498
Year 1 Jan 10 17:00,23.47,69.79,270,18.5,158,337,26.6,61,0,316,2.3,36.93654667050053
Year 1 Jan 10 18:00,23.47,69.79,270,17.9,77,134,24.9,65,0,315,1.6,32.37674197762349
Year 1 Jan 10 19:00,23.47,69.79,270,17.1,3,4,22.2,73,0,313,1.1,25.86752876464343
Year 1 Jan 10 20:00,23.47,69.79,270,16.6,0,0,20.8,77,0,308,1,23.706397133917265
Year 1 Jan 10 21:00,23.47,69.79,270,16.3,0,0,19.8,80,0,299,0.9,22.30018001004252
Year 1 Jan 10 22:00,23.47,69.79,270,16.2,0,0,19,84,0,288,0.9,21.253793413395394
Year 1 Jan 10 23:00,23.47,69.79,270,16.2,0,0,18.4,87,0,283,0.9,20.399015750706057
Year 1 Jan 11 00:00,23.47,69.79,270,15.9,0,0,17.6,90,0,286,0.9,19.602207010080915
Year 1 Jan 11 01:00,23.47,69.79,270,15.5,0,0,16.8,92,0,295,0.7,18.866423505658653
Year 1 Jan 11 02:00,23.47,69.79,270,15,0,0,16.3,92,0,303,0.6,18.224807967452997
Year 1 Jan 11 03:00,23.47,69.79,270,14.2,0,0,15.5,92,0,313,0.5,17.585993075099205
Year 1 Jan 11 04:00,23.47,69.79,270,13.3,0,0,14.8,91,0,328,0.5,16.952470124542495
Year 1 Jan 11 05:00,23.47,69.79,270,12.6,0,0,14.4,89,0,353,0.7,16.381022475777074
Year 1 Jan 11 06:00,23.47,69.79,270,11.8,0,0,14.1,86,0,15,1,15.827325406793797
Year 1 Jan 11 07:00,23.47,69.79,270,10.6,0,0,13.8,81,0,32,1.3,15.29932547551223
Year 1 Jan 11 08:00,23.47,69.79,270,10,5,7,14.4,75,0,45,1.6,15.306720402547932
