Date/Time,Lats,Longs,Orientation,[1] Dew Point Temperature (C),[1] Diffuse Horizontal Radiation (Wh/m2),[1] Direct Normal Radiation (Wh/m2),[1] Dry Bulb Temperature (C),[1] Relative Humidity (),[1] Total Sky Cover (tenths),[1] Wind Direction (°),[1] Wind Speed (m/s),BLOCK1:ZONE1_WALL_3_0_0:Surface Outside Face Temperature [C](Hourly)
Year 1 Jan 05 03:00,23.31,77.93,90,4,0,0,9.4,69,0,52,0.4,12.294879316367727
Year 1 Jan 05 04:00,23.31,77.93,90,3.9,0,0,8.9,71,0,59,0.4,11.74952458132969
Year 1 Jan 05 05:00,23.31,77.93,90,3.7,0,0,8.5,72,0,62,0.4,11.263171726563862
Year 1 Jan 05 06:00,23.31,77.93,90,3.6,0,0,8.1,73,0,60,0.3,10.819531708002627
Year 1 Jan 05 07:00,23.31,77.93,90,3.7,0,0,7.8,75,0,55,0.3,10.422214773572393
Year 1 Jan 05 08:00,23.31,77.93,90,5.2,42,63,9.4,75,0,61,0.3,16.803733218028886
Year 1 Jan 05 09:00,23.31,77.93,90,6.8,127,317,13.7,63,0,79,0.4,26.192493861697267
Year 1 Jan 05 10:00,23.31,77.93,90,8.7,176,493,18.8,52,0,91,0.5,32.08605728
Year 1 Jan 05 11:00,23.31,77.93,90,9.6,202,593,21.7,46,0,90,0.9,33.25915532812258
Year 1 Jan 05 12:00,23.31,77.93,90,9.9,218,637,23.2,43,0,105,0.6,31.01131169
Year 1 Jan 05 13:00,23.31,77.93,90,10.2,221,652,23.9,42,0,97,0.3,27.79822383751308
Year 1 Jan 05 14:00,23.31,77.93,90,10.8,215,630,24.5,42,0,346,0.3,27.27565824705703
Year 1 Jan 05 15:00,23.31,77.93,90,10.8,199,568,24.9,41,0,329,0.5,26.74672260911177
Year 1 Jan 05 16:00,23.31,77.93,90,10.4,166,467,24.9,40,0,324,0.7,25.834118168137829
Year 1 Jan 05 17:00,23.31,77.93,90,10.2,109,290,23.9,42,0,325,0.7,24.09140766486911
Year 1 Jan 05 18:00,23.31,77.93,90,9.3,23,32,20.7,48,0,334,0.5,21.53247518213213
Year 1 Jan 05 19:00,23.31,77.93,90,8.5,0,0,17.9,54,0,350,0.5,19.737262584723476
Year 1 Jan 05 20:00,23.31,77.93,90,7.9,0,0,16.2,58,0,4,0.5,18.445222466353454
Year 1 Jan 05 21:00,23.31,77.93,90,7.5,0,0,14.9,61,0,13,0.5,17.39224039214155
Year 1 Jan 05 22:00,23.31,77.93,90,7.1,0,0,13.8,64,0,19,0.6,16.46502539746545
Year 1 Jan 05 23:00,23.31,77.93,90,6.9,0,0,13.1,66,0,23,0.6,15.67075648298456
Year 1 Jan 06 00:00,23.31,77.93,90,6.5,0,0,12.2,68,0,29,0.5,14.931313857649564
Year 1 Jan 06 01:00,23.31,77.93,90,6.2,0,0,11.5,70,0,34,0.5,14.240217211095569
Year 1 Jan 06 02:00,23.31,77.93,90,6.1,0,0,10.9,72,0,37,0.5,13.614652371304047
Year 1 Jan 06 03:00,23.31,77.93,90,5.8,0,0,10.2,74,0,45,0.4,13.030989081695929
Year 1 Jan 06 04:00,23.31,77.93,90,5.4,0,0,9.6,75,0,60,0.4,12.469898616966443
Year 1 Jan 06 05:00,23.31,77.93,90,5.2,0,0,9,77,0,86,0.3,11.94447060994824
Year 1 Jan 06 06:00,23.31,77.93,90,5.1,0,0,8.7,78,0,112,0.4,11.491494163068858
Year 1 Jan 06 07:00,23.31,77.93,90,5.2,0,0,8.6,79,0,128,0.5,11.119779997204862
Year 1 Jan 06 08:00,23.31,77.93,90,6.5,42,63,10.4,77,0,137,0.6,17.499717445352819
Year 1 Jan 06 09:00,23.31,77.93,90,8.7,126,320,14.8,67,0,138,0.7,26.869317326475949
Year 1 Jan 06 10:00,23.31,77.93,90,11.1,177,490,19.6,58,0,120,0.5,32.74746591
Year 1 Jan 06 11:00,23.31,77.93,90,11.9,205,585,22.5,51,0,110,0.8,33.96974644407281
Year 1 Jan 06 12:00,23.31,77.93,90,12.1,220,631,24.1,47,0,107,0.5,31.73262934129519
Year 1 Jan 06 13:00,23.31,77.93,90,11.9,223,648,25,44,0,54,0.2,28.656084862002307
Year 1 Jan 06 14:00,23.31,77.93,90,11.9,217,625,25.8,42,0,345,0.4,28.204268749823627
Year 1 Jan 06 15:00,23.31,77.93,90,12.6,202,560,26.1,43,0,341,0.6,27.71772784244766
Year 1 Jan 06 16:00,23.31,77.93,90,12.7,169,457,25.9,44,0,343,0.7,26.781346138679888
Year 1 Jan 06 17:00,23.31,77.93,90,12.9,111,284,25,47,0,347,0.6,25.09081481560363
Year 1 Jan 06 18:00,23.31,77.93,90,11.9,24,32,21.9,53,0,359,0.5,22.576559667044046
Year 1 Jan 06 19:00,23.31,77.93,90,11,0,0,19.2,59,0,11,0.6,20.841305419229657
Year 1 Jan 06 20:00,23.31,77.93,90,10.2,0,0,17.6,62,0,21,0.6,19.57998111411056
Year 1 Jan 06 21:00,23.31,77.93,90,9.7,0,0,16.3,65,0,29,0.6,18.540803121137338
Year 1 Jan 06 22:00,23.31,77.93,90,9.1,0,0,15.2,67,0,33,0.6,17.624187794314194
Year 1 Jan 06 23:00,23.31,77.93,90,8.7,0,0,14.3,69,1.9,32,0.5,16.82561190726137
Year 1 Jan 07 00:00,23.31,77.93,90,8.3,0,0,13.4,71,3.8,26,0.5,16.07676409
Year 1 Jan 07 01:00,23.31,77.93,90,7.7,0,0,12.6,72,5.7,28,0.5,15.377443314531199
Year 1 Jan 07 02:00,23.31,77.93,90,7.6,0,0,12.1,74,3.8,36,0.5,14.769194126371577
Year 1 Jan 07 03:00,23.31,77.93,90,7.3,0,0,11.6,75,1.9,44,0.5,14.227166674040458
Year 1 Jan 07 04:00,23.31,77.93,90,6.9,0,0,11,76,0,55,0.4,13.701899679090396
Year 1 Jan 07 05:00,23.31,77.93,90,6.6,0,0,10.5,77,0,73,0.4,13.20651922312948
Year 1 Jan 07 06:00,23.31,77.93,90,6.4,0,0,10.1,78,0,97,0.4,12.754706321281024
Year 1 Jan 07 07:00,23.31,77.93,90,6.5,0,0,9.8,80,0,117,0.4,12.348354435593152
Year 1 Jan 07 08:00,23.31,77.93,90,7.8,41,55,11.5,78,0,128,0.6,18.296481114190873
Year 1 Jan 07 09:00,23.31,77.93,90,10,129,284,15.7,69,0,135,0.7,26.912991478422364
Year 1 Jan 07 10:00,23.31,77.93,90,12.5,184,451,20.8,59,0,148,0.6,33.037561030417737
Year 1 Jan 07 11:00,23.31,77.93,90,13.5,215,548,23.9,52,0,159,0.9,34.55712693144425
Year 1 Jan 07 12:00,23.31,77.93,90,14,233,592,25.5,49,0,176,0.6,32.582089463004638
Year 1 Jan 07 13:00,23.31,77.93,90,14.4,236,608,26.3,48,0,264,0.3,29.656385314350755
Year 1 Jan 07 14:00,23.31,77.93,90,15.5,230,586,27.1,49,0,319,0.6,29.353206889488747
Year 1 Jan 07 15:00,23.31,77.93,90,16.3,213,523,27.3,51,0,332,0.8,28.92929641343219
Year 1 Jan 07 16:00,23.31,77.93,90,16.6,176,424,27,53,0,341,0.9,27.994131285986975
Year 1 Jan 07 17:00,23.31,77.93,90,16.6,113,264,26.1,56,0,352,0.8,26.30276013287162
Year 1 Jan 07 18:00,23.31,77.93,90,15.5,24,31,23.2,62,0,8,0.6,23.837160006205559
Year 1 Jan 07 19:00,23.31,77.93,90,14.3,0,0,20.6,67,0,27,0.6,22.14279437492646
Year 1 Jan 07 20:00,23.31,77.93,90,13.4,0,0,19,70,0,41,0.6,20.909299630503918
Year 1 Jan 07 21:00,23.31,77.93,90,12.7,0,0,17.8,72,0,53,0.6,19.89876055388796
Year 1 Jan 07 22:00,23.31,77.93,90,12.2,0,0,16.9,74,0,61,0.6,19.041905880175997
Year 1 Jan 07 23:00,23.31,77.93,90,11.6,0,0,16,75,0.7,66,0.6,18.25564336545654
Year 1 Jan 08 00:00,23.31,77.93,90,10.9,0,0,15.1,76,1.3,73,0.6,17.50169855661909
Year 1 Jan 08 01:00,23.31,77.93,90,10.6,0,0,14.4,78,2,78,0.5,16.815793898601855
Year 1 Jan 08 02:00,23.31,77.93,90,10,0,0,13.8,78,2.2,85,0.5,16.21390293
Year 1 Jan 08 03:00,23.31,77.93,90,9.6,0,0,13.2,79,2.3,94,0.4,15.668878250855613
Year 1 Jan 08 04:00,23.31,77.93,90,9.2,0,0,12.6,80,2.5,108,0.4,15.14685518613395
Year 1 Jan 08 05:00,23.31,77.93,90,8.8,0,0,12,81,3.6,115,0.4,14.630178064583252
Year 1 Jan 08 06:00,23.31,77.93,90,8.7,0,0,11.7,82,4.7,116,0.5,14.165369941140295
Year 1 Jan 08 07:00,23.31,77.93,90,8.6,0,0,11.6,82,5.8,122,0.7,13.764203932664046
Year 1 Jan 08 08:00,23.31,77.93,90,9.6,41,55,13.2,79,3.9,130,0.8,19.659046162405909
Year 1 Jan 08 09:00,23.31,77.93,90,11.9,129,290,17,72,1.9,138,0.7,28.326228146762128
Year 1 Jan 08 10:00,23.31,77.93,90,14.4,180,470,22,62,0,142,0.7,34.45290772908637
Year 1 Jan 08 11:00,23.31,77.93,90,15.3,208,574,25,55,0,141,1,35.85281379687309
Year 1 Jan 08 12:00,23.31,77.93,90,16.3,224,620,26.7,53,0,136,0.7,33.802860547047789
Year 1 Jan 08 13:00,23.31,77.93,90,16.8,227,638,27.5,52,0,106,0.4,30.81784103788324
Year 1 Jan 08 14:00,23.31,77.93,90,16.5,222,614,28.2,49,3.3,37,0.4,30.46369133397743
Year 1 Jan 08 15:00,23.31,77.93,90,16.8,208,545,28.5,49,6.7,29,0.6,30.04993229897658
Year 1 Jan 08 16:00,23.31,77.93,90,16.6,174,441,28.3,49,10,34,0.6,29.139790391032759
Year 1 Jan 08 17:00,23.31,77.93,90,16.5,113,276,27.5,51,7.4,48,0.5,27.432902710966819
Year 1 Jan 08 18:00,23.31,77.93,90,15.1,25,34,24.1,57,4.9,66,0.5,24.859066153571335
Year 1 Jan 08 19:00,23.31,77.93,90,13.9,0,0,21.5,62,2.3,79,0.6,23.08577834015363
Year 1 Jan 08 20:00,23.31,77.93,90,13.4,0,0,19.9,66,1.5,90,0.6,21.817856666511667
Year 1 Jan 08 21:00,23.31,77.93,90,12.6,0,0,18.6,68,0.8,102,0.6,20.765061283109256
Year 1 Jan 08 22:00,23.31,77.93,90,12.3,0,0,17.6,71,0,113,0.6,19.859144553014958
Year 1 Jan 08 23:00,23.31,77.93,90,11.8,0,0,16.7,73,0.3,122,0.6,19.050846815203778
Year 1 Jan 09 00:00,23.31,77.93,90,11.2,0,0,15.8,74,0.7,130,0.6,18.292701422356595
Year 1 Jan 09 01:00,23.31,77.93,90,10.9,0,0,15.1,76,1,136,0.5,17.59964655259234
Year 1 Jan 09 02:00,23.31,77.93,90,10.6,0,0,14.4,78,0.8,141,0.5,16.970192908501617
Year 1 Jan 09 03:00,23.31,77.93,90,10.2,0,0,13.8,79,0.6,145,0.5,16.385400814084354
Year 1 Jan 09 04:00,23.31,77.93,90,9.8,0,0,13.2,80,0.4,147,0.5,15.837879698998642
Year 1 Jan 09 05:00,23.31,77.93,90,9.7,0,0,12.9,81,0.3,147,0.6,15.359896980759487
Year 1 Jan 09 06:00,23.31,77.93,90,9.4,0,0,12.6,81,0.1,147,0.6,14.938146704746814
Year 1 Jan 09 07:00,23.31,77.93,90,9.5,0,0,12.5,82,0,147,0.6,14.58378814677594
Year 1 Jan 09 08:00,23.31,77.93,90,10.6,41,55,14,80,0,153,0.6,20.574185998717057
Year 1 Jan 09 09:00,23.31,77.93,90,13.2,128,294,18.3,72,0,164,0.7,29.383302366216598
Year 1 Jan 09 10:00,23.31,77.93,90,15.7,179,478,23.1,63,0,181,0.6,35.62957393161514
Year 1 Jan 09 11:00,23.31,77.93,90,16.5,205,586,26.3,55,0,193,0.9,37.000001740415147
Year 1 Jan 09 12:00,23.31,77.93,90,16.9,220,634,28,51,0,194,0.8,34.84245428299619
Year 1 Jan 09 13:00,23.31,77.93,90,17.1,222,654,28.9,49,0,199,0.5,31.829375724370665
Year 1 Jan 09 14:00,23.31,77.93,90,17.1,216,636,29.2,48,0,234,0.2,31.462873622676278
Year 1 Jan 09 15:00,23.31,77.93,90,16.8,200,578,29.3,47,0,247,0.1,30.95771189717651
Year 1 Jan 09 16:00,23.31,77.93,90,16.8,168,480,29.3,47,0,252,0.2,30.085929326791189
Year 1 Jan 09 17:00,23.31,77.93,90,20.2,112,308,28.4,61,0,262,0.2,28.376059167621734
Year 1 Jan 09 18:00,23.31,77.93,90,16.6,27,39,24.6,61,0,252,0.1,25.73210386414705
Year 1 Jan 09 19:00,23.31,77.93,90,15.3,0,0,21.4,68,0,224,0.1,23.808821665073915
Year 1 Jan 09 20:00,23.31,77.93,90,13.3,0,0,19.6,67,0,212,0.2,22.422911917582387
Year 1 Jan 09 21:00,23.31,77.93,90,12.5,0,0,18.5,68,0,209,0.3,21.349209639200649
Year 1 Jan 09 22:00,23.31,77.93,90,12.2,0,0,17.7,70,0,208,0.5,20.461027604431935
Year 1 Jan 09 23:00,23.31,77.93,90,11.7,0,0,17,71,0,208,0.6,19.66619365255682
Year 1 Jan 10 00:00,23.31,77.93,90,11.2,0,0,16.3,72,0,208,0.6,18.935526100167814
Year 1 Jan 10 01:00,23.31,77.93,90,10.8,0,0,15.4,74,0,202,0.6,18.20578629951636
Year 1 Jan 10 02:00,23.31,77.93,90,10.3,0,0,14.7,75,0.1,184,0.5,17.555876990395406
Year 1 Jan 10 03:00,23.31,77.93,90,9.9,0,0,14.1,76,0.2,159,0.5,16.97734578068716
Year 1 Jan 10 04:00,23.31,77.93,90,9.8,0,0,13.8,77,0.3,144,0.6,16.435068538198025
Year 1 Jan 10 05:00,23.31,77.93,90,9.7,0,0,13.5,78,2.5,141,0.7,15.990009018954364
Year 1 Jan 10 06:00,23.31,77.93,90,9.5,0,0,13.3,78,4.6,146,0.7,15.625124963189898
Year 1 Jan 10 07:00,23.31,77.93,90,9.6,0,0,13.2,79,6.8,157,0.7,15.333065217184585
Year 1 Jan 10 08:00,23.31,77.93,90,11,39,46,15,77,4.5,170,0.8,20.61288749503952
Year 1 Jan 10 09:00,23.31,77.93,90,13.2,131,262,19.2,68,2.3,183,0.8,29.46160154
Year 1 Jan 10 10:00,23.31,77.93,90,15.6,179,477,24.1,59,0,207,0.8,35.90686756906021
Year 1 Jan 10 11:00,23.31,77.93,90,17.2,199,606,27.3,54,0,229,1.4,37.388053315435737
Year 1 Jan 10 12:00,23.31,77.93,90,18,216,650,29.2,51,0,241,1.4,35.37214748470382
Year 1 Jan 10 13:00,23.31,77.93,90,18.4,218,668,30.3,49,0,246,1.6,32.43821936421173
Year 1 Jan 10 14:00,23.31,77.93,90,18.5,213,647,30.8,48,0,248,1.7,32.155314386047667
Year 1 Jan 10 15:00,23.31,77.93,90,18.3,199,585,30.6,48,0,251,1.7,31.683102277625478
Year 1 Jan 10 16:00,23.31,77.93,90,18.2,168,484,30.1,49,0,255,1.6,30.79629013969391
Year 1 Jan 10 17:00,23.31,77.93,90,18.2,113,313,29,52,0,262,1.3,29.128525116164849
Year 1 Jan 10 18:00,23.31,77.93,90,17.1,28,41,26,58,0,269,0.8,26.62345065124059
Year 1 Jan 10 19:00,23.31,77.93,90,15.8,0,0,23.2,63,0,271,0.6,24.805681730565469
Year 1 Jan 10 20:00,23.31,77.93,90,14.9,0,0,21.3,67,3.3,268,0.5,23.51140293773401
Year 1 Jan 10 21:00,23.31,77.93,90,14.6,0,0,20.2,70,6.7,263,0.5,22.54733025222875
Year 1 Jan 10 22:00,23.31,77.93,90,14.2,0,0,19.4,72,10,263,0.5,21.79866919809022
Year 1 Jan 10 23:00,23.31,77.93,90,13.9,0,0,18.8,73,9.5,263,0.4,21.11899977955237
Year 1 Jan 11 00:00,23.31,77.93,90,13.3,0,0,17.8,75,9.1,259,0.4,20.381062034784735
Year 1 Jan 11 01:00,23.31,77.93,90,12.8,0,0,16.9,77,8.6,251,0.3,19.6350664
Year 1 Jan 11 02:00,23.31,77.93,90,12.4,0,0,16,79,5.8,239,0.3,18.926958165707945
Year 1 Jan 11 03:00,23.31,77.93,90,11.8,0,0,15.2,80,2.9,227,0.2,18.26475499685018
Year 1 Jan 11 04:00,23.31,77.93,90,11.4,0,0,14.4,82,0.1,216,0.2,17.62295310157723
Year 1 Jan 11 05:00,23.31,77.93,90,11,0,0,13.8,83,0.1,205,0.1,17.043447604897506
Year 1 Jan 11 06:00,23.31,77.93,90,10.7,0,0,13.2,85,0.1,180,0.1,16.507069996113736
Year 1 Jan 11 07:00,23.31,77.93,90,11.1,0,0,12.7,90,0.1,138,0.1,16.007968260706347
