Date/Time,Lats,Longs,Orientation,[1] Dew Point Temperature (C),[1] Diffuse Horizontal Radiation (Wh/m2),[1] Direct Normal Radiation (Wh/m2),[1] Dry Bulb Temperature (C),[1] Relative Humidity (),[1] Total Sky Cover (tenths),[1] Wind Direction (°),[1] Wind Speed (m/s),BLOCK1:ZONE1_WALL_3_0_0:Surface Outside Face Temperature [C](Hourly)
Year 1 Jan 01 21:00,23.47,69.79,90,6.3,0,0,21.6,37,0,23,2.5,22.21777967
Year 1 Jan 01 22:00,23.47,69.79,90,5.9,0,0,20.7,38,0,27,2.5,21.40354312
Year 1 Jan 01 23:00,23.47,69.79,90,5.6,0,0,20,39,0,31,2.4,20.68374066
Year 1 Jan 02 00:00,23.47,69.79,90,5.1,0,0,19.4,39,0,35,2.4,20.05384717
Year 1 Jan 02 01:00,23.47,69.79,90,4.6,0,0,18.8,39,0,40,2.5,19.45815917
Year 1 Jan 02 02:00,23.47,69.79,90,3.9,0,0,18.5,38,0,44,2.7,18.96119794
Year 1 Jan 02 03:00,23.47,69.79,90,3.1,0,0,18,37,0,46,2.8,18.49076513
Year 1 Jan 02 04:00,23.47,69.79,90,2.8,0,0,17.7,37,0,49,2.9,18.06702329
Year 1 Jan 02 05:00,23.47,69.79,90,2.5,0,0,17.3,37,0,51,2.9,17.66552389
Year 1 Jan 02 06:00,23.47,69.79,90,2.1,0,0,16.9,37,0,53,2.9,17.2715767
Year 1 Jan 02 07:00,23.47,69.79,90,2.1,0,0,16.5,38,0,55,2.9,16.87877065
Year 1 Jan 02 08:00,23.47,69.79,90,2.9,6,9,16.5,40,0,57,2.9,18.71694388
Year 1 Jan 02 09:00,23.47,69.79,90,4.1,85,159,19.1,37,0,60,3.2,25.3305608
Year 1 Jan 02 10:00,23.47,69.79,90,5.5,160,363,21.6,35,0,66,4.2,31.07277596
Year 1 Jan 02 11:00,23.47,69.79,90,6.8,206,479,23.1,35,0,68,3.8,33.50598332
Year 1 Jan 02 12:00,23.47,69.79,90,8.7,234,541,24.8,36,0,67,3.4,33.14917885
Year 1 Jan 02 13:00,23.47,69.79,90,10,245,574,26.7,35,0,63,3,30.77340976
Year 1 Jan 02 14:00,23.47,69.79,90,11.1,243,573,28,35,0,63,2.8,30.08275464
Year 1 Jan 02 15:00,23.47,69.79,90,11.6,229,538,28.5,35,0,56,2.6,30.09276362
Year 1 Jan 02 16:00,23.47,69.79,90,11.5,198,472,28.9,34,0,44,2.5,29.74969768
Year 1 Jan 02 17:00,23.47,69.79,90,10.8,148,346,28.6,33,0,37,2.5,28.73217232
Year 1 Jan 02 18:00,23.47,69.79,90,10.5,67,136,26.3,37,0,30,1.8,26.67873344
Year 1 Jan 02 19:00,23.47,69.79,90,9.6,1,1,23.6,41,0,21,1.6,24.5325241
Year 1 Jan 02 20:00,23.47,69.79,90,9.2,0,0,22.4,43,0,18,1.7,23.29236256
Year 1 Jan 02 21:00,23.47,69.79,90,8.7,0,0,21.5,44,0,17,1.8,22.35066672
Year 1 Jan 02 22:00,23.47,69.79,90,8.2,0,0,20.5,45,0,19,1.8,21.51013442
Year 1 Jan 02 23:00,23.47,69.79,90,7.4,0,0,19.6,45,0,25,1.7,20.73096937
Year 1 Jan 03 00:00,23.47,69.79,90,6.3,0,0,18.8,44,0,31,1.7,20.00560094
Year 1 Jan 03 01:00,23.47,69.79,90,5.3,0,0,18.1,43,0,37,1.8,19.3245791
Year 1 Jan 03 02:00,23.47,69.79,90,4.3,0,0,17.7,41,0,44,1.8,18.75988485
Year 1 Jan 03 03:00,23.47,69.79,90,3.8,0,0,17.1,41,0,50,1.8,18.21387429
Year 1 Jan 03 04:00,23.47,69.79,90,3.2,0,0,16.5,41,0,51,1.8,17.67266357
Year 1 Jan 03 05:00,23.47,69.79,90,2.9,0,0,16.1,41,0,49,1.9,17.18376575
Year 1 Jan 03 06:00,23.47,69.79,90,2.8,0,0,15.7,42,0,47,1.9,16.74422597
Year 1 Jan 03 07:00,23.47,69.79,90,3,0,0,15.2,44,0,48,1.8,16.31428926
Year 1 Jan 03 08:00,23.47,69.79,90,4.9,6,9,15.3,50,0,51,1.7,18.4408617
Year 1 Jan 03 09:00,23.47,69.79,90,6.7,85,174,18.5,46,0,54,1.9,26.27464764
Year 1 Jan 03 10:00,23.47,69.79,90,7.8,156,393,21.6,41,0,61,1.8,33.24163219
Year 1 Jan 03 11:00,23.47,69.79,90,9.7,198,515,24.1,40,0,80,2.8,35.71978645
Year 1 Jan 03 12:00,23.47,69.79,90,10.1,223,582,25.4,38,0,88,2.5,34.86650127
Year 1 Jan 03 13:00,23.47,69.79,90,10.8,232,617,27.1,36,0,89,2.3,31.86087053
Year 1 Jan 03 14:00,23.47,69.79,90,10.2,230,619,28.5,32,0,82,2.2,30.84857036
Year 1 Jan 03 15:00,23.47,69.79,90,9.7,217,585,29,30,0,77,2.1,30.71635067
Year 1 Jan 03 16:00,23.47,69.79,90,9.9,189,519,29.3,30,0,77,1.7,30.29998822
Year 1 Jan 03 17:00,23.47,69.79,90,9.9,143,391,29.3,30,0,75,1.4,29.23445253
Year 1 Jan 03 18:00,23.47,69.79,90,11.6,69,161,26.3,40,0,64,0.7,27.05110342
Year 1 Jan 03 19:00,23.47,69.79,90,9.5,2,2,22.7,43,0,49,0.6,24.65064428
Year 1 Jan 03 20:00,23.47,69.79,90,9.5,0,0,21.2,47,0,44,0.6,23.25825291
Year 1 Jan 03 21:00,23.47,69.79,90,9.3,0,0,20,50,0,43,0.5,22.21964229
Year 1 Jan 03 22:00,23.47,69.79,90,9.5,0,0,18.7,55,0,27,0.3,21.29553703
Year 1 Jan 03 23:00,23.47,69.79,90,9.6,0,0,18,58,0,303,0.3,20.47118011
Year 1 Jan 04 00:00,23.47,69.79,90,9.4,0,0,17.5,59,0,278,0.8,19.73144107
Year 1 Jan 04 01:00,23.47,69.79,90,9.6,0,0,17.2,61,0,275,1.2,19.08421385
Year 1 Jan 04 02:00,23.47,69.79,90,9.7,0,0,17,62,0,275,1.6,18.51789112
Year 1 Jan 04 03:00,23.47,69.79,90,9.7,0,0,16.5,64,0,276,1.8,17.95661178
Year 1 Jan 04 04:00,23.47,69.79,90,9.4,0,0,16,65,0,282,1.8,17.39920314
Year 1 Jan 04 05:00,23.47,69.79,90,8.8,0,0,15.8,63,0,301,1.8,16.95927411
Year 1 Jan 04 06:00,23.47,69.79,90,8.3,0,0,15.3,63,0,320,1.6,16.52815643
Year 1 Jan 04 07:00,23.47,69.79,90,8.1,0,0,14.4,66,0,326,1.2,16.01332025
Year 1 Jan 04 08:00,23.47,69.79,90,9.6,6,9,14,75,0,311,0.7,18.18818411
Year 1 Jan 04 09:00,23.47,69.79,90,12.2,84,184,18.2,68,0,277,0.6,26.75350965
Year 1 Jan 04 10:00,23.47,69.79,90,12.4,154,408,21.3,57,0,288,0.9,34.21429424
Year 1 Jan 04 11:00,23.47,69.79,90,13.9,196,527,23.8,54,0,315,2.2,36.32132857
Year 1 Jan 04 12:00,23.47,69.79,90,14.6,222,587,25.1,52,0,312,2.3,35.1105747
Year 1 Jan 04 13:00,23.47,69.79,90,14.8,233,616,26.7,48,0,307,2.3,31.84985328
Year 1 Jan 04 14:00,23.47,69.79,90,13.7,233,610,28.2,41,0,296,2.5,30.76493337
Year 1 Jan 04 15:00,23.47,69.79,90,14.3,222,569,28.9,41,0,288,2.7,30.6607874
Year 1 Jan 04 16:00,23.47,69.79,90,14.9,194,498,29.1,42,0,278,3,30.22811252
Year 1 Jan 04 17:00,23.47,69.79,90,15.3,148,361,28.7,44,0,272,3.3,29.1419389
Year 1 Jan 04 18:00,23.47,69.79,90,16.2,69,139,26.6,53,0,271,2.7,27.14246049
Year 1 Jan 04 19:00,23.47,69.79,90,16.8,2,2,24.3,63,0,269,2.6,25.09072309
Year 1 Jan 04 20:00,23.47,69.79,90,17.8,0,0,23.1,72,0,268,2.8,23.89069554
Year 1 Jan 04 21:00,23.47,69.79,90,18.3,0,0,22.1,79,0,267,2.8,22.94403875
Year 1 Jan 04 22:00,23.47,69.79,90,18.4,0,0,21.2,84,0,270,2.8,22.12380493
Year 1 Jan 04 23:00,23.47,69.79,90,18.4,0,0,20.6,87,0,275,2.8,21.4175249
Year 1 Jan 05 00:00,23.47,69.79,90,18.3,0,0,20,90,0,280,2.9,20.76957864
Year 1 Jan 05 01:00,23.47,69.79,90,17.9,0,0,19.4,91,0,286,3,20.15547022
Year 1 Jan 05 02:00,23.47,69.79,90,17.8,0,0,19,93,0,292,3.1,19.63345733
Year 1 Jan 05 03:00,23.47,69.79,90,17.5,0,0,18.5,94,0,297,3,19.14545051
Year 1 Jan 05 04:00,23.47,69.79,90,17.2,0,0,18,95,0,302,2.9,18.66700044
Year 1 Jan 05 05:00,23.47,69.79,90,16.7,0,0,17.3,96,0,318,2.6,18.15339265
Year 1 Jan 05 06:00,23.47,69.79,90,15.7,0,0,16.5,95,0,345,2.3,17.59944867
Year 1 Jan 05 07:00,23.47,69.79,90,13.8,0,0,15.8,88,0,5,2.3,17.0671756
Year 1 Jan 05 08:00,23.47,69.79,90,11.6,6,8,15.8,76,0,13,2.4,18.86491814
Year 1 Jan 05 09:00,23.47,69.79,90,8.6,84,167,17.7,55,0,16,2.8,25.7100914
Year 1 Jan 05 10:00,23.47,69.79,90,3.1,155,393,19.3,34,0,16,3.4,31.31382461
Year 1 Jan 05 11:00,23.47,69.79,90,0.7,196,526,20.3,27,0,9,3.1,33.50473084
Year 1 Jan 05 12:00,23.47,69.79,90,-0.8,220,596,21.8,22,0,1,3.1,32.45372208
Year 1 Jan 05 13:00,23.47,69.79,90,-1.4,227,635,23.5,19,0,358,3.2,29.23225316
Year 1 Jan 05 14:00,23.47,69.79,90,0,225,638,24.4,20,0,356,3.3,27.96939327
Year 1 Jan 05 15:00,23.47,69.79,90,0.2,213,603,24.6,20,0,348,3.2,27.57013131
Year 1 Jan 05 16:00,23.47,69.79,90,0.3,187,535,24.7,20,0,341,3.2,26.97038311
Year 1 Jan 05 17:00,23.47,69.79,90,0.6,144,402,24.3,21,0,337,3.2,25.78693882
Year 1 Jan 05 18:00,23.47,69.79,90,-0.4,71,165,22.3,22,0,336,2.3,23.69714532
Year 1 Jan 05 19:00,23.47,69.79,90,-1.5,2,2,19.6,24,0,336,1.7,21.4438457
Year 1 Jan 05 20:00,23.47,69.79,90,-2.1,0,0,18.2,25,0,340,1.7,20.05815839
Year 1 Jan 05 21:00,23.47,69.79,90,-3.2,0,0,17,25,0,345,1.8,18.92114167
Year 1 Jan 05 22:00,23.47,69.79,90,-4.5,0,0,15.4,25,0,351,1.6,17.81768049
Year 1 Jan 05 23:00,23.47,69.79,90,-5.8,0,0,13.9,25,0,356,1.5,16.7362464
Year 1 Jan 06 00:00,23.47,69.79,90,-6.7,0,0,12.3,26,0,359,1.3,15.65259544
Year 1 Jan 06 01:00,23.47,69.79,90,-7.9,0,0,10.8,26,0,4,1.1,14.59388827
Year 1 Jan 06 02:00,23.47,69.79,90,-8.7,0,0,9.3,27,0,6,1,13.54293372
Year 1 Jan 06 03:00,23.47,69.79,90,-8.8,0,0,8.7,28,0,9,1,12.70285951
Year 1 Jan 06 04:00,23.47,69.79,90,-8.9,0,0,8.1,29,0,12,1,11.99812595
Year 1 Jan 06 05:00,23.47,69.79,90,-8.9,0,0,7.6,30,0,16,1,11.36348342
Year 1 Jan 06 06:00,23.47,69.79,90,-9.3,0,0,7.1,30,0,20,1,10.77546768
Year 1 Jan 06 07:00,23.47,69.79,90,-9.3,0,0,6.6,31,0,23,1,10.21723875
Year 1 Jan 06 08:00,23.47,69.79,90,-4.9,6,11,7.1,42,0,27,1,12.97202939
Year 1 Jan 06 09:00,23.47,69.79,90,-3.9,83,239,11.9,33,0,31,1.2,22.87040226
Year 1 Jan 06 10:00,23.47,69.79,90,-7.3,141,492,15.6,20,0,31,1.3,30.67721271
Year 1 Jan 06 11:00,23.47,69.79,90,-8.5,176,613,18.6,15,0,33,2.4,32.73588998
Year 1 Jan 06 12:00,23.47,69.79,90,-9.3,196,680,20,13,0,29,2.7,31.10713982
Year 1 Jan 06 13:00,23.47,69.79,90,-10.1,205,709,21.6,11,0,22,3,27.14541726
Year 1 Jan 06 14:00,23.47,69.79,90,-10.7,204,709,22.4,10,0,17,3.1,25.5731586
Year 1 Jan 06 15:00,23.47,69.79,90,-10.2,193,679,23,10,0,11,3.2,25.2306764
Year 1 Jan 06 16:00,23.47,69.79,90,-10.2,171,612,23.1,10,0,9,3.3,24.57077069
Year 1 Jan 06 17:00,23.47,69.79,90,-10.4,135,479,22.8,10,0,8,3.2,23.50975786
Year 1 Jan 06 18:00,23.47,69.79,90,-11.2,73,213,20.2,11,0,6,2.2,21.35883718
Year 1 Jan 06 19:00,23.47,69.79,90,-11.7,3,4,16.9,13,0,5,1.8,18.86876567
Year 1 Jan 06 20:00,23.47,69.79,90,-11.1,0,0,15.4,15,0,6,1.8,17.38297042
Year 1 Jan 06 21:00,23.47,69.79,90,-11.2,0,0,14.3,16,0,11,1.8,16.2729479
Year 1 Jan 06 22:00,23.47,69.79,90,-10.5,0,0,13.3,18,0,19,1.6,15.34389064
Year 1 Jan 06 23:00,23.47,69.79,90,-10,0,0,12.3,20,0,22,1.5,14.49282209
Year 1 Jan 07 00:00,23.47,69.79,90,-9.7,0,0,11.3,22,0,23,1.3,13.68637204
Year 1 Jan 07 01:00,23.47,69.79,90,-9.4,0,0,10.3,24,0,4,1.1,12.92350406
Year 1 Jan 07 02:00,23.47,69.79,90,-8.7,0,0,9.3,27,0,6,1,12.17814522
Year 1 Jan 07 03:00,23.47,69.79,90,-8.8,0,0,8.7,28,0,9,1,11.51714281
Year 1 Jan 07 04:00,23.47,69.79,90,-8.9,0,0,8.1,29,0,12,1,10.91456223
Year 1 Jan 07 05:00,23.47,69.79,90,-8.9,0,0,7.6,30,0,16,1,10.35800442
Year 1 Jan 07 06:00,23.47,69.79,90,-9.3,0,0,7.1,30,0,20,1,9.833551346
Year 1 Jan 07 07:00,23.47,69.79,90,-9.3,0,0,6.6,31,0,23,1,9.32908385
Year 1 Jan 07 08:00,23.47,69.79,90,-4.9,6,11,7.1,42,0,27,1,12.14475001
Year 1 Jan 07 09:00,23.47,69.79,90,-3.9,83,239,11.9,33,0,31,1.2,22.13676666
Year 1 Jan 07 10:00,23.47,69.79,90,-7.3,141,492,15.6,20,0,31,1.3,30.01755277
Year 1 Jan 07 11:00,23.47,69.79,90,-8.5,176,613,18.6,15,0,33,2.4,32.14945815
Year 1 Jan 07 12:00,23.47,69.79,90,-9.3,196,680,20,13,0,29,2.7,30.57367882
Year 1 Jan 07 13:00,23.47,69.79,90,-10.1,205,709,21.6,11,0,22,3,26.64395911
Year 1 Jan 07 14:00,23.47,69.79,90,-10.7,204,709,22.4,10,0,17,3.1,25.09550901
Year 1 Jan 07 15:00,23.47,69.79,90,-10.2,193,679,23,10,0,11,3.2,24.7798595
Year 1 Jan 07 16:00,23.47,69.79,90,-10.2,171,612,23.1,10,0,9,3.3,24.14663258
Year 1 Jan 07 17:00,23.47,69.79,90,-10.4,135,479,22.8,10,0,8,3.2,23.10518548
Year 1 Jan 07 18:00,23.47,69.79,90,-11.2,73,213,20.2,11,0,6,2.2,20.9468752
Year 1 Jan 07 19:00,23.47,69.79,90,-11.7,3,4,16.9,13,0,5,1.8,18.44365115
Year 1 Jan 07 20:00,23.47,69.79,90,-11.1,0,0,15.4,15,0,6,1.8,16.95972363
Year 1 Jan 07 21:00,23.47,69.79,90,-11.2,0,0,14.3,16,0,11,1.8,15.85693831
Year 1 Jan 07 22:00,23.47,69.79,90,-11.4,0,0,13.1,17,0,19,1.7,14.87924549
Year 1 Jan 07 23:00,23.47,69.79,90,-11.4,0,0,12.2,18,0,22,1.6,14.02846562
Year 1 Jan 08 00:00,23.47,69.79,90,-10.8,0,0,11.4,20,0,23,1.5,13.27188793
Year 1 Jan 08 01:00,23.47,69.79,90,-10.7,0,0,10.7,21,0,26,1.5,12.58208074
Year 1 Jan 08 02:00,23.47,69.79,90,-10.7,0,0,10,22,0,29,1.5,11.94323551
Year 1 Jan 08 03:00,23.47,69.79,90,-10.1,0,0,9.5,24,0,37,1.5,11.3676075
Year 1 Jan 08 04:00,23.47,69.79,90,-9.8,0,0,9.2,25,0,49,1.6,10.8747426
Year 1 Jan 08 05:00,23.47,69.79,90,-9.3,0,0,9.2,26,0,63,1.9,10.48240681
Year 1 Jan 08 06:00,23.47,69.79,90,-8.7,0,0,9.3,27,0,73,2.1,10.19178539
Year 1 Jan 08 07:00,23.47,69.79,90,-8.7,0,0,9.3,27,0,77,2.3,9.94396391
Year 1 Jan 08 08:00,23.47,69.79,90,-7,6,10,9.8,30,0,77,2.3,12.53886203
Year 1 Jan 08 09:00,23.47,69.79,90,-6.1,83,223,13.6,25,0,74,2.5,21.3325582
Year 1 Jan 08 10:00,23.47,69.79,90,-6.5,145,467,17.3,19,0,71,3.2,28.49774723
Year 1 Jan 08 11:00,23.47,69.79,90,-7.1,182,587,19.3,16,0,72,4.1,30.34206659
Year 1 Jan 08 12:00,23.47,69.79,90,-7.6,205,651,20.9,14,0,73,3.8,29.42935443
Year 1 Jan 08 13:00,23.47,69.79,90,-7,215,679,22.9,13,0,71,3.8,26.43584519
Year 1 Jan 08 14:00,23.47,69.79,90,-7.1,214,677,24,12,0,67,3.8,25.46121788
Year 1 Jan 08 15:00,23.47,69.79,90,-6.8,204,644,24.5,12,0,62,3.4,25.39349408
Year 1 Jan 08 16:00,23.47,69.79,90,-6.7,181,575,24.6,12,0,57,3.1,24.967528
Year 1 Jan 08 17:00,23.47,69.79,90,-5.9,141,447,24.3,13,0,52,2.8,23.99267862
Year 1 Jan 08 18:00,23.47,69.79,90,-6.1,75,200,21.6,15,0,45,1.9,21.84938599
Year 1 Jan 08 19:00,23.47,69.79,90,-6.5,3,4,18.2,18,0,38,1.5,19.33878211
Year 1 Jan 08 20:00,23.47,69.79,90,-5.6,0,0,16.9,21,0,35,1.7,17.93168472
Year 1 Jan 08 21:00,23.47,69.79,90,-5.7,0,0,16,22,0,35,1.8,16.93282428
Year 1 Jan 08 22:00,23.47,69.79,90,-5.2,0,0,15.2,24,0,37,1.8,16.11423419
Year 1 Jan 08 23:00,23.47,69.79,90,-4.9,0,0,14.4,26,0,37,1.7,15.37670672
Year 1 Jan 09 00:00,23.47,69.79,90,-5.1,0,0,13.5,27,0,40,1.6,14.66177064
Year 1 Jan 09 01:00,23.47,69.79,90,-5.3,0,0,12.8,28,0,45,1.5,14.01498179
Year 1 Jan 09 02:00,23.47,69.79,90,-5.6,0,0,12.4,28,0,59,1.6,13.45750933
Year 1 Jan 09 03:00,23.47,69.79,90,-5.4,0,0,12.1,29,0,56,1.7,12.9817817
Year 1 Jan 09 04:00,23.47,69.79,90,-5.5,0,0,11.5,30,0,46,1.7,12.49444669
Year 1 Jan 09 05:00,23.47,69.79,90,-5.5,0,0,11,31,0,51,1.7,12.01640204
Year 1 Jan 09 06:00,23.47,69.79,90,-5.5,0,0,10.5,32,0,60,1.7,11.56705411
Year 1 Jan 09 07:00,23.47,69.79,90,-5.8,0,0,9.7,33,0,69,1.5,11.07574123
Year 1 Jan 09 08:00,23.47,69.79,90,-2.2,6,9,9.8,43,0,75,1.2,13.61471098
Year 1 Jan 09 09:00,23.47,69.79,90,-1.4,83,209,13.8,35,0,58,1.3,22.57988405
Year 1 Jan 09 10:00,23.47,69.79,90,-4.2,147,451,17.1,23,0,39,1.3,30.41729396
Year 1 Jan 09 11:00,23.47,69.79,90,-5.8,185,575,20,17,0,78,1.7,33.08179228
Year 1 Jan 09 12:00,23.47,69.79,90,-7,207,642,21.6,14,0,81,2,31.96804621
Year 1 Jan 09 13:00,23.47,69.79,90,-7.7,216,675,23.3,12,0,80,1.7,28.34188394
Year 1 Jan 09 14:00,23.47,69.79,90,-8.8,214,679,24.9,10,0,76,1.4,27.0669099
Year 1 Jan 09 15:00,23.47,69.79,90,-8,202,654,25.9,10,0,63,1.3,26.89413218
Year 1 Jan 09 16:00,23.47,69.79,90,-7.9,177,592,26.1,10,0,47,1.1,26.32401527
Year 1 Jan 09 17:00,23.47,69.79,90,-7.9,139,467,26.1,10,0,24,1,25.24111171
Year 1 Jan 09 18:00,23.47,69.79,90,-0.3,76,212,22.4,22,0,3,0.8,22.86606177
Year 1 Jan 09 19:00,23.47,69.79,90,-6.8,3,5,18.7,17,0,354,1.2,20.16576166
Year 1 Jan 09 20:00,23.47,69.79,90,-5.8,0,0,17.4,20,2.9,352,1.4,18.68859272
Year 1 Jan 09 21:00,23.47,69.79,90,-5.4,0,0,16.4,22,5.7,351,1.2,17.67293578
Year 1 Jan 09 22:00,23.47,69.79,90,-4.3,0,0,15.1,26,8.6,344,1,16.73899379
Year 1 Jan 09 23:00,23.47,69.79,90,-3.7,0,0,14,29,5.7,326,0.9,15.86337664
Year 1 Jan 10 00:00,23.47,69.79,90,-3.7,0,0,13.5,30,2.9,305,1.1,15.12529511
Year 1 Jan 10 01:00,23.47,69.79,90,-3.8,0,0,13.4,30,0,293,1.4,14.56072572
Year 1 Jan 10 02:00,23.47,69.79,90,-4.1,0,0,13.1,30,0,288,1.7,14.05772067
Year 1 Jan 10 03:00,23.47,69.79,90,-4.5,0,0,12.6,30,0,289,1.7,13.54974882
Year 1 Jan 10 04:00,23.47,69.79,90,-3.2,0,0,12.2,34,0,296,1.8,13.06547928
Year 1 Jan 10 05:00,23.47,69.79,90,0.4,0,0,12,45,0,304,1.8,12.69226724
Year 1 Jan 10 06:00,23.47,69.79,90,4.1,0,0,11.8,59,0,311,1.7,12.3928329
Year 1 Jan 10 07:00,23.47,69.79,90,6.7,0,0,11.6,72,0,316,1.6,12.1270134
Year 1 Jan 10 08:00,23.47,69.79,90,9,5,8,12,82,0,319,1.5,14.41968494
Year 1 Jan 10 09:00,23.47,69.79,90,12.4,83,173,15.8,80,0,322,1.6,22.57750937
Year 1 Jan 10 10:00,23.47,69.79,90,15.1,159,370,19.4,76,0,325,1.5,29.72559629
Year 1 Jan 10 11:00,23.47,69.79,90,18,209,473,22.4,76,0,328,2.7,32.62784838
Year 1 Jan 10 12:00,23.47,69.79,90,19,240,531,23.9,74,0,329,2.9,32.08543595
Year 1 Jan 10 13:00,23.47,69.79,90,19.4,253,560,25.3,70,0,331,3,29.37251375
Year 1 Jan 10 14:00,23.47,69.79,90,19.2,253,557,26,66,0,329,2.8,28.40315728
Year 1 Jan 10 15:00,23.47,69.79,90,18.6,240,523,26.5,62,0,324,2.6,28.30872731
Year 1 Jan 10 16:00,23.47,69.79,90,18.3,208,461,26.7,60,0,319,2.4,27.90312681
Year 1 Jan 10 17:00,23.47,69.79,90,18.5,158,337,26.6,61,0,316,2.3,26.91582327
Year 1 Jan 10 18:00,23.47,69.79,90,17.9,77,134,24.9,65,0,315,1.6,25.01568572
Year 1 Jan 10 19:00,23.47,69.79,90,17.1,3,4,22.2,73,0,313,1.1,22.8887373
Year 1 Jan 10 20:00,23.47,69.79,90,16.6,0,0,20.8,77,0,308,1,21.66722194
Year 1 Jan 10 21:00,23.47,69.79,90,16.3,0,0,19.8,80,0,299,0.9,20.76264712
Year 1 Jan 10 22:00,23.47,69.79,90,16.2,0,0,19,84,0,288,0.9,20.02327714
Year 1 Jan 10 23:00,23.47,69.79,90,16.2,0,0,18.4,87,0,283,0.9,19.37463322
Year 1 Jan 11 00:00,23.47,69.79,90,15.9,0,0,17.6,90,0,286,0.9,18.72349021
Year 1 Jan 11 01:00,23.47,69.79,90,15.5,0,0,16.8,92,0,295,0.7,18.08950219
Year 1 Jan 11 02:00,23.47,69.79,90,15,0,0,16.3,92,0,303,0.6,17.52977022
Year 1 Jan 11 03:00,23.47,69.79,90,14.2,0,0,15.5,92,0,313,0.5,16.95874046
Year 1 Jan 11 04:00,23.47,69.79,90,13.3,0,0,14.8,91,0,328,0.5,16.3818993
Year 1 Jan 11 05:00,23.47,69.79,90,12.6,0,0,14.4,89,0,353,0.7,15.87711656
Year 1 Jan 11 06:00,23.47,69.79,90,11.8,0,0,14.1,86,0,15,1,15.4210046
Year 1 Jan 11 07:00,23.47,69.79,90,10.6,0,0,13.8,81,0,32,1.3,14.97504268
Year 1 Jan 11 08:00,23.47,69.79,90,10,5,7,14.4,75,0,45,1.6,17.01179953
Year 1 Jan 11 09:00,23.47,69.79,90,9.9,83,154,17.8,60,0,52,2.1,24.21035846
Year 1 Jan 11 10:00,23.47,69.79,90,8.4,160,363,21.5,43,0,53,2.7,31.06931127
Year 1 Jan 11 11:00,23.47,69.79,90,6,205,490,23.6,32,0,54,4,33.41867295
Year 1 Jan 11 12:00,23.47,69.79,90,5.3,232,561,25.1,28,0,52,3.7,32.77346661
Year 1 Jan 11 13:00,23.47,69.79,90,5.6,241,602,26.7,26,0,48,3.7,30.09798383
Year 1 Jan 11 14:00,23.47,69.79,90,5.9,236,616,27.7,25,0,42,3.7,29.16402657
Year 1 Jan 11 15:00,23.47,69.79,90,6.2,219,599,28.1,25,0,35,3.5,29.04462658
Year 1 Jan 11 16:00,23.47,69.79,90,6.2,189,549,28.1,25,0,27,3.3,28.58799353
Year 1 Jan 11 17:00,23.47,69.79,90,6.5,147,428,27.7,26,0,23,3,27.56601747
