Date/Time,Lats,Longs,Orientation,[1] Dew Point Temperature (C),[1] Diffuse Horizontal Radiation (Wh/m2),[1] Direct Normal Radiation (Wh/m2),[1] Dry Bulb Temperature (C),[1] Relative Humidity (),[1] Total Sky Cover (tenths),[1] Wind Direction (°),[1] Wind Speed (m/s),BLOCK1:ZONE1_WALL_3_0_0:Surface Outside Face Temperature [C](Hourly)
Year 1 Jan 04 15:00,23.31,77.93,0,7.3,200,563,23.7,35,0,17,0.4,21.43734383855127
Year 1 Jan 04 16:00,23.31,77.93,0,7.7,167,454,23.6,36,0,21,0.4,20.981872820982184
Year 1 Jan 04 17:00,23.31,77.93,0,8.1,109,276,22.8,39,0,25,0.4,19.640784558395219
Year 1 Jan 04 18:00,23.31,77.93,0,7.1,22,30,19.7,44,0,28,0.5,17.417439240237756
Year 1 Jan 04 19:00,23.31,77.93,0,6.4,0,0,17.2,49,0,34,0.6,15.966357196676168
Year 1 Jan 04 20:00,23.31,77.93,0,6.2,0,0,15.7,53,0,40,0.6,14.958606404315355
Year 1 Jan 04 21:00,23.31,77.93,0,5.8,0,0,14.5,56,0,40,0.7,14.144775992976582
Year 1 Jan 04 22:00,23.31,77.93,0,5.4,0,0,13.5,58,0,32,0.7,13.438670041195796
Year 1 Jan 04 23:00,23.31,77.93,0,5.3,0,0,12.6,61,0,25,0.6,12.800939451890065
Year 1 Jan 05 00:00,23.31,77.93,0,4.9,0,0,11.7,63,0,24,0.5,12.189223253557909
Year 1 Jan 05 01:00,23.31,77.93,0,4.6,0,0,10.7,66,0,30,0.4,11.583225810763631
Year 1 Jan 05 02:00,23.31,77.93,0,4.4,0,0,10,68,0,41,0.3,11.028912205187926
Year 1 Jan 05 03:00,23.31,77.93,0,4,0,0,9.4,69,0,52,0.4,10.518033966423499
Year 1 Jan 05 04:00,23.31,77.93,0,3.9,0,0,8.9,71,0,59,0.4,10.056535383733042
Year 1 Jan 05 05:00,23.31,77.93,0,3.7,0,0,8.5,72,0,62,0.4,9.643087615076429
Year 1 Jan 05 06:00,23.31,77.93,0,3.6,0,0,8.1,73,0,60,0.3,9.261086079
Year 1 Jan 05 07:00,23.31,77.93,0,3.7,0,0,7.8,75,0,55,0.3,8.920177997406473
Year 1 Jan 05 08:00,23.31,77.93,0,5.2,42,63,9.4,75,0,61,0.3,10.004726762435116
Year 1 Jan 05 09:00,23.31,77.93,0,6.8,127,317,13.7,63,0,79,0.4,12.537161659583465
Year 1 Jan 05 10:00,23.31,77.93,0,8.7,176,493,18.8,52,0,91,0.5,15.488496660739479
Year 1 Jan 05 11:00,23.31,77.93,0,9.6,202,593,21.7,46,0,90,0.9,18.12114001970975
Year 1 Jan 05 12:00,23.31,77.93,0,9.9,218,637,23.2,43,0,105,0.6,20.168970204419329
Year 1 Jan 05 13:00,23.31,77.93,0,10.2,221,652,23.9,42,0,97,0.3,21.467781662352924
Year 1 Jan 05 14:00,23.31,77.93,0,10.8,215,630,24.5,42,0,346,0.3,22.182497202090695
Year 1 Jan 05 15:00,23.31,77.93,0,10.8,199,568,24.9,41,0,329,0.5,22.472640080062769
Year 1 Jan 05 16:00,23.31,77.93,0,10.4,166,467,24.9,40,0,324,0.7,22.12877851675662
Year 1 Jan 05 17:00,23.31,77.93,0,10.2,109,290,23.9,42,0,325,0.7,20.774816917463835
Year 1 Jan 05 18:00,23.31,77.93,0,9.3,23,32,20.7,48,0,334,0.5,18.46523969209523
Year 1 Jan 05 19:00,23.31,77.93,0,8.5,0,0,17.9,54,0,350,0.5,16.88623264714079
Year 1 Jan 05 20:00,23.31,77.93,0,7.9,0,0,16.2,58,0,4,0.5,15.78411408278805
Year 1 Jan 05 21:00,23.31,77.93,0,7.5,0,0,14.9,61,0,13,0.5,14.91701695880361
Year 1 Jan 05 22:00,23.31,77.93,0,7.1,0,0,13.8,64,0,19,0.6,14.168508512373084
Year 1 Jan 05 23:00,23.31,77.93,0,6.9,0,0,13.1,66,0,23,0.6,13.52145084682933
Year 1 Jan 06 00:00,23.31,77.93,0,6.5,0,0,12.2,68,0,29,0.5,12.903564815442607
Year 1 Jan 06 01:00,23.31,77.93,0,6.2,0,0,11.5,70,0,34,0.5,12.321365599812152
Year 1 Jan 06 02:00,23.31,77.93,0,6.1,0,0,10.9,72,0,37,0.5,11.79336123528917
Year 1 Jan 06 03:00,23.31,77.93,0,5.8,0,0,10.2,74,0,45,0.4,11.293774711964997
Year 1 Jan 06 04:00,23.31,77.93,0,5.4,0,0,9.6,75,0,60,0.4,10.80997376106382
Year 1 Jan 06 05:00,23.31,77.93,0,5.2,0,0,9,77,0,86,0.3,10.352184789856791
Year 1 Jan 06 06:00,23.31,77.93,0,5.1,0,0,8.7,78,0,112,0.4,9.950658182921094
Year 1 Jan 06 07:00,23.31,77.93,0,5.2,0,0,8.6,79,0,128,0.5,9.61913714
Year 1 Jan 06 08:00,23.31,77.93,0,6.5,42,63,10.4,77,0,137,0.6,10.721951072273326
Year 1 Jan 06 09:00,23.31,77.93,0,8.7,126,320,14.8,67,0,138,0.7,13.353601089137863
Year 1 Jan 06 10:00,23.31,77.93,0,11.1,177,490,19.6,58,0,120,0.5,16.353342023887597
Year 1 Jan 06 11:00,23.31,77.93,0,11.9,205,585,22.5,51,0,110,0.8,18.99830941970294
Year 1 Jan 06 12:00,23.31,77.93,0,12.1,220,631,24.1,47,0,107,0.5,20.996678363814234
Year 1 Jan 06 13:00,23.31,77.93,0,11.9,223,648,25,44,0,54,0.2,22.343203578291559
Year 1 Jan 06 14:00,23.31,77.93,0,11.9,217,625,25.8,42,0,345,0.4,23.16722956144219
Year 1 Jan 06 15:00,23.31,77.93,0,12.6,202,560,26.1,43,0,341,0.6,23.515314834504595
Year 1 Jan 06 16:00,23.31,77.93,0,12.7,169,457,25.9,44,0,343,0.7,23.12881208
Year 1 Jan 06 17:00,23.31,77.93,0,12.9,111,284,25,47,0,347,0.6,21.80269660508745
Year 1 Jan 06 18:00,23.31,77.93,0,11.9,24,32,21.9,53,0,359,0.5,19.542643984886948
Year 1 Jan 06 19:00,23.31,77.93,0,11,0,0,19.2,59,0,11,0.6,18.02626104
Year 1 Jan 06 20:00,23.31,77.93,0,10.2,0,0,17.6,62,0,21,0.6,16.96514498512865
Year 1 Jan 06 21:00,23.31,77.93,0,9.7,0,0,16.3,65,0,29,0.6,16.105904678681307
Year 1 Jan 06 22:00,23.31,77.93,0,9.1,0,0,15.2,67,0,33,0.6,15.353567975829338
Year 1 Jan 06 23:00,23.31,77.93,0,8.7,0,0,14.3,69,1.9,32,0.5,14.690797880835526
Year 1 Jan 07 00:00,23.31,77.93,0,8.3,0,0,13.4,71,3.8,26,0.5,14.06591092574006
Year 1 Jan 07 01:00,23.31,77.93,0,7.7,0,0,12.6,72,5.7,28,0.5,13.479012774380533
Year 1 Jan 07 02:00,23.31,77.93,0,7.6,0,0,12.1,74,3.8,36,0.5,12.966984889019557
Year 1 Jan 07 03:00,23.31,77.93,0,7.3,0,0,11.6,75,1.9,44,0.5,12.510094443688251
Year 1 Jan 07 04:00,23.31,77.93,0,6.9,0,0,11,76,0,55,0.4,12.05802694793422
Year 1 Jan 07 05:00,23.31,77.93,0,6.6,0,0,10.5,77,0,73,0.4,11.630080563728388
Year 1 Jan 07 06:00,23.31,77.93,0,6.4,0,0,10.1,78,0,97,0.4,11.23987195028246
Year 1 Jan 07 07:00,23.31,77.93,0,6.5,0,0,9.8,80,0,117,0.4,10.864818369169129
Year 1 Jan 07 08:00,23.31,77.93,0,7.8,41,55,11.5,78,0,128,0.6,11.932841018250493
Year 1 Jan 07 09:00,23.31,77.93,0,10,129,284,15.7,69,0,135,0.7,14.504964163182529
Year 1 Jan 07 10:00,23.31,77.93,0,12.5,184,451,20.8,59,0,148,0.6,17.60711330821777
Year 1 Jan 07 11:00,23.31,77.93,0,13.5,215,548,23.9,52,0,159,0.9,20.383306890243199
Year 1 Jan 07 12:00,23.31,77.93,0,14,233,592,25.5,49,0,176,0.6,22.432971675209655
Year 1 Jan 07 13:00,23.31,77.93,0,14.4,236,608,26.3,48,0,264,0.3,23.783494224659785
Year 1 Jan 07 14:00,23.31,77.93,0,15.5,230,586,27.1,49,0,319,0.6,24.683532477089295
Year 1 Jan 07 15:00,23.31,77.93,0,16.3,213,523,27.3,51,0,332,0.8,25.039955776505449
Year 1 Jan 07 16:00,23.31,77.93,0,16.6,176,424,27,53,0,341,0.9,24.619106633395434
Year 1 Jan 07 17:00,23.31,77.93,0,16.6,113,264,26.1,56,0,352,0.8,23.264022091867767
Year 1 Jan 07 18:00,23.31,77.93,0,15.5,24,31,23.2,62,0,8,0.6,21.01629456502765
Year 1 Jan 07 19:00,23.31,77.93,0,14.3,0,0,20.6,67,0,27,0.6,19.506890069993216
Year 1 Jan 07 20:00,23.31,77.93,0,13.4,0,0,19,70,0,41,0.6,18.45047066842354
Year 1 Jan 07 21:00,23.31,77.93,0,12.7,0,0,17.8,72,0,53,0.6,17.603637769047596
Year 1 Jan 07 22:00,23.31,77.93,0,12.2,0,0,16.9,74,0,61,0.6,16.89221854427005
Year 1 Jan 07 23:00,23.31,77.93,0,11.6,0,0,16,75,0.7,66,0.6,16.237409394305077
Year 1 Jan 08 00:00,23.31,77.93,0,10.9,0,0,15.1,76,1.3,73,0.6,15.601800077700652
Year 1 Jan 08 01:00,23.31,77.93,0,10.6,0,0,14.4,78,2,78,0.5,15.01177360760708
Year 1 Jan 08 02:00,23.31,77.93,0,10,0,0,13.8,78,2.2,85,0.5,14.496243964377485
Year 1 Jan 08 03:00,23.31,77.93,0,9.6,0,0,13.2,79,2.3,94,0.4,14.026350977931412
Year 1 Jan 08 04:00,23.31,77.93,0,9.2,0,0,12.6,80,2.5,108,0.4,13.55549270313691
Year 1 Jan 08 05:00,23.31,77.93,0,8.8,0,0,12,81,3.6,115,0.4,13.096685539306965
Year 1 Jan 08 06:00,23.31,77.93,0,8.7,0,0,11.7,82,4.7,116,0.5,12.686721692455233
Year 1 Jan 08 07:00,23.31,77.93,0,8.6,0,0,11.6,82,5.8,122,0.7,12.344351267381472
Year 1 Jan 08 08:00,23.31,77.93,0,9.6,41,55,13.2,79,3.9,130,0.8,13.384719191066717
Year 1 Jan 08 09:00,23.31,77.93,0,11.9,129,290,17,72,1.9,138,0.7,15.853600242204179
Year 1 Jan 08 10:00,23.31,77.93,0,14.4,180,470,22,62,0,142,0.7,18.825449166781469
Year 1 Jan 08 11:00,23.31,77.93,0,15.3,208,574,25,55,0,141,1,21.512510453583859
Year 1 Jan 08 12:00,23.31,77.93,0,16.3,224,620,26.7,53,0,136,0.7,23.567943576364365
Year 1 Jan 08 13:00,23.31,77.93,0,16.8,227,638,27.5,52,0,106,0.4,24.92777414784706
Year 1 Jan 08 14:00,23.31,77.93,0,16.5,222,614,28.2,49,3.3,37,0.4,25.714189574783647
Year 1 Jan 08 15:00,23.31,77.93,0,16.8,208,545,28.5,49,6.7,29,0.6,26.051125867884637
Year 1 Jan 08 16:00,23.31,77.93,0,16.6,174,441,28.3,49,10,34,0.6,25.650632735162796
Year 1 Jan 08 17:00,23.31,77.93,0,16.5,113,276,27.5,51,7.4,48,0.5,24.310861565456145
Year 1 Jan 08 18:00,23.31,77.93,0,15.1,25,34,24.1,57,4.9,66,0.5,21.98260963913695
Year 1 Jan 08 19:00,23.31,77.93,0,13.9,0,0,21.5,62,2.3,79,0.6,20.42393097624224
Year 1 Jan 08 20:00,23.31,77.93,0,13.4,0,0,19.9,66,1.5,90,0.6,19.348202022116497
Year 1 Jan 08 21:00,23.31,77.93,0,12.6,0,0,18.6,68,0.8,102,0.6,18.47282412015946
Year 1 Jan 08 22:00,23.31,77.93,0,12.3,0,0,17.6,71,0,113,0.6,17.72176610826235
Year 1 Jan 08 23:00,23.31,77.93,0,11.8,0,0,16.7,73,0.3,122,0.6,17.04029005172793
Year 1 Jan 09 00:00,23.31,77.93,0,11.2,0,0,15.8,74,0.7,130,0.6,16.392693743223494
Year 1 Jan 09 01:00,23.31,77.93,0,10.9,0,0,15.1,76,1,136,0.5,15.79028630200723
Year 1 Jan 09 02:00,23.31,77.93,0,10.6,0,0,14.4,78,0.8,141,0.5,15.243283895265503
Year 1 Jan 09 03:00,23.31,77.93,0,10.2,0,0,13.8,79,0.6,145,0.5,14.733907343350213
Year 1 Jan 09 04:00,23.31,77.93,0,9.8,0,0,13.2,80,0.4,147,0.5,14.254062139573671
Year 1 Jan 09 05:00,23.31,77.93,0,9.7,0,0,12.9,81,0.3,147,0.6,13.840341906117369
Year 1 Jan 09 06:00,23.31,77.93,0,9.4,0,0,12.6,81,0.1,147,0.6,13.476261822789084
Year 1 Jan 09 07:00,23.31,77.93,0,9.5,0,0,12.5,82,0,147,0.6,13.173378168585863
Year 1 Jan 09 08:00,23.31,77.93,0,10.6,41,55,14,80,0,153,0.6,14.227544436759075
Year 1 Jan 09 09:00,23.31,77.93,0,13.2,128,294,18.3,72,0,164,0.7,16.788932168655124
Year 1 Jan 09 10:00,23.31,77.93,0,15.7,179,478,23.1,63,0,181,0.6,19.806536705664827
Year 1 Jan 09 11:00,23.31,77.93,0,16.5,205,586,26.3,55,0,193,0.9,22.53035829800971
Year 1 Jan 09 12:00,23.31,77.93,0,16.9,220,634,28,51,0,194,0.8,24.66694216232521
Year 1 Jan 09 13:00,23.31,77.93,0,17.1,222,654,28.9,49,0,199,0.5,26.053328286588724
Year 1 Jan 09 14:00,23.31,77.93,0,17.1,216,636,29.2,48,0,234,0.2,26.79226147923906
Year 1 Jan 09 15:00,23.31,77.93,0,16.8,200,578,29.3,47,0,247,0.1,26.948355860523507
Year 1 Jan 09 16:00,23.31,77.93,0,16.8,168,480,29.3,47,0,252,0.2,26.572981818113527
Year 1 Jan 09 17:00,23.31,77.93,0,20.2,112,308,28.4,61,0,262,0.2,25.229031735644687
Year 1 Jan 09 18:00,23.31,77.93,0,16.6,27,39,24.6,61,0,252,0.1,22.818704303734437
Year 1 Jan 09 19:00,23.31,77.93,0,15.3,0,0,21.4,68,0,224,0.1,21.097618314880628
Year 1 Jan 09 20:00,23.31,77.93,0,13.3,0,0,19.6,67,0,212,0.2,19.944643938790759
Year 1 Jan 09 21:00,23.31,77.93,0,12.5,0,0,18.5,68,0,209,0.3,19.072981810022314
Year 1 Jan 09 22:00,23.31,77.93,0,12.2,0,0,17.7,70,0,208,0.5,18.36753416903863
Year 1 Jan 09 23:00,23.31,77.93,0,11.7,0,0,17,71,0,208,0.6,17.729362102507005
Year 1 Jan 10 00:00,23.31,77.93,0,11.2,0,0,16.3,72,0,208,0.6,17.12419891449842
Year 1 Jan 10 01:00,23.31,77.93,0,10.8,0,0,15.4,74,0,202,0.6,16.502409727770499
Year 1 Jan 10 02:00,23.31,77.93,0,10.3,0,0,14.7,75,0.1,184,0.5,15.911313010196091
Year 1 Jan 10 03:00,23.31,77.93,0,9.9,0,0,14.1,76,0.2,159,0.5,15.36930103931579
Year 1 Jan 10 04:00,23.31,77.93,0,9.8,0,0,13.8,77,0.3,144,0.6,14.888674087797885
Year 1 Jan 10 05:00,23.31,77.93,0,9.7,0,0,13.5,78,2.5,141,0.7,14.505741662018768
Year 1 Jan 10 06:00,23.31,77.93,0,9.5,0,0,13.3,78,4.6,146,0.7,14.196643014009665
Year 1 Jan 10 07:00,23.31,77.93,0,9.6,0,0,13.2,79,6.8,157,0.7,13.954760827191026
Year 1 Jan 10 08:00,23.31,77.93,0,11,39,46,15,77,4.5,170,0.8,15.030722239936808
Year 1 Jan 10 09:00,23.31,77.93,0,13.2,131,262,19.2,68,2.3,183,0.8,17.653071698140857
Year 1 Jan 10 10:00,23.31,77.93,0,15.6,179,477,24.1,59,0,207,0.8,20.69060328411224
Year 1 Jan 10 11:00,23.31,77.93,0,17.2,199,606,27.3,54,0,229,1.4,23.46894829796758
Year 1 Jan 10 12:00,23.31,77.93,0,18,216,650,29.2,51,0,241,1.4,25.73291553502223
Year 1 Jan 10 13:00,23.31,77.93,0,18.4,218,668,30.3,49,0,246,1.6,27.29284496392052
Year 1 Jan 10 14:00,23.31,77.93,0,18.5,213,647,30.8,48,0,248,1.7,28.23108037083034
Year 1 Jan 10 15:00,23.31,77.93,0,18.3,199,585,30.6,48,0,251,1.7,28.456508655574085
Year 1 Jan 10 16:00,23.31,77.93,0,18.2,168,484,30.1,49,0,255,1.6,28.010127489992209
Year 1 Jan 10 17:00,23.31,77.93,0,18.2,113,313,29,52,0,262,1.3,26.58399840568042
Year 1 Jan 10 18:00,23.31,77.93,0,17.1,28,41,26,58,0,269,0.8,24.176337277469309
Year 1 Jan 10 19:00,23.31,77.93,0,15.8,0,0,23.2,63,0,271,0.6,22.494346944143076
Year 1 Jan 10 20:00,23.31,77.93,0,14.9,0,0,21.3,67,3.3,268,0.5,21.358192594233644
Year 1 Jan 10 21:00,23.31,77.93,0,14.6,0,0,20.2,70,6.7,263,0.5,20.550923930555045
Year 1 Jan 10 22:00,23.31,77.93,0,14.2,0,0,19.4,72,10,263,0.5,19.93948515541154
Year 1 Jan 10 23:00,23.31,77.93,0,13.9,0,0,18.8,73,9.5,263,0.4,19.36425845071203
Year 1 Jan 11 00:00,23.31,77.93,0,13.3,0,0,17.8,75,9.1,259,0.4,18.721109992885248
Year 1 Jan 11 01:00,23.31,77.93,0,12.8,0,0,16.9,77,8.6,251,0.3,18.048643648398298
Year 1 Jan 11 02:00,23.31,77.93,0,12.4,0,0,16,79,5.8,239,0.3,17.415333164091508
Year 1 Jan 11 03:00,23.31,77.93,0,11.8,0,0,15.2,80,2.9,227,0.2,16.816787075465354
Year 1 Jan 11 04:00,23.31,77.93,0,11.4,0,0,14.4,82,0.1,216,0.2,16.23528889248809
Year 1 Jan 11 05:00,23.31,77.93,0,11,0,0,13.8,83,0.1,205,0.1,15.705982062076388
Year 1 Jan 11 06:00,23.31,77.93,0,10.7,0,0,13.2,85,0.1,180,0.1,15.210536218731877
Year 1 Jan 11 07:00,23.31,77.93,0,11.1,0,0,12.7,90,0.1,138,0.1,14.74621967981229
