Date/Time,Lats,Longs,Orientation,[1] Dew Point Temperature (C),[1] Diffuse Horizontal Radiation (Wh/m2),[1] Direct Normal Radiation (Wh/m2),[1] Dry Bulb Temperature (C),[1] Relative Humidity (),[1] Total Sky Cover (tenths),[1] Wind Direction (°),[1] Wind Speed (m/s),BLOCK1:ZONE1_WALL_3_0_0:Surface Outside Face Temperature [C](Hourly)
Year 1 Jan 02 09:00,23.31,82,0,10.4,157,193,11.5,93,3.2,43,0.8,13.40626565
Year 1 Jan 02 10:00,23.31,82,0,10.7,234,197,13.3,84,3.8,47,0.9,15.61799577
Year 1 Jan 02 11:00,23.31,82,0,10.7,290,186,15.1,75,4,39,0.9,17.59973398
Year 1 Jan 02 12:00,23.31,82,0,10.5,318,178,16.7,67,4.3,39,1,19.20745121
Year 1 Jan 02 13:00,23.31,82,0,10.6,322,156,17.5,64,4.5,41,1,20.27345859
Year 1 Jan 02 14:00,23.31,82,0,11.1,298,176,18,64,3.3,38,0.9,20.69364902
Year 1 Jan 02 15:00,23.31,82,0,11.2,242,244,18.4,63,2.2,36,0.9,20.44910796
Year 1 Jan 02 16:00,23.31,82,0,10.9,167,277,18,63,1,35,0.9,19.37546083
Year 1 Jan 02 17:00,23.31,82,0,10.1,84,163,16.5,66,0.7,29,0.9,17.42070133
Year 1 Jan 02 18:00,23.31,82,0,8.3,6,11,14.1,68,0.3,25,0.8,15.15843511
Year 1 Jan 02 19:00,23.31,82,0,6.9,0,0,12.2,70,0,30,0.9,13.81523998
Year 1 Jan 02 20:00,23.31,82,0,5.9,0,0,11,71,0,37,0.9,12.73346317
Year 1 Jan 02 21:00,23.31,82,0,5.3,0,0,9.7,74,0,43,0.8,11.76124075
Year 1 Jan 02 22:00,23.31,82,0,4.9,0,0,8.5,78,0,47,0.7,10.84356999
Year 1 Jan 02 23:00,23.31,82,0,4.7,0,0,7.6,82,0,50,0.7,10.03977998
Year 1 Jan 03 00:00,23.31,82,0,4.2,0,0,6.7,84,0,53,0.7,9.30214427
Year 1 Jan 03 01:00,23.31,82,0,3.6,0,0,6.1,84,0,54,0.7,8.654411012
Year 1 Jan 03 02:00,23.31,82,0,3.2,0,0,5.7,84,0,53,0.7,8.100993578
Year 1 Jan 03 03:00,23.31,82,0,2.6,0,0,5.4,82,0,45,0.8,7.605263256
Year 1 Jan 03 04:00,23.31,82,0,2.1,0,0,5.1,81,0,41,0.8,7.153090838
Year 1 Jan 03 05:00,23.31,82,0,1.9,0,0,4.7,82,0,47,0.8,6.711790109
Year 1 Jan 03 06:00,23.31,82,0,1.6,0,0,4.1,84,0,52,0.7,6.252124387
Year 1 Jan 03 07:00,23.31,82,0,1.7,1,2,4,85,0,51,0.8,6.108597717
Year 1 Jan 03 08:00,23.31,82,0,3.4,66,192,6.2,82,0,53,0.7,7.568413716
Year 1 Jan 03 09:00,23.31,82,0,6,131,457,10.6,73,0,52,0.7,10.0964765
Year 1 Jan 03 10:00,23.31,82,0,5.7,164,610,14.9,54,0,47,1,12.77021012
Year 1 Jan 03 11:00,23.31,82,0,5.4,181,692,17.1,46,0,37,1,15.02346489
Year 1 Jan 03 12:00,23.31,82,0,3.7,190,726,18.7,37,0,33,1.1,16.7237397
Year 1 Jan 03 13:00,23.31,82,0,4.1,191,728,19.6,36,0,30,1.1,17.9352294
Year 1 Jan 03 14:00,23.31,82,0,3.6,184,698,19.9,34,0,25,1.1,18.59404651
Year 1 Jan 03 15:00,23.31,82,0,3.9,168,630,19.3,36,0,20,1.1,18.50411594
Year 1 Jan 03 16:00,23.31,82,0,4.9,137,506,18.4,41,0,17,1.1,17.60828015
Year 1 Jan 03 17:00,23.31,82,0,6.4,84,254,16.3,52,0,14,0.9,15.75909482
Year 1 Jan 03 18:00,23.31,82,0,5.9,8,17,13.5,60,0,16,0.8,13.44917264
Year 1 Jan 03 19:00,23.31,82,0,5.5,0,0,11.6,66,0,22,0.8,12.18079448
Year 1 Jan 03 20:00,23.31,82,0,5.4,0,0,10.2,72,0,25,0.8,11.15039559
Year 1 Jan 03 21:00,23.31,82,0,4.9,0,0,8.9,76,0,30,0.7,10.22988433
Year 1 Jan 03 22:00,23.31,82,0,4.2,0,0,7.8,78,0,32,0.7,9.386323064
Year 1 Jan 03 23:00,23.31,82,0,3.7,0,0,6.9,80,0,31,0.7,8.634516246
Year 1 Jan 04 00:00,23.31,82,0,3.2,0,0,6.2,81,0,31,0.7,7.957655078
Year 1 Jan 04 01:00,23.31,82,0,2.5,0,0,5.5,81,0,33,0.7,7.327185401
Year 1 Jan 04 02:00,23.31,82,0,1.9,0,0,5.1,80,0,30,0.8,6.785900919
Year 1 Jan 04 03:00,23.31,82,0,1.5,0,0,5,78,0,27,0.9,6.356165218
Year 1 Jan 04 04:00,23.31,82,0,1,0,0,4.7,77,0,29,0.9,5.962072889
Year 1 Jan 04 05:00,23.31,82,0,0.6,0,0,4.3,77,0,31,0.8,5.581723587
Year 1 Jan 04 06:00,23.31,82,0,0.1,0,0,3.9,76,0,31,0.8,5.211069696
Year 1 Jan 04 07:00,23.31,82,0,0.2,1,2,4,76,0,30,0.8,5.188952045
Year 1 Jan 04 08:00,23.31,82,0,1.9,65,205,6.4,73,0,28,0.8,6.765805334
Year 1 Jan 04 09:00,23.31,82,0,4.6,128,481,11.1,64,0,15,0.8,9.440417601
Year 1 Jan 04 10:00,23.31,82,0,4.8,159,629,16.1,47,0,359,1.1,12.48735854
Year 1 Jan 04 11:00,23.31,82,0,4.7,176,709,18.1,41,0,353,1.1,14.84471053
Year 1 Jan 04 12:00,23.31,82,0,4.1,184,745,19.6,36,0,350,1.1,16.59723124
Year 1 Jan 04 13:00,23.31,82,0,4.4,185,749,20.4,35,0,345,1.3,17.87565939
Year 1 Jan 04 14:00,23.31,82,0,4.6,178,719,20.6,35,0,343,1.6,18.59109128
Year 1 Jan 04 15:00,23.31,82,0,4.9,164,650,20,37,0,339,1.5,18.54342233
Year 1 Jan 04 16:00,23.31,82,0,5.3,135,524,18.8,41,0,338,1.4,17.62138639
Year 1 Jan 04 17:00,23.31,82,0,6.4,85,267,16.9,50,0,338,1.1,15.78685322
Year 1 Jan 04 18:00,23.31,82,0,5.8,8,19,14.2,57,0,345,1,13.46949054
Year 1 Jan 04 19:00,23.31,82,0,5.1,0,0,12.2,62,0,351,0.9,12.16093417
Year 1 Jan 04 20:00,23.31,82,0,4.5,0,0,10.8,65,0,354,0.8,11.13614433
Year 1 Jan 04 21:00,23.31,82,0,3.9,0,0,9.5,68,0,353,0.8,10.23944378
Year 1 Jan 04 22:00,23.31,82,0,3.2,0,0,8.6,69,0,346,0.9,9.452640195
Year 1 Jan 04 23:00,23.31,82,0,2.6,0,0,7.9,69,0,340,0.9,8.786373663
Year 1 Jan 05 00:00,23.31,82,0,2.2,0,0,7.3,70,0,339,0.8,8.215867643
Year 1 Jan 05 01:00,23.31,82,0,1.6,0,0,6.5,71,0,343,0.7,7.65134435
Year 1 Jan 05 02:00,23.31,82,0,1.3,0,0,5.8,73,0,345,0.6,7.112028062
Year 1 Jan 05 03:00,23.31,82,0,0.9,0,0,5.1,74,0,345,0.5,6.598727286
Year 1 Jan 05 04:00,23.31,82,0,0.4,0,0,4.4,75,0,344,0.4,6.098554141
Year 1 Jan 05 05:00,23.31,82,0,-0.1,0,0,3.9,75,0,346,0.3,5.651080833
Year 1 Jan 05 06:00,23.31,82,0,-0.6,0,0,3.6,74,0,353,0.4,5.261142047
Year 1 Jan 05 07:00,23.31,82,0,-0.7,1,1,3.7,73,0,355,0.4,5.232052804
Year 1 Jan 05 08:00,23.31,82,0,0.5,65,203,6.2,67,0,352,0.5,6.8065294
Year 1 Jan 05 09:00,23.31,82,0,2.9,128,476,10.8,58,0,342,0.6,9.420528332
Year 1 Jan 05 10:00,23.31,82,0,2.9,161,621,16.1,41,0,331,1,12.41794154
Year 1 Jan 05 11:00,23.31,82,0,2,179,701,18.6,33,0,332,1,14.96727473
Year 1 Jan 05 12:00,23.31,82,0,2,186,740,20.6,29,0,334,1.1,16.89983945
Year 1 Jan 05 13:00,23.31,82,0,2.3,186,747,21.6,28,0,335,1.2,18.30679084
Year 1 Jan 05 14:00,23.31,82,0,3.2,179,717,22,29,0,336,1.2,19.11780022
Year 1 Jan 05 15:00,23.31,82,0,3.8,165,647,21.6,31,0,340,1.2,19.1978723
Year 1 Jan 05 16:00,23.31,82,0,5,136,521,20.6,36,0,343,1.1,18.40597319
Year 1 Jan 05 17:00,23.31,82,0,6.7,86,267,18.5,46,0,344,0.8,16.61638651
Year 1 Jan 05 18:00,23.31,82,0,6.6,9,21,15.3,56,0,344,0.6,14.22707477
Year 1 Jan 05 19:00,23.31,82,0,6.3,0,0,13.2,63,0,353,0.5,12.91846055
Year 1 Jan 05 20:00,23.31,82,0,6,0,0,11.7,68,0,8,0.4,11.91248809
Year 1 Jan 05 21:00,23.31,82,0,5.6,0,0,10.6,71,0,19,0.5,11.08275992
Year 1 Jan 05 22:00,23.31,82,0,5,0,0,9.8,72,0,19,0.6,10.38887765
Year 1 Jan 05 23:00,23.31,82,0,4.4,0,0,9.2,72,0,16,0.7,9.807140046
Year 1 Jan 06 00:00,23.31,82,0,3.7,0,0,8.7,71,0,12,0.7,9.304138185
Year 1 Jan 06 01:00,23.31,82,0,3.1,0,0,8,71,0,11,0.7,8.809993504
Year 1 Jan 06 02:00,23.31,82,0,2.6,0,0,7.3,72,0,12,0.6,8.31092756
Year 1 Jan 06 03:00,23.31,82,0,2.2,0,0,6.7,73,0,10,0.6,7.838145653
Year 1 Jan 06 04:00,23.31,82,0,2.2,0,0,6.3,75,0,359,0.5,7.413124827
Year 1 Jan 06 05:00,23.31,82,0,2,0,0,5.7,77,0,334,0.4,6.983692555
Year 1 Jan 06 06:00,23.31,82,0,1.7,0,0,5,79,0,315,0.3,6.530072584
Year 1 Jan 06 07:00,23.31,82,0,1.8,1,1,4.6,82,0,300,0.3,6.366980601
Year 1 Jan 06 08:00,23.31,82,0,2.8,65,194,6.5,77,0,291,0.2,7.780088767
Year 1 Jan 06 09:00,23.31,82,0,5.3,131,459,10.8,69,0,277,0.2,10.25413114
Year 1 Jan 06 10:00,23.31,82,0,7.4,165,607,17,53,0,288,0.7,13.23080651
Year 1 Jan 06 11:00,23.31,82,0,5.9,183,688,19.9,40,0,306,0.7,15.89695872
Year 1 Jan 06 12:00,23.31,82,0,5.5,191,725,21.6,35,0,319,0.8,17.84324548
Year 1 Jan 06 13:00,23.31,82,0,6.6,191,731,22.8,35,0,316,0.8,19.2745232
Year 1 Jan 06 14:00,23.31,82,0,7.2,184,703,23.5,35,0,311,0.9,20.20374563
Year 1 Jan 06 15:00,23.31,82,0,8.2,169,635,23.3,38,0,311,0.9,20.39085735
Year 1 Jan 06 16:00,23.31,82,0,9,139,512,22.5,42,0,315,0.9,19.71142694
Year 1 Jan 06 17:00,23.31,82,0,10.2,87,265,20.4,52,0,320,0.6,17.96152922
Year 1 Jan 06 18:00,23.31,82,0,9.4,9,22,17.2,60,0,328,0.4,15.58598787
Year 1 Jan 06 19:00,23.31,82,0,8.5,0,0,14.8,66,0,340,0.4,14.25469778
Year 1 Jan 06 20:00,23.31,82,0,8.3,0,0,13.4,71,0,356,0.4,13.24076794
Year 1 Jan 06 21:00,23.31,82,0,7.9,0,0,12.2,75,0,7,0.4,12.39984616
Year 1 Jan 06 22:00,23.31,82,0,7.5,0,0,11.2,78,0,4,0.4,11.65411268
Year 1 Jan 06 23:00,23.31,82,0,7.1,0,0,10.6,79,0,355,0.4,11.03703102
Year 1 Jan 07 00:00,23.31,82,0,6.4,0,0,9.9,79,0,352,0.4,10.48110991
Year 1 Jan 07 01:00,23.31,82,0,6,0,0,9.3,80,0,352,0.4,9.962486033
Year 1 Jan 07 02:00,23.31,82,0,5.8,0,0,8.9,81,0,349,0.4,9.501742602
Year 1 Jan 07 03:00,23.31,82,0,5.4,0,0,8.3,82,0,341,0.3,9.059575759
Year 1 Jan 07 04:00,23.31,82,0,4.9,0,0,7.8,82,0,336,0.3,8.626744124
Year 1 Jan 07 05:00,23.31,82,0,4.6,0,0,7.3,83,0,341,0.2,8.20706288
Year 1 Jan 07 06:00,23.31,82,0,4.1,0,0,7,82,0,354,0.3,7.833033957
Year 1 Jan 07 07:00,23.31,82,0,4.5,1,1,7.4,82,0,8,0.3,7.85921739
Year 1 Jan 07 08:00,23.31,82,0,6.2,65,180,10.4,75,0,17,0.5,9.492921239
Year 1 Jan 07 09:00,23.31,82,0,8.5,134,436,15.5,63,0,22,0.6,12.36456985
Year 1 Jan 07 10:00,23.31,82,0,9.7,168,591,20.8,49,0,358,0.7,15.50398024
Year 1 Jan 07 11:00,23.31,82,0,8.1,185,677,23.2,38,0,329,0.6,18.08604176
Year 1 Jan 07 12:00,23.31,82,0,7.4,195,715,25.3,32,0,307,0.6,20.08854466
Year 1 Jan 07 13:00,23.31,82,0,6.5,194,722,26.5,28,0,307,0.8,21.61100538
Year 1 Jan 07 14:00,23.31,82,0,6.5,188,691,27.1,27,0,311,0.8,22.56385884
Year 1 Jan 07 15:00,23.31,82,0,6.9,173,618,26.9,28,0,316,0.8,22.69201078
Year 1 Jan 07 16:00,23.31,82,0,8,143,494,25.9,32,0,327,0.7,22.04550633
Year 1 Jan 07 17:00,23.31,82,0,10.8,89,255,23.4,45,0,348,0.5,20.22052968
Year 1 Jan 07 18:00,23.31,82,0,9.4,10,24,19.8,51,0,13,0.5,17.73544636
Year 1 Jan 07 19:00,23.31,82,0,9.1,0,0,17.2,59,0,34,0.6,16.31292198
Year 1 Jan 07 20:00,23.31,82,0,8.7,0,0,15.2,65,0,56,0.7,15.13862654
Year 1 Jan 07 21:00,23.31,82,0,8.3,0,0,13.4,71,0,79,0.7,14.07821604
Year 1 Jan 07 22:00,23.31,82,0,7.7,0,0,12,75,0,104,0.7,13.10751949
Year 1 Jan 07 23:00,23.31,82,0,7.7,0,0,11.4,78,0,139,0.7,12.37096776
Year 1 Jan 08 00:00,23.31,82,0,8.2,0,0,11.5,80,0,182,0.7,11.91820387
Year 1 Jan 08 01:00,23.31,82,0,8.1,0,0,11.4,80,0,204,0.7,11.569394
Year 1 Jan 08 02:00,23.31,82,0,7.8,0,0,10.9,81,0,205,0.7,11.18031744
Year 1 Jan 08 03:00,23.31,82,0,7.5,0,0,10.4,82,0,198,0.7,10.77190242
Year 1 Jan 08 04:00,23.31,82,0,7.1,0,0,9.8,83,0,191,0.6,10.353856
Year 1 Jan 08 05:00,23.31,82,0,6.6,0,0,9.2,84,0,192,0.6,9.920023387
Year 1 Jan 08 06:00,23.31,82,0,6.5,0,0,8.9,85,0,201,0.7,9.529274639
Year 1 Jan 08 07:00,23.31,82,0,6.9,1,1,9.1,86,0,207,0.7,9.506249134
Year 1 Jan 08 08:00,23.31,82,0,8.7,64,172,12,80,0,208,0.8,11.13545562
Year 1 Jan 08 09:00,23.31,82,0,11,136,418,17.4,66,0,209,0.9,14.17262362
Year 1 Jan 08 10:00,23.31,82,0,12.5,173,569,22.2,54,0,215,1.3,17.39397386
Year 1 Jan 08 11:00,23.31,82,0,12.2,193,652,24.9,45,0,218,1.2,20.1532197
Year 1 Jan 08 12:00,23.31,82,0,10.9,203,689,27.3,36,0,232,1.4,22.36261536
Year 1 Jan 08 13:00,23.31,82,0,10.1,203,696,28.4,32,0,245,1.5,23.98126312
Year 1 Jan 08 14:00,23.31,82,0,10.1,196,666,28.9,31,0,251,1.5,24.93935589
Year 1 Jan 08 15:00,23.31,82,0,10.6,180,594,28.4,33,0,255,1.4,24.99647275
Year 1 Jan 08 16:00,23.31,82,0,11.5,147,474,27.5,37,0,258,1.2,24.29596858
Year 1 Jan 08 17:00,23.31,82,0,12.3,90,246,25.4,44,0,260,0.8,22.46688325
Year 1 Jan 08 18:00,23.31,82,0,11.5,10,24,22.1,51,0,265,0.5,19.97221765
Year 1 Jan 08 19:00,23.31,82,0,11.4,0,0,19.6,59,0,281,0.3,18.57645795
Year 1 Jan 08 20:00,23.31,82,0,11.1,0,0,17.5,66,0,317,0.3,17.43151119
Year 1 Jan 08 21:00,23.31,82,0,10.8,0,0,15.8,72,0,344,0.4,16.44814057
Year 1 Jan 08 22:00,23.31,82,0,10.1,0,0,14.7,74,0,2,0.5,15.61261643
Year 1 Jan 08 23:00,23.31,82,0,9.3,0,0,14.1,73,0,19,0.5,14.90984331
Year 1 Jan 09 00:00,23.31,82,0,8.1,0,0,13.5,70,0,31,0.5,14.28266284
Year 1 Jan 09 01:00,23.31,82,0,7,0,0,12.8,68,0,38,0.6,13.66079932
Year 1 Jan 09 02:00,23.31,82,0,6.4,0,0,12.3,67,0,43,0.6,13.10583081
Year 1 Jan 09 03:00,23.31,82,0,6.1,0,0,11.8,68,0,50,0.7,12.59754854
Year 1 Jan 09 04:00,23.31,82,0,6.1,0,0,11.2,71,0,59,0.7,12.09447823
Year 1 Jan 09 05:00,23.31,82,0,6.2,0,0,10.6,74,0,66,0.7,11.59557081
Year 1 Jan 09 06:00,23.31,82,0,6.3,0,0,10.3,76,0,68,0.8,11.15974682
Year 1 Jan 09 07:00,23.31,82,0,6.6,1,1,10.3,78,0,67,0.8,11.05806243
Year 1 Jan 09 08:00,23.31,82,0,8.1,64,181,12.4,75,0,70,0.7,12.49330481
Year 1 Jan 09 09:00,23.31,82,0,10,134,431,16.4,66,0,79,0.6,15.06361324
Year 1 Jan 09 10:00,23.31,82,0,11.9,172,573,21.3,55,0,88,0.8,17.89869589
Year 1 Jan 09 11:00,23.31,82,0,12,194,648,23,50,0,92,0.6,20.27040344
Year 1 Jan 09 12:00,23.31,82,0,11.8,206,679,24.1,46,0,102,0.2,21.9149874
Year 1 Jan 09 13:00,23.31,82,0,12.3,208,680,25.8,43,0,280,0.5,23.32704219
Year 1 Jan 09 14:00,23.31,82,0,13.2,203,644,26.8,43,0,273,1,24.29123878
Year 1 Jan 09 15:00,23.31,82,0,13.3,186,570,26.2,45,0,275,1.1,24.37538485
Year 1 Jan 09 16:00,23.31,82,0,13.7,152,450,25.5,48,0,281,1,23.65907668
Year 1 Jan 09 17:00,23.31,82,0,13.7,92,233,23.9,53,0,294,0.8,21.99763945
Year 1 Jan 09 18:00,23.31,82,0,13,10,24,21.1,60,0,323,0.6,19.70730013
Year 1 Jan 09 19:00,23.31,82,0,12.5,0,0,19,66,0,349,0.7,18.46994858
Year 1 Jan 09 20:00,23.31,82,0,12.3,0,0,17.6,71,0,5,0.8,17.48960843
Year 1 Jan 09 21:00,23.31,82,0,11.7,0,0,16.3,74,0,20,0.8,16.61027037
Year 1 Jan 09 22:00,23.31,82,0,11.3,0,0,15.3,77,0,35,0.8,15.82582731
Year 1 Jan 09 23:00,23.31,82,0,11,0,0,14.6,79,0,51,0.8,15.16630704
Year 1 Jan 10 00:00,23.31,82,0,10.4,0,0,14,79,0,59,0.9,14.58756984
Year 1 Jan 10 01:00,23.31,82,0,10,0,0,13.4,80,0,57,0.9,14.04766285
Year 1 Jan 10 02:00,23.31,82,0,9.7,0,0,13.1,80,0,51,0.9,13.59259587
Year 1 Jan 10 03:00,23.31,82,0,9.4,0,0,12.6,81,0,43,0.9,13.16820305
Year 1 Jan 10 04:00,23.31,82,0,9.3,0,0,12.3,82,0,33,1,12.77527403
Year 1 Jan 10 05:00,23.31,82,0,9.2,0,0,12,83,0,25,1.1,12.4199587
Year 1 Jan 10 06:00,23.31,82,0,9,0,0,11.8,83,0,23,1.1,12.10792622
Year 1 Jan 10 07:00,23.31,82,0,9,1,1,11.8,83,0,31,1.1,12.07136667
Year 1 Jan 10 08:00,23.31,82,0,9.8,64,147,13.4,79,0,39,1.2,13.46484468
Year 1 Jan 10 09:00,23.31,82,0,11.1,143,365,16.1,72,0,44,1.5,15.79937584
Year 1 Jan 10 10:00,23.31,82,0,11.9,186,512,18.4,66,0,42,1.3,18.0576332
Year 1 Jan 10 11:00,23.31,82,0,12.8,208,597,20.3,62,0,42,1.3,19.96627557
Year 1 Jan 10 12:00,23.31,82,0,13.1,220,636,21.7,58,0,49,1.3,21.54598941
Year 1 Jan 10 13:00,23.31,82,0,13.6,219,646,22.8,56,0,47,1.1,22.6671973
Year 1 Jan 10 14:00,23.31,82,0,13.8,212,616,23.3,55,0,37,1,23.24629052
Year 1 Jan 10 15:00,23.31,82,0,13.5,194,542,23,55,0,30,1,23.21145524
Year 1 Jan 10 16:00,23.31,82,0,13.6,157,426,22.2,58,0,28,1.1,22.37445523
Year 1 Jan 10 17:00,23.31,82,0,13,94,221,20.5,62,3.3,30,1.2,20.82338975
Year 1 Jan 10 18:00,23.31,82,0,12.3,11,24,18.8,66,6.7,36,1,19.04220003
Year 1 Jan 10 19:00,23.31,82,0,12.1,0,0,17.9,69,10,41,1,18.50766626
Year 1 Jan 10 20:00,23.31,82,0,11.9,0,0,17.2,71,6.7,43,1.1,17.81539767
Year 1 Jan 10 21:00,23.31,82,0,11.4,0,0,16,74,3.3,43,1.2,16.84282543
Year 1 Jan 10 22:00,23.31,82,0,10.8,0,0,14.8,77,0,43,1.3,15.76070871
Year 1 Jan 10 23:00,23.31,82,0,10.5,0,0,14.3,78,0,44,1.3,15.00606285
Year 1 Jan 11 00:00,23.31,82,0,10.6,0,0,13.8,81,0.1,43,1.2,14.46229022
Year 1 Jan 11 01:00,23.31,82,0,10.6,0,0,13.4,83,0.1,42,1.2,13.99510461
Year 1 Jan 11 02:00,23.31,82,0,10.8,0,0,13.1,86,2.5,42,1.2,13.75816929
Year 1 Jan 11 03:00,23.31,82,0,11.1,0,0,13.4,86,4.9,45,1.2,13.7881215
Year 1 Jan 11 04:00,23.31,82,0,11.5,0,0,13.8,86,7.3,47,1.2,13.98153769
Year 1 Jan 11 05:00,23.31,82,0,11.7,0,0,13.8,87,5.7,47,1.2,13.94632611
Year 1 Jan 11 06:00,23.31,82,0,11.4,0,0,13.3,88,4.2,47,1.2,13.66114547
Year 1 Jan 11 07:00,23.31,82,0,11.1,1,1,13,88,2.6,51,1.1,13.50654553
Year 1 Jan 11 08:00,23.31,82,0,11.6,57,59,14.1,85,2.4,57,1.2,14.63588905
Year 1 Jan 11 09:00,23.31,82,0,12.7,159,150,16.2,80,2.3,56,1.4,16.82664071
Year 1 Jan 11 10:00,23.31,82,0,13.9,231,246,18.2,76,2.1,46,1.3,19.08204162
Year 1 Jan 11 11:00,23.31,82,0,15,290,174,20,73,4.6,46,1.2,21.04179446
Year 1 Jan 11 12:00,23.31,82,0,15.7,272,49,19.8,77,7.1,52,1,21.67551853
Year 1 Jan 11 13:00,23.31,82,0,15.7,162,9,19.2,80,9.6,56,0.9,20.97296493
Year 1 Jan 11 14:00,23.31,82,0,15.5,82,3,19,80,9.7,63,0.9,20.05713854
Year 1 Jan 11 15:00,23.31,82,0,15.5,59,2,18.6,82,9.7,66,1,19.49246355
Year 1 Jan 11 16:00,23.31,82,0,14.9,35,2,17.8,83,9.8,62,1.1,18.82500206
Year 1 Jan 11 17:00,23.31,82,0,14.4,14,1,17.1,84,8.6,57,1.1,18.04574537
Year 1 Jan 11 18:00,23.31,82,0,13.8,1,0,16,87,7.4,49,1,17.22304334
Year 1 Jan 11 19:00,23.31,82,0,13.2,0,0,15,89,6.2,41,1.1,16.49099235
Year 1 Jan 11 20:00,23.31,82,0,12.6,0,0,14.2,90,6.8,32,1.1,15.91156163
Year 1 Jan 11 21:00,23.31,82,0,12.3,0,0,13.7,91,7.3,26,1.1,15.48193481
Year 1 Jan 11 22:00,23.31,82,0,12,0,0,13.4,91,7.9,23,1.1,15.14358725
Year 1 Jan 11 23:00,23.31,82,0,11.6,0,0,13.2,90,8.4,24,1.1,14.87944231
Year 1 Jan 12 00:00,23.31,82,0,11.4,0,0,13,90,8.8,24,1.1,14.6573897
Year 1 Jan 12 01:00,23.31,82,0,11.1,0,0,12.9,89,9.3,23,1.1,14.47709546
Year 1 Jan 12 02:00,23.31,82,0,11,0,0,12.8,89,9.1,19,1.1,14.30595505
Year 1 Jan 12 03:00,23.31,82,0,10.5,0,0,12.6,87,9,11,1.1,14.10954399
