Date/Time,Lats,Longs,Orientation,[1] Dew Point Temperature (C),[1] Diffuse Horizontal Radiation (Wh/m2),[1] Direct Normal Radiation (Wh/m2),[1] Dry Bulb Temperature (C),[1] Relative Humidity (),[1] Total Sky Cover (tenths),[1] Wind Direction (°),[1] Wind Speed (m/s),BLOCK1:ZONE1_WALL_3_0_0:Surface Outside Face Temperature [C](Hourly)
Year 1 Jan 01 23:00,23.44,74.1,270,15.1,0,0,20.8,70,0,53,1.6,22.57228001
Year 1 Jan 02 00:00,23.44,74.1,270,15.2,0,0,20.2,73,0,54,1.7,21.80561722
Year 1 Jan 02 01:00,23.44,74.1,270,15.2,0,0,19.8,75,0,53,1.7,21.15926012
Year 1 Jan 02 02:00,23.44,74.1,270,15.3,0,0,19.4,77,0,49,1.8,20.59432707
Year 1 Jan 02 03:00,23.44,74.1,270,15.2,0,0,18.9,79,0,49,1.9,20.04346877
Year 1 Jan 02 04:00,23.44,74.1,270,15.1,0,0,18.6,80,0,51,1.9,19.56562242
Year 1 Jan 02 05:00,23.44,74.1,270,14.6,0,0,18.1,80,0,53,1.8,19.10085337
Year 1 Jan 02 06:00,23.44,74.1,270,14.4,0,0,17.7,81,0,55,1.8,18.6559502
Year 1 Jan 02 07:00,23.44,74.1,270,14.1,0,0,17.2,82,0,57,1.7,18.21580221
Year 1 Jan 02 08:00,23.44,74.1,270,14.3,19,19,17.6,81,0,59,1.7,18.5613733
Year 1 Jan 02 09:00,23.44,74.1,270,15.7,109,225,20.1,76,0,64,2,20.49264188
Year 1 Jan 02 10:00,23.44,74.1,270,16.9,175,397,22.6,70,0,65,2.1,22.79691182
Year 1 Jan 02 11:00,23.44,74.1,270,18,216,494,24.8,66,0,59,1.9,24.96030596
Year 1 Jan 02 12:00,23.44,74.1,270,18.9,240,543,27.3,60,0,59,1.9,26.92259803
Year 1 Jan 02 13:00,23.44,74.1,270,19.1,246,565,29.4,54,0,71,1.9,29.28165282
Year 1 Jan 02 14:00,23.44,74.1,270,19.7,241,552,30.3,53,0,73,1.7,34.59529711
Year 1 Jan 02 15:00,23.44,74.1,270,19.8,224,502,30.5,53,0,69,1.4,39.46736747
Year 1 Jan 02 16:00,23.44,74.1,270,19.7,187,422,30.3,53,0,61,1.2,41.76396539
Year 1 Jan 02 17:00,23.44,74.1,270,19.3,126,293,29.6,54,0,51,1.1,39.92410635
Year 1 Jan 02 18:00,23.44,74.1,270,18.1,42,56,27.1,58,0,35,0.9,32.50655543
Year 1 Jan 02 19:00,23.44,74.1,270,16.9,0,0,24.7,62,0,29,1,28.19565579
Year 1 Jan 02 20:00,23.44,74.1,270,16.3,0,0,23.2,65,0,33,1.2,26.19681906
Year 1 Jan 02 21:00,23.44,74.1,270,15.8,0,0,22.2,67,0,40,1.4,24.75365351
Year 1 Jan 02 22:00,23.44,74.1,270,15.1,0,0,21.5,67,0,46,1.6,23.64145582
Year 1 Jan 02 23:00,23.44,74.1,270,14.7,0,0,21.1,67,0,49,1.7,22.78758917
Year 1 Jan 03 00:00,23.44,74.1,270,14.3,0,0,20.6,67,0,50,1.8,22.05423519
Year 1 Jan 03 01:00,23.44,74.1,270,13.5,0,0,20,66,0,53,1.8,21.37102116
Year 1 Jan 03 02:00,23.44,74.1,270,13,0,0,19.5,66,0,56,1.7,20.75340769
Year 1 Jan 03 03:00,23.44,74.1,270,12.2,0,0,18.9,65,0,57,1.7,20.15303262
Year 1 Jan 03 04:00,23.44,74.1,270,11.6,0,0,18.5,64,0,59,1.6,19.62198012
Year 1 Jan 03 05:00,23.44,74.1,270,10.9,0,0,18,63,0,63,1.5,19.12053298
Year 1 Jan 03 06:00,23.44,74.1,270,10.2,0,0,17.6,62,0,66,1.5,18.64732034
Year 1 Jan 03 07:00,23.44,74.1,270,10.1,0,0,17.2,63,0,66,1.5,18.20824626
Year 1 Jan 03 08:00,23.44,74.1,270,10.3,19,20,17.7,62,0,63,1.5,18.59727101
Year 1 Jan 03 09:00,23.44,74.1,270,11.7,108,245,20.8,56,0,64,1.6,20.66496781
Year 1 Jan 03 10:00,23.44,74.1,270,12.6,169,429,24,49,0,74,2.2,23.21560763
Year 1 Jan 03 11:00,23.44,74.1,270,13.5,206,533,26,46,0,71,1.8,25.40036832
Year 1 Jan 03 12:00,23.44,74.1,270,14.5,227,588,28.3,43,0,70,1.6,27.3057419
Year 1 Jan 03 13:00,23.44,74.1,270,16,231,615,29.9,43,0,77,1.5,29.56107609
Year 1 Jan 03 14:00,23.44,74.1,270,16.7,226,607,30.7,43,0,71,1.2,35.202295
Year 1 Jan 03 15:00,23.44,74.1,270,17.2,209,562,30.9,44,0,59,1,40.55805873
Year 1 Jan 03 16:00,23.44,74.1,270,16.8,176,483,30.8,43,0,47,0.9,43.49389461
Year 1 Jan 03 17:00,23.44,74.1,270,16.4,123,342,30,44,0,43,0.9,41.45802917
Year 1 Jan 03 18:00,23.44,74.1,270,15.2,45,67,27.2,48,0,40,0.7,33.38146895
Year 1 Jan 03 19:00,23.44,74.1,270,13.9,0,0,24.4,52,0,41,0.8,28.56754867
Year 1 Jan 03 20:00,23.44,74.1,270,13.4,0,0,22.9,55,0,48,0.9,26.3981231
Year 1 Jan 03 21:00,23.44,74.1,270,12.5,0,0,21.7,56,0,55,1.1,24.82111957
Year 1 Jan 03 22:00,23.44,74.1,270,11.8,0,0,20.6,57,0,62,1.1,23.555507
Year 1 Jan 03 23:00,23.44,74.1,270,11,0,0,19.7,57,0,68,1.2,22.47248166
Year 1 Jan 04 00:00,23.44,74.1,270,10.2,0,0,18.9,57,0,70,1.1,21.54451109
Year 1 Jan 04 01:00,23.44,74.1,270,9.5,0,0,18.1,57,0,70,1,20.70887003
Year 1 Jan 04 02:00,23.44,74.1,270,8.9,0,0,17.5,57,0,69,1,19.98085418
Year 1 Jan 04 03:00,23.44,74.1,270,8.5,0,0,16.8,58,0,60,0.9,19.31656318
Year 1 Jan 04 04:00,23.44,74.1,270,8,0,0,16,59,0,53,0.9,18.65315721
Year 1 Jan 04 05:00,23.44,74.1,270,7.6,0,0,15.3,60,0,59,0.8,18.02998158
Year 1 Jan 04 06:00,23.44,74.1,270,7.2,0,0,14.6,61,0,71,0.7,17.43433131
Year 1 Jan 04 07:00,23.44,74.1,270,6.9,0,0,14.1,62,0,89,0.6,16.89391503
Year 1 Jan 04 08:00,23.44,74.1,270,8.1,20,22,14.8,64,0,100,0.5,17.31743915
Year 1 Jan 04 09:00,23.44,74.1,270,9.8,106,266,18.7,56,0,111,0.5,19.51008002
Year 1 Jan 04 10:00,23.44,74.1,270,11.9,165,452,23.9,47,0,150,0.7,22.42369396
Year 1 Jan 04 11:00,23.44,74.1,270,13.6,202,552,27.3,43,0,170,1.2,25.1716373
Year 1 Jan 04 12:00,23.44,74.1,270,15.5,223,602,29.4,43,0,193,0.8,27.30739815
Year 1 Jan 04 13:00,23.44,74.1,270,18,229,623,31,46,0,219,1.1,29.75509292
Year 1 Jan 04 14:00,23.44,74.1,270,19.2,225,611,31.9,47,0,232,1.4,35.68340985
Year 1 Jan 04 15:00,23.44,74.1,270,19.3,209,564,32,47,0,242,1.5,41.03168682
Year 1 Jan 04 16:00,23.44,74.1,270,19.2,177,483,31.9,47,0,250,1.5,43.91500417
Year 1 Jan 04 17:00,23.44,74.1,270,18.9,124,343,30.9,49,0,257,1.4,41.94297985
Year 1 Jan 04 18:00,23.44,74.1,270,17.9,46,70,28.1,54,0,271,0.9,33.99388013
Year 1 Jan 04 19:00,23.44,74.1,270,16.9,0,0,25.2,60,0,286,0.8,29.20322819
Year 1 Jan 04 20:00,23.44,74.1,270,16.1,0,0,23.3,64,0,292,0.8,27.00493388
Year 1 Jan 04 21:00,23.44,74.1,270,15.4,0,0,21.8,67,0,292,0.8,25.39139427
Year 1 Jan 04 22:00,23.44,74.1,270,14.8,0,0,20.7,69,0,291,0.9,24.10480259
Year 1 Jan 04 23:00,23.44,74.1,270,14.2,0,0,19.8,70,0,296,1.1,22.99935394
Year 1 Jan 05 00:00,23.44,74.1,270,13.5,0,0,19.1,70,0,304,1.1,22.06031337
Year 1 Jan 05 01:00,23.44,74.1,270,12.6,0,0,18.4,69,0,310,1.1,21.22180159
Year 1 Jan 05 02:00,23.44,74.1,270,11.7,0,0,17.7,68,0,310,0.9,20.49177784
Year 1 Jan 05 03:00,23.44,74.1,270,10.8,0,0,16.7,68,0,308,0.8,19.75161171
Year 1 Jan 05 04:00,23.44,74.1,270,10.2,0,0,15.7,70,0,306,0.7,19.00898502
Year 1 Jan 05 05:00,23.44,74.1,270,9.9,0,0,14.7,73,0,308,0.5,18.31619236
Year 1 Jan 05 06:00,23.44,74.1,270,10.1,0,0,13.9,78,0,312,0.4,17.68082631
Year 1 Jan 05 07:00,23.44,74.1,270,11.9,0,0,13.2,92,0,308,0.2,17.11585668
Year 1 Jan 05 08:00,23.44,74.1,270,12.6,19,20,14.4,89,0,247,0.2,17.5678956
Year 1 Jan 05 09:00,23.44,74.1,270,13.5,108,234,18.9,71,0,202,0.5,19.92763008
Year 1 Jan 05 10:00,23.44,74.1,270,16,173,408,23.4,63,0,218,0.7,22.75008235
Year 1 Jan 05 11:00,23.44,74.1,270,18.6,213,508,25.9,64,0,240,1.2,25.23255705
Year 1 Jan 05 12:00,23.44,74.1,270,19.6,235,563,28.1,60,0,243,1.6,27.24995557
Year 1 Jan 05 13:00,23.44,74.1,270,20.2,240,591,29.6,57,0,245,2.2,29.51142165
Year 1 Jan 05 14:00,23.44,74.1,270,20.3,233,586,30.4,55,0,246,2.5,34.73952259
Year 1 Jan 05 15:00,23.44,74.1,270,19.7,215,545,30.3,53,0,251,2.7,39.37406622
Year 1 Jan 05 16:00,23.44,74.1,270,18.6,181,471,29.8,51,0,257,2.7,41.69780711
Year 1 Jan 05 17:00,23.44,74.1,270,17.6,125,337,28.7,51,0,262,2.4,39.64197774
Year 1 Jan 05 18:00,23.44,74.1,270,16,47,71,26.3,53,0,266,1.6,32.15176833
Year 1 Jan 05 19:00,23.44,74.1,270,14.6,0,0,23.9,56,0,269,1.4,27.60840149
Year 1 Jan 05 20:00,23.44,74.1,270,13.3,0,0,22.5,56,0,274,1.5,25.5455988
Year 1 Jan 05 21:00,23.44,74.1,270,12,0,0,21.1,56,0,282,1.4,23.98389194
Year 1 Jan 05 22:00,23.44,74.1,270,10.8,0,0,19.8,56,0,290,1.3,22.66998945
Year 1 Jan 05 23:00,23.44,74.1,270,10.1,0,0,18.8,57,0,297,1.2,21.5658467
Year 1 Jan 06 00:00,23.44,74.1,270,9.2,0,0,17.6,58,0,302,1.1,20.53239473
Year 1 Jan 06 01:00,23.44,74.1,270,8.4,0,0,16.4,59,0,306,1.1,19.52278022
Year 1 Jan 06 02:00,23.44,74.1,270,7.7,0,0,15.4,60,0,310,1,18.61226163
Year 1 Jan 06 03:00,23.44,74.1,270,6.6,0,0,14.3,60,0,318,0.8,17.7742272
Year 1 Jan 06 04:00,23.44,74.1,270,5.6,0,0,13.2,60,0,331,0.7,16.94732577
Year 1 Jan 06 05:00,23.44,74.1,270,4.8,0,0,12.3,60,0,353,0.6,16.16702415
Year 1 Jan 06 06:00,23.44,74.1,270,4.1,0,0,11.6,60,0,21,0.6,15.41946966
Year 1 Jan 06 07:00,23.44,74.1,270,4,0,0,11.2,61,0,48,0.6,14.75269823
Year 1 Jan 06 08:00,23.44,74.1,270,5.1,20,24,12.2,62,0,63,0.8,15.0697059
Year 1 Jan 06 09:00,23.44,74.1,270,6.4,104,289,16,53,0,64,1,17.16085358
Year 1 Jan 06 10:00,23.44,74.1,270,7.1,161,479,20.1,43,0,46,1.5,19.75570577
Year 1 Jan 06 11:00,23.44,74.1,270,7.3,194,582,22.3,38,0,42,1.3,21.98348993
Year 1 Jan 06 12:00,23.44,74.1,270,5.8,211,643,23.9,31,0,29,0.8,23.78530221
Year 1 Jan 06 13:00,23.44,74.1,270,4.3,214,673,25.1,26,0,331,0.4,25.98485225
Year 1 Jan 06 14:00,23.44,74.1,270,2.4,208,669,26.5,21,0,268,0.8,32.3467829
Year 1 Jan 06 15:00,23.44,74.1,270,0.1,194,628,27.2,17,0,265,1.3,38.03832997
Year 1 Jan 06 16:00,23.44,74.1,270,-0.9,165,550,27,16,0,266,1.6,41.09490902
Year 1 Jan 06 17:00,23.44,74.1,270,-0.8,119,401,26.1,17,0,268,1.7,39.20698048
Year 1 Jan 06 18:00,23.44,74.1,270,-1.7,50,88,23.2,19,0,272,1.2,30.44821815
Year 1 Jan 06 19:00,23.44,74.1,270,-2.6,0,0,20.5,21,0,278,1.4,25.1399341
Year 1 Jan 06 20:00,23.44,74.1,270,-3.9,0,0,18.9,21,0,286,1.5,22.78268562
Year 1 Jan 06 21:00,23.44,74.1,270,-4.9,0,0,17.7,21,0,293,1.5,21.11335361
Year 1 Jan 06 22:00,23.44,74.1,270,-5.3,0,0,16.5,22,0,302,1.4,19.76684389
Year 1 Jan 06 23:00,23.44,74.1,270,-5.7,0,0,15.3,23,0,314,1.2,18.61324816
Year 1 Jan 07 00:00,23.44,74.1,270,-5.7,0,0,14,25,0,325,1,17.55389889
Year 1 Jan 07 01:00,23.44,74.1,270,-5.8,0,0,12.7,27,0,335,0.9,16.52291815
Year 1 Jan 07 02:00,23.44,74.1,270,-6.2,0,0,11.7,28,0,354,0.7,15.61077114
Year 1 Jan 07 03:00,23.44,74.1,270,-6.5,0,0,10.8,29,0,20,0.7,14.72774778
Year 1 Jan 07 04:00,23.44,74.1,270,-6.5,0,0,10.3,30,0,40,0.8,13.9061817
Year 1 Jan 07 05:00,23.44,74.1,270,-6.1,0,0,9.8,32,0,49,0.9,13.18757352
Year 1 Jan 07 06:00,23.44,74.1,270,-6.1,0,0,9.4,33,0,48,0.9,12.54592495
Year 1 Jan 07 07:00,23.44,74.1,270,-5.8,0,0,8.8,35,0,44,1,11.89878249
Year 1 Jan 07 08:00,23.44,74.1,270,-4.1,20,27,9.5,38,0,42,1,12.17453253
Year 1 Jan 07 09:00,23.44,74.1,270,-3,100,343,12.9,33,0,38,1,14.21261891
Year 1 Jan 07 10:00,23.44,74.1,270,-1.8,147,555,18,26,0,37,1.4,16.89388205
Year 1 Jan 07 11:00,23.44,74.1,270,-2.3,174,661,20.8,21,0,36,1.6,19.44953095
Year 1 Jan 07 12:00,23.44,74.1,270,-3.3,189,716,23,17,0,27,1.3,21.40402465
Year 1 Jan 07 13:00,23.44,74.1,270,-3.8,194,738,24.5,15,0,10,1.1,23.75983823
Year 1 Jan 07 14:00,23.44,74.1,270,-5,190,729,25.4,13,0,346,1.1,30.38527174
Year 1 Jan 07 15:00,23.44,74.1,270,-5.7,178,687,25.8,12,0,333,1.1,36.85160952
Year 1 Jan 07 16:00,23.44,74.1,270,-5.8,154,605,25.7,12,0,330,1.1,40.46358831
Year 1 Jan 07 17:00,23.44,74.1,270,-4.5,115,447,24.8,14,0,334,0.8,39.01522135
Year 1 Jan 07 18:00,23.44,74.1,270,-4.8,52,102,21.2,17,0,344,0.5,29.47756969
Year 1 Jan 07 19:00,23.44,74.1,270,-5.6,0,0,17.6,20,0,357,0.6,23.55583352
Year 1 Jan 07 20:00,23.44,74.1,270,-5.9,0,0,15.8,22,0,14,0.9,20.89322029
Year 1 Jan 07 21:00,23.44,74.1,270,-5.9,0,0,15.1,23,0,28,1.5,19.03023314
Year 1 Jan 07 22:00,23.44,74.1,270,-5.7,0,0,14.7,24,0,35,1.9,17.75343934
Year 1 Jan 07 23:00,23.44,74.1,270,-4.7,0,0,14.6,26,0,37,2,16.84613321
Year 1 Jan 08 00:00,23.44,74.1,270,-4.1,0,0,14.1,28,0,39,1.9,16.0654999
Year 1 Jan 08 01:00,23.44,74.1,270,-3.6,0,0,13.7,30,0,42,1.9,15.35140125
Year 1 Jan 08 02:00,23.44,74.1,270,-3.6,0,0,13.1,31,0,44,1.8,14.69200656
Year 1 Jan 08 03:00,23.44,74.1,270,-3.2,0,0,12.6,33,0,43,1.7,14.08579173
Year 1 Jan 08 04:00,23.44,74.1,270,-3.8,0,0,12,33,0,44,1.7,13.48985634
Year 1 Jan 08 05:00,23.44,74.1,270,-3.6,0,0,11.7,34,0,42,1.8,12.97460009
Year 1 Jan 08 06:00,23.44,74.1,270,-3.9,0,0,11.4,34,0,42,1.8,12.52787815
Year 1 Jan 08 07:00,23.44,74.1,270,-4.1,0,0,11.2,34,0,43,1.8,12.13893706
Year 1 Jan 08 08:00,23.44,74.1,270,-3.5,20,28,11.9,34,0,45,1.9,12.59360389
Year 1 Jan 08 09:00,23.44,74.1,270,-2.7,100,341,15.2,29,0,51,2.2,14.76203739
Year 1 Jan 08 10:00,23.44,74.1,270,-2.6,148,546,18.3,24,0,55,2.7,17.24234895
Year 1 Jan 08 11:00,23.44,74.1,270,-2.5,178,649,20.6,21,0,55,2.4,19.55933532
Year 1 Jan 08 12:00,23.44,74.1,270,-2.4,193,706,23.2,18,0,55,2.5,21.55994241
Year 1 Jan 08 13:00,23.44,74.1,270,-2.8,197,729,24.7,16,0,57,2.5,23.90566322
Year 1 Jan 08 14:00,23.44,74.1,270,-2.1,194,719,25.6,16,0,56,2.4,29.90504298
Year 1 Jan 08 15:00,23.44,74.1,270,-1.9,182,675,25.8,16,0,56,2.3,35.72703825
Year 1 Jan 08 16:00,23.44,74.1,270,-2.2,158,591,25.4,16,0,54,2.1,38.93652253
Year 1 Jan 08 17:00,23.44,74.1,270,-2.1,117,436,24.5,17,0,49,2,37.36881501
Year 1 Jan 08 18:00,23.44,74.1,270,-2.1,53,103,21.8,20,0,38,1.4,28.59162531
Year 1 Jan 08 19:00,23.44,74.1,270,-3,0,0,19.2,22,0,34,1.5,23.19569619
Year 1 Jan 08 20:00,23.44,74.1,270,-3.1,0,0,17.7,24,0,38,1.5,20.94402953
Year 1 Jan 08 21:00,23.44,74.1,270,-3,0,0,16.6,26,0,46,1.5,19.37180952
Year 1 Jan 08 22:00,23.44,74.1,270,-2.7,0,0,15.7,28,0,53,1.5,18.15952643
Year 1 Jan 08 23:00,23.44,74.1,270,-2.4,0,0,15,30,0,60,1.4,17.18873307
Year 1 Jan 09 00:00,23.44,74.1,270,-2.6,0,0,14.3,31,0,66,1.4,16.35115563
Year 1 Jan 09 01:00,23.44,74.1,270,-2.3,0,0,13.7,33,0,68,1.4,15.60978565
Year 1 Jan 09 02:00,23.44,74.1,270,-2.3,0,0,13.2,34,0,68,1.3,14.96297278
Year 1 Jan 09 03:00,23.44,74.1,270,-2.4,0,0,12.7,35,0,63,1.3,14.36759897
Year 1 Jan 09 04:00,23.44,74.1,270,-2.2,0,0,12,37,0,60,1.3,13.75168362
Year 1 Jan 09 05:00,23.44,74.1,270,-2.1,0,0,11.7,38,0,73,1.4,13.22516282
Year 1 Jan 09 06:00,23.44,74.1,270,-2.1,0,0,11.4,39,0,80,1.5,12.77203418
Year 1 Jan 09 07:00,23.44,74.1,270,-2.1,0,0,11.4,39,0,72,1.6,12.41093375
Year 1 Jan 09 08:00,23.44,74.1,270,-1,20,26,12.6,39,0,49,1.5,12.99881765
Year 1 Jan 09 09:00,23.44,74.1,270,-0.1,101,327,16.2,33,0,43,1.6,15.26169182
Year 1 Jan 09 10:00,23.44,74.1,270,0.4,149,540,19.9,27,0,61,2.1,17.95244127
Year 1 Jan 09 11:00,23.44,74.1,270,0.2,178,647,22.3,23,0,61,1.9,20.40296745
Year 1 Jan 09 12:00,23.44,74.1,270,0.3,194,701,24.8,20,0,66,1.6,22.41526389
Year 1 Jan 09 13:00,23.44,74.1,270,-1.2,200,722,26.7,16,0,78,1.5,24.90560807
Year 1 Jan 09 14:00,23.44,74.1,270,-2.2,197,712,27.7,14,0,75,1.2,31.34750295
Year 1 Jan 09 15:00,23.44,74.1,270,-1.9,185,668,28.1,14,0,63,0.9,37.77795548
Year 1 Jan 09 16:00,23.44,74.1,270,-1.9,160,586,28.1,14,0,50,0.7,41.50745736
Year 1 Jan 09 17:00,23.44,74.1,270,0.2,120,427,27.4,17,0,40,0.6,40.72473101
Year 1 Jan 09 18:00,23.44,74.1,270,-1.2,44,186,23.8,19,0,29,0.6,32.21799435
Year 1 Jan 09 19:00,23.44,74.1,270,-2.4,0,0,20.7,21,0,25,0.8,25.39230227
Year 1 Jan 09 20:00,23.44,74.1,270,-2.8,0,0,18.8,23,0,32,0.9,22.76705754
Year 1 Jan 09 21:00,23.44,74.1,270,-2.7,0,0,17.5,25,0,45,0.9,20.96884731
Year 1 Jan 09 22:00,23.44,74.1,270,-3,0,0,16,27,0,52,0.9,19.50065232
Year 1 Jan 09 23:00,23.44,74.1,270,-2.9,0,0,14.5,30,0,54,0.8,18.18927287
Year 1 Jan 10 00:00,23.44,74.1,270,-2.9,0,0,13,33,0,43,0.8,16.94861279
Year 1 Jan 10 01:00,23.44,74.1,270,-2.8,0,0,11.8,36,0,28,0.9,15.79918439
Year 1 Jan 10 02:00,23.44,74.1,270,-3.2,0,0,10.9,37,0,20,1,14.79360686
Year 1 Jan 10 03:00,23.44,74.1,270,-3.5,0,0,10.2,38,0,19,1,13.93336306
Year 1 Jan 10 04:00,23.44,74.1,270,-3.4,0,0,9.5,40,0,17,0.9,13.17187462
Year 1 Jan 10 05:00,23.44,74.1,270,-3.7,0,0,8.8,41,0,16,0.9,12.45700984
Year 1 Jan 10 06:00,23.44,74.1,270,-3.9,0,0,8.2,42,0,20,0.9,11.79327101
Year 1 Jan 10 07:00,23.44,74.1,270,-4,0,0,7.5,44,0,28,0.9,11.13787202
Year 1 Jan 10 08:00,23.44,74.1,270,-3.6,20,26,7.6,45,0,35,0.9,11.29948662
Year 1 Jan 10 09:00,23.44,74.1,270,-2,101,327,10.3,42,0,30,0.7,13.15395878
Year 1 Jan 10 10:00,23.44,74.1,270,0.4,152,529,16.3,34,0,17,0.6,15.97750452
Year 1 Jan 10 11:00,23.44,74.1,270,2.3,184,627,22.8,26,0,34,0.7,19.29973922
Year 1 Jan 10 12:00,23.44,74.1,270,1.8,202,677,25.8,21,0,21,0.6,22.04943855
Year 1 Jan 10 13:00,23.44,74.1,270,1.8,210,693,27.5,19,0,337,0.7,24.77473762
Year 1 Jan 10 14:00,23.44,74.1,270,3.5,207,680,28.7,20,0,299,0.9,31.56364031
Year 1 Jan 10 15:00,23.44,74.1,270,4.6,194,637,29.1,21,0,284,1.3,37.82399288
Year 1 Jan 10 16:00,23.44,74.1,270,5.2,167,558,29,22,0,277,1.5,41.21755006
Year 1 Jan 10 17:00,23.44,74.1,270,6.2,124,400,28,25,0,275,1.5,39.88786891
Year 1 Jan 10 18:00,23.44,74.1,270,6.1,45,168,24.8,30,0,273,1,33.51632387
Year 1 Jan 10 19:00,23.44,74.1,270,5.5,0,0,21.6,35,0,276,1,26.13606877
Year 1 Jan 10 20:00,23.44,74.1,270,5.4,0,0,19.7,39,0,285,1.1,23.45528948
Year 1 Jan 10 21:00,23.44,74.1,270,5.5,0,0,18.3,43,0,299,1.1,21.63475115
Year 1 Jan 10 22:00,23.44,74.1,270,6,0,0,17.1,48,0,318,1.1,20.23215309
Year 1 Jan 10 23:00,23.44,74.1,270,6.3,0,0,16.1,52,0,337,1.1,19.07406584
Year 1 Jan 11 00:00,23.44,74.1,270,6.5,0,0,15.2,56,0,355,1.1,18.08240414
Year 1 Jan 11 01:00,23.44,74.1,270,6.2,0,0,14.3,58,0,9,1,17.19078184
Year 1 Jan 11 02:00,23.44,74.1,270,5.7,0,0,13.5,59,0,18,0.9,16.304827
Year 1 Jan 11 03:00,23.44,74.1,270,5.1,0,0,12.4,61,0,23,0.8,15.4652817
Year 1 Jan 11 04:00,23.44,74.1,270,4.8,0,0,11.4,64,0,28,0.7,14.64981899
Year 1 Jan 11 05:00,23.44,74.1,270,4.4,0,0,10.5,66,0,35,0.6,13.89415202
Year 1 Jan 11 06:00,23.44,74.1,270,3.9,0,0,9.7,67,0,40,0.6,13.17843887
Year 1 Jan 11 07:00,23.44,74.1,270,3.4,0,0,8.8,69,0,42,0.6,12.46519911
Year 1 Jan 11 08:00,23.44,74.1,270,3.6,19,24,9,69,0,38,0.7,12.60221175
Year 1 Jan 11 09:00,23.44,74.1,270,5.2,103,299,11.8,64,0,30,0.6,14.46195899
Year 1 Jan 11 10:00,23.44,74.1,270,8.1,157,500,17.8,53,0,21,0.6,17.26626454
Year 1 Jan 11 11:00,23.44,74.1,270,8.4,189,606,23.5,38,0,25,1.1,20.46517147
Year 1 Jan 11 12:00,23.44,74.1,270,10.8,207,664,26.2,38,0,18,1.3,23.12918049
Year 1 Jan 11 13:00,23.44,74.1,270,13,211,691,27.8,40,0,10,1.4,25.77113751
Year 1 Jan 11 14:00,23.44,74.1,270,12.9,207,682,28.6,38,0,5,1.3,32.18833881
Year 1 Jan 11 15:00,23.44,74.1,270,13,196,634,28.7,38,0,5,1.3,38.15236024
Year 1 Jan 11 16:00,23.44,74.1,270,12.9,169,553,28.6,38,0,6,1.2,41.65385714
Year 1 Jan 11 17:00,23.44,74.1,270,12.2,126,389,27.8,38,0,10,1,40.35034586
