Date/Time,Lats,Longs,Orientation,[1] Dew Point Temperature (C),[1] Diffuse Horizontal Radiation (Wh/m2),[1] Direct Normal Radiation (Wh/m2),[1] Dry Bulb Temperature (C),[1] Relative Humidity (),[1] Total Sky Cover (tenths),[1] Wind Direction (°),[1] Wind Speed (m/s),BLOCK1:ZONE1_WALL_3_0_0:Surface Outside Face Temperature [C](Hourly)
Year 1 Jan 03 19:00,23.44,74.1,90,13.9,0,0,24.4,52,0,41,0.8,25.87478938
Year 1 Jan 03 20:00,23.44,74.1,90,13.4,0,0,22.9,55,0,48,0.9,24.55972147
Year 1 Jan 03 21:00,23.44,74.1,90,12.5,0,0,21.7,56,0,55,1.1,23.47508977
Year 1 Jan 03 22:00,23.44,74.1,90,11.8,0,0,20.6,57,0,62,1.1,22.51698949
Year 1 Jan 03 23:00,23.44,74.1,90,11,0,0,19.7,57,0,68,1.2,21.64347958
Year 1 Jan 04 00:00,23.44,74.1,90,10.2,0,0,18.9,57,0,70,1.1,20.8633208
Year 1 Jan 04 01:00,23.44,74.1,90,9.5,0,0,18.1,57,0,70,1,20.13921595
Year 1 Jan 04 02:00,23.44,74.1,90,8.9,0,0,17.5,57,0,69,1,19.5009383
Year 1 Jan 04 03:00,23.44,74.1,90,8.5,0,0,16.8,58,0,60,0.9,18.91068312
Year 1 Jan 04 04:00,23.44,74.1,90,8,0,0,16,59,0,53,0.9,18.31345381
Year 1 Jan 04 05:00,23.44,74.1,90,7.6,0,0,15.3,60,0,59,0.8,17.74565945
Year 1 Jan 04 06:00,23.44,74.1,90,7.2,0,0,14.6,61,0,71,0.7,17.19534621
Year 1 Jan 04 07:00,23.44,74.1,90,6.9,0,0,14.1,62,0,89,0.6,16.69012215
Year 1 Jan 04 08:00,23.44,74.1,90,8.1,20,22,14.8,64,0,100,0.5,20.73899499
Year 1 Jan 04 09:00,23.44,74.1,90,9.8,106,266,18.7,56,0,111,0.5,29.97357687
Year 1 Jan 04 10:00,23.44,74.1,90,11.9,165,452,23.9,47,0,150,0.7,36.72295077
Year 1 Jan 04 11:00,23.44,74.1,90,13.6,202,552,27.3,43,0,170,1.2,38.76930922
Year 1 Jan 04 12:00,23.44,74.1,90,15.5,223,602,29.4,43,0,193,0.8,37.40425868
Year 1 Jan 04 13:00,23.44,74.1,90,18,229,623,31,46,0,219,1.1,34.1960601
Year 1 Jan 04 14:00,23.44,74.1,90,19.2,225,611,31.9,47,0,232,1.4,33.55639337
Year 1 Jan 04 15:00,23.44,74.1,90,19.3,209,564,32,47,0,242,1.5,33.19264339
Year 1 Jan 04 16:00,23.44,74.1,90,19.2,177,483,31.9,47,0,250,1.5,32.48817121
Year 1 Jan 04 17:00,23.44,74.1,90,18.9,124,343,30.9,49,0,257,1.4,30.99802872
Year 1 Jan 04 18:00,23.44,74.1,90,17.9,46,70,28.1,54,0,271,0.9,28.52185255
Year 1 Jan 04 19:00,23.44,74.1,90,16.9,0,0,25.2,60,0,286,0.8,26.5574212
Year 1 Jan 04 20:00,23.44,74.1,90,16.1,0,0,23.3,64,0,292,0.8,25.14504188
Year 1 Jan 04 21:00,23.44,74.1,90,15.4,0,0,21.8,67,0,292,0.8,23.97073183
Year 1 Jan 04 22:00,23.44,74.1,90,14.8,0,0,20.7,69,0,291,0.9,22.9598905
Year 1 Jan 04 23:00,23.44,74.1,90,14.2,0,0,19.8,70,0,296,1.1,22.04700783
Year 1 Jan 05 00:00,23.44,74.1,90,13.5,0,0,19.1,70,0,304,1.1,21.24537891
Year 1 Jan 05 01:00,23.44,74.1,90,12.6,0,0,18.4,69,0,310,1.1,20.50925171
Year 1 Jan 05 02:00,23.44,74.1,90,11.7,0,0,17.7,68,0,310,0.9,19.8532865
Year 1 Jan 05 03:00,23.44,74.1,90,10.8,0,0,16.7,68,0,308,0.8,19.17039262
Year 1 Jan 05 04:00,23.44,74.1,90,10.2,0,0,15.7,70,0,306,0.7,18.4746144
Year 1 Jan 05 05:00,23.44,74.1,90,9.9,0,0,14.7,73,0,308,0.5,17.82541411
Year 1 Jan 05 06:00,23.44,74.1,90,10.1,0,0,13.9,78,0,312,0.4,17.23314637
Year 1 Jan 05 07:00,23.44,74.1,90,11.9,0,0,13.2,92,0,308,0.2,16.72007764
Year 1 Jan 05 08:00,23.44,74.1,90,12.6,19,20,14.4,89,0,247,0.2,20.22020667
Year 1 Jan 05 09:00,23.44,74.1,90,13.5,108,234,18.9,71,0,202,0.5,29.23987268
Year 1 Jan 05 10:00,23.44,74.1,90,16,173,408,23.4,63,0,218,0.7,35.46820862
Year 1 Jan 05 11:00,23.44,74.1,90,18.6,213,508,25.9,64,0,240,1.2,37.57377088
Year 1 Jan 05 12:00,23.44,74.1,90,19.6,235,563,28.1,60,0,243,1.6,36.16783742
Year 1 Jan 05 13:00,23.44,74.1,90,20.2,240,591,29.6,57,0,245,2.2,33.16376604
Year 1 Jan 05 14:00,23.44,74.1,90,20.3,233,586,30.4,55,0,246,2.5,32.53357151
Year 1 Jan 05 15:00,23.44,74.1,90,19.7,215,545,30.3,53,0,251,2.7,32.10175105
Year 1 Jan 05 16:00,23.44,74.1,90,18.6,181,471,29.8,51,0,257,2.7,31.23874509
Year 1 Jan 05 17:00,23.44,74.1,90,17.6,125,337,28.7,51,0,262,2.4,29.61615358
Year 1 Jan 05 18:00,23.44,74.1,90,16,47,71,26.3,53,0,266,1.6,27.16154837
Year 1 Jan 05 19:00,23.44,74.1,90,14.6,0,0,23.9,56,0,269,1.4,25.2494804
Year 1 Jan 05 20:00,23.44,74.1,90,13.3,0,0,22.5,56,0,274,1.5,23.90380287
Year 1 Jan 05 21:00,23.44,74.1,90,12,0,0,21.1,56,0,282,1.4,22.7365364
Year 1 Jan 05 22:00,23.44,74.1,90,10.8,0,0,19.8,56,0,290,1.3,21.65818355
Year 1 Jan 05 23:00,23.44,74.1,90,10.1,0,0,18.8,57,0,297,1.2,20.70959291
Year 1 Jan 06 00:00,23.44,74.1,90,9.2,0,0,17.6,58,0,302,1.1,19.78415592
Year 1 Jan 06 01:00,23.44,74.1,90,8.4,0,0,16.4,59,0,306,1.1,18.85590254
Year 1 Jan 06 02:00,23.44,74.1,90,7.7,0,0,15.4,60,0,310,1,18.00746977
Year 1 Jan 06 03:00,23.44,74.1,90,6.6,0,0,14.3,60,0,318,0.8,17.21640805
Year 1 Jan 06 04:00,23.44,74.1,90,5.6,0,0,13.2,60,0,331,0.7,16.42979513
Year 1 Jan 06 05:00,23.44,74.1,90,4.8,0,0,12.3,60,0,353,0.6,15.72089738
Year 1 Jan 06 06:00,23.44,74.1,90,4.1,0,0,11.6,60,0,21,0.6,15.09514963
Year 1 Jan 06 07:00,23.44,74.1,90,4,0,0,11.2,61,0,48,0.6,14.52610476
Year 1 Jan 06 08:00,23.44,74.1,90,5.1,20,24,12.2,62,0,63,0.8,18.63625362
Year 1 Jan 06 09:00,23.44,74.1,90,6.4,104,289,16,53,0,64,1,28.22638405
Year 1 Jan 06 10:00,23.44,74.1,90,7.1,161,479,20.1,43,0,46,1.5,34.18792255
Year 1 Jan 06 11:00,23.44,74.1,90,7.3,194,582,22.3,38,0,42,1.3,35.81559368
Year 1 Jan 06 12:00,23.44,74.1,90,5.8,211,643,23.9,31,0,29,0.8,34.28815438
Year 1 Jan 06 13:00,23.44,74.1,90,4.3,214,673,25.1,26,0,331,0.4,30.66038805
Year 1 Jan 06 14:00,23.44,74.1,90,2.4,208,669,26.5,21,0,268,0.8,29.76572521
Year 1 Jan 06 15:00,23.44,74.1,90,0.1,194,628,27.2,17,0,265,1.3,29.22595472
Year 1 Jan 06 16:00,23.44,74.1,90,-0.9,165,550,27,16,0,266,1.6,28.36125328
Year 1 Jan 06 17:00,23.44,74.1,90,-0.8,119,401,26.1,17,0,268,1.7,26.82424178
Year 1 Jan 06 18:00,23.44,74.1,90,-1.7,50,88,23.2,19,0,272,1.2,24.25615774
Year 1 Jan 06 19:00,23.44,74.1,90,-2.6,0,0,20.5,21,0,278,1.4,22.18557753
Year 1 Jan 06 20:00,23.44,74.1,90,-3.9,0,0,18.9,21,0,286,1.5,20.73137597
Year 1 Jan 06 21:00,23.44,74.1,90,-4.9,0,0,17.7,21,0,293,1.5,19.56142714
Year 1 Jan 06 22:00,23.44,74.1,90,-5.3,0,0,16.5,22,0,302,1.4,18.51449531
Year 1 Jan 06 23:00,23.44,74.1,90,-5.7,0,0,15.3,23,0,314,1.2,17.54855863
Year 1 Jan 07 00:00,23.44,74.1,90,-5.7,0,0,14,25,0,325,1,16.61621068
Year 1 Jan 07 01:00,23.44,74.1,90,-5.8,0,0,12.7,27,0,335,0.9,15.68219792
Year 1 Jan 07 02:00,23.44,74.1,90,-6.2,0,0,11.7,28,0,354,0.7,14.88350563
Year 1 Jan 07 03:00,23.44,74.1,90,-6.5,0,0,10.8,29,0,20,0.7,14.16327017
Year 1 Jan 07 04:00,23.44,74.1,90,-6.5,0,0,10.3,30,0,40,0.8,13.47983808
Year 1 Jan 07 05:00,23.44,74.1,90,-6.1,0,0,9.8,32,0,49,0.9,12.84190212
Year 1 Jan 07 06:00,23.44,74.1,90,-6.1,0,0,9.4,33,0,48,0.9,12.260875
Year 1 Jan 07 07:00,23.44,74.1,90,-5.8,0,0,8.8,35,0,44,1,11.66653983
Year 1 Jan 07 08:00,23.44,74.1,90,-4.1,20,27,9.5,38,0,42,1,16.04913621
Year 1 Jan 07 09:00,23.44,74.1,90,-3,100,343,12.9,33,0,38,1,26.82397695
Year 1 Jan 07 10:00,23.44,74.1,90,-1.8,147,555,18,26,0,37,1.4,33.04441151
Year 1 Jan 07 11:00,23.44,74.1,90,-2.3,174,661,20.8,21,0,36,1.6,34.64438423
Year 1 Jan 07 12:00,23.44,74.1,90,-3.3,189,716,23,17,0,27,1.3,32.67424601
Year 1 Jan 07 13:00,23.44,74.1,90,-3.8,194,738,24.5,15,0,10,1.1,28.83067341
Year 1 Jan 07 14:00,23.44,74.1,90,-5,190,729,25.4,13,0,346,1.1,27.86643933
Year 1 Jan 07 15:00,23.44,74.1,90,-5.7,178,687,25.8,12,0,333,1.1,27.39293835
Year 1 Jan 07 16:00,23.44,74.1,90,-5.8,154,605,25.7,12,0,330,1.1,26.50115045
Year 1 Jan 07 17:00,23.44,74.1,90,-4.5,115,447,24.8,14,0,334,0.8,25.01632917
Year 1 Jan 07 18:00,23.44,74.1,90,-4.8,52,102,21.2,17,0,344,0.5,22.33791707
Year 1 Jan 07 19:00,23.44,74.1,90,-5.6,0,0,17.6,20,0,357,0.6,20.10893857
Year 1 Jan 07 20:00,23.44,74.1,90,-5.9,0,0,15.8,22,0,14,0.9,18.56109993
Year 1 Jan 07 21:00,23.44,74.1,90,-5.9,0,0,15.1,23,0,28,1.5,17.39091596
Year 1 Jan 07 22:00,23.44,74.1,90,-5.7,0,0,14.7,24,0,35,1.9,16.50718874
Year 1 Jan 07 23:00,23.44,74.1,90,-4.7,0,0,14.6,26,0,37,2,15.84576814
Year 1 Jan 08 00:00,23.44,74.1,90,-4.1,0,0,14.1,28,0,39,1.9,15.23430424
Year 1 Jan 08 01:00,23.44,74.1,90,-3.6,0,0,13.7,30,0,42,1.9,14.64674856
Year 1 Jan 08 02:00,23.44,74.1,90,-3.6,0,0,13.1,31,0,44,1.8,14.08755175
Year 1 Jan 08 03:00,23.44,74.1,90,-3.2,0,0,12.6,33,0,43,1.7,13.5623203
Year 1 Jan 08 04:00,23.44,74.1,90,-3.8,0,0,12,33,0,44,1.7,13.03601746
Year 1 Jan 08 05:00,23.44,74.1,90,-3.6,0,0,11.7,34,0,42,1.8,12.57880308
Year 1 Jan 08 06:00,23.44,74.1,90,-3.9,0,0,11.4,34,0,42,1.8,12.18036076
Year 1 Jan 08 07:00,23.44,74.1,90,-4.1,0,0,11.2,34,0,43,1.8,11.83156386
Year 1 Jan 08 08:00,23.44,74.1,90,-3.5,20,28,11.9,34,0,45,1.9,16.1558715
Year 1 Jan 08 09:00,23.44,74.1,90,-2.7,100,341,15.2,29,0,51,2.2,26.37223641
Year 1 Jan 08 10:00,23.44,74.1,90,-2.6,148,546,18.3,24,0,55,2.7,31.76583179
Year 1 Jan 08 11:00,23.44,74.1,90,-2.5,178,649,20.6,21,0,55,2.4,33.31263966
Year 1 Jan 08 12:00,23.44,74.1,90,-2.4,193,706,23.2,18,0,55,2.5,31.52616837
Year 1 Jan 08 13:00,23.44,74.1,90,-2.8,197,729,24.7,16,0,57,2.5,28.008258
Year 1 Jan 08 14:00,23.44,74.1,90,-2.1,194,719,25.6,16,0,56,2.4,27.30551871
Year 1 Jan 08 15:00,23.44,74.1,90,-1.9,182,675,25.8,16,0,56,2.3,26.99699047
Year 1 Jan 08 16:00,23.44,74.1,90,-2.2,158,591,25.4,16,0,54,2.1,26.15785516
Year 1 Jan 08 17:00,23.44,74.1,90,-2.1,117,436,24.5,17,0,49,2,24.72527936
Year 1 Jan 08 18:00,23.44,74.1,90,-2.1,53,103,21.8,20,0,38,1.4,22.25542375
Year 1 Jan 08 19:00,23.44,74.1,90,-3,0,0,19.2,22,0,34,1.5,20.27810192
Year 1 Jan 08 20:00,23.44,74.1,90,-3.1,0,0,17.7,24,0,38,1.5,18.95841293
Year 1 Jan 08 21:00,23.44,74.1,90,-3,0,0,16.6,26,0,46,1.5,17.90399395
Year 1 Jan 08 22:00,23.44,74.1,90,-2.7,0,0,15.7,28,0,53,1.5,17.0142371
Year 1 Jan 08 23:00,23.44,74.1,90,-2.4,0,0,15,30,0,60,1.4,16.2567373
Year 1 Jan 09 00:00,23.44,74.1,90,-2.6,0,0,14.3,31,0,66,1.4,15.57500286
Year 1 Jan 09 01:00,23.44,74.1,90,-2.3,0,0,13.7,33,0,68,1.4,14.95372625
Year 1 Jan 09 02:00,23.44,74.1,90,-2.3,0,0,13.2,34,0,68,1.3,14.39974196
Year 1 Jan 09 03:00,23.44,74.1,90,-2.4,0,0,12.7,35,0,63,1.3,13.88108951
Year 1 Jan 09 04:00,23.44,74.1,90,-2.2,0,0,12,37,0,60,1.3,13.33317537
Year 1 Jan 09 05:00,23.44,74.1,90,-2.1,0,0,11.7,38,0,73,1.4,12.86194484
Year 1 Jan 09 06:00,23.44,74.1,90,-2.1,0,0,11.4,39,0,80,1.5,12.45439135
Year 1 Jan 09 07:00,23.44,74.1,90,-2.1,0,0,11.4,39,0,72,1.6,12.12800787
Year 1 Jan 09 08:00,23.44,74.1,90,-1,20,26,12.6,39,0,49,1.5,16.58925967
Year 1 Jan 09 09:00,23.44,74.1,90,-0.1,101,327,16.2,33,0,43,1.6,26.87394066
Year 1 Jan 09 10:00,23.44,74.1,90,0.4,149,540,19.9,27,0,61,2.1,33.00528486
Year 1 Jan 09 11:00,23.44,74.1,90,0.2,178,647,22.3,23,0,61,1.9,34.73259546
Year 1 Jan 09 12:00,23.44,74.1,90,0.3,194,701,24.8,20,0,66,1.6,33.06237957
Year 1 Jan 09 13:00,23.44,74.1,90,-1.2,200,722,26.7,16,0,78,1.5,29.55119175
Year 1 Jan 09 14:00,23.44,74.1,90,-2.2,197,712,27.7,14,0,75,1.2,28.85676904
Year 1 Jan 09 15:00,23.44,74.1,90,-1.9,185,668,28.1,14,0,63,0.9,28.59678045
Year 1 Jan 09 16:00,23.44,74.1,90,-1.9,160,586,28.1,14,0,50,0.7,27.8083411
Year 1 Jan 09 17:00,23.44,74.1,90,0.2,120,427,27.4,17,0,40,0.6,26.3980281
Year 1 Jan 09 18:00,23.44,74.1,90,-1.2,44,186,23.8,19,0,29,0.6,23.7579636
Year 1 Jan 09 19:00,23.44,74.1,90,-2.4,0,0,20.7,21,0,25,0.8,21.67178784
Year 1 Jan 09 20:00,23.44,74.1,90,-2.8,0,0,18.8,23,0,32,0.9,20.2318244
Year 1 Jan 09 21:00,23.44,74.1,90,-2.7,0,0,17.5,25,0,45,0.9,19.08687811
Year 1 Jan 09 22:00,23.44,74.1,90,-3,0,0,16,27,0,52,0.9,18.03375826
Year 1 Jan 09 23:00,23.44,74.1,90,-2.9,0,0,14.5,30,0,54,0.8,17.00565526
Year 1 Jan 10 00:00,23.44,74.1,90,-2.9,0,0,13,33,0,43,0.8,15.97750147
Year 1 Jan 10 01:00,23.44,74.1,90,-2.8,0,0,11.8,36,0,28,0.9,14.99844236
Year 1 Jan 10 02:00,23.44,74.1,90,-3.2,0,0,10.9,37,0,20,1,14.12901815
Year 1 Jan 10 03:00,23.44,74.1,90,-3.5,0,0,10.2,38,0,19,1,13.37506932
Year 1 Jan 10 04:00,23.44,74.1,90,-3.4,0,0,9.5,40,0,17,0.9,12.69784491
Year 1 Jan 10 05:00,23.44,74.1,90,-3.7,0,0,8.8,41,0,16,0.9,12.05593099
Year 1 Jan 10 06:00,23.44,74.1,90,-3.9,0,0,8.2,42,0,20,0.9,11.45519507
Year 1 Jan 10 07:00,23.44,74.1,90,-4,0,0,7.5,44,0,28,0.9,10.8553763
Year 1 Jan 10 08:00,23.44,74.1,90,-3.6,20,26,7.6,45,0,35,0.9,15.06341491
Year 1 Jan 10 09:00,23.44,74.1,90,-2,101,327,10.3,42,0,30,0.7,25.2056042
Year 1 Jan 10 10:00,23.44,74.1,90,0.4,152,529,16.3,34,0,17,0.6,32.02021263
Year 1 Jan 10 11:00,23.44,74.1,90,2.3,184,627,22.8,26,0,34,0.7,34.77066755
Year 1 Jan 10 12:00,23.44,74.1,90,1.8,202,677,25.8,21,0,21,0.6,33.64898302
Year 1 Jan 10 13:00,23.44,74.1,90,1.8,210,693,27.5,19,0,337,0.7,30.14139377
Year 1 Jan 10 14:00,23.44,74.1,90,3.5,207,680,28.7,20,0,299,0.9,29.43568187
Year 1 Jan 10 15:00,23.44,74.1,90,4.6,194,637,29.1,21,0,284,1.3,29.14977597
Year 1 Jan 10 16:00,23.44,74.1,90,5.2,167,558,29,22,0,277,1.5,28.45696185
Year 1 Jan 10 17:00,23.44,74.1,90,6.2,124,400,28,25,0,275,1.5,27.0743512
Year 1 Jan 10 18:00,23.44,74.1,90,6.1,45,168,24.8,30,0,273,1,24.60498382
Year 1 Jan 10 19:00,23.44,74.1,90,5.5,0,0,21.6,35,0,276,1,22.39849358
Year 1 Jan 10 20:00,23.44,74.1,90,5.4,0,0,19.7,39,0,285,1.1,20.91062289
Year 1 Jan 10 21:00,23.44,74.1,90,5.5,0,0,18.3,43,0,299,1.1,19.72901212
Year 1 Jan 10 22:00,23.44,74.1,90,6,0,0,17.1,48,0,318,1.1,18.71199284
Year 1 Jan 10 23:00,23.44,74.1,90,6.3,0,0,16.1,52,0,337,1.1,17.80891917
Year 1 Jan 11 00:00,23.44,74.1,90,6.5,0,0,15.2,56,0,355,1.1,17.02020082
Year 1 Jan 11 01:00,23.44,74.1,90,6.2,0,0,14.3,58,0,9,1,16.29610011
Year 1 Jan 11 02:00,23.44,74.1,90,5.7,0,0,13.5,59,0,18,0.9,15.59765988
Year 1 Jan 11 03:00,23.44,74.1,90,5.1,0,0,12.4,61,0,23,0.8,14.87264825
Year 1 Jan 11 04:00,23.44,74.1,90,4.8,0,0,11.4,64,0,28,0.7,14.14850914
Year 1 Jan 11 05:00,23.44,74.1,90,4.4,0,0,10.5,66,0,35,0.6,13.46569809
Year 1 Jan 11 06:00,23.44,74.1,90,3.9,0,0,9.7,67,0,40,0.6,12.81405905
Year 1 Jan 11 07:00,23.44,74.1,90,3.4,0,0,8.8,69,0,42,0.6,12.15923128
Year 1 Jan 11 08:00,23.44,74.1,90,3.6,19,24,9,69,0,38,0.7,16.14758294
Year 1 Jan 11 09:00,23.44,74.1,90,5.2,103,299,11.8,64,0,30,0.6,25.90065516
Year 1 Jan 11 10:00,23.44,74.1,90,8.1,157,500,17.8,53,0,21,0.6,32.70823995
Year 1 Jan 11 11:00,23.44,74.1,90,8.4,189,606,23.5,38,0,25,1.1,35.27518826
Year 1 Jan 11 12:00,23.44,74.1,90,10.8,207,664,26.2,38,0,18,1.3,34.01554984
Year 1 Jan 11 13:00,23.44,74.1,90,13,211,691,27.8,40,0,10,1.4,30.59255081
Year 1 Jan 11 14:00,23.44,74.1,90,12.9,207,682,28.6,38,0,5,1.3,29.90091959
Year 1 Jan 11 15:00,23.44,74.1,90,13,196,634,28.7,38,0,5,1.3,29.48613422
Year 1 Jan 11 16:00,23.44,74.1,90,12.9,169,553,28.6,38,0,6,1.2,28.77448842
Year 1 Jan 11 17:00,23.44,74.1,90,12.2,126,389,27.8,38,0,10,1,27.35758297
