Date/Time,Lats,Longs,Orientation,[1] Dew Point Temperature (C),[1] Diffuse Horizontal Radiation (Wh/m2),[1] Direct Normal Radiation (Wh/m2),[1] Dry Bulb Temperature (C),[1] Relative Humidity (),[1] Total Sky Cover (tenths),[1] Wind Direction (°),[1] Wind Speed (m/s),BLOCK1:ZONE1_WALL_3_0_0:Surface Outside Face Temperature [C](Hourly)
Year 1 Jan 02 16:00,23.31,82,180,10.9,167,277,18,63,1,35,0.9,30.693022087744397
Year 1 Jan 02 17:00,23.31,82,180,10.1,84,163,16.5,66,0.7,29,0.9,26.118863234865505
Year 1 Jan 02 18:00,23.31,82,180,8.3,6,11,14.1,68,0.3,25,0.8,20.425668621116424
Year 1 Jan 02 19:00,23.31,82,180,6.9,0,0,12.2,70,0,30,0.9,18.065003461755027
Year 1 Jan 02 20:00,23.31,82,180,5.9,0,0,11,71,0,37,0.9,16.345534198450868
Year 1 Jan 02 21:00,23.31,82,180,5.3,0,0,9.7,74,0,43,0.8,14.939380704858312
Year 1 Jan 02 22:00,23.31,82,180,4.9,0,0,8.5,78,0,47,0.7,13.700106389005129
Year 1 Jan 02 23:00,23.31,82,180,4.7,0,0,7.6,82,0,50,0.7,12.63392565156095
Year 1 Jan 03 00:00,23.31,82,180,4.2,0,0,6.7,84,0,53,0.7,11.673250481486069
Year 1 Jan 03 01:00,23.31,82,180,3.6,0,0,6.1,84,0,54,0.7,10.839323631538888
Year 1 Jan 03 02:00,23.31,82,180,3.2,0,0,5.7,84,0,53,0.7,10.130390987125927
Year 1 Jan 03 03:00,23.31,82,180,2.6,0,0,5.4,82,0,45,0.8,9.492133574280239
Year 1 Jan 03 04:00,23.31,82,180,2.1,0,0,5.1,81,0,41,0.8,8.91963984
Year 1 Jan 03 05:00,23.31,82,180,1.9,0,0,4.7,82,0,47,0.8,8.374063119255805
Year 1 Jan 03 06:00,23.31,82,180,1.6,0,0,4.1,84,0,52,0.7,7.826426409727456
Year 1 Jan 03 07:00,23.31,82,180,1.7,1,2,4,85,0,51,0.8,8.591147075
Year 1 Jan 03 08:00,23.31,82,180,3.4,66,192,6.2,82,0,53,0.7,14.496153706611353
Year 1 Jan 03 09:00,23.31,82,180,6,131,457,10.6,73,0,52,0.7,23.374146613185933
Year 1 Jan 03 10:00,23.31,82,180,5.7,164,610,14.9,54,0,47,1,31.497025064295046
Year 1 Jan 03 11:00,23.31,82,180,5.4,181,692,17.1,46,0,37,1,37.98747494957975
Year 1 Jan 03 12:00,23.31,82,180,3.7,190,726,18.7,37,0,33,1.1,42.32881722
Year 1 Jan 03 13:00,23.31,82,180,4.1,191,728,19.6,36,0,30,1.1,44.63521683865772
Year 1 Jan 03 14:00,23.31,82,180,3.6,184,698,19.9,34,0,25,1.1,44.79086994665205
Year 1 Jan 03 15:00,23.31,82,180,3.9,168,630,19.3,36,0,20,1.1,42.52755825
Year 1 Jan 03 16:00,23.31,82,180,4.9,137,506,18.4,41,0,17,1.1,37.82823897545336
Year 1 Jan 03 17:00,23.31,82,180,6.4,84,254,16.3,52,0,14,0.9,30.726469572818993
Year 1 Jan 03 18:00,23.31,82,180,5.9,8,17,13.5,60,0,16,0.8,23.22485336
Year 1 Jan 03 19:00,23.31,82,180,5.5,0,0,11.6,66,0,22,0.8,20.207792456581815
Year 1 Jan 03 20:00,23.31,82,180,5.4,0,0,10.2,72,0,25,0.8,18.017268782214143
Year 1 Jan 03 21:00,23.31,82,180,4.9,0,0,8.9,76,0,30,0.7,16.27857194809213
Year 1 Jan 03 22:00,23.31,82,180,4.2,0,0,7.8,78,0,32,0.7,14.794895164068276
Year 1 Jan 03 23:00,23.31,82,180,3.7,0,0,6.9,80,0,31,0.7,13.520523058073806
Year 1 Jan 04 00:00,23.31,82,180,3.2,0,0,6.2,81,0,31,0.7,12.412728228754352
Year 1 Jan 04 01:00,23.31,82,180,2.5,0,0,5.5,81,0,33,0.7,11.416646377239872
Year 1 Jan 04 02:00,23.31,82,180,1.9,0,0,5.1,80,0,30,0.8,10.548350641482053
Year 1 Jan 04 03:00,23.31,82,180,1.5,0,0,5,78,0,27,0.9,9.834097134987207
Year 1 Jan 04 04:00,23.31,82,180,1,0,0,4.7,77,0,29,0.9,9.201685104407721
Year 1 Jan 04 05:00,23.31,82,180,0.6,0,0,4.3,77,0,31,0.8,8.628709224162439
Year 1 Jan 04 06:00,23.31,82,180,0.1,0,0,3.9,76,0,31,0.8,8.081974200546338
Year 1 Jan 04 07:00,23.31,82,180,0.2,1,2,4,76,0,30,0.8,8.926504974402422
Year 1 Jan 04 08:00,23.31,82,180,1.9,65,205,6.4,73,0,28,0.8,15.028901597951493
Year 1 Jan 04 09:00,23.31,82,180,4.6,128,481,11.1,64,0,15,0.8,24.118548668936055
Year 1 Jan 04 10:00,23.31,82,180,4.8,159,629,16.1,47,0,359,1.1,32.54286580309653
Year 1 Jan 04 11:00,23.31,82,180,4.7,176,709,18.1,41,0,353,1.1,38.99543401876362
Year 1 Jan 04 12:00,23.31,82,180,4.1,184,745,19.6,36,0,350,1.1,43.43072362673021
Year 1 Jan 04 13:00,23.31,82,180,4.4,185,749,20.4,35,0,345,1.3,45.63265652071665
Year 1 Jan 04 14:00,23.31,82,180,4.6,178,719,20.6,35,0,343,1.6,45.43390560720296
Year 1 Jan 04 15:00,23.31,82,180,4.9,164,650,20,37,0,339,1.5,43.097785565171879
Year 1 Jan 04 16:00,23.31,82,180,5.3,135,524,18.8,41,0,338,1.4,38.38667123632965
Year 1 Jan 04 17:00,23.31,82,180,6.4,85,267,16.9,50,0,338,1.1,31.330236596450186
Year 1 Jan 04 18:00,23.31,82,180,5.8,8,19,14.2,57,0,345,1,23.770432722560949
Year 1 Jan 04 19:00,23.31,82,180,5.1,0,0,12.2,62,0,351,0.9,20.74489212429493
Year 1 Jan 04 20:00,23.31,82,180,4.5,0,0,10.8,65,0,354,0.8,18.600118163084575
Year 1 Jan 04 21:00,23.31,82,180,3.9,0,0,9.5,68,0,353,0.8,16.863463827639238
Year 1 Jan 04 22:00,23.31,82,180,3.2,0,0,8.6,69,0,346,0.9,15.392922710705168
Year 1 Jan 04 23:00,23.31,82,180,2.6,0,0,7.9,69,0,340,0.9,14.184062797552212
Year 1 Jan 05 00:00,23.31,82,180,2.2,0,0,7.3,70,0,339,0.8,13.193504529306907
Year 1 Jan 05 01:00,23.31,82,180,1.6,0,0,6.5,71,0,343,0.7,12.27985893727848
Year 1 Jan 05 02:00,23.31,82,180,1.3,0,0,5.8,73,0,345,0.6,11.444437776958243
Year 1 Jan 05 03:00,23.31,82,180,0.9,0,0,5.1,74,0,345,0.5,10.677446057393887
Year 1 Jan 05 04:00,23.31,82,180,0.4,0,0,4.4,75,0,344,0.4,9.958254825232942
Year 1 Jan 05 05:00,23.31,82,180,-0.1,0,0,3.9,75,0,346,0.3,9.326533315007936
Year 1 Jan 05 06:00,23.31,82,180,-0.6,0,0,3.6,74,0,353,0.4,8.744222413679364
Year 1 Jan 05 07:00,23.31,82,180,-0.7,1,1,3.7,73,0,355,0.4,9.582195491238473
Year 1 Jan 05 08:00,23.31,82,180,0.5,65,203,6.2,67,0,352,0.5,15.679834260308193
Year 1 Jan 05 09:00,23.31,82,180,2.9,128,476,10.8,58,0,342,0.6,24.652090445570363
Year 1 Jan 05 10:00,23.31,82,180,2.9,161,621,16.1,41,0,331,1,32.87013925955976
Year 1 Jan 05 11:00,23.31,82,180,2,179,701,18.6,33,0,332,1,39.532650573514889
Year 1 Jan 05 12:00,23.31,82,180,2,186,740,20.6,29,0,334,1.1,44.103141774180759
Year 1 Jan 05 13:00,23.31,82,180,2.3,186,747,21.6,28,0,335,1.2,46.51194248592909
Year 1 Jan 05 14:00,23.31,82,180,3.2,179,717,22,29,0,336,1.2,46.72073690057866
Year 1 Jan 05 15:00,23.31,82,180,3.8,165,647,21.6,31,0,340,1.2,44.55277253148775
Year 1 Jan 05 16:00,23.31,82,180,5,136,521,20.6,36,0,343,1.1,39.95591216
Year 1 Jan 05 17:00,23.31,82,180,6.7,86,267,18.5,46,0,344,0.8,32.94267304650406
Year 1 Jan 05 18:00,23.31,82,180,6.6,9,21,15.3,56,0,344,0.6,25.293692405560635
Year 1 Jan 05 19:00,23.31,82,180,6.3,0,0,13.2,63,0,353,0.5,22.252310553175837
Year 1 Jan 05 20:00,23.31,82,180,6,0,0,11.7,68,0,8,0.4,20.090969413768315
Year 1 Jan 05 21:00,23.31,82,180,5.6,0,0,10.6,71,0,19,0.5,18.367086328905296
Year 1 Jan 05 22:00,23.31,82,180,5,0,0,9.8,72,0,19,0.6,16.95028892061296
Year 1 Jan 05 23:00,23.31,82,180,4.4,0,0,9.2,72,0,16,0.7,15.774087672983113
Year 1 Jan 06 00:00,23.31,82,180,3.7,0,0,8.7,71,0,12,0.7,14.794263957732504
Year 1 Jan 06 01:00,23.31,82,180,3.1,0,0,8,71,0,11,0.7,13.895241639896988
Year 1 Jan 06 02:00,23.31,82,180,2.6,0,0,7.3,72,0,12,0.6,13.066071554936375
Year 1 Jan 06 03:00,23.31,82,180,2.2,0,0,6.7,73,0,10,0.6,12.300005564658266
Year 1 Jan 06 04:00,23.31,82,180,2.2,0,0,6.3,75,0,359,0.5,11.637540979642735
Year 1 Jan 06 05:00,23.31,82,180,2,0,0,5.7,77,0,334,0.4,11.007778740630715
Year 1 Jan 06 06:00,23.31,82,180,1.7,0,0,5,79,0,315,0.3,10.376526294712907
Year 1 Jan 06 07:00,23.31,82,180,1.8,1,1,4.6,82,0,300,0.3,11.04869152936017
Year 1 Jan 06 08:00,23.31,82,180,2.8,65,194,6.5,77,0,291,0.2,16.897043632679343
Year 1 Jan 06 09:00,23.31,82,180,5.3,131,459,10.8,69,0,277,0.2,25.76084394424679
Year 1 Jan 06 10:00,23.31,82,180,7.4,165,607,17,53,0,288,0.7,34.04200834525646
Year 1 Jan 06 11:00,23.31,82,180,5.9,183,688,19.9,40,0,306,0.7,40.854629946663099
Year 1 Jan 06 12:00,23.31,82,180,5.5,191,725,21.6,35,0,319,0.8,45.417795316028698
Year 1 Jan 06 13:00,23.31,82,180,6.6,191,731,22.8,35,0,316,0.8,47.949921840702589
Year 1 Jan 06 14:00,23.31,82,180,7.2,184,703,23.5,35,0,311,0.9,48.275387234716678
Year 1 Jan 06 15:00,23.31,82,180,8.2,169,635,23.3,38,0,311,0.9,46.21671227378046
Year 1 Jan 06 16:00,23.31,82,180,9,139,512,22.5,42,0,315,0.9,41.70398677672816
Year 1 Jan 06 17:00,23.31,82,180,10.2,87,265,20.4,52,0,320,0.6,34.73761768477325
Year 1 Jan 06 18:00,23.31,82,180,9.4,9,22,17.2,60,0,328,0.4,27.106190295417045
Year 1 Jan 06 19:00,23.31,82,180,8.5,0,0,14.8,66,0,340,0.4,23.987142213101678
Year 1 Jan 06 20:00,23.31,82,180,8.3,0,0,13.4,71,0,356,0.4,21.75993047864248
Year 1 Jan 06 21:00,23.31,82,180,7.9,0,0,12.2,75,0,7,0.4,20.019883334648605
Year 1 Jan 06 22:00,23.31,82,180,7.5,0,0,11.2,78,0,4,0.4,18.570862038668147
Year 1 Jan 06 23:00,23.31,82,180,7.1,0,0,10.6,79,0,355,0.4,17.39470584897026
Year 1 Jan 07 00:00,23.31,82,180,6.4,0,0,9.9,79,0,352,0.4,16.36736670754592
Year 1 Jan 07 01:00,23.31,82,180,6,0,0,9.3,80,0,352,0.4,15.445249937295533
Year 1 Jan 07 02:00,23.31,82,180,5.8,0,0,8.9,81,0,349,0.4,14.64252801800145
Year 1 Jan 07 03:00,23.31,82,180,5.4,0,0,8.3,82,0,341,0.3,13.918639654914884
Year 1 Jan 07 04:00,23.31,82,180,4.9,0,0,7.8,82,0,336,0.3,13.229849866459233
Year 1 Jan 07 05:00,23.31,82,180,4.6,0,0,7.3,83,0,341,0.2,12.597683496915743
Year 1 Jan 07 06:00,23.31,82,180,4.1,0,0,7,82,0,354,0.3,12.010864874251928
Year 1 Jan 07 07:00,23.31,82,180,4.5,1,1,7.4,82,0,8,0.3,12.831877907144574
Year 1 Jan 07 08:00,23.31,82,180,6.2,65,180,10.4,75,0,17,0.5,18.49962401227565
Year 1 Jan 07 09:00,23.31,82,180,8.5,134,436,15.5,63,0,22,0.6,27.504711750026787
Year 1 Jan 07 10:00,23.31,82,180,9.7,168,591,20.8,49,0,358,0.7,36.035099050790538
Year 1 Jan 07 11:00,23.31,82,180,8.1,185,677,23.2,38,0,329,0.6,42.94384270383769
Year 1 Jan 07 12:00,23.31,82,180,7.4,195,715,25.3,32,0,307,0.6,47.74831039722841
Year 1 Jan 07 13:00,23.31,82,180,6.5,194,722,26.5,28,0,307,0.8,50.253459983354378
Year 1 Jan 07 14:00,23.31,82,180,6.5,188,691,27.1,27,0,311,0.8,50.554538535291559
Year 1 Jan 07 15:00,23.31,82,180,6.9,173,618,26.9,28,0,316,0.8,48.35843877047675
Year 1 Jan 07 16:00,23.31,82,180,8,143,494,25.9,32,0,327,0.7,44.01623885288108
Year 1 Jan 07 17:00,23.31,82,180,10.8,89,255,23.4,45,0,348,0.5,37.049159258448039
Year 1 Jan 07 18:00,23.31,82,180,9.4,10,24,19.8,51,0,13,0.5,29.273761984701467
Year 1 Jan 07 19:00,23.31,82,180,9.1,0,0,17.2,59,0,34,0.6,25.994340874643315
Year 1 Jan 07 20:00,23.31,82,180,8.7,0,0,15.2,65,0,56,0.7,23.527752829903965
Year 1 Jan 07 21:00,23.31,82,180,8.3,0,0,13.4,71,0,79,0.7,21.51773238262313
Year 1 Jan 07 22:00,23.31,82,180,7.7,0,0,12,75,0,104,0.7,19.984552447394067
Year 1 Jan 07 23:00,23.31,82,180,7.7,0,0,11.4,78,0,139,0.7,18.73641407769524
Year 1 Jan 08 00:00,23.31,82,180,8.2,0,0,11.5,80,0,182,0.7,17.855274782123453
Year 1 Jan 08 01:00,23.31,82,180,8.1,0,0,11.4,80,0,204,0.7,17.136794678741194
Year 1 Jan 08 02:00,23.31,82,180,7.8,0,0,10.9,81,0,205,0.7,16.41819120580641
Year 1 Jan 08 03:00,23.31,82,180,7.5,0,0,10.4,82,0,198,0.7,15.718726487110584
Year 1 Jan 08 04:00,23.31,82,180,7.1,0,0,9.8,83,0,191,0.6,15.058274310040077
Year 1 Jan 08 05:00,23.31,82,180,6.6,0,0,9.2,84,0,192,0.6,14.403146569615516
Year 1 Jan 08 06:00,23.31,82,180,6.5,0,0,8.9,85,0,201,0.7,13.799544440183272
Year 1 Jan 08 07:00,23.31,82,180,6.9,1,1,9.1,86,0,207,0.7,14.525082049606653
Year 1 Jan 08 08:00,23.31,82,180,8.7,64,172,12,80,0,208,0.8,20.02409006924251
Year 1 Jan 08 09:00,23.31,82,180,11,136,418,17.4,66,0,209,0.9,28.967865374668187
Year 1 Jan 08 10:00,23.31,82,180,12.5,173,569,22.2,54,0,215,1.3,37.044558918432937
Year 1 Jan 08 11:00,23.31,82,180,12.2,193,652,24.9,45,0,218,1.2,43.83711153080799
Year 1 Jan 08 12:00,23.31,82,180,10.9,203,689,27.3,36,0,232,1.4,48.49068879
Year 1 Jan 08 13:00,23.31,82,180,10.1,203,696,28.4,32,0,245,1.5,50.97370857242295
Year 1 Jan 08 14:00,23.31,82,180,10.1,196,666,28.9,31,0,251,1.5,51.259812206653247
Year 1 Jan 08 15:00,23.31,82,180,10.6,180,594,28.4,33,0,255,1.4,49.122515808448898
Year 1 Jan 08 16:00,23.31,82,180,11.5,147,474,27.5,37,0,258,1.2,44.95804764396621
Year 1 Jan 08 17:00,23.31,82,180,12.3,90,246,25.4,44,0,260,0.8,38.385326938410418
Year 1 Jan 08 18:00,23.31,82,180,11.5,10,24,22.1,51,0,265,0.5,31.024159550574493
Year 1 Jan 08 19:00,23.31,82,180,11.4,0,0,19.6,59,0,281,0.3,28.01289131152614
Year 1 Jan 08 20:00,23.31,82,180,11.1,0,0,17.5,66,0,317,0.3,25.697332777887543
Year 1 Jan 08 21:00,23.31,82,180,10.8,0,0,15.8,72,0,344,0.4,23.801622804829447
Year 1 Jan 08 22:00,23.31,82,180,10.1,0,0,14.7,74,0,2,0.5,22.247044084969578
Year 1 Jan 08 23:00,23.31,82,180,9.3,0,0,14.1,73,0,19,0.5,20.999598986060556
Year 1 Jan 09 00:00,23.31,82,180,8.1,0,0,13.5,70,0,31,0.5,19.933946119599967
Year 1 Jan 09 01:00,23.31,82,180,7,0,0,12.8,68,0,38,0.6,18.910832599046957
Year 1 Jan 09 02:00,23.31,82,180,6.4,0,0,12.3,67,0,43,0.6,18.020547183088977
Year 1 Jan 09 03:00,23.31,82,180,6.1,0,0,11.8,68,0,50,0.7,17.205961872939825
Year 1 Jan 09 04:00,23.31,82,180,6.1,0,0,11.2,71,0,59,0.7,16.436946483743353
Year 1 Jan 09 05:00,23.31,82,180,6.2,0,0,10.6,74,0,66,0.7,15.708094949199939
Year 1 Jan 09 06:00,23.31,82,180,6.3,0,0,10.3,76,0,68,0.8,15.057590711178758
Year 1 Jan 09 07:00,23.31,82,180,6.6,1,1,10.3,78,0,67,0.8,15.697738957174528
Year 1 Jan 09 08:00,23.31,82,180,8.1,64,181,12.4,75,0,70,0.7,21.061347957673257
Year 1 Jan 09 09:00,23.31,82,180,10,134,431,16.4,66,0,79,0.6,29.665906342037205
Year 1 Jan 09 10:00,23.31,82,180,11.9,172,573,21.3,55,0,88,0.8,37.85751197883938
Year 1 Jan 09 11:00,23.31,82,180,12,194,648,23,50,0,92,0.6,44.41652128203182
Year 1 Jan 09 12:00,23.31,82,180,11.8,206,679,24.1,46,0,102,0.2,48.866704174218259
Year 1 Jan 09 13:00,23.31,82,180,12.3,208,680,25.8,43,0,280,0.5,51.31359442426468
Year 1 Jan 09 14:00,23.31,82,180,13.2,203,644,26.8,43,0,273,1,51.23838820244751
Year 1 Jan 09 15:00,23.31,82,180,13.3,186,570,26.2,45,0,275,1.1,48.819117349924088
Year 1 Jan 09 16:00,23.31,82,180,13.7,152,450,25.5,48,0,281,1,44.17150612
Year 1 Jan 09 17:00,23.31,82,180,13.7,92,233,23.9,53,0,294,0.8,37.65153894115902
Year 1 Jan 09 18:00,23.31,82,180,13,10,24,21.1,60,0,323,0.6,30.52082672532082
Year 1 Jan 09 19:00,23.31,82,180,12.5,0,0,19,66,0,349,0.7,27.591653595876648
Year 1 Jan 09 20:00,23.31,82,180,12.3,0,0,17.6,71,0,5,0.8,25.427672254024274
Year 1 Jan 09 21:00,23.31,82,180,11.7,0,0,16.3,74,0,20,0.8,23.68975022
Year 1 Jan 09 22:00,23.31,82,180,11.3,0,0,15.3,77,0,35,0.8,22.248907104305613
Year 1 Jan 09 23:00,23.31,82,180,11,0,0,14.6,79,0,51,0.8,21.065345534714838
Year 1 Jan 10 00:00,23.31,82,180,10.4,0,0,14,79,0,59,0.9,20.02724199896479
Year 1 Jan 10 01:00,23.31,82,180,10,0,0,13.4,80,0,57,0.9,19.102511764981089
Year 1 Jan 10 02:00,23.31,82,180,9.7,0,0,13.1,80,0,51,0.9,18.33174876182553
Year 1 Jan 10 03:00,23.31,82,180,9.4,0,0,12.6,81,0,43,0.9,17.62894605827248
Year 1 Jan 10 04:00,23.31,82,180,9.3,0,0,12.3,82,0,33,1,16.97463987716911
Year 1 Jan 10 05:00,23.31,82,180,9.2,0,0,12,83,0,25,1.1,16.376947027843664
Year 1 Jan 10 06:00,23.31,82,180,9,0,0,11.8,83,0,23,1.1,15.864417905547239
Year 1 Jan 10 07:00,23.31,82,180,9,1,1,11.8,83,0,31,1.1,16.470181448130924
Year 1 Jan 10 08:00,23.31,82,180,9.8,64,147,13.4,79,0,39,1.2,21.144523485888877
Year 1 Jan 10 09:00,23.31,82,180,11.1,143,365,16.1,72,0,44,1.5,28.324381292067544
Year 1 Jan 10 10:00,23.31,82,180,11.9,186,512,18.4,66,0,42,1.3,35.48025108661908
Year 1 Jan 10 11:00,23.31,82,180,12.8,208,597,20.3,62,0,42,1.3,41.178093044402618
Year 1 Jan 10 12:00,23.31,82,180,13.1,220,636,21.7,58,0,49,1.3,45.40301767140214
Year 1 Jan 10 13:00,23.31,82,180,13.6,219,646,22.8,56,0,47,1.1,47.788956779631629
Year 1 Jan 10 14:00,23.31,82,180,13.8,212,616,23.3,55,0,37,1,47.85955054110856
Year 1 Jan 10 15:00,23.31,82,180,13.5,194,542,23,55,0,30,1,45.80321166530586
Year 1 Jan 10 16:00,23.31,82,180,13.6,157,426,22.2,58,0,28,1.1,41.310195743172979
Year 1 Jan 10 17:00,23.31,82,180,13,94,221,20.5,62,3.3,30,1.2,35.10582040756511
Year 1 Jan 10 18:00,23.31,82,180,12.3,11,24,18.8,66,6.7,36,1,28.663876713711987
Year 1 Jan 10 19:00,23.31,82,180,12.1,0,0,17.9,69,10,41,1,26.597411195758036
Year 1 Jan 10 20:00,23.31,82,180,11.9,0,0,17.2,71,6.7,43,1.1,24.861174985764806
Year 1 Jan 10 21:00,23.31,82,180,11.4,0,0,16,74,3.3,43,1.2,23.111893130791154
Year 1 Jan 10 22:00,23.31,82,180,10.8,0,0,14.8,77,0,43,1.3,21.418488457974655
Year 1 Jan 10 23:00,23.31,82,180,10.5,0,0,14.3,78,0,44,1.3,20.19591895
Year 1 Jan 11 00:00,23.31,82,180,10.6,0,0,13.8,81,0.1,43,1.2,19.289775532785048
Year 1 Jan 11 01:00,23.31,82,180,10.6,0,0,13.4,83,0.1,42,1.2,18.50963952837571
Year 1 Jan 11 02:00,23.31,82,180,10.8,0,0,13.1,86,2.5,42,1.2,17.990105396563459
Year 1 Jan 11 03:00,23.31,82,180,11.1,0,0,13.4,86,4.9,45,1.2,17.779017139491555
Year 1 Jan 11 04:00,23.31,82,180,11.5,0,0,13.8,86,7.3,47,1.2,17.764025265324464
Year 1 Jan 11 05:00,23.31,82,180,11.7,0,0,13.8,87,5.7,47,1.2,17.54152441536065
Year 1 Jan 11 06:00,23.31,82,180,11.4,0,0,13.3,88,4.2,47,1.2,17.081892681432259
Year 1 Jan 11 07:00,23.31,82,180,11.1,1,1,13,88,2.6,51,1.1,17.23427191069994
Year 1 Jan 11 08:00,23.31,82,180,11.6,57,59,14.1,85,2.4,57,1.2,19.93684855763401
Year 1 Jan 11 09:00,23.31,82,180,12.7,159,150,16.2,80,2.3,56,1.4,24.723638592692283
Year 1 Jan 11 10:00,23.31,82,180,13.9,231,246,18.2,76,2.1,46,1.3,29.377239433384476
Year 1 Jan 11 11:00,23.31,82,180,15,290,174,20,73,4.6,46,1.2,31.147322416372483
Year 1 Jan 11 12:00,23.31,82,180,15.7,272,49,19.8,77,7.1,52,1,29.00222799544646
Year 1 Jan 11 13:00,23.31,82,180,15.7,162,9,19.2,80,9.6,56,0.9,26.11724857510513
Year 1 Jan 11 14:00,23.31,82,180,15.5,82,3,19,80,9.7,63,0.9,24.38323097303696
Year 1 Jan 11 15:00,23.31,82,180,15.5,59,2,18.6,82,9.7,66,1,23.356379215765345
Year 1 Jan 11 16:00,23.31,82,180,14.9,35,2,17.8,83,9.8,62,1.1,22.346697985420009
Year 1 Jan 11 17:00,23.31,82,180,14.4,14,1,17.1,84,8.6,57,1.1,21.30588815601085
