Date/Time,Lats,Longs,Orientation,[1] Dew Point Temperature (C),[1] Diffuse Horizontal Radiation (Wh/m2),[1] Direct Normal Radiation (Wh/m2),[1] Dry Bulb Temperature (C),[1] Relative Humidity (),[1] Total Sky Cover (tenths),[1] Wind Direction (°),[1] Wind Speed (m/s),BLOCK1:ZONE1_WALL_3_0_0:Surface Outside Face Temperature [C](Hourly)
Year 1 Jan 04 18:00,23.31,77.93,180,7.1,22,30,19.7,44,0,28,0.5,29.18183110365478
Year 1 Jan 04 19:00,23.31,77.93,180,6.4,0,0,17.2,49,0,34,0.6,25.540342192581805
Year 1 Jan 04 20:00,23.31,77.93,180,6.2,0,0,15.7,53,0,40,0.6,23.280390371847937
Year 1 Jan 04 21:00,23.31,77.93,180,5.8,0,0,14.5,56,0,40,0.7,21.53534114793917
Year 1 Jan 04 22:00,23.31,77.93,180,5.4,0,0,13.5,58,0,32,0.7,20.113780553176228
Year 1 Jan 04 23:00,23.31,77.93,180,5.3,0,0,12.6,61,0,25,0.6,18.93367916331448
Year 1 Jan 05 00:00,23.31,77.93,180,4.9,0,0,11.7,63,0,24,0.5,17.88527031279539
Year 1 Jan 05 01:00,23.31,77.93,180,4.6,0,0,10.7,66,0,30,0.4,16.907387899677749
Year 1 Jan 05 02:00,23.31,77.93,180,4.4,0,0,10,68,0,41,0.3,16.044588937414596
Year 1 Jan 05 03:00,23.31,77.93,180,4,0,0,9.4,69,0,52,0.4,15.22924412144495
Year 1 Jan 05 04:00,23.31,77.93,180,3.9,0,0,8.9,71,0,59,0.4,14.499492959597927
Year 1 Jan 05 05:00,23.31,77.93,180,3.7,0,0,8.5,72,0,62,0.4,13.857327063975167
Year 1 Jan 05 06:00,23.31,77.93,180,3.6,0,0,8.1,73,0,60,0.3,13.293489434296698
Year 1 Jan 05 07:00,23.31,77.93,180,3.7,0,0,7.8,75,0,55,0.3,12.785586109241696
Year 1 Jan 05 08:00,23.31,77.93,180,5.2,42,63,9.4,75,0,61,0.3,16.613892512943218
Year 1 Jan 05 09:00,23.31,77.93,180,6.8,127,317,13.7,63,0,79,0.4,24.729461816642375
Year 1 Jan 05 10:00,23.31,77.93,180,8.7,176,493,18.8,52,0,91,0.5,33.49030284101098
Year 1 Jan 05 11:00,23.31,77.93,180,9.6,202,593,21.7,46,0,90,0.9,40.32231432468994
Year 1 Jan 05 12:00,23.31,77.93,180,9.9,218,637,23.2,43,0,105,0.6,45.528274148583317
Year 1 Jan 05 13:00,23.31,77.93,180,10.2,221,652,23.9,42,0,97,0.3,48.58793033189542
Year 1 Jan 05 14:00,23.31,77.93,180,10.8,215,630,24.5,42,0,346,0.3,48.993150775608757
Year 1 Jan 05 15:00,23.31,77.93,180,10.8,199,568,24.9,41,0,329,0.5,47.463178279440857
Year 1 Jan 05 16:00,23.31,77.93,180,10.4,166,467,24.9,40,0,324,0.7,43.79079940194211
Year 1 Jan 05 17:00,23.31,77.93,180,10.2,109,290,23.9,42,0,325,0.7,37.59897579995253
Year 1 Jan 05 18:00,23.31,77.93,180,9.3,23,32,20.7,48,0,334,0.5,30.08264296323759
Year 1 Jan 05 19:00,23.31,77.93,180,8.5,0,0,17.9,54,0,350,0.5,26.39253855409018
Year 1 Jan 05 20:00,23.31,77.93,180,7.9,0,0,16.2,58,0,4,0.5,24.06517730668808
Year 1 Jan 05 21:00,23.31,77.93,180,7.5,0,0,14.9,61,0,13,0.5,22.306057378509203
Year 1 Jan 05 22:00,23.31,77.93,180,7.1,0,0,13.8,64,0,19,0.6,20.830136193562404
Year 1 Jan 05 23:00,23.31,77.93,180,6.9,0,0,13.1,66,0,23,0.6,19.615852090015957
Year 1 Jan 06 00:00,23.31,77.93,180,6.5,0,0,12.2,68,0,29,0.5,18.555237924386419
Year 1 Jan 06 01:00,23.31,77.93,180,6.2,0,0,11.5,70,0,34,0.5,17.591459307705614
Year 1 Jan 06 02:00,23.31,77.93,180,6.1,0,0,10.9,72,0,37,0.5,16.729296505357604
Year 1 Jan 06 03:00,23.31,77.93,180,5.8,0,0,10.2,74,0,45,0.4,15.955180792660248
Year 1 Jan 06 04:00,23.31,77.93,180,5.4,0,0,9.6,75,0,60,0.4,15.222715644985243
Year 1 Jan 06 05:00,23.31,77.93,180,5.2,0,0,9,77,0,86,0.3,14.587525056459944
Year 1 Jan 06 06:00,23.31,77.93,180,5.1,0,0,8.7,78,0,112,0.4,14.047563403361803
Year 1 Jan 06 07:00,23.31,77.93,180,5.2,0,0,8.6,79,0,128,0.5,13.564932047775049
Year 1 Jan 06 08:00,23.31,77.93,180,6.5,42,63,10.4,77,0,137,0.6,17.436060881271169
Year 1 Jan 06 09:00,23.31,77.93,180,8.7,126,320,14.8,67,0,138,0.7,25.59979779105194
Year 1 Jan 06 10:00,23.31,77.93,180,11.1,177,490,19.6,58,0,120,0.5,34.200099010194168
Year 1 Jan 06 11:00,23.31,77.93,180,11.9,205,585,22.5,51,0,110,0.8,41.03084316424887
Year 1 Jan 06 12:00,23.31,77.93,180,12.1,220,631,24.1,47,0,107,0.5,46.16560563003764
Year 1 Jan 06 13:00,23.31,77.93,180,11.9,223,648,25,44,0,54,0.2,49.33922132844793
Year 1 Jan 06 14:00,23.31,77.93,180,11.9,217,625,25.8,42,0,345,0.4,49.77427934960059
Year 1 Jan 06 15:00,23.31,77.93,180,12.6,202,560,26.1,43,0,341,0.6,48.18331512227408
Year 1 Jan 06 16:00,23.31,77.93,180,12.7,169,457,25.9,44,0,343,0.7,44.34027792126203
Year 1 Jan 06 17:00,23.31,77.93,180,12.9,111,284,25,47,0,347,0.6,38.46229337024218
Year 1 Jan 06 18:00,23.31,77.93,180,11.9,24,32,21.9,53,0,359,0.5,31.06748852920998
Year 1 Jan 06 19:00,23.31,77.93,180,11,0,0,19.2,59,0,11,0.6,27.403393519450597
Year 1 Jan 06 20:00,23.31,77.93,180,10.2,0,0,17.6,62,0,21,0.6,25.116875769863886
Year 1 Jan 06 21:00,23.31,77.93,180,9.7,0,0,16.3,65,0,29,0.6,23.378942319730343
Year 1 Jan 06 22:00,23.31,77.93,180,9.1,0,0,15.2,67,0,33,0.6,21.940837289047736
Year 1 Jan 06 23:00,23.31,77.93,180,8.7,0,0,14.3,69,1.9,32,0.5,20.752938473569374
Year 1 Jan 07 00:00,23.31,77.93,180,8.3,0,0,13.4,71,3.8,26,0.5,19.67942549728919
Year 1 Jan 07 01:00,23.31,77.93,180,7.7,0,0,12.6,72,5.7,28,0.5,18.701159757809664
Year 1 Jan 07 02:00,23.31,77.93,180,7.6,0,0,12.1,74,3.8,36,0.5,17.858946990349076
Year 1 Jan 07 03:00,23.31,77.93,180,7.3,0,0,11.6,75,1.9,44,0.5,17.115570108877728
Year 1 Jan 07 04:00,23.31,77.93,180,6.9,0,0,11,76,0,55,0.4,16.428741727695287
Year 1 Jan 07 05:00,23.31,77.93,180,6.6,0,0,10.5,77,0,73,0.4,15.786731219076782
Year 1 Jan 07 06:00,23.31,77.93,180,6.4,0,0,10.1,78,0,97,0.4,15.27921797662282
Year 1 Jan 07 07:00,23.31,77.93,180,6.5,0,0,9.8,80,0,117,0.4,14.773173619760357
Year 1 Jan 07 08:00,23.31,77.93,180,7.8,41,55,11.5,78,0,128,0.6,18.387633912147085
Year 1 Jan 07 09:00,23.31,77.93,180,10,129,284,15.7,69,0,135,0.7,25.906505422441346
Year 1 Jan 07 10:00,23.31,77.93,180,12.5,184,451,20.8,59,0,148,0.6,34.523125293550197
Year 1 Jan 07 11:00,23.31,77.93,180,13.5,215,548,23.9,52,0,159,0.9,41.38609823601112
Year 1 Jan 07 12:00,23.31,77.93,180,14,233,592,25.5,49,0,176,0.6,46.406174987369798
Year 1 Jan 07 13:00,23.31,77.93,180,14.4,236,608,26.3,48,0,264,0.3,49.474865910859097
Year 1 Jan 07 14:00,23.31,77.93,180,15.5,230,586,27.1,49,0,319,0.6,49.97169392299425
Year 1 Jan 07 15:00,23.31,77.93,180,16.3,213,523,27.3,51,0,332,0.8,48.36962593327506
Year 1 Jan 07 16:00,23.31,77.93,180,16.6,176,424,27,53,0,341,0.9,44.59220531786474
Year 1 Jan 07 17:00,23.31,77.93,180,16.6,113,264,26.1,56,0,352,0.8,38.92346280877864
Year 1 Jan 07 18:00,23.31,77.93,180,15.5,24,31,23.2,62,0,8,0.6,31.86949695561282
Year 1 Jan 07 19:00,23.31,77.93,180,14.3,0,0,20.6,67,0,27,0.6,28.386168893503599
Year 1 Jan 07 20:00,23.31,77.93,180,13.4,0,0,19,70,0,41,0.6,26.196258230491734
Year 1 Jan 07 21:00,23.31,77.93,180,12.7,0,0,17.8,72,0,53,0.6,24.529273965878767
Year 1 Jan 07 22:00,23.31,77.93,180,12.2,0,0,16.9,74,0,61,0.6,23.185533505800536
Year 1 Jan 07 23:00,23.31,77.93,180,11.6,0,0,16,75,0.7,66,0.6,22.014236906823507
Year 1 Jan 08 00:00,23.31,77.93,180,10.9,0,0,15.1,76,1.3,73,0.6,20.94256559
Year 1 Jan 08 01:00,23.31,77.93,180,10.6,0,0,14.4,78,2,78,0.5,20.00947253442279
Year 1 Jan 08 02:00,23.31,77.93,180,10,0,0,13.8,78,2.2,85,0.5,19.287804653071335
Year 1 Jan 08 03:00,23.31,77.93,180,9.6,0,0,13.2,79,2.3,94,0.4,18.579853160869467
Year 1 Jan 08 04:00,23.31,77.93,180,9.2,0,0,12.6,80,2.5,108,0.4,17.90523177020937
Year 1 Jan 08 05:00,23.31,77.93,180,8.8,0,0,12,81,3.6,115,0.4,17.248363823876816
Year 1 Jan 08 06:00,23.31,77.93,180,8.7,0,0,11.7,82,4.7,116,0.5,16.655444048833297
Year 1 Jan 08 07:00,23.31,77.93,180,8.6,0,0,11.6,82,5.8,122,0.7,16.131023152239725
Year 1 Jan 08 08:00,23.31,77.93,180,9.6,41,55,13.2,79,3.9,130,0.8,19.687864957304638
Year 1 Jan 08 09:00,23.31,77.93,180,11.9,129,290,17,72,1.9,138,0.7,27.22182734
Year 1 Jan 08 10:00,23.31,77.93,180,14.4,180,470,22,62,0,142,0.7,35.87372333282592
Year 1 Jan 08 11:00,23.31,77.93,180,15.3,208,574,25,55,0,141,1,42.73811569
Year 1 Jan 08 12:00,23.31,77.93,180,16.3,224,620,26.7,53,0,136,0.7,47.90977768625703
Year 1 Jan 08 13:00,23.31,77.93,180,16.8,227,638,27.5,52,0,106,0.4,51.07220418294595
Year 1 Jan 08 14:00,23.31,77.93,180,16.5,222,614,28.2,49,3.3,37,0.4,51.57733229876378
Year 1 Jan 08 15:00,23.31,77.93,180,16.8,208,545,28.5,49,6.7,29,0.6,50.010531140229108
Year 1 Jan 08 16:00,23.31,77.93,180,16.6,174,441,28.3,49,10,34,0.6,46.27238001539002
Year 1 Jan 08 17:00,23.31,77.93,180,16.5,113,276,27.5,51,7.4,48,0.5,40.546926967777228
Year 1 Jan 08 18:00,23.31,77.93,180,15.1,25,34,24.1,57,4.9,66,0.5,33.17572329594138
Year 1 Jan 08 19:00,23.31,77.93,180,13.9,0,0,21.5,62,2.3,79,0.6,29.483503998685174
Year 1 Jan 08 20:00,23.31,77.93,180,13.4,0,0,19.9,66,1.5,90,0.6,27.33737897176094
Year 1 Jan 08 21:00,23.31,77.93,180,12.6,0,0,18.6,68,0.8,102,0.6,25.628621129382489
Year 1 Jan 08 22:00,23.31,77.93,180,12.3,0,0,17.6,71,0,113,0.6,24.231375273231416
Year 1 Jan 08 23:00,23.31,77.93,180,11.8,0,0,16.7,73,0.3,122,0.6,23.03470104332042
Year 1 Jan 09 00:00,23.31,77.93,180,11.2,0,0,15.8,74,0.7,130,0.6,21.956594726403318
Year 1 Jan 09 01:00,23.31,77.93,180,10.9,0,0,15.1,76,1,136,0.5,21.005539907371266
Year 1 Jan 09 02:00,23.31,77.93,180,10.6,0,0,14.4,78,0.8,141,0.5,20.15233331928274
Year 1 Jan 09 03:00,23.31,77.93,180,10.2,0,0,13.8,79,0.6,145,0.5,19.37137286160089
Year 1 Jan 09 04:00,23.31,77.93,180,9.8,0,0,13.2,80,0.4,147,0.5,18.651836984265459
Year 1 Jan 09 05:00,23.31,77.93,180,9.7,0,0,12.9,81,0.3,147,0.6,18.018730901416498
Year 1 Jan 09 06:00,23.31,77.93,180,9.4,0,0,12.6,81,0.1,147,0.6,17.462823968770054
Year 1 Jan 09 07:00,23.31,77.93,180,9.5,0,0,12.5,82,0,147,0.6,16.994042462695153
Year 1 Jan 09 08:00,23.31,77.93,180,10.6,41,55,14,80,0,153,0.6,20.612673028343875
Year 1 Jan 09 09:00,23.31,77.93,180,13.2,128,294,18.3,72,0,164,0.7,28.269213734986985
Year 1 Jan 09 10:00,23.31,77.93,180,15.7,179,478,23.1,63,0,181,0.6,37.058261854324069
Year 1 Jan 09 11:00,23.31,77.93,180,16.5,205,586,26.3,55,0,193,0.9,44.067879841994429
Year 1 Jan 09 12:00,23.31,77.93,180,16.9,220,634,28,51,0,194,0.8,49.31591667618133
Year 1 Jan 09 13:00,23.31,77.93,180,17.1,222,654,28.9,49,0,199,0.5,52.53542095526807
Year 1 Jan 09 14:00,23.31,77.93,180,17.1,216,636,29.2,48,0,234,0.2,53.39703771993108
Year 1 Jan 09 15:00,23.31,77.93,180,16.8,200,578,29.3,47,0,247,0.1,52.010090495793367
Year 1 Jan 09 16:00,23.31,77.93,180,16.8,168,480,29.3,47,0,252,0.2,48.61223649824613
Year 1 Jan 09 17:00,23.31,77.93,180,20.2,112,308,28.4,61,0,262,0.2,42.53654825650505
Year 1 Jan 09 18:00,23.31,77.93,180,16.6,27,39,24.6,61,0,252,0.1,34.73075102646298
Year 1 Jan 09 19:00,23.31,77.93,180,15.3,0,0,21.4,68,0,224,0.1,30.757470396786688
Year 1 Jan 09 20:00,23.31,77.93,180,13.3,0,0,19.6,67,0,212,0.2,28.320115631723206
Year 1 Jan 09 21:00,23.31,77.93,180,12.5,0,0,18.5,68,0,209,0.3,26.538860615617716
Year 1 Jan 09 22:00,23.31,77.93,180,12.2,0,0,17.7,70,0,208,0.5,25.12489136062348
Year 1 Jan 09 23:00,23.31,77.93,180,11.7,0,0,17,71,0,208,0.6,23.91300610485487
Year 1 Jan 10 00:00,23.31,77.93,180,11.2,0,0,16.3,72,0,208,0.6,22.845974845556193
Year 1 Jan 10 01:00,23.31,77.93,180,10.8,0,0,15.4,74,0,202,0.6,21.835336579796576
Year 1 Jan 10 02:00,23.31,77.93,180,10.3,0,0,14.7,75,0.1,184,0.5,20.92538073232894
Year 1 Jan 10 03:00,23.31,77.93,180,9.9,0,0,14.1,76,0.2,159,0.5,20.104042448679757
Year 1 Jan 10 04:00,23.31,77.93,180,9.8,0,0,13.8,77,0.3,144,0.6,19.368804569188563
Year 1 Jan 10 05:00,23.31,77.93,180,9.7,0,0,13.5,78,2.5,141,0.7,18.751250062916748
Year 1 Jan 10 06:00,23.31,77.93,180,9.5,0,0,13.3,78,4.6,146,0.7,18.240042812000874
Year 1 Jan 10 07:00,23.31,77.93,180,9.6,0,0,13.2,79,6.8,157,0.7,17.82281124756016
Year 1 Jan 10 08:00,23.31,77.93,180,11,39,46,15,77,4.5,170,0.8,21.039010393495354
Year 1 Jan 10 09:00,23.31,77.93,180,13.2,131,262,19.2,68,2.3,183,0.8,28.63557841254839
Year 1 Jan 10 10:00,23.31,77.93,180,15.6,179,477,24.1,59,0,207,0.8,37.71461693671323
Year 1 Jan 10 11:00,23.31,77.93,180,17.2,199,606,27.3,54,0,229,1.4,44.72156858
Year 1 Jan 10 12:00,23.31,77.93,180,18,216,650,29.2,51,0,241,1.4,49.84225554471347
Year 1 Jan 10 13:00,23.31,77.93,180,18.4,218,668,30.3,49,0,246,1.6,52.700068587531408
Year 1 Jan 10 14:00,23.31,77.93,180,18.5,213,647,30.8,48,0,248,1.7,53.21334230673313
Year 1 Jan 10 15:00,23.31,77.93,180,18.3,199,585,30.6,48,0,251,1.7,51.61055973587739
Year 1 Jan 10 16:00,23.31,77.93,180,18.2,168,484,30.1,49,0,255,1.6,48.16192557032111
Year 1 Jan 10 17:00,23.31,77.93,180,18.2,113,313,29,52,0,262,1.3,42.33595620504074
Year 1 Jan 10 18:00,23.31,77.93,180,17.1,28,41,26,58,0,269,0.8,35.034799196794569
Year 1 Jan 10 19:00,23.31,77.93,180,15.8,0,0,23.2,63,0,271,0.6,31.387253979578888
Year 1 Jan 10 20:00,23.31,77.93,180,14.9,0,0,21.3,67,3.3,268,0.5,29.15552588116779
Year 1 Jan 10 21:00,23.31,77.93,180,14.6,0,0,20.2,70,6.7,263,0.5,27.538710862112738
Year 1 Jan 10 22:00,23.31,77.93,180,14.2,0,0,19.4,72,10,263,0.5,26.30093210648937
Year 1 Jan 10 23:00,23.31,77.93,180,13.9,0,0,18.8,73,9.5,263,0.4,25.240946544957894
Year 1 Jan 11 00:00,23.31,77.93,180,13.3,0,0,17.8,75,9.1,259,0.4,24.186177777388147
Year 1 Jan 11 01:00,23.31,77.93,180,12.8,0,0,16.9,77,8.6,251,0.3,23.17274263545503
Year 1 Jan 11 02:00,23.31,77.93,180,12.4,0,0,16,79,5.8,239,0.3,22.23440567336619
Year 1 Jan 11 03:00,23.31,77.93,180,11.8,0,0,15.2,80,2.9,227,0.2,21.368783079142163
Year 1 Jan 11 04:00,23.31,77.93,180,11.4,0,0,14.4,82,0.1,216,0.2,20.549185380968859
Year 1 Jan 11 05:00,23.31,77.93,180,11,0,0,13.8,83,0.1,205,0.1,19.808421865218454
Year 1 Jan 11 06:00,23.31,77.93,180,10.7,0,0,13.2,85,0.1,180,0.1,19.124355373004485
Year 1 Jan 11 07:00,23.31,77.93,180,11.1,0,0,12.7,90,0.1,138,0.1,18.493228317870334
