Date/Time,Lats,Longs,Orientation,[1] Dew Point Temperature (C),[1] Diffuse Horizontal Radiation (Wh/m2),[1] Direct Normal Radiation (Wh/m2),[1] Dry Bulb Temperature (C),[1] Relative Humidity (),[1] Total Sky Cover (tenths),[1] Wind Direction (°),[1] Wind Speed (m/s),BLOCK1:ZONE1_WALL_3_0_0:Surface Outside Face Temperature [C](Hourly)
Year 1 Jan 07 16:00,23.39,87.51,270,15.5,147,311,24,59,0,233,0.3,36.98704440382765
Year 1 Jan 07 17:00,23.39,87.51,270,13.1,55,134,21.7,58,0,195,0.2,31.887366348244738
Year 1 Jan 07 18:00,23.39,87.51,270,9,0,0,19.1,52,0,195,0.2,25.013016308024889
Year 1 Jan 07 19:00,23.39,87.51,270,8.6,0,0,17.2,57,0,214,0.1,22.62859234557012
Year 1 Jan 07 20:00,23.39,87.51,270,8.4,0,0,15.6,62,0,298,0.1,20.904576370784655
Year 1 Jan 07 21:00,23.39,87.51,270,7.3,0,0,14.5,62,0,313,0.2,19.546832635385934
Year 1 Jan 07 22:00,23.39,87.51,270,5.9,0,0,13.8,59,0,305,0.3,18.45906697616439
Year 1 Jan 07 23:00,23.39,87.51,270,4.6,0,0,13.4,55,0,286,0.3,17.55301075024208
Year 1 Jan 08 00:00,23.39,87.51,270,2.8,0,0,12.7,51,0,275,0.4,16.679700091528713
Year 1 Jan 08 01:00,23.39,87.51,270,1,0,0,12,47,0,275,0.4,15.831540437606165
Year 1 Jan 08 02:00,23.39,87.51,270,-1.4,0,0,11.4,41,0,277,0.5,15.07116666905289
Year 1 Jan 08 03:00,23.39,87.51,270,-3.6,0,0,10.9,36,0,283,0.5,14.409145792234379
Year 1 Jan 08 04:00,23.39,87.51,270,-6,0,0,10.4,31,0,287,0.5,13.794077553926595
Year 1 Jan 08 05:00,23.39,87.51,270,-7.8,0,0,9.9,28,0,288,0.5,13.205256897202414
Year 1 Jan 08 06:00,23.39,87.51,270,-7.7,0,0,9.4,29,0,289,0.6,12.636381582463614
Year 1 Jan 08 07:00,23.39,87.51,270,0.1,14,21,9.7,51,0,291,0.6,12.805712465569961
Year 1 Jan 08 08:00,23.39,87.51,270,1,101,247,12.3,46,0,283,0.6,14.651711428902747
Year 1 Jan 08 09:00,23.39,87.51,270,4.1,163,453,15.3,47,0,260,0.5,17.04396309790797
Year 1 Jan 08 10:00,23.39,87.51,270,4.5,200,560,19.6,37,0,266,0.8,19.465740302882304
Year 1 Jan 08 11:00,23.39,87.51,270,1.6,218,625,21.4,27,0,267,0.8,21.456826937738588
Year 1 Jan 08 12:00,23.39,87.51,270,3.4,223,656,22.8,28,0,270,0.7,23.549097829799576
Year 1 Jan 08 13:00,23.39,87.51,270,4,219,655,24.2,27,0,282,0.7,29.608900708135019
Year 1 Jan 08 14:00,23.39,87.51,270,4.3,208,612,25.1,26,0,286,0.6,35.84281087358848
Year 1 Jan 08 15:00,23.39,87.51,270,5.5,185,523,25.3,28,0,281,0.4,39.63662577380269
Year 1 Jan 08 16:00,23.39,87.51,270,14.6,138,379,24.5,54,0,231,0.1,38.59151590068045
Year 1 Jan 08 17:00,23.39,87.51,270,10.8,56,158,22,49,0,144,0.2,32.723137895280277
Year 1 Jan 08 18:00,23.39,87.51,270,2.7,0,0,19.4,33,0,128,0.3,25.275833176036135
Year 1 Jan 08 19:00,23.39,87.51,270,2.5,0,0,17.7,36,0,114,0.3,22.75030358365261
Year 1 Jan 08 20:00,23.39,87.51,270,2.3,0,0,16.3,39,0,96,0.3,21.01922992550189
Year 1 Jan 08 21:00,23.39,87.51,270,2.4,0,0,14.9,43,0,70,0.3,19.627929154708477
Year 1 Jan 08 22:00,23.39,87.51,270,2.8,0,0,13.3,49,0,54,0.2,18.401307631166593
Year 1 Jan 08 23:00,23.39,87.51,270,2.6,0,0,12.5,51,0,219,0,17.421416844453753
Year 1 Jan 09 00:00,23.39,87.51,270,1.6,0,0,12.6,47,0,240,0.3,16.708745564310978
Year 1 Jan 09 01:00,23.39,87.51,270,0,0,0,12.6,42,0,245,0.5,16.116380631494864
Year 1 Jan 09 02:00,23.39,87.51,270,-1.3,0,0,12.3,39,0,249,0.5,15.57465589382423
Year 1 Jan 09 03:00,23.39,87.51,270,-2.3,0,0,11.9,37,0,260,0.5,15.056309441124178
Year 1 Jan 09 04:00,23.39,87.51,270,-3.2,0,0,11.7,35,0,272,0.5,14.598406208878762
Year 1 Jan 09 05:00,23.39,87.51,270,-4.2,0,0,11.5,33,0,273,0.6,14.178017159752493
Year 1 Jan 09 06:00,23.39,87.51,270,-4.3,0,0,11.4,33,0,266,0.6,13.820067186403671
Year 1 Jan 09 07:00,23.39,87.51,270,2.2,13,19,12,51,0,267,0.7,14.165587784357144
Year 1 Jan 09 08:00,23.39,87.51,270,3.5,102,211,14.4,48,0,282,0.7,16.104304380517413
Year 1 Jan 09 09:00,23.39,87.51,270,6.7,171,404,17.2,50,0,304,0.6,18.497292277822714
Year 1 Jan 09 10:00,23.39,87.51,270,9.9,206,533,21.4,48,0,311,0.7,20.953810848208869
Year 1 Jan 09 11:00,23.39,87.51,270,3.5,223,607,23.6,27,0,305,1,23.00952033000449
Year 1 Jan 09 12:00,23.39,87.51,270,4.6,231,632,24.3,28,0,306,0.9,24.975338024182798
Year 1 Jan 09 13:00,23.39,87.51,270,5.3,228,628,25.1,28,0,303,0.8,30.674663319775477
Year 1 Jan 09 14:00,23.39,87.51,270,4.8,217,581,25.7,26,0.1,306,0.6,36.58376499908354
Year 1 Jan 09 15:00,23.39,87.51,270,5.2,193,490,25.6,27,0.3,314,0.3,40.01792503477152
Year 1 Jan 09 16:00,23.39,87.51,270,13.1,143,350,24.8,48,0.4,340,0.1,38.77966590004536
Year 1 Jan 09 17:00,23.39,87.51,270,11.7,57,144,22.3,51,0.3,99,0.1,33.02733028456792
Year 1 Jan 09 18:00,23.39,87.51,270,4.3,0,0,19.8,36,0.1,120,0.3,25.86971383934049
Year 1 Jan 09 19:00,23.39,87.51,270,4,0,0,18.2,39,0,128,0.3,23.43453863451699
Year 1 Jan 09 20:00,23.39,87.51,270,4,0,0,17,42,0,124,0.3,21.78191575752356
Year 1 Jan 09 21:00,23.39,87.51,270,3.8,0,0,15.7,45,0,122,0.2,20.466059489323876
Year 1 Jan 09 22:00,23.39,87.51,270,4.8,0,0,14.5,52,0,134,0.1,19.34084807712262
Year 1 Jan 09 23:00,23.39,87.51,270,6.8,0,0,13.5,64,0,212,0,18.37651465517134
Year 1 Jan 10 00:00,23.39,87.51,270,5.8,0,0,12.9,62,0,339,0.1,17.544154737820187
Year 1 Jan 10 01:00,23.39,87.51,270,2.9,0,0,13.1,50,0,335,0.4,16.93776986247883
Year 1 Jan 10 02:00,23.39,87.51,270,2,0,0,13.4,46,3.1,327,0.7,16.473535968796808
Year 1 Jan 10 03:00,23.39,87.51,270,1.3,0,0,13.3,44,6.2,334,0.8,16.025308737667847
Year 1 Jan 10 04:00,23.39,87.51,270,0.6,0,0,12.9,43,9.3,343,0.8,15.55769223222592
Year 1 Jan 10 05:00,23.39,87.51,270,0.7,0,0,12.3,45,9,346,0.7,15.266548676289885
Year 1 Jan 10 06:00,23.39,87.51,270,1,0,0,12.6,45,8.6,346,0.6,15.264599283926878
Year 1 Jan 10 07:00,23.39,87.51,270,4.6,4,2,13.2,56,8.3,351,0.7,15.667653668060899
Year 1 Jan 10 08:00,23.39,87.51,270,6.9,45,7,13.8,63,8.9,357,0.7,16.549300384426638
Year 1 Jan 10 09:00,23.39,87.51,270,9.2,79,7,14.6,70,9.4,1,0.6,17.37229402218973
Year 1 Jan 10 10:00,23.39,87.51,270,12,69,3,15.8,78,10,7,0.4,17.924621756637789
Year 1 Jan 10 11:00,23.39,87.51,270,14.2,87,3,17.1,83,9.1,29,0.4,18.92109455938887
Year 1 Jan 10 12:00,23.39,87.51,270,13.2,158,9,19.7,66,8.2,71,0.5,20.85778756918771
Year 1 Jan 10 13:00,23.39,87.51,270,12.4,214,21,21.3,57,7.3,82,0.5,23.062648191372316
Year 1 Jan 10 14:00,23.39,87.51,270,12.6,232,38,22,55,6,93,0.5,25.171160483501497
Year 1 Jan 10 15:00,23.39,87.51,270,13.6,206,54,22.2,58,4.8,107,0.6,26.540888819338436
Year 1 Jan 10 16:00,23.39,87.51,270,15.3,141,65,21.9,66,3.5,127,0.6,26.485527074560669
Year 1 Jan 10 17:00,23.39,87.51,270,14.4,48,37,20.5,68,2.6,149,0.6,24.207176312500157
Year 1 Jan 10 18:00,23.39,87.51,270,12.5,0,0,18.8,67,1.7,163,0.7,20.96344124690593
Year 1 Jan 10 19:00,23.39,87.51,270,11.7,0,0,17.2,70,0.8,178,0.6,19.525308656276918
Year 1 Jan 10 20:00,23.39,87.51,270,10.8,0,0,16.1,71,0.5,200,0.5,18.41629431850282
Year 1 Jan 10 21:00,23.39,87.51,270,10.3,0,0,14.9,74,0.3,226,0.4,17.43983030127589
Year 1 Jan 10 22:00,23.39,87.51,270,9.9,0,0,13.9,77,0,262,0.5,16.52456525621269
Year 1 Jan 10 23:00,23.39,87.51,270,9.7,0,0,13.3,79,0,289,0.6,15.77441189869085
Year 1 Jan 11 00:00,23.39,87.51,270,9.1,0,0,12.5,80,0,305,0.6,15.096380720000735
Year 1 Jan 11 01:00,23.39,87.51,270,8.2,0,0,11.7,79,0,313,0.6,14.428192744708698
Year 1 Jan 11 02:00,23.39,87.51,270,6.7,0,0,11,75,0,318,0.6,13.807898280241423
Year 1 Jan 11 03:00,23.39,87.51,270,4.9,0,0,10.3,69,0,323,0.6,13.220733709805759
Year 1 Jan 11 04:00,23.39,87.51,270,2.8,0,0,9.7,62,0,325,0.6,12.656859647631224
Year 1 Jan 11 05:00,23.39,87.51,270,0.3,0,0,9.1,54,0.5,322,0.7,12.106112904101988
Year 1 Jan 11 06:00,23.39,87.51,270,-1.8,0,0,8.6,48,1,318,0.7,11.604031246954733
