Date/Time,Lats,Longs,Orientation,[1] Dew Point Temperature (C),[1] Diffuse Horizontal Radiation (Wh/m2),[1] Direct Normal Radiation (Wh/m2),[1] Dry Bulb Temperature (C),[1] Relative Humidity (),[1] Total Sky Cover (tenths),[1] Wind Direction (°),[1] Wind Speed (m/s),BLOCK1:ZONE1_WALL_3_0_0:Surface Outside Face Temperature [C](Hourly)
Year 1 Jan 04 04:00,23.44,74.1,180,8,0,0,16,59,0,53,0.9,20.493148713613878
Year 1 Jan 04 05:00,23.44,74.1,180,7.6,0,0,15.3,60,0,59,0.8,19.79233119300394
Year 1 Jan 04 06:00,23.44,74.1,180,7.2,0,0,14.6,61,0,71,0.7,19.131457906092387
Year 1 Jan 04 07:00,23.44,74.1,180,6.9,0,0,14.1,62,0,89,0.6,18.63064137390656
Year 1 Jan 04 08:00,23.44,74.1,180,8.1,20,22,14.8,64,0,100,0.5,20.90947331611241
Year 1 Jan 04 09:00,23.44,74.1,180,9.8,106,266,18.7,56,0,111,0.5,28.227737376388136
Year 1 Jan 04 10:00,23.44,74.1,180,11.9,165,452,23.9,47,0,150,0.7,36.808991620533678
Year 1 Jan 04 11:00,23.44,74.1,180,13.6,202,552,27.3,43,0,170,1.2,43.72019874278806
Year 1 Jan 04 12:00,23.44,74.1,180,15.5,223,602,29.4,43,0,193,0.8,49.15723744068626
Year 1 Jan 04 13:00,23.44,74.1,180,18,229,623,31,46,0,219,1.1,52.53310064186067
Year 1 Jan 04 14:00,23.44,74.1,180,19.2,225,611,31.9,47,0,232,1.4,53.62328649617862
Year 1 Jan 04 15:00,23.44,74.1,180,19.3,209,564,32,47,0,242,1.5,52.633630576776528
Year 1 Jan 04 16:00,23.44,74.1,180,19.2,177,483,31.9,47,0,250,1.5,49.79058350800019
Year 1 Jan 04 17:00,23.44,74.1,180,18.9,124,343,30.9,49,0,257,1.4,44.39273323143105
Year 1 Jan 04 18:00,23.44,74.1,180,17.9,46,70,28.1,54,0,271,0.9,37.04013986123624
Year 1 Jan 04 19:00,23.44,74.1,180,16.9,0,0,25.2,60,0,286,0.8,32.755370602946168
Year 1 Jan 04 20:00,23.44,74.1,180,16.1,0,0,23.3,64,0,292,0.8,30.26065199631461
Year 1 Jan 04 21:00,23.44,74.1,180,15.4,0,0,21.8,67,0,292,0.8,28.395394869725594
Year 1 Jan 04 22:00,23.44,74.1,180,14.8,0,0,20.7,69,0,291,0.9,26.867117907329996
Year 1 Jan 04 23:00,23.44,74.1,180,14.2,0,0,19.8,70,0,296,1.1,25.530566005413279
Year 1 Jan 05 00:00,23.44,74.1,180,13.5,0,0,19.1,70,0,304,1.1,24.402437067517668
Year 1 Jan 05 01:00,23.44,74.1,180,12.6,0,0,18.4,69,0,310,1.1,23.405728145822388
Year 1 Jan 05 02:00,23.44,74.1,180,11.7,0,0,17.7,68,0,310,0.9,22.55422787392108
Year 1 Jan 05 03:00,23.44,74.1,180,10.8,0,0,16.7,68,0,308,0.8,21.705083267900194
Year 1 Jan 05 04:00,23.44,74.1,180,10.2,0,0,15.7,70,0,306,0.7,20.863223929427649
Year 1 Jan 05 05:00,23.44,74.1,180,9.9,0,0,14.7,73,0,308,0.5,20.096306166567893
Year 1 Jan 05 06:00,23.44,74.1,180,10.1,0,0,13.9,78,0,312,0.4,19.39900211631233
Year 1 Jan 05 07:00,23.44,74.1,180,11.9,0,0,13.2,92,0,308,0.2,18.79852812935942
Year 1 Jan 05 08:00,23.44,74.1,180,12.6,19,20,14.4,89,0,247,0.2,20.839560593469238
Year 1 Jan 05 09:00,23.44,74.1,180,13.5,108,234,18.9,71,0,202,0.5,28.06192928286732
Year 1 Jan 05 10:00,23.44,74.1,180,16,173,408,23.4,63,0,218,0.7,36.06562639890604
Year 1 Jan 05 11:00,23.44,74.1,180,18.6,213,508,25.9,64,0,240,1.2,42.78851344074753
Year 1 Jan 05 12:00,23.44,74.1,180,19.6,235,563,28.1,60,0,243,1.6,47.54333316825549
Year 1 Jan 05 13:00,23.44,74.1,180,20.2,240,591,29.6,57,0,245,2.2,50.22701877911514
Year 1 Jan 05 14:00,23.44,74.1,180,20.3,233,586,30.4,55,0,246,2.5,50.94055794036805
Year 1 Jan 05 15:00,23.44,74.1,180,19.7,215,545,30.3,53,0,251,2.7,49.725020683536708
Year 1 Jan 05 16:00,23.44,74.1,180,18.6,181,471,29.8,51,0,257,2.7,46.77266808730067
Year 1 Jan 05 17:00,23.44,74.1,180,17.6,125,337,28.7,51,0,262,2.4,41.58041623457093
Year 1 Jan 05 18:00,23.44,74.1,180,16,47,71,26.3,53,0,266,1.6,34.72844768225646
Year 1 Jan 05 19:00,23.44,74.1,180,14.6,0,0,23.9,56,0,269,1.4,30.80718485638952
Year 1 Jan 05 20:00,23.44,74.1,180,13.3,0,0,22.5,56,0,274,1.5,28.578954132769036
Year 1 Jan 05 21:00,23.44,74.1,180,12,0,0,21.1,56,0,282,1.4,26.776041072062879
Year 1 Jan 05 22:00,23.44,74.1,180,10.8,0,0,19.8,56,0,290,1.3,25.20918204490259
Year 1 Jan 05 23:00,23.44,74.1,180,10.1,0,0,18.8,57,0,297,1.2,23.930359790243636
Year 1 Jan 06 00:00,23.44,74.1,180,9.2,0,0,17.6,58,0,302,1.1,22.743527976056638
Year 1 Jan 06 01:00,23.44,74.1,180,8.4,0,0,16.4,59,0,306,1.1,21.589405709716084
Year 1 Jan 06 02:00,23.44,74.1,180,7.7,0,0,15.4,60,0,310,1,20.556761389665433
Year 1 Jan 06 03:00,23.44,74.1,180,6.6,0,0,14.3,60,0,318,0.8,19.62263222595054
Year 1 Jan 06 04:00,23.44,74.1,180,5.6,0,0,13.2,60,0,331,0.7,18.709952495535594
Year 1 Jan 06 05:00,23.44,74.1,180,4.8,0,0,12.3,60,0,353,0.6,17.85598862700831
Year 1 Jan 06 06:00,23.44,74.1,180,4.1,0,0,11.6,60,0,21,0.6,17.074167466724825
Year 1 Jan 06 07:00,23.44,74.1,180,4,0,0,11.2,61,0,48,0.6,16.396934545225834
Year 1 Jan 06 08:00,23.44,74.1,180,5.1,20,24,12.2,62,0,63,0.8,18.56818156475392
Year 1 Jan 06 09:00,23.44,74.1,180,6.4,104,289,16,53,0,64,1,25.96891327190663
Year 1 Jan 06 10:00,23.44,74.1,180,7.1,161,479,20.1,43,0,46,1.5,33.77813324318347
Year 1 Jan 06 11:00,23.44,74.1,180,7.3,194,582,22.3,38,0,42,1.3,40.35900254230265
Year 1 Jan 06 12:00,23.44,74.1,180,5.8,211,643,23.9,31,0,29,0.8,45.97917012714207
Year 1 Jan 06 13:00,23.44,74.1,180,4.3,214,673,25.1,26,0,331,0.4,49.826614550877788
Year 1 Jan 06 14:00,23.44,74.1,180,2.4,208,669,26.5,21,0,268,0.8,51.376383730013589
Year 1 Jan 06 15:00,23.44,74.1,180,0.1,194,628,27.2,17,0,265,1.3,50.37072278251804
Year 1 Jan 06 16:00,23.44,74.1,180,-0.9,165,550,27,16,0,266,1.6,47.16586292268113
Year 1 Jan 06 17:00,23.44,74.1,180,-0.8,119,401,26.1,17,0,268,1.7,41.43433819668648
Year 1 Jan 06 18:00,23.44,74.1,180,-1.7,50,88,23.2,19,0,272,1.2,33.385211599637418
Year 1 Jan 06 19:00,23.44,74.1,180,-2.6,0,0,20.5,21,0,278,1.4,28.73609799852202
Year 1 Jan 06 20:00,23.44,74.1,180,-3.9,0,0,18.9,21,0,286,1.5,26.008184891213167
Year 1 Jan 06 21:00,23.44,74.1,180,-4.9,0,0,17.7,21,0,293,1.5,24.081529276888394
Year 1 Jan 06 22:00,23.44,74.1,180,-5.3,0,0,16.5,22,0,302,1.4,22.51270542593395
Year 1 Jan 06 23:00,23.44,74.1,180,-5.7,0,0,15.3,23,0,314,1.2,21.172502050110226
Year 1 Jan 07 00:00,23.44,74.1,180,-5.7,0,0,14,25,0,325,1,19.952804969111744
Year 1 Jan 07 01:00,23.44,74.1,180,-5.8,0,0,12.7,27,0,335,0.9,18.774344560541914
Year 1 Jan 07 02:00,23.44,74.1,180,-6.2,0,0,11.7,28,0,354,0.7,17.74579746535393
Year 1 Jan 07 03:00,23.44,74.1,180,-6.5,0,0,10.8,29,0,20,0.7,16.790903108060129
Year 1 Jan 07 04:00,23.44,74.1,180,-6.5,0,0,10.3,30,0,40,0.8,15.916978369633462
Year 1 Jan 07 05:00,23.44,74.1,180,-6.1,0,0,9.8,32,0,49,0.9,15.109025881426878
Year 1 Jan 07 06:00,23.44,74.1,180,-6.1,0,0,9.4,33,0,48,0.9,14.388813590123118
Year 1 Jan 07 07:00,23.44,74.1,180,-5.8,0,0,8.8,35,0,44,1,13.663701179715308
Year 1 Jan 07 08:00,23.44,74.1,180,-4.1,20,27,9.5,38,0,42,1,15.938822208909393
Year 1 Jan 07 09:00,23.44,74.1,180,-3,100,343,12.9,33,0,38,1,24.132728761608346
Year 1 Jan 07 10:00,23.44,74.1,180,-1.8,147,555,18,26,0,37,1.4,32.504590644223679
Year 1 Jan 07 11:00,23.44,74.1,180,-2.3,174,661,20.8,21,0,36,1.6,39.54317724900725
Year 1 Jan 07 12:00,23.44,74.1,180,-3.3,189,716,23,17,0,27,1.3,45.04456714670617
Year 1 Jan 07 13:00,23.44,74.1,180,-3.8,194,738,24.5,15,0,10,1.1,48.760603686117317
Year 1 Jan 07 14:00,23.44,74.1,180,-5,190,729,25.4,13,0,346,1.1,50.26053265632636
Year 1 Jan 07 15:00,23.44,74.1,180,-5.7,178,687,25.8,12,0,333,1.1,49.57338802611238
Year 1 Jan 07 16:00,23.44,74.1,180,-5.8,154,605,25.7,12,0,330,1.1,46.51815647136633
Year 1 Jan 07 17:00,23.44,74.1,180,-4.5,115,447,24.8,14,0,334,0.8,40.97153853638325
Year 1 Jan 07 18:00,23.44,74.1,180,-4.8,52,102,21.2,17,0,344,0.5,32.346415535674008
Year 1 Jan 07 19:00,23.44,74.1,180,-5.6,0,0,17.6,20,0,357,0.6,27.230399018567114
Year 1 Jan 07 20:00,23.44,74.1,180,-5.9,0,0,15.8,22,0,14,0.9,24.37031359483786
Year 1 Jan 07 21:00,23.44,74.1,180,-5.9,0,0,15.1,23,0,28,1.5,22.257329827022966
Year 1 Jan 07 22:00,23.44,74.1,180,-5.7,0,0,14.7,24,0,35,1.9,20.68794150383004
Year 1 Jan 07 23:00,23.44,74.1,180,-4.7,0,0,14.6,26,0,37,2,19.541496477188049
Year 1 Jan 08 00:00,23.44,74.1,180,-4.1,0,0,14.1,28,0,39,1.9,18.57665635
Year 1 Jan 08 01:00,23.44,74.1,180,-3.6,0,0,13.7,30,0,42,1.9,17.702965863011685
Year 1 Jan 08 02:00,23.44,74.1,180,-3.6,0,0,13.1,31,0,44,1.8,16.909740277852856
Year 1 Jan 08 03:00,23.44,74.1,180,-3.2,0,0,12.6,33,0,43,1.7,16.19197343443839
Year 1 Jan 08 04:00,23.44,74.1,180,-3.8,0,0,12,33,0,44,1.7,15.491102636676076
Year 1 Jan 08 05:00,23.44,74.1,180,-3.6,0,0,11.7,34,0,42,1.8,14.87156771038121
Year 1 Jan 08 06:00,23.44,74.1,180,-3.9,0,0,11.4,34,0,42,1.8,14.333875683919568
Year 1 Jan 08 07:00,23.44,74.1,180,-4.1,0,0,11.2,34,0,43,1.8,13.866413271143994
Year 1 Jan 08 08:00,23.44,74.1,180,-3.5,20,28,11.9,34,0,45,1.9,16.208355464187709
Year 1 Jan 08 09:00,23.44,74.1,180,-2.7,100,341,15.2,29,0,51,2.2,24.042867294313539
Year 1 Jan 08 10:00,23.44,74.1,180,-2.6,148,546,18.3,24,0,55,2.7,31.595818710872345
Year 1 Jan 08 11:00,23.44,74.1,180,-2.5,178,649,20.6,21,0,55,2.4,38.293057576362219
Year 1 Jan 08 12:00,23.44,74.1,180,-2.4,193,706,23.2,18,0,55,2.5,43.50357119496843
Year 1 Jan 08 13:00,23.44,74.1,180,-2.8,197,729,24.7,16,0,57,2.5,46.82930262003962
Year 1 Jan 08 14:00,23.44,74.1,180,-2.1,194,719,25.6,16,0,56,2.4,48.22316720547671
Year 1 Jan 08 15:00,23.44,74.1,180,-1.9,182,675,25.8,16,0,56,2.3,47.54453572028051
Year 1 Jan 08 16:00,23.44,74.1,180,-2.2,158,591,25.4,16,0,54,2.1,44.638291377138418
Year 1 Jan 08 17:00,23.44,74.1,180,-2.1,117,436,24.5,17,0,49,2,39.22998873502743
Year 1 Jan 08 18:00,23.44,74.1,180,-2.1,53,103,21.8,20,0,38,1.4,31.231691042382186
Year 1 Jan 08 19:00,23.44,74.1,180,-3,0,0,19.2,22,0,34,1.5,26.618083796954438
Year 1 Jan 08 20:00,23.44,74.1,180,-3.1,0,0,17.7,24,0,38,1.5,24.191715233014869
Year 1 Jan 08 21:00,23.44,74.1,180,-3,0,0,16.6,26,0,46,1.5,22.41355131817555
Year 1 Jan 08 22:00,23.44,74.1,180,-2.7,0,0,15.7,28,0,53,1.5,21.00028034203259
Year 1 Jan 08 23:00,23.44,74.1,180,-2.4,0,0,15,30,0,60,1.4,19.85578919626625
Year 1 Jan 09 00:00,23.44,74.1,180,-2.6,0,0,14.3,31,0,66,1.4,18.857628434749239
Year 1 Jan 09 01:00,23.44,74.1,180,-2.3,0,0,13.7,33,0,68,1.4,17.969309111963996
Year 1 Jan 09 02:00,23.44,74.1,180,-2.3,0,0,13.2,34,0,68,1.3,17.201894044849419
Year 1 Jan 09 03:00,23.44,74.1,180,-2.4,0,0,12.7,35,0,63,1.3,16.496175355063479
Year 1 Jan 09 04:00,23.44,74.1,180,-2.2,0,0,12,37,0,60,1.3,15.777262402549468
Year 1 Jan 09 05:00,23.44,74.1,180,-2.1,0,0,11.7,38,0,73,1.4,15.150830240176714
Year 1 Jan 09 06:00,23.44,74.1,180,-2.1,0,0,11.4,39,0,80,1.5,14.637797946620167
Year 1 Jan 09 07:00,23.44,74.1,180,-2.1,0,0,11.4,39,0,72,1.6,14.165312607639013
Year 1 Jan 09 08:00,23.44,74.1,180,-1,20,26,12.6,39,0,49,1.5,16.640396069615936
Year 1 Jan 09 09:00,23.44,74.1,180,-0.1,101,327,16.2,33,0,43,1.6,24.53426277178713
Year 1 Jan 09 10:00,23.44,74.1,180,0.4,149,540,19.9,27,0,61,2.1,32.667499414505247
Year 1 Jan 09 11:00,23.44,74.1,180,0.2,178,647,22.3,23,0,61,1.9,39.62934312853723
Year 1 Jan 09 12:00,23.44,74.1,180,0.3,194,701,24.8,20,0,66,1.6,45.206228987210398
Year 1 Jan 09 13:00,23.44,74.1,180,-1.2,200,722,26.7,16,0,78,1.5,48.97732898751673
Year 1 Jan 09 14:00,23.44,74.1,180,-2.2,197,712,27.7,14,0,75,1.2,50.778011756968627
Year 1 Jan 09 15:00,23.44,74.1,180,-1.9,185,668,28.1,14,0,63,0.9,50.50265962973755
Year 1 Jan 09 16:00,23.44,74.1,180,-1.9,160,586,28.1,14,0,50,0.7,47.83262897760255
Year 1 Jan 09 17:00,23.44,74.1,180,0.2,120,427,27.4,17,0,40,0.6,42.77791456782168
Year 1 Jan 09 18:00,23.44,74.1,180,-1.2,44,186,23.8,19,0,29,0.6,34.56503368600467
Year 1 Jan 09 19:00,23.44,74.1,180,-2.4,0,0,20.7,21,0,25,0.8,29.00490441102727
Year 1 Jan 09 20:00,23.44,74.1,180,-2.8,0,0,18.8,23,0,32,0.9,26.220401925849364
Year 1 Jan 09 21:00,23.44,74.1,180,-2.7,0,0,17.5,25,0,45,0.9,24.21811004032205
Year 1 Jan 09 22:00,23.44,74.1,180,-3,0,0,16,27,0,52,0.9,22.543393922889174
Year 1 Jan 09 23:00,23.44,74.1,180,-2.9,0,0,14.5,30,0,54,0.8,21.047789149170059
Year 1 Jan 10 00:00,23.44,74.1,180,-2.9,0,0,13,33,0,43,0.8,19.63448422202074
Year 1 Jan 10 01:00,23.44,74.1,180,-2.8,0,0,11.8,36,0,28,0.9,18.318080439297334
Year 1 Jan 10 02:00,23.44,74.1,180,-3.2,0,0,10.9,37,0,20,1,17.159219174787184
Year 1 Jan 10 03:00,23.44,74.1,180,-3.5,0,0,10.2,38,0,19,1,16.17050810971717
Year 1 Jan 10 04:00,23.44,74.1,180,-3.4,0,0,9.5,40,0,17,0.9,15.307396177933692
Year 1 Jan 10 05:00,23.44,74.1,180,-3.7,0,0,8.8,41,0,16,0.9,14.49947188
Year 1 Jan 10 06:00,23.44,74.1,180,-3.9,0,0,8.2,42,0,20,0.9,13.74981716237004
Year 1 Jan 10 07:00,23.44,74.1,180,-4,0,0,7.5,44,0,28,0.9,13.01612135010727
Year 1 Jan 10 08:00,23.44,74.1,180,-3.6,20,26,7.6,45,0,35,0.9,15.12120371183316
Year 1 Jan 10 09:00,23.44,74.1,180,-2,101,327,10.3,42,0,30,0.7,22.832393403601829
Year 1 Jan 10 10:00,23.44,74.1,180,0.4,152,529,16.3,34,0,17,0.6,31.70530832473844
Year 1 Jan 10 11:00,23.44,74.1,180,2.3,184,627,22.8,26,0,34,0.7,39.85967812847828
Year 1 Jan 10 12:00,23.44,74.1,180,1.8,202,677,25.8,21,0,21,0.6,46.162958416981499
Year 1 Jan 10 13:00,23.44,74.1,180,1.8,210,693,27.5,19,0,337,0.7,49.974557268534798
Year 1 Jan 10 14:00,23.44,74.1,180,3.5,207,680,28.7,20,0,299,0.9,51.45659359976263
Year 1 Jan 10 15:00,23.44,74.1,180,4.6,194,637,29.1,21,0,284,1.3,50.486799845337909
Year 1 Jan 10 16:00,23.44,74.1,180,5.2,167,558,29,22,0,277,1.5,47.54541267488629
Year 1 Jan 10 17:00,23.44,74.1,180,6.2,124,400,28,25,0,275,1.5,42.30829213530734
Year 1 Jan 10 18:00,23.44,74.1,180,6.1,45,168,24.8,30,0,273,1,35.384202857362158
Year 1 Jan 10 19:00,23.44,74.1,180,5.5,0,0,21.6,35,0,276,1,29.697329020973699
Year 1 Jan 10 20:00,23.44,74.1,180,5.4,0,0,19.7,39,0,285,1.1,26.80425112752515
Year 1 Jan 10 21:00,23.44,74.1,180,5.5,0,0,18.3,43,0,299,1.1,24.781516484261635
Year 1 Jan 10 22:00,23.44,74.1,180,6,0,0,17.1,48,0,318,1.1,23.17196605296693
Year 1 Jan 10 23:00,23.44,74.1,180,6.3,0,0,16.1,52,0,337,1.1,21.81835320687415
Year 1 Jan 11 00:00,23.44,74.1,180,6.5,0,0,15.2,56,0,355,1.1,20.647818312101749
Year 1 Jan 11 01:00,23.44,74.1,180,6.2,0,0,14.3,58,0,9,1,19.604117347593055
Year 1 Jan 11 02:00,23.44,74.1,180,5.7,0,0,13.5,59,0,18,0.9,18.663200266825343
Year 1 Jan 11 03:00,23.44,74.1,180,5.1,0,0,12.4,61,0,23,0.8,17.728960046926443
Year 1 Jan 11 04:00,23.44,74.1,180,4.8,0,0,11.4,64,0,28,0.7,16.82570388949096
Year 1 Jan 11 05:00,23.44,74.1,180,4.4,0,0,10.5,66,0,35,0.6,15.99155179626581
Year 1 Jan 11 06:00,23.44,74.1,180,3.9,0,0,9.7,67,0,40,0.6,15.197894284155702
Year 1 Jan 11 07:00,23.44,74.1,180,3.4,0,0,8.8,69,0,42,0.6,14.408857437162127
Year 1 Jan 11 08:00,23.44,74.1,180,3.6,19,24,9,69,0,38,0.7,16.38020592685153
