Date/Time,Lats,Longs,Orientation,[1] Dew Point Temperature (C),[1] Diffuse Horizontal Radiation (Wh/m2),[1] Direct Normal Radiation (Wh/m2),[1] Dry Bulb Temperature (C),[1] Relative Humidity (),[1] Total Sky Cover (tenths),[1] Wind Direction (°),[1] Wind Speed (m/s),BLOCK1:ZONE1_WALL_3_0_0:Surface Outside Face Temperature [C](Hourly)
Year 1 Jan 01 20:00,23.39,87.51,180,2,0,0,13.4,46,0.2,162,0.4,21.996434515777304
Year 1 Jan 01 21:00,23.39,87.51,180,2.3,0,0,12.4,50,0.4,169,0.4,20.446049017379289
Year 1 Jan 01 22:00,23.39,87.51,180,2.3,0,0,11.5,53,0.6,186,0.4,19.142626179033706
Year 1 Jan 01 23:00,23.39,87.51,180,2.6,0,0,10.8,57,3.5,206,0.4,18.02034180105345
Year 1 Jan 02 00:00,23.39,87.51,180,2.7,0,0,9.9,61,6.3,242,0.4,16.97347001990181
Year 1 Jan 02 01:00,23.39,87.51,180,2.4,0,0,9.3,62,9.2,285,0.6,15.943121766592661
Year 1 Jan 02 02:00,23.39,87.51,180,1.4,0,0,8.7,60,6.1,302,0.7,14.947083169442215
Year 1 Jan 02 03:00,23.39,87.51,180,0.2,0,0,7.9,58,3.1,306,0.6,14.073405828946914
Year 1 Jan 02 04:00,23.39,87.51,180,-0.7,0,0,7.2,57,0,302,0.6,13.244387469015063
Year 1 Jan 02 05:00,23.39,87.51,180,-1.6,0,0,6.8,55,0,296,0.6,12.536404455865377
Year 1 Jan 02 06:00,23.39,87.51,180,-1.7,0,0,6.4,56,0,295,0.6,11.912364617655392
Year 1 Jan 02 07:00,23.39,87.51,180,1.2,15,22,7.1,66,0,293,0.6,14.001784548544422
Year 1 Jan 02 08:00,23.39,87.51,180,2.4,101,283,10,59,0,294,0.6,21.433082488155614
Year 1 Jan 02 09:00,23.39,87.51,180,5.2,155,500,13.3,58,0,298,0.5,29.81404766230594
Year 1 Jan 02 10:00,23.39,87.51,180,8.3,188,608,18,53,0,322,0.5,37.28614135941585
Year 1 Jan 02 11:00,23.39,87.51,180,4.9,204,669,20,37,0,345,0.6,43.10508949530664
Year 1 Jan 02 12:00,23.39,87.51,180,6.2,209,695,21.1,38,0,344,0.6,46.705555970605129
Year 1 Jan 02 13:00,23.39,87.51,180,6.8,207,687,22.2,37,0,336,0.5,48.38902386530201
Year 1 Jan 02 14:00,23.39,87.51,180,5.5,197,641,23.1,32,0,317,0.5,47.78519967805404
Year 1 Jan 02 15:00,23.39,87.51,180,6.1,174,551,23.2,33,0,305,0.5,45.036794054893409
Year 1 Jan 02 16:00,23.39,87.51,180,12.6,130,395,22.4,54,0,303,0.2,39.86987958712723
Year 1 Jan 02 17:00,23.39,87.51,180,10.5,48,166,19.5,56,0,247,0.1,32.81870849773428
Year 1 Jan 02 18:00,23.39,87.51,180,4.2,0,0,16.8,43,0,188,0.3,26.95956469312128
Year 1 Jan 02 19:00,23.39,87.51,180,4,0,0,15.6,46,0,179,0.5,24.377162992501895
Year 1 Jan 02 20:00,23.39,87.51,180,4.1,0,0,14.7,49,0.2,181,0.6,22.572669621531636
Year 1 Jan 02 21:00,23.39,87.51,180,3.9,0,0,13.9,51,0.4,185,0.7,21.15094498021852
Year 1 Jan 02 22:00,23.39,87.51,180,4,0,0,13.1,54,0.6,192,0.6,19.99681235611445
Year 1 Jan 02 23:00,23.39,87.51,180,4.2,0,0,12.2,58,2,212,0.5,18.938676600596567
Year 1 Jan 03 00:00,23.39,87.51,180,4.3,0,0,11.3,62,3.3,249,0.5,17.928131597156246
Year 1 Jan 03 01:00,23.39,87.51,180,3.9,0,0,10.6,63,4.7,293,0.6,16.925009989278047
Year 1 Jan 03 02:00,23.39,87.51,180,3.1,0,0,10,62,3.3,312,0.7,15.986769268231278
Year 1 Jan 03 03:00,23.39,87.51,180,2,0,0,9.6,59,1.8,321,0.6,15.258599564640316
Year 1 Jan 03 04:00,23.39,87.51,180,0.8,0,0,9.1,56,0.4,327,0.6,14.594608689351837
Year 1 Jan 03 05:00,23.39,87.51,180,-0.3,0,0,8.7,53,0.3,324,0.5,14.02840853176513
Year 1 Jan 03 06:00,23.39,87.51,180,-1.2,0,0,8.3,51,0.1,311,0.5,13.51073032141934
Year 1 Jan 03 07:00,23.39,87.51,180,2.3,14,18,8.7,64,0,292,0.5,15.224824111455689
Year 1 Jan 03 08:00,23.39,87.51,180,2.4,103,208,10.6,57,0,275,0.5,21.523424567974908
Year 1 Jan 03 09:00,23.39,87.51,180,6.3,173,390,13.7,61,0.1,274,0.4,29.207840433517175
Year 1 Jan 03 10:00,23.39,87.51,180,11.6,211,508,18.8,63,0.1,287,0.4,36.65178200087255
Year 1 Jan 03 11:00,23.39,87.51,180,6.1,230,578,21.8,36,0.1,285,0.5,42.55112132497099
Year 1 Jan 03 12:00,23.39,87.51,180,7.5,237,605,22.9,37,0,284,0.5,46.228480842672528
Year 1 Jan 03 13:00,23.39,87.51,180,7.9,233,601,23.9,36,0,285,0.4,47.96996820619387
Year 1 Jan 03 14:00,23.39,87.51,180,6.4,219,561,24.6,31,0,288,0.4,47.59791122813542
Year 1 Jan 03 15:00,23.39,87.51,180,7,190,478,24.8,32,0,285,0.4,45.01237299609929
Year 1 Jan 03 16:00,23.39,87.51,180,14.4,137,340,24,55,0,266,0.2,40.03077462067636
Year 1 Jan 03 17:00,23.39,87.51,180,13,49,141,21.3,59,0,204,0.1,33.46515083551756
Year 1 Jan 03 18:00,23.39,87.51,180,6.2,0,0,18.7,44,0,156,0.2,28.003511627475889
Year 1 Jan 03 19:00,23.39,87.51,180,5.8,0,0,17.5,46,0,151,0.4,25.576911835203814
Year 1 Jan 03 20:00,23.39,87.51,180,6.1,0,0,16.6,50,0.9,154,0.5,23.848797541737633
Year 1 Jan 03 21:00,23.39,87.51,180,6.5,0,0,15.5,55,1.9,169,0.4,22.449307232210296
Year 1 Jan 03 22:00,23.39,87.51,180,6.5,0,0,13.9,61,2.8,228,0.2,21.130994835820617
Year 1 Jan 03 23:00,23.39,87.51,180,6.2,0,0,13.3,62,1.9,301,0.4,19.95860616778207
Year 1 Jan 04 00:00,23.39,87.51,180,4.9,0,0,13,58,0.9,320,0.6,18.94805306526817
Year 1 Jan 04 01:00,23.39,87.51,180,3.5,0,0,12.3,55,0,326,0.6,18.048382469943684
Year 1 Jan 04 02:00,23.39,87.51,180,2.4,0,0,11.6,53,0,330,0.5,17.231139282264146
Year 1 Jan 04 03:00,23.39,87.51,180,1.8,0,0,11,53,0,335,0.6,16.44500008148576
Year 1 Jan 04 04:00,23.39,87.51,180,1.5,0,0,10.4,54,0,345,0.6,15.706061905252108
Year 1 Jan 04 05:00,23.39,87.51,180,1.9,0,0,10,57,0,355,0.7,15.033751482396319
Year 1 Jan 04 06:00,23.39,87.51,180,2.5,0,0,9.6,61,0,2,0.8,14.415996424101993
Year 1 Jan 04 07:00,23.39,87.51,180,5.1,14,17,9.9,72,0,8,0.8,15.95424122259266
Year 1 Jan 04 08:00,23.39,87.51,180,6.8,103,195,11.9,71,0,14,0.7,21.911122516979487
Year 1 Jan 04 09:00,23.39,87.51,180,9.8,176,370,15.2,70,0,13,0.4,29.471522406914916
Year 1 Jan 04 10:00,23.39,87.51,180,11.4,216,489,19.9,58,0,50,0.5,36.95567832116923
Year 1 Jan 04 11:00,23.39,87.51,180,10.3,235,561,21.5,49,0.5,59,0.7,42.373266515968769
Year 1 Jan 04 12:00,23.39,87.51,180,11.2,243,587,22.4,49,0.9,55,0.6,45.81387961731377
Year 1 Jan 04 13:00,23.39,87.51,180,11.2,238,585,23.5,46,1.4,58,0.5,47.50458690058613
Year 1 Jan 04 14:00,23.39,87.51,180,9,224,542,24.2,38,3.5,39,0.3,47.19983223440515
Year 1 Jan 04 15:00,23.39,87.51,180,9.1,196,454,24.3,38,5.6,10,0.2,44.45838739707861
Year 1 Jan 04 16:00,23.39,87.51,180,13.5,140,317,23.9,52,7.7,53,0.1,39.60173765236097
Year 1 Jan 04 17:00,23.39,87.51,180,13.7,50,130,21.3,62,7.8,149,0.2,33.279766854565639
Year 1 Jan 04 18:00,23.39,87.51,180,8.6,0,0,19,51,7.8,156,0.4,28.004132308295597
Year 1 Jan 04 19:00,23.39,87.51,180,8.8,0,0,18,55,7.9,159,0.7,25.664671217043595
Year 1 Jan 04 20:00,23.39,87.51,180,9,0,0,17.3,58,5.3,164,0.7,24.026409450200715
Year 1 Jan 04 21:00,23.39,87.51,180,9.3,0,0,16.3,63,2.6,175,0.6,22.69698888345082
Year 1 Jan 04 22:00,23.39,87.51,180,9.6,0,0,15,70,0,194,0.4,21.48744146963216
Year 1 Jan 04 23:00,23.39,87.51,180,9.9,0,0,13.9,77,0,243,0.4,20.36247531382942
Year 1 Jan 05 00:00,23.39,87.51,180,9.7,0,0,13.3,79,0,279,0.5,19.388342887545308
Year 1 Jan 05 01:00,23.39,87.51,180,9.3,0,0,13,78,0,290,0.6,18.476686241220386
Year 1 Jan 05 02:00,23.39,87.51,180,8.7,0,0,12.8,76,0,299,0.6,17.81355877665957
Year 1 Jan 05 03:00,23.39,87.51,180,8,0,0,12.5,74,0,322,0.6,17.24527937354189
Year 1 Jan 05 04:00,23.39,87.51,180,6.7,0,0,12,70,0,340,0.5,16.723303773034659
Year 1 Jan 05 05:00,23.39,87.51,180,5.2,0,0,11.3,66,0,341,0.4,16.16324039075124
Year 1 Jan 05 06:00,23.39,87.51,180,4,0,0,10.5,64,0,335,0.4,15.543066704276129
Year 1 Jan 05 07:00,23.39,87.51,180,5.8,13,16,10.8,71,0,337,0.4,17.047081403042115
Year 1 Jan 05 08:00,23.39,87.51,180,5.1,104,184,12.2,62,0,347,0.4,22.655434087591805
Year 1 Jan 05 09:00,23.39,87.51,180,9,178,353,15.1,67,0,4,0.3,29.759746632224819
Year 1 Jan 05 10:00,23.39,87.51,180,12.9,219,473,19.9,64,0,22,0.3,37.265846664215789
Year 1 Jan 05 11:00,23.39,87.51,180,10.9,246,521,22.1,49,0.4,37,0.5,42.43960711146804
Year 1 Jan 05 12:00,23.39,87.51,180,12.1,269,501,23.1,50,0.7,26,0.4,45.25716284795976
Year 1 Jan 05 13:00,23.39,87.51,180,12.7,278,453,24.1,49,1.1,25,0.5,46.18710245245319
Year 1 Jan 05 14:00,23.39,87.51,180,12.3,257,415,24.7,46,0.7,24,0.5,45.173008149597027
Year 1 Jan 05 15:00,23.39,87.51,180,12.1,210,381,24.8,45,0.4,35,0.4,43.148066914880669
Year 1 Jan 05 16:00,23.39,87.51,180,14.6,144,290,24.2,55,0,73,0.3,39.04987145
Year 1 Jan 05 17:00,23.39,87.51,180,14,51,125,22.1,60,0,111,0.3,33.29142157336463
Year 1 Jan 05 18:00,23.39,87.51,180,11,0,0,19.7,57,0,124,0.4,28.190271519149904
Year 1 Jan 05 19:00,23.39,87.51,180,10.9,0,0,18.3,62,0,130,0.5,25.879646125993479
Year 1 Jan 05 20:00,23.39,87.51,180,11,0,0,17.4,66,0,142,0.5,24.256890115848877
Year 1 Jan 05 21:00,23.39,87.51,180,11.3,0,0,16.6,71,0,167,0.6,22.96530436793404
Year 1 Jan 05 22:00,23.39,87.51,180,12.1,0,0,15.7,79,0,197,0.5,21.862772966675327
Year 1 Jan 05 23:00,23.39,87.51,180,12.7,0,0,15,86,0.6,251,0.6,20.863433236097735
Year 1 Jan 06 00:00,23.39,87.51,180,12.5,0,0,14.5,88,1.3,283,0.7,19.92765070408309
Year 1 Jan 06 01:00,23.39,87.51,180,11.7,0,0,13.8,87,1.9,302,0.7,19.020347066685085
Year 1 Jan 06 02:00,23.39,87.51,180,10,0,0,13.2,81,3,317,0.7,18.365273498819265
Year 1 Jan 06 03:00,23.39,87.51,180,7.9,0,0,13.3,70,4.2,325,0.7,18.01012499225775
Year 1 Jan 06 04:00,23.39,87.51,180,5.6,0,0,13.4,59,5.3,322,0.7,17.82440402787418
Year 1 Jan 06 05:00,23.39,87.51,180,3.1,0,0,13.3,50,6.5,316,0.6,17.575104570173918
Year 1 Jan 06 06:00,23.39,87.51,180,1.4,0,0,13,45,7.6,322,0.5,17.260526898638397
Year 1 Jan 06 07:00,23.39,87.51,180,3.9,10,8,13,54,8.8,357,0.5,18.04249784896033
Year 1 Jan 06 08:00,23.39,87.51,180,4.4,93,67,13.5,54,5.9,3,0.6,21.346750746481527
Year 1 Jan 06 09:00,23.39,87.51,180,8.2,193,171,15.9,60,3,1,0.4,27.511984351872124
Year 1 Jan 06 10:00,23.39,87.51,180,12.5,233,391,20.3,61,0.1,4,0.3,35.85591774539683
Year 1 Jan 06 11:00,23.39,87.51,180,10.1,247,505,23,44,0.7,14,0.6,42.00639161
Year 1 Jan 06 12:00,23.39,87.51,180,11.8,284,452,23.8,47,1.2,358,0.4,44.38874453860831
Year 1 Jan 06 13:00,23.39,87.51,180,13.1,297,385,24.5,49,1.8,308,0.3,44.91201840527748
Year 1 Jan 06 14:00,23.39,87.51,180,14,273,354,25.1,50,1.2,278,0.4,44.586467108111708
Year 1 Jan 06 15:00,23.39,87.51,180,14.2,216,349,25.4,50,0.6,265,0.3,43.09057141941885
Year 1 Jan 06 16:00,23.39,87.51,180,16,146,284,25.1,57,0,228,0.2,39.43608052596943
Year 1 Jan 06 17:00,23.39,87.51,180,16.4,53,127,23.1,66,0,182,0.3,33.80975355175158
Year 1 Jan 06 18:00,23.39,87.51,180,14.6,0,0,21.2,66,0,167,0.6,28.803678985733876
Year 1 Jan 06 19:00,23.39,87.51,180,15.1,0,0,19.9,74,0,171,0.8,26.59149253725475
Year 1 Jan 06 20:00,23.39,87.51,180,15.8,0,0,18.9,82,0,182,0.8,24.985834266312858
Year 1 Jan 06 21:00,23.39,87.51,180,16.4,0,0,17.9,91,0,207,0.7,23.70705968706848
Year 1 Jan 06 22:00,23.39,87.51,180,16.2,0,0,17,95,0,242,0.6,22.62178726
Year 1 Jan 06 23:00,23.39,87.51,180,15.9,0,0,16.5,96,0.9,270,0.7,21.742129410459826
Year 1 Jan 07 00:00,23.39,87.51,180,15,0,0,16,94,1.7,296,0.7,20.90530559
Year 1 Jan 07 01:00,23.39,87.51,180,13.4,0,0,15.2,89,2.6,308,0.7,20.17520176941695
Year 1 Jan 07 02:00,23.39,87.51,180,11.1,0,0,14.3,81,2.1,306,0.6,19.382204432297138
Year 1 Jan 07 03:00,23.39,87.51,180,9.2,0,0,13.5,75,1.5,306,0.5,18.575768756457138
Year 1 Jan 07 04:00,23.39,87.51,180,7.2,0,0,12.7,69,1,303,0.5,17.75670900235855
Year 1 Jan 07 05:00,23.39,87.51,180,5.1,0,0,12.2,62,3.9,302,0.6,17.025686526425298
Year 1 Jan 07 06:00,23.39,87.51,180,3.6,0,0,11.8,57,6.9,308,0.6,16.402948703130606
Year 1 Jan 07 07:00,23.39,87.51,180,5.3,13,15,11.9,64,9.8,308,0.6,17.832499645863665
Year 1 Jan 07 08:00,23.39,87.51,180,5.9,100,199,13.5,60,9.3,296,0.7,22.945241815871975
Year 1 Jan 07 09:00,23.39,87.51,180,8.8,184,167,15.3,65,8.7,278,0.6,25.260694938391234
Year 1 Jan 07 10:00,23.39,87.51,180,11.6,188,23,17.1,70,8.2,267,0.5,24.30220660312904
Year 1 Jan 07 11:00,23.39,87.51,180,13.4,205,18,19.2,69,6.5,287,0.6,26.20041825194857
Year 1 Jan 07 12:00,23.39,87.51,180,11.6,311,94,22.2,51,4.7,296,0.8,31.983437809114159
Year 1 Jan 07 13:00,23.39,87.51,180,8,308,299,24,36,3,290,0.8,38.632382654556639
Year 1 Jan 07 14:00,23.39,87.51,180,9.4,248,449,24.7,38,2,276,0.8,41.833971207275457
Year 1 Jan 07 15:00,23.39,87.51,180,10.6,214,397,24.7,41,1,262,0.7,40.69610799011076
Year 1 Jan 07 16:00,23.39,87.51,180,15.5,147,311,24,59,0,233,0.3,37.184760368197839
Year 1 Jan 07 17:00,23.39,87.51,180,13.1,55,134,21.7,58,0,195,0.2,31.516233795218157
Year 1 Jan 07 18:00,23.39,87.51,180,9,0,0,19.1,52,0,195,0.2,26.408433707554697
Year 1 Jan 07 19:00,23.39,87.51,180,8.6,0,0,17.2,57,0,214,0.1,24.178217566783187
Year 1 Jan 07 20:00,23.39,87.51,180,8.4,0,0,15.6,62,0,298,0.1,22.465424876827144
Year 1 Jan 07 21:00,23.39,87.51,180,7.3,0,0,14.5,62,0,313,0.2,21.050428452012026
Year 1 Jan 07 22:00,23.39,87.51,180,5.9,0,0,13.8,59,0,305,0.3,19.89124950727629
Year 1 Jan 07 23:00,23.39,87.51,180,4.6,0,0,13.4,55,0,286,0.3,18.92827782456355
Year 1 Jan 08 00:00,23.39,87.51,180,2.8,0,0,12.7,51,0,275,0.4,18.02579782971079
Year 1 Jan 08 01:00,23.39,87.51,180,1,0,0,12,47,0,275,0.4,17.173606425889738
Year 1 Jan 08 02:00,23.39,87.51,180,-1.4,0,0,11.4,41,0,277,0.5,16.377983628423384
Year 1 Jan 08 03:00,23.39,87.51,180,-3.6,0,0,10.9,36,0,283,0.5,15.641972791520996
Year 1 Jan 08 04:00,23.39,87.51,180,-6,0,0,10.4,31,0,287,0.5,14.93655128337905
Year 1 Jan 08 05:00,23.39,87.51,180,-7.8,0,0,9.9,28,0,288,0.5,14.300918924973935
Year 1 Jan 08 06:00,23.39,87.51,180,-7.7,0,0,9.4,29,0,289,0.6,13.68188697193863
Year 1 Jan 08 07:00,23.39,87.51,180,0.1,14,21,9.7,51,0,291,0.6,15.544879131744125
Year 1 Jan 08 08:00,23.39,87.51,180,1,101,247,12.3,46,0,283,0.6,22.241206458561324
Year 1 Jan 08 09:00,23.39,87.51,180,4.1,163,453,15.3,47,0,260,0.5,30.664843110808044
Year 1 Jan 08 10:00,23.39,87.51,180,4.5,200,560,19.6,37,0,266,0.8,37.84975392321793
Year 1 Jan 08 11:00,23.39,87.51,180,1.6,218,625,21.4,27,0,267,0.8,43.48150311903447
Year 1 Jan 08 12:00,23.39,87.51,180,3.4,223,656,22.8,28,0,270,0.7,47.350910988546967
Year 1 Jan 08 13:00,23.39,87.51,180,4,219,655,24.2,27,0,282,0.7,48.976986216661149
Year 1 Jan 08 14:00,23.39,87.51,180,4.3,208,612,25.1,26,0,286,0.6,48.45531572863531
Year 1 Jan 08 15:00,23.39,87.51,180,5.5,185,523,25.3,28,0,281,0.4,46.02686831109766
Year 1 Jan 08 16:00,23.39,87.51,180,14.6,138,379,24.5,54,0,231,0.1,41.065446887974818
Year 1 Jan 08 17:00,23.39,87.51,180,10.8,56,158,22,49,0,144,0.2,34.35912836909408
Year 1 Jan 08 18:00,23.39,87.51,180,2.7,0,0,19.4,33,0,128,0.3,28.57531875052528
Year 1 Jan 08 19:00,23.39,87.51,180,2.5,0,0,17.7,36,0,114,0.3,26.00159881
Year 1 Jan 08 20:00,23.39,87.51,180,2.3,0,0,16.3,39,0,96,0.3,24.109580479267057
Year 1 Jan 08 21:00,23.39,87.51,180,2.4,0,0,14.9,43,0,70,0.3,22.49969711878117
Year 1 Jan 08 22:00,23.39,87.51,180,2.8,0,0,13.3,49,0,54,0.2,21.047170429142175
Year 1 Jan 08 23:00,23.39,87.51,180,2.6,0,0,12.5,51,0,219,0,19.918765206093754
Year 1 Jan 09 00:00,23.39,87.51,180,1.6,0,0,12.6,47,0,240,0.3,19.05032859680894
Year 1 Jan 09 01:00,23.39,87.51,180,0,0,0,12.6,42,0,245,0.5,18.319912670049214
Year 1 Jan 09 02:00,23.39,87.51,180,-1.3,0,0,12.3,39,0,249,0.5,17.657591379579075
Year 1 Jan 09 03:00,23.39,87.51,180,-2.3,0,0,11.9,37,0,260,0.5,17.033124077770674
Year 1 Jan 09 04:00,23.39,87.51,180,-3.2,0,0,11.7,35,0,272,0.5,16.482464561028878
Year 1 Jan 09 05:00,23.39,87.51,180,-4.2,0,0,11.5,33,0,273,0.6,15.975158320836322
Year 1 Jan 09 06:00,23.39,87.51,180,-4.3,0,0,11.4,33,0,266,0.6,15.541480670908698
Year 1 Jan 09 07:00,23.39,87.51,180,2.2,13,19,12,51,0,267,0.7,17.330668960562805
Year 1 Jan 09 08:00,23.39,87.51,180,3.5,102,211,14.4,48,0,282,0.7,23.65002707356168
Year 1 Jan 09 09:00,23.39,87.51,180,6.7,171,404,17.2,50,0,304,0.6,31.242245085896948
Year 1 Jan 09 10:00,23.39,87.51,180,9.9,206,533,21.4,48,0,311,0.7,38.700325711228028
Year 1 Jan 09 11:00,23.39,87.51,180,3.5,223,607,23.6,27,0,305,1,44.17633832143349
Year 1 Jan 09 12:00,23.39,87.51,180,4.6,231,632,24.3,28,0,306,0.9,47.588436895280889
Year 1 Jan 09 13:00,23.39,87.51,180,5.3,228,628,25.1,28,0,303,0.8,49.17312779320806
Year 1 Jan 09 14:00,23.39,87.51,180,4.8,217,581,25.7,26,0.1,306,0.6,48.79133402896272
Year 1 Jan 09 15:00,23.39,87.51,180,5.2,193,490,25.6,27,0.3,314,0.3,46.322893696512739
Year 1 Jan 09 16:00,23.39,87.51,180,13.1,143,350,24.8,48,0.4,340,0.1,41.28683587044915
Year 1 Jan 09 17:00,23.39,87.51,180,11.7,57,144,22.3,51,0.3,99,0.1,34.77308291146452
Year 1 Jan 09 18:00,23.39,87.51,180,4.3,0,0,19.8,36,0.1,120,0.3,29.20221412772018
Year 1 Jan 09 19:00,23.39,87.51,180,4,0,0,18.2,39,0,128,0.3,26.724786791588096
Year 1 Jan 09 20:00,23.39,87.51,180,4,0,0,17,42,0,124,0.3,24.919097490236817
Year 1 Jan 09 21:00,23.39,87.51,180,3.8,0,0,15.7,45,0,122,0.2,23.41854053064003
Year 1 Jan 09 22:00,23.39,87.51,180,4.8,0,0,14.5,52,0,134,0.1,22.10219566370271
Year 1 Jan 09 23:00,23.39,87.51,180,6.8,0,0,13.5,64,0,212,0,20.94958518675604
Year 1 Jan 10 00:00,23.39,87.51,180,5.8,0,0,12.9,62,0,339,0.1,19.954104717135075
Year 1 Jan 10 01:00,23.39,87.51,180,2.9,0,0,13.1,50,0,335,0.4,19.149703897205016
Year 1 Jan 10 02:00,23.39,87.51,180,2,0,0,13.4,46,3.1,327,0.7,18.504391463375116
Year 1 Jan 10 03:00,23.39,87.51,180,1.3,0,0,13.3,44,6.2,334,0.8,17.91774712647791
Year 1 Jan 10 04:00,23.39,87.51,180,0.6,0,0,12.9,43,9.3,343,0.8,17.340751442411077
Year 1 Jan 10 05:00,23.39,87.51,180,0.7,0,0,12.3,45,9,346,0.7,16.955893788758396
Year 1 Jan 10 06:00,23.39,87.51,180,1,0,0,12.6,45,8.6,346,0.6,16.885389415813408
Year 1 Jan 10 07:00,23.39,87.51,180,4.6,4,2,13.2,56,8.3,351,0.7,17.252312133481238
Year 1 Jan 10 08:00,23.39,87.51,180,6.9,45,7,13.8,63,8.9,357,0.7,18.126684074954907
Year 1 Jan 10 09:00,23.39,87.51,180,9.2,79,7,14.6,70,9.4,1,0.6,18.919441379094598
Year 1 Jan 10 10:00,23.39,87.51,180,12,69,3,15.8,78,10,7,0.4,19.41727035999387
Year 1 Jan 10 11:00,23.39,87.51,180,14.2,87,3,17.1,83,9.1,29,0.4,20.49342854839727
Year 1 Jan 10 12:00,23.39,87.51,180,13.2,158,9,19.7,66,8.2,71,0.5,22.770004350653289
Year 1 Jan 10 13:00,23.39,87.51,180,12.4,214,21,21.3,57,7.3,82,0.5,25.45577927215693
Year 1 Jan 10 14:00,23.39,87.51,180,12.6,232,38,22,55,6,93,0.5,27.565870740837846
Year 1 Jan 10 15:00,23.39,87.51,180,13.6,206,54,22.2,58,4.8,107,0.6,28.139878058725395
Year 1 Jan 10 16:00,23.39,87.51,180,15.3,141,65,21.9,66,3.5,127,0.6,27.155993847889787
Year 1 Jan 10 17:00,23.39,87.51,180,14.4,48,37,20.5,68,2.6,149,0.6,24.574130649775968
Year 1 Jan 10 18:00,23.39,87.51,180,12.5,0,0,18.8,67,1.7,163,0.7,21.986255
Year 1 Jan 10 19:00,23.39,87.51,180,11.7,0,0,17.2,70,0.8,178,0.6,20.593540050093645
Year 1 Jan 10 20:00,23.39,87.51,180,10.8,0,0,16.1,71,0.5,200,0.5,19.503419191548298
Year 1 Jan 10 21:00,23.39,87.51,180,10.3,0,0,14.9,74,0.3,226,0.4,18.526955666998007
Year 1 Jan 10 22:00,23.39,87.51,180,9.9,0,0,13.9,77,0,262,0.5,17.598637727006158
Year 1 Jan 10 23:00,23.39,87.51,180,9.7,0,0,13.3,79,0,289,0.6,16.795795442787879
Year 1 Jan 11 00:00,23.39,87.51,180,9.1,0,0,12.5,80,0,305,0.6,16.044944578923475
Year 1 Jan 11 01:00,23.39,87.51,180,8.2,0,0,11.7,79,0,313,0.6,15.33924847
Year 1 Jan 11 02:00,23.39,87.51,180,6.7,0,0,11,75,0,318,0.6,14.686429451305778
Year 1 Jan 11 03:00,23.39,87.51,180,4.9,0,0,10.3,69,0,323,0.6,14.06919016042185
Year 1 Jan 11 04:00,23.39,87.51,180,2.8,0,0,9.7,62,0,325,0.6,13.47839411972874
Year 1 Jan 11 05:00,23.39,87.51,180,0.3,0,0,9.1,54,0.5,322,0.7,12.895166534271694
Year 1 Jan 11 06:00,23.39,87.51,180,-1.8,0,0,8.6,48,1,318,0.7,12.365639983252415
