Date/Time,Lats,Longs,Orientation,[1] Dew Point Temperature (C),[1] Diffuse Horizontal Radiation (Wh/m2),[1] Direct Normal Radiation (Wh/m2),[1] Dry Bulb Temperature (C),[1] Relative Humidity (),[1] Total Sky Cover (tenths),[1] Wind Direction (°),[1] Wind Speed (m/s),BLOCK1:ZONE1_WALL_3_0_0:Surface Outside Face Temperature [C](Hourly)
Year 1 Jan 01 01:00,23.39,87.51,90,-1,0,0,10.1,46,0,319,0.6,12.527787481901001
Year 1 Jan 01 02:00,23.39,87.51,90,-1.7,0,0,9.7,45,0,315,0.7,12.034299440725328
Year 1 Jan 01 03:00,23.39,87.51,90,-1.9,0,0,9.1,46,0,312,0.7,11.481209164351079
Year 1 Jan 01 04:00,23.39,87.51,90,-2,0,0,8.4,48,0,304,0.6,10.920293259760389
Year 1 Jan 01 05:00,23.39,87.51,90,-1.9,0,0,7.9,50,0,301,0.6,10.39889785199727
Year 1 Jan 01 06:00,23.39,87.51,90,-1.6,0,0,7.3,53,0,305,0.6,9.885587365775568
Year 1 Jan 01 07:00,23.39,87.51,90,0.8,16,22,7.4,63,0,305,0.7,13.755456566036337
Year 1 Jan 01 08:00,23.39,87.51,90,2.3,101,283,9,63,0,305,0.7,23.10403575094105
Year 1 Jan 01 09:00,23.39,87.51,90,5.9,155,503,12.8,63,0,307,0.6,29.751591349643716
Year 1 Jan 01 10:00,23.39,87.51,90,7.1,185,620,18.3,48,0,321,1,32.179975487614949
Year 1 Jan 01 11:00,23.39,87.51,90,4.7,199,685,20.2,36,0,325,1.2,30.662922042260474
Year 1 Jan 01 12:00,23.39,87.51,90,5.6,204,710,21.3,36,0,327,0.9,26.818063707678215
Year 1 Jan 01 13:00,23.39,87.51,90,5,202,702,22.5,32,0,331,0.8,25.78540157427881
Year 1 Jan 01 14:00,23.39,87.51,90,3.6,193,653,23.1,28,0,335,0.7,25.468489559812057
Year 1 Jan 01 15:00,23.39,87.51,90,4.1,172,557,23.1,29,0,342,0.5,24.755125071866645
Year 1 Jan 01 16:00,23.39,87.51,90,12.3,129,395,22.3,53,0,334,0.1,23.34892231938081
Year 1 Jan 01 17:00,23.39,87.51,90,10.6,47,165,19.3,57,0,200,0.1,20.90703015530984
Year 1 Jan 01 18:00,23.39,87.51,90,2.6,0,0,16.2,40,0,175,0.2,18.753810860168856
Year 1 Jan 01 19:00,23.39,87.51,90,2.1,0,0,14.5,43,0,163,0.3,17.37127090219282
Year 1 Jan 01 20:00,23.39,87.51,90,2,0,0,13.4,46,0.2,162,0.4,16.298678795109873
Year 1 Jan 01 21:00,23.39,87.51,90,2.3,0,0,12.4,50,0.4,169,0.4,15.375649063408419
Year 1 Jan 01 22:00,23.39,87.51,90,2.3,0,0,11.5,53,0.6,186,0.4,14.55270659918866
Year 1 Jan 01 23:00,23.39,87.51,90,2.6,0,0,10.8,57,3.5,206,0.4,13.763658085112631
Year 1 Jan 02 00:00,23.39,87.51,90,2.7,0,0,9.9,61,6.3,242,0.4,13.023732905202277
Year 1 Jan 02 01:00,23.39,87.51,90,2.4,0,0,9.3,62,9.2,285,0.6,12.315278445596772
Year 1 Jan 02 02:00,23.39,87.51,90,1.4,0,0,8.7,60,6.1,302,0.7,11.642383077220386
Year 1 Jan 02 03:00,23.39,87.51,90,0.2,0,0,7.9,58,3.1,306,0.6,10.983033179121954
Year 1 Jan 02 04:00,23.39,87.51,90,-0.7,0,0,7.2,57,0,302,0.6,10.335806752870609
Year 1 Jan 02 05:00,23.39,87.51,90,-1.6,0,0,6.8,55,0,296,0.6,9.786276508160519
Year 1 Jan 02 06:00,23.39,87.51,90,-1.7,0,0,6.4,56,0,295,0.6,9.301541729388934
Year 1 Jan 02 07:00,23.39,87.51,90,1.2,15,22,7.1,66,0,293,0.6,13.297961987553677
Year 1 Jan 02 08:00,23.39,87.51,90,2.4,101,283,10,59,0,294,0.6,23.128880408877629
Year 1 Jan 02 09:00,23.39,87.51,90,5.2,155,500,13.3,58,0,298,0.5,29.856578750514154
Year 1 Jan 02 10:00,23.39,87.51,90,8.3,188,608,18,53,0,322,0.5,32.24769904062708
Year 1 Jan 02 11:00,23.39,87.51,90,4.9,204,669,20,37,0,345,0.6,30.884155664006895
Year 1 Jan 02 12:00,23.39,87.51,90,6.2,209,695,21.1,38,0,344,0.6,26.99855029131799
Year 1 Jan 02 13:00,23.39,87.51,90,6.8,207,687,22.2,37,0,336,0.5,25.918855219701123
Year 1 Jan 02 14:00,23.39,87.51,90,5.5,197,641,23.1,32,0,317,0.5,25.552335651206137
Year 1 Jan 02 15:00,23.39,87.51,90,6.1,174,551,23.2,33,0,305,0.5,24.89469533171956
Year 1 Jan 02 16:00,23.39,87.51,90,12.6,130,395,22.4,54,0,303,0.2,23.502356010131785
Year 1 Jan 02 17:00,23.39,87.51,90,10.5,48,166,19.5,56,0,247,0.1,21.09399996015635
Year 1 Jan 02 18:00,23.39,87.51,90,4.2,0,0,16.8,43,0,188,0.3,19.00922787087999
Year 1 Jan 02 19:00,23.39,87.51,90,4,0,0,15.6,46,0,179,0.5,17.77783233886441
Year 1 Jan 02 20:00,23.39,87.51,90,4.1,0,0,14.7,49,0.2,181,0.6,16.85801650102296
Year 1 Jan 02 21:00,23.39,87.51,90,3.9,0,0,13.9,51,0.4,185,0.7,16.08005178734215
Year 1 Jan 02 22:00,23.39,87.51,90,4,0,0,13.1,54,0.6,192,0.6,15.379191338130408
Year 1 Jan 02 23:00,23.39,87.51,90,4.2,0,0,12.2,58,2,212,0.5,14.66138707484465
Year 1 Jan 03 00:00,23.39,87.51,90,4.3,0,0,11.3,62,3.3,249,0.5,13.95837023975467
Year 1 Jan 03 01:00,23.39,87.51,90,3.9,0,0,10.6,63,4.7,293,0.6,13.277427028441249
Year 1 Jan 03 02:00,23.39,87.51,90,3.1,0,0,10,62,3.3,312,0.7,12.661175633170434
Year 1 Jan 03 03:00,23.39,87.51,90,2,0,0,9.6,59,1.8,321,0.6,12.144295039530093
Year 1 Jan 03 04:00,23.39,87.51,90,0.8,0,0,9.1,56,0.4,327,0.6,11.660556406575573
Year 1 Jan 03 05:00,23.39,87.51,90,-0.3,0,0,8.7,53,0.3,324,0.5,11.242946224691185
Year 1 Jan 03 06:00,23.39,87.51,90,-1.2,0,0,8.3,51,0.1,311,0.5,10.860655738028285
Year 1 Jan 03 07:00,23.39,87.51,90,2.3,14,18,8.7,64,0,292,0.5,14.142632693990139
Year 1 Jan 03 08:00,23.39,87.51,90,2.4,103,208,10.6,57,0,275,0.5,22.349289993093519
Year 1 Jan 03 09:00,23.39,87.51,90,6.3,173,390,13.7,61,0.1,274,0.4,28.601731308991928
Year 1 Jan 03 10:00,23.39,87.51,90,11.6,211,508,18.8,63,0.1,287,0.4,31.755861749735034
Year 1 Jan 03 11:00,23.39,87.51,90,6.1,230,578,21.8,36,0.1,285,0.5,31.15621665945539
Year 1 Jan 03 12:00,23.39,87.51,90,7.5,237,605,22.9,37,0,284,0.5,28.015984816530414
Year 1 Jan 03 13:00,23.39,87.51,90,7.9,233,601,23.9,36,0,285,0.4,27.195105267653298
Year 1 Jan 03 14:00,23.39,87.51,90,6.4,219,561,24.6,31,0,288,0.4,26.969301798503588
Year 1 Jan 03 15:00,23.39,87.51,90,7,190,478,24.8,32,0,285,0.4,26.362138394422919
Year 1 Jan 03 16:00,23.39,87.51,90,14.4,137,340,24,55,0,266,0.2,24.906218133225008
Year 1 Jan 03 17:00,23.39,87.51,90,13,49,141,21.3,59,0,204,0.1,22.54556615037479
Year 1 Jan 03 18:00,23.39,87.51,90,6.2,0,0,18.7,44,0,156,0.2,20.526143161748388
Year 1 Jan 03 19:00,23.39,87.51,90,5.8,0,0,17.5,46,0,151,0.4,19.33320927222963
Year 1 Jan 03 20:00,23.39,87.51,90,6.1,0,0,16.6,50,0.9,154,0.5,18.418600585767686
Year 1 Jan 03 21:00,23.39,87.51,90,6.5,0,0,15.5,55,1.9,169,0.4,17.59667811451579
Year 1 Jan 03 22:00,23.39,87.51,90,6.5,0,0,13.9,61,2.8,228,0.2,16.695840017524064
Year 1 Jan 03 23:00,23.39,87.51,90,6.2,0,0,13.3,62,1.9,301,0.4,15.913886815954293
Year 1 Jan 04 00:00,23.39,87.51,90,4.9,0,0,13,58,0.9,320,0.6,15.276751173163298
Year 1 Jan 04 01:00,23.39,87.51,90,3.5,0,0,12.3,55,0,326,0.6,14.654974376335329
Year 1 Jan 04 02:00,23.39,87.51,90,2.4,0,0,11.6,53,0,330,0.5,14.05283471073869
Year 1 Jan 04 03:00,23.39,87.51,90,1.8,0,0,11,53,0,335,0.6,13.467260981638916
Year 1 Jan 04 04:00,23.39,87.51,90,1.5,0,0,10.4,54,0,345,0.6,12.903327323521822
Year 1 Jan 04 05:00,23.39,87.51,90,1.9,0,0,10,57,0,355,0.7,12.452124663244107
Year 1 Jan 04 06:00,23.39,87.51,90,2.5,0,0,9.6,61,0,2,0.8,12.001514527068276
Year 1 Jan 04 07:00,23.39,87.51,90,5.1,14,17,9.9,72,0,8,0.8,15.121968922043234
Year 1 Jan 04 08:00,23.39,87.51,90,6.8,103,195,11.9,71,0,14,0.7,23.085920493513087
Year 1 Jan 04 09:00,23.39,87.51,90,9.8,176,370,15.2,70,0,13,0.4,29.401662540664075
Year 1 Jan 04 10:00,23.39,87.51,90,11.4,216,489,19.9,58,0,50,0.5,32.54998496926122
Year 1 Jan 04 11:00,23.39,87.51,90,10.3,235,561,21.5,49,0.5,59,0.7,31.648408274385809
Year 1 Jan 04 12:00,23.39,87.51,90,11.2,243,587,22.4,49,0.9,55,0.6,28.366579739372093
Year 1 Jan 04 13:00,23.39,87.51,90,11.2,238,585,23.5,46,1.4,58,0.5,27.497832215349793
Year 1 Jan 04 14:00,23.39,87.51,90,9,224,542,24.2,38,3.5,39,0.3,27.27189753049937
Year 1 Jan 04 15:00,23.39,87.51,90,9.1,196,454,24.3,38,5.6,10,0.2,26.604922909527234
Year 1 Jan 04 16:00,23.39,87.51,90,13.5,140,317,23.9,52,7.7,53,0.1,25.188566285154658
Year 1 Jan 04 17:00,23.39,87.51,90,13.7,50,130,21.3,62,7.8,149,0.2,22.865121701878139
Year 1 Jan 04 18:00,23.39,87.51,90,8.6,0,0,19,51,7.8,156,0.4,20.883077718745036
Year 1 Jan 04 19:00,23.39,87.51,90,8.8,0,0,18,55,7.9,159,0.7,19.745354708849996
Year 1 Jan 04 20:00,23.39,87.51,90,9,0,0,17.3,58,5.3,164,0.7,18.879481174468503
Year 1 Jan 04 21:00,23.39,87.51,90,9.3,0,0,16.3,63,2.6,175,0.6,18.088974937814954
Year 1 Jan 04 22:00,23.39,87.51,90,9.6,0,0,15,70,0,194,0.4,17.270177461448549
Year 1 Jan 04 23:00,23.39,87.51,90,9.9,0,0,13.9,77,0,243,0.4,16.455782604643504
Year 1 Jan 05 00:00,23.39,87.51,90,9.7,0,0,13.3,79,0,279,0.5,15.756296302386957
Year 1 Jan 05 01:00,23.39,87.51,90,9.3,0,0,13,78,0,290,0.6,15.186729696902674
Year 1 Jan 05 02:00,23.39,87.51,90,8.7,0,0,12.8,76,0,299,0.6,14.75014388068124
Year 1 Jan 05 03:00,23.39,87.51,90,8,0,0,12.5,74,0,322,0.6,14.370051741657392
Year 1 Jan 05 04:00,23.39,87.51,90,6.7,0,0,12,70,0,340,0.5,14.001639412265554
Year 1 Jan 05 05:00,23.39,87.51,90,5.2,0,0,11.3,66,0,341,0.4,13.572232110474767
Year 1 Jan 05 06:00,23.39,87.51,90,4,0,0,10.5,64,0,335,0.4,13.077424900831826
Year 1 Jan 05 07:00,23.39,87.51,90,5.8,13,16,10.8,71,0,337,0.4,16.049489504670157
Year 1 Jan 05 08:00,23.39,87.51,90,5.1,104,184,12.2,62,0,347,0.4,23.44668803034827
Year 1 Jan 05 09:00,23.39,87.51,90,9,178,353,15.1,67,0,4,0.3,29.56100225562812
Year 1 Jan 05 10:00,23.39,87.51,90,12.9,219,473,19.9,64,0,22,0.3,32.86066186058707
Year 1 Jan 05 11:00,23.39,87.51,90,10.9,246,521,22.1,49,0.4,37,0.5,32.13747899899546
Year 1 Jan 05 12:00,23.39,87.51,90,12.1,269,501,23.1,50,0.7,26,0.4,29.251095685468987
Year 1 Jan 05 13:00,23.39,87.51,90,12.7,278,453,24.1,49,1.1,25,0.5,28.605139030694298
Year 1 Jan 05 14:00,23.39,87.51,90,12.3,257,415,24.7,46,0.7,24,0.5,28.31610562
Year 1 Jan 05 15:00,23.39,87.51,90,12.1,210,381,24.8,45,0.4,35,0.4,27.542388686350465
Year 1 Jan 05 16:00,23.39,87.51,90,14.6,144,290,24.2,55,0,73,0.3,26.03578229575955
Year 1 Jan 05 17:00,23.39,87.51,90,14,51,125,22.1,60,0,111,0.3,23.702277483223015
Year 1 Jan 05 18:00,23.39,87.51,90,11,0,0,19.7,57,0,124,0.4,21.716793327807915
Year 1 Jan 05 19:00,23.39,87.51,90,10.9,0,0,18.3,62,0,130,0.5,20.477724302614104
Year 1 Jan 05 20:00,23.39,87.51,90,11,0,0,17.4,66,0,142,0.5,19.54420394667482
Year 1 Jan 05 21:00,23.39,87.51,90,11.3,0,0,16.6,71,0,167,0.6,18.75615007092722
Year 1 Jan 05 22:00,23.39,87.51,90,12.1,0,0,15.7,79,0,197,0.5,18.01069144209642
Year 1 Jan 05 23:00,23.39,87.51,90,12.7,0,0,15,86,0.6,251,0.6,17.28675796
Year 1 Jan 06 00:00,23.39,87.51,90,12.5,0,0,14.5,88,1.3,283,0.7,16.65573185501131
Year 1 Jan 06 01:00,23.39,87.51,90,11.7,0,0,13.8,87,1.9,302,0.7,16.038669156717217
Year 1 Jan 06 02:00,23.39,87.51,90,10,0,0,13.2,81,3,317,0.7,15.587608056850158
Year 1 Jan 06 03:00,23.39,87.51,90,7.9,0,0,13.3,70,4.2,325,0.7,15.401672120120054
Year 1 Jan 06 04:00,23.39,87.51,90,5.6,0,0,13.4,59,5.3,322,0.7,15.362064365661109
Year 1 Jan 06 05:00,23.39,87.51,90,3.1,0,0,13.3,50,6.5,316,0.6,15.23154915
Year 1 Jan 06 06:00,23.39,87.51,90,1.4,0,0,13,45,7.6,322,0.5,15.01621735650896
Year 1 Jan 06 07:00,23.39,87.51,90,3.9,10,8,13,54,8.8,357,0.5,16.556790383653835
Year 1 Jan 06 08:00,23.39,87.51,90,4.4,93,67,13.5,54,5.9,3,0.6,20.975194801205825
Year 1 Jan 06 09:00,23.39,87.51,90,8.2,193,171,15.9,60,3,1,0.4,26.77169852568816
Year 1 Jan 06 10:00,23.39,87.51,90,12.5,233,391,20.3,61,0.1,4,0.3,31.612923882442197
Year 1 Jan 06 11:00,23.39,87.51,90,10.1,247,505,23,44,0.7,14,0.6,31.97685410368012
Year 1 Jan 06 12:00,23.39,87.51,90,11.8,284,452,23.8,47,1.2,358,0.4,29.543988884895727
Year 1 Jan 06 13:00,23.39,87.51,90,13.1,297,385,24.5,49,1.8,308,0.3,29.048020598071916
Year 1 Jan 06 14:00,23.39,87.51,90,14,273,354,25.1,50,1.2,278,0.4,28.811302112027954
Year 1 Jan 06 15:00,23.39,87.51,90,14.2,216,349,25.4,50,0.6,265,0.3,28.07584586191514
Year 1 Jan 06 16:00,23.39,87.51,90,16,146,284,25.1,57,0,228,0.2,26.66693871331833
Year 1 Jan 06 17:00,23.39,87.51,90,16.4,53,127,23.1,66,0,182,0.3,24.421966282297285
Year 1 Jan 06 18:00,23.39,87.51,90,14.6,0,0,21.2,66,0,167,0.6,22.55580963521721
Year 1 Jan 06 19:00,23.39,87.51,90,15.1,0,0,19.9,74,0,171,0.8,21.427712933939099
Year 1 Jan 06 20:00,23.39,87.51,90,15.8,0,0,18.9,82,0,182,0.8,20.510553845787734
Year 1 Jan 06 21:00,23.39,87.51,90,16.4,0,0,17.9,91,0,207,0.7,19.662000554262229
Year 1 Jan 06 22:00,23.39,87.51,90,16.2,0,0,17,95,0,242,0.6,18.918724212096764
Year 1 Jan 06 23:00,23.39,87.51,90,15.9,0,0,16.5,96,0.9,270,0.7,18.327657611794544
Year 1 Jan 07 00:00,23.39,87.51,90,15,0,0,16,94,1.7,296,0.7,17.840768612697869
Year 1 Jan 07 01:00,23.39,87.51,90,13.4,0,0,15.2,89,2.6,308,0.7,17.34377009745544
Year 1 Jan 07 02:00,23.39,87.51,90,11.1,0,0,14.3,81,2.1,306,0.6,16.734687737819479
Year 1 Jan 07 03:00,23.39,87.51,90,9.2,0,0,13.5,75,1.5,306,0.5,16.076194624530605
Year 1 Jan 07 04:00,23.39,87.51,90,7.2,0,0,12.7,69,1,303,0.5,15.391699467736969
Year 1 Jan 07 05:00,23.39,87.51,90,5.1,0,0,12.2,62,3.9,302,0.6,14.789914795260735
Year 1 Jan 07 06:00,23.39,87.51,90,3.6,0,0,11.8,57,6.9,308,0.6,14.278434624767354
Year 1 Jan 07 07:00,23.39,87.51,90,5.3,13,15,11.9,64,9.8,308,0.6,17.15611415
Year 1 Jan 07 08:00,23.39,87.51,90,5.9,100,199,13.5,60,9.3,296,0.7,23.836970906459798
Year 1 Jan 07 09:00,23.39,87.51,90,8.8,184,167,15.3,65,8.7,278,0.6,24.69764870738217
Year 1 Jan 07 10:00,23.39,87.51,90,11.6,188,23,17.1,70,8.2,267,0.5,22.827976862760218
Year 1 Jan 07 11:00,23.39,87.51,90,13.4,205,18,19.2,69,6.5,287,0.6,23.69969258226305
Year 1 Jan 07 12:00,23.39,87.51,90,11.6,311,94,22.2,51,4.7,296,0.8,25.353237292336375
Year 1 Jan 07 13:00,23.39,87.51,90,8,308,299,24,36,3,290,0.8,26.221466263360044
Year 1 Jan 07 14:00,23.39,87.51,90,9.4,248,449,24.7,38,2,276,0.8,26.462670810914493
Year 1 Jan 07 15:00,23.39,87.51,90,10.6,214,397,24.7,41,1,262,0.7,26.082959878543897
Year 1 Jan 07 16:00,23.39,87.51,90,15.5,147,311,24,59,0,233,0.3,24.796389801893687
Year 1 Jan 07 17:00,23.39,87.51,90,13.1,55,134,21.7,58,0,195,0.2,22.593777558501118
Year 1 Jan 07 18:00,23.39,87.51,90,9,0,0,19.1,52,0,195,0.2,20.654280891909488
Year 1 Jan 07 19:00,23.39,87.51,90,8.6,0,0,17.2,57,0,214,0.1,19.44337688432861
Year 1 Jan 07 20:00,23.39,87.51,90,8.4,0,0,15.6,62,0,298,0.1,18.389596963944166
Year 1 Jan 07 21:00,23.39,87.51,90,7.3,0,0,14.5,62,0,313,0.2,17.449673866528536
Year 1 Jan 07 22:00,23.39,87.51,90,5.9,0,0,13.8,59,0,305,0.3,16.643700624483459
Year 1 Jan 07 23:00,23.39,87.51,90,4.6,0,0,13.4,55,0,286,0.3,15.947994218522645
Year 1 Jan 08 00:00,23.39,87.51,90,2.8,0,0,12.7,51,0,275,0.4,15.237995610120738
Year 1 Jan 08 01:00,23.39,87.51,90,1,0,0,12,47,0,275,0.4,14.52357806365466
Year 1 Jan 08 02:00,23.39,87.51,90,-1.4,0,0,11.4,41,0,277,0.5,13.872950829317509
Year 1 Jan 08 03:00,23.39,87.51,90,-3.6,0,0,10.9,36,0,283,0.5,13.304844373230126
Year 1 Jan 08 04:00,23.39,87.51,90,-6,0,0,10.4,31,0,287,0.5,12.77126740855838
Year 1 Jan 08 05:00,23.39,87.51,90,-7.8,0,0,9.9,28,0,288,0.5,12.252923587719451
Year 1 Jan 08 06:00,23.39,87.51,90,-7.7,0,0,9.4,29,0,289,0.6,11.743819951556358
Year 1 Jan 08 07:00,23.39,87.51,90,0.1,14,21,9.7,51,0,291,0.6,15.398076897283169
Year 1 Jan 08 08:00,23.39,87.51,90,1,101,247,12.3,46,0,283,0.6,24.21430978955226
Year 1 Jan 08 09:00,23.39,87.51,90,4.1,163,453,15.3,47,0,260,0.5,30.931978876717804
Year 1 Jan 08 10:00,23.39,87.51,90,4.5,200,560,19.6,37,0,266,0.8,33.222448626214319
Year 1 Jan 08 11:00,23.39,87.51,90,1.6,218,625,21.4,27,0,267,0.8,31.956386456032968
Year 1 Jan 08 12:00,23.39,87.51,90,3.4,223,656,22.8,28,0,270,0.7,28.484560879440836
Year 1 Jan 08 13:00,23.39,87.51,90,4,219,655,24.2,27,0,282,0.7,27.547130383028898
Year 1 Jan 08 14:00,23.39,87.51,90,4.3,208,612,25.1,26,0,286,0.6,27.34393108808983
Year 1 Jan 08 15:00,23.39,87.51,90,5.5,185,523,25.3,28,0,281,0.4,26.83932291866828
Year 1 Jan 08 16:00,23.39,87.51,90,14.6,138,379,24.5,54,0,231,0.1,25.506210461058936
Year 1 Jan 08 17:00,23.39,87.51,90,10.8,56,158,22,49,0,144,0.2,23.245405925546736
Year 1 Jan 08 18:00,23.39,87.51,90,2.7,0,0,19.4,33,0,128,0.3,21.16351033039816
Year 1 Jan 08 19:00,23.39,87.51,90,2.5,0,0,17.7,36,0,114,0.3,19.887544822725724
Year 1 Jan 08 20:00,23.39,87.51,90,2.3,0,0,16.3,39,0,96,0.3,18.84421491748156
Year 1 Jan 08 21:00,23.39,87.51,90,2.4,0,0,14.9,43,0,70,0.3,17.884436085021297
Year 1 Jan 08 22:00,23.39,87.51,90,2.8,0,0,13.3,49,0,54,0.2,16.941589668087198
Year 1 Jan 08 23:00,23.39,87.51,90,2.6,0,0,12.5,51,0,219,0,16.13402408338373
Year 1 Jan 09 00:00,23.39,87.51,90,1.6,0,0,12.6,47,0,240,0.3,15.526943609382416
Year 1 Jan 09 01:00,23.39,87.51,90,0,0,0,12.6,42,0,245,0.5,15.025719956145118
Year 1 Jan 09 02:00,23.39,87.51,90,-1.3,0,0,12.3,39,0,249,0.5,14.571967866469958
Year 1 Jan 09 03:00,23.39,87.51,90,-2.3,0,0,11.9,37,0,260,0.5,14.131182929547784
Year 1 Jan 09 04:00,23.39,87.51,90,-3.2,0,0,11.7,35,0,272,0.5,13.741085817136643
Year 1 Jan 09 05:00,23.39,87.51,90,-4.2,0,0,11.5,33,0,273,0.6,13.37948688874061
Year 1 Jan 09 06:00,23.39,87.51,90,-4.3,0,0,11.4,33,0,266,0.6,13.07415688
Year 1 Jan 09 07:00,23.39,87.51,90,2.2,13,19,12,51,0,267,0.7,16.41321390141113
Year 1 Jan 09 08:00,23.39,87.51,90,3.5,102,211,14.4,48,0,282,0.7,24.785912833347234
Year 1 Jan 09 09:00,23.39,87.51,90,6.7,171,404,17.2,50,0,304,0.6,31.19914675721609
Year 1 Jan 09 10:00,23.39,87.51,90,9.9,206,533,21.4,48,0,311,0.7,34.16347993722171
Year 1 Jan 09 11:00,23.39,87.51,90,3.5,223,607,23.6,27,0,305,1,33.116323176624778
Year 1 Jan 09 12:00,23.39,87.51,90,4.6,231,632,24.3,28,0,306,0.9,29.66692178
Year 1 Jan 09 13:00,23.39,87.51,90,5.3,228,628,25.1,28,0,303,0.8,28.663531451809147
Year 1 Jan 09 14:00,23.39,87.51,90,4.8,217,581,25.7,26,0.1,306,0.6,28.41292836432759
Year 1 Jan 09 15:00,23.39,87.51,90,5.2,193,490,25.6,27,0.3,314,0.3,27.81224574117099
Year 1 Jan 09 16:00,23.39,87.51,90,13.1,143,350,24.8,48,0.4,340,0.1,26.385360346816364
Year 1 Jan 09 17:00,23.39,87.51,90,11.7,57,144,22.3,51,0.3,99,0.1,24.07591555072933
Year 1 Jan 09 18:00,23.39,87.51,90,4.3,0,0,19.8,36,0.1,120,0.3,21.999433929259064
Year 1 Jan 09 19:00,23.39,87.51,90,4,0,0,18.2,39,0,128,0.3,20.75492976830461
Year 1 Jan 09 20:00,23.39,87.51,90,4,0,0,17,42,0,124,0.3,19.75209083083338
Year 1 Jan 09 21:00,23.39,87.51,90,3.8,0,0,15.7,45,0,122,0.2,18.828542483381406
Year 1 Jan 09 22:00,23.39,87.51,90,4.8,0,0,14.5,52,0,134,0.1,17.956766888480816
Year 1 Jan 09 23:00,23.39,87.51,90,6.8,0,0,13.5,64,0,212,0,17.162249826103446
Year 1 Jan 10 00:00,23.39,87.51,90,5.8,0,0,12.9,62,0,339,0.1,16.461387830234217
Year 1 Jan 10 01:00,23.39,87.51,90,2.9,0,0,13.1,50,0,335,0.4,15.933758622943686
Year 1 Jan 10 02:00,23.39,87.51,90,2,0,0,13.4,46,3.1,327,0.7,15.54320220534392
Year 1 Jan 10 03:00,23.39,87.51,90,1.3,0,0,13.3,44,6.2,334,0.8,15.171628717200563
Year 1 Jan 10 04:00,23.39,87.51,90,0.6,0,0,12.9,43,9.3,343,0.8,14.769296383588298
Year 1 Jan 10 05:00,23.39,87.51,90,0.7,0,0,12.3,45,9,346,0.7,14.526612042035062
Year 1 Jan 10 06:00,23.39,87.51,90,1,0,0,12.6,45,8.6,346,0.6,14.570153475190154
Year 1 Jan 10 07:00,23.39,87.51,90,4.6,4,2,13.2,56,8.3,351,0.7,15.125229962256907
Year 1 Jan 10 08:00,23.39,87.51,90,6.9,45,7,13.8,63,8.9,357,0.7,16.196499770161965
Year 1 Jan 10 09:00,23.39,87.51,90,9.2,79,7,14.6,70,9.4,1,0.6,17.06332136
Year 1 Jan 10 10:00,23.39,87.51,90,12,69,3,15.8,78,10,7,0.4,17.571234763198534
Year 1 Jan 10 11:00,23.39,87.51,90,14.2,87,3,17.1,83,9.1,29,0.4,18.62867782
Year 1 Jan 10 12:00,23.39,87.51,90,13.2,158,9,19.7,66,8.2,71,0.5,20.563828188856399
Year 1 Jan 10 13:00,23.39,87.51,90,12.4,214,21,21.3,57,7.3,82,0.5,22.318707452839335
Year 1 Jan 10 14:00,23.39,87.51,90,12.6,232,38,22,55,6,93,0.5,23.308374330353517
Year 1 Jan 10 15:00,23.39,87.51,90,13.6,206,54,22.2,58,4.8,107,0.6,23.418402142516614
Year 1 Jan 10 16:00,23.39,87.51,90,15.3,141,65,21.9,66,3.5,127,0.6,22.591892313277286
Year 1 Jan 10 17:00,23.39,87.51,90,14.4,48,37,20.5,68,2.6,149,0.6,20.884696399836466
Year 1 Jan 10 18:00,23.39,87.51,90,12.5,0,0,18.8,67,1.7,163,0.7,19.34172312101882
Year 1 Jan 10 19:00,23.39,87.51,90,11.7,0,0,17.2,70,0.8,178,0.6,18.273705732390654
Year 1 Jan 10 20:00,23.39,87.51,90,10.8,0,0,16.1,71,0.5,200,0.5,17.368282348079818
Year 1 Jan 10 21:00,23.39,87.51,90,10.3,0,0,14.9,74,0.3,226,0.4,16.511944038059356
Year 1 Jan 10 22:00,23.39,87.51,90,9.9,0,0,13.9,77,0,262,0.5,15.687883079100637
Year 1 Jan 10 23:00,23.39,87.51,90,9.7,0,0,13.3,79,0,289,0.6,15.006464610887594
Year 1 Jan 11 00:00,23.39,87.51,90,9.1,0,0,12.5,80,0,305,0.6,14.38262424169979
Year 1 Jan 11 01:00,23.39,87.51,90,8.2,0,0,11.7,79,0,313,0.6,13.757736877606682
Year 1 Jan 11 02:00,23.39,87.51,90,6.7,0,0,11,75,0,318,0.6,13.173301511727513
Year 1 Jan 11 03:00,23.39,87.51,90,4.9,0,0,10.3,69,0,323,0.6,12.616279606693919
Year 1 Jan 11 04:00,23.39,87.51,90,2.8,0,0,9.7,62,0,325,0.6,12.078631750339877
Year 1 Jan 11 05:00,23.39,87.51,90,0.3,0,0,9.1,54,0.5,322,0.7,11.549416478874308
Year 1 Jan 11 06:00,23.39,87.51,90,-1.8,0,0,8.6,48,1,318,0.7,11.066715090213764
Year 1 Jan 11 07:00,23.39,87.51,90,0.9,14,21,9,57,1.5,319,0.6,14.81253936950299
Year 1 Jan 11 08:00,23.39,87.51,90,1.9,101,247,11.1,53,1,320,0.6,23.577976548386518
Year 1 Jan 11 09:00,23.39,87.51,90,6.3,162,460,14.5,58,0.5,321,0.5,30.466967044372617
