1,"Building 1.eso"

"Date/Time","[1] Site Diffuse Solar Radiation Rate per Area  (W/m2)","[1] Site Direct Solar Radiation Rate per Area  (W/m2)","[1] Site Outdoor Air Drybulb Temperature  (C)","[1] Surface Inside Face Temperature  (C)","[1] Surface Outside Face Temperature  (C)","[1] Surface Inside Face Conduction Heat Transfer Rate  (W)"
"Year 1 Jan 01 17:00","135.5","102.5","24.3","21.297350394533","25.6648036352467","78.3262408996872"
"Year 1 Jan 01 18:00","44.25","17.25","23.15","21.6179652592323","23.7488688256554","98.863844375346"
"Year 1 Jan 01 19:00","0","0","22.425","21.8105445734388","22.6081324569628","108.924650200435"
"Year 1 Jan 01 20:00","0","0","21.325","21.8804907169068","21.7266991020177","107.325465905172"
"Year 1 Jan 01 21:00","0","0","20.775","21.8555434540809","21.3744101344775","99.2578688108387"
"Year 1 Jan 01 22:00","0","0","19.725","21.7754401071582","20.7040670282908","86.5448800043232"
"Year 1 Jan 01 23:00","0","0","18.8","21.658526572481","19.930643865974","73.9529403263772"
"Year 1 Jan 02 00:00","0","0","17.1","21.5109965108164","19.0701020849229","60.2501003693061"
"Year 1 Jan 02 01:00","0","0","15.775","21.3258813013819","18.4076767066247","46.8012513816858"
"Year 1 Jan 02 02:00","0","0","14.375","21.1153712493159","17.5417905317194","30.8287433703678"
"Year 1 Jan 02 03:00","0","0","14","20.8797062327516","16.7882658451457","14.502827248449"
"Year 1 Jan 02 04:00","0","0","13.55","20.6251941051161","16.2936259255448","-3.67339279184319"
"Year 1 Jan 02 05:00","0","0","13.25","20.3537291784668","15.916976550142","-21.0859610777569"
"Year 1 Jan 02 06:00","0","0","12.3","20.0779919740452","15.1499856820671","-37.4435299845076"
"Year 1 Jan 02 07:00","0","0","12.3","19.7959649999486","14.7568111551201","-51.9351225901819"
"Year 1 Jan 02 08:00","5.75","7","12.85","19.5102126074915","15.0028870175807","-66.635194242775"
"Year 1 Jan 02 09:00","30.5","197","15.4","19.2471258367211","16.1262632973288","-81.7280895404894"
"Year 1 Jan 02 10:00","54.75","744.75","18.45","19.0508099231029","18.6440271573771","-95.1665555007064"
"Year 1 Jan 02 11:00","66.75","863","22.05","18.9693035466087","21.5794809877987","-100.373278688979"
"Year 1 Jan 02 12:00","78.75","896","24.275","19.0519700421455","23.9148407682187","-94.2942780509714"
"Year 1 Jan 02 13:00","70.75","976.5","25.9","19.2932817715336","25.3504838275811","-73.4665600619351"
"Year 1 Jan 02 14:00","125.25","791.5","26.075","19.651304098469","26.2893083035854","-43.549908403781"
"Year 1 Jan 02 15:00","163","592","26.3","20.0677562150508","26.819660749655","-8.85709113716013"
"Year 1 Jan 02 16:00","210.75","256","25.65","20.505284043581","26.9124951883505","23.6712072231945"
"Year 1 Jan 02 17:00","114.5","358.75","25.1","20.9287250165616","25.7762030202422","52.4732485891702"
"Year 1 Jan 02 18:00","53.25","34.5","23.575","21.2851866288511","24.049004102033","76.6831397286466"
"Year 1 Jan 02 19:00","0","0","22.5","21.5247699517719","22.5336741311069","92.4574187924579"
"Year 1 Jan 02 20:00","0","0","21.175","21.6381270440127","21.4304575634731","96.0488800798822"
"Year 1 Jan 02 21:00","0","0","20.875","21.639137015518","20.9304091890929","91.0658982300348"
"Year 1 Jan 02 22:00","0","0","20.3","21.5706952849075","20.3519302434099","78.952789519374"
"Year 1 Jan 02 23:00","0","0","20.025","21.4584238903176","19.9250584987244","65.6317105192486"
"Year 1 Jan 03 00:00","0","0","18.65","21.3216656142168","19.1715922681883","51.4261669454347"
"Year 1 Jan 03 01:00","0","0","17.3","21.1564766235906","18.5406214684198","39.21752353866"
"Year 1 Jan 03 02:00","0","0","15.5","20.9685145195816","17.7701162130017","25.7027618630153"
"Year 1 Jan 03 03:00","0","0","14.7","20.7565688280466","17.1646053154382","11.9983243488633"
"Year 1 Jan 03 04:00","0","0","13.7","20.5281074305351","16.4962542063091","-3.50013165235841"
"Year 1 Jan 03 05:00","0","0","10.85","20.2772917348064","14.6834456846291","-17.6441289151904"
"Year 1 Jan 03 06:00","0","0","8.575","19.9820148935089","13.0489928255047","-31.3935786938866"
"Year 1 Jan 03 07:00","0","0","8.325","19.6253012675814","12.5646752645891","-50.5198104107785"
"Year 1 Jan 03 08:00","7.5","25.5","10.2","19.2247318471868","13.3519229242593","-72.6447361474764"
"Year 1 Jan 03 09:00","42.25","199.5","14.175","18.8539434089202","15.1069675076523","-96.6536121114606"
"Year 1 Jan 03 10:00","65.75","636.75","18.825","18.5906397555775","18.3561880953922","-116.537657459836"
"Year 1 Jan 03 11:00","32","1055.5","23","18.4930346114922","21.0504709148351","-124.567453561481"
"Year 1 Jan 03 12:00","60","982","25.425","18.5899500688123","23.5709588136607","-117.104125837357"
"Year 1 Jan 03 13:00","124.25","798.5","26.275","18.8505476347159","25.4790037990774","-93.2271722810548"
"Year 1 Jan 03 14:00","242","439.5","25.95","19.2348770629658","26.7563973578611","-58.1400709841202"
"Year 1 Jan 03 15:00","274.75","276.25","25.575","19.6954939866965","27.0090543143362","-18.0788493391034"
"Year 1 Jan 03 16:00","218","262.5","25.2","20.1830027424715","26.4628444316085","19.946436853322"
"Year 1 Jan 03 17:00","139.25","294.25","25.025","20.6403902763912","25.822940283009","50.9604370612808"
"Year 1 Jan 03 18:00","62.25","207.75","24.175","21.0156892520957","24.3303168580388","75.8110100271255"
"Year 1 Jan 03 19:00","0","0","22.625","21.2818313584825","22.3238095731567","92.6041588708937"
"Year 1 Jan 03 20:00","0","0","20.1","21.4121472666763","20.7332616239269","99.0194512692001"
"Year 1 Jan 03 21:00","0","0","17.45","21.4011197774832","19.0690483160499","96.120910505441"
"Year 1 Jan 03 22:00","0","0","15.225","21.2667538407635","17.7455699431969","85.2414944515352"
"Year 1 Jan 03 23:00","0","0","14.175","21.0399039329992","17.1327701403866","66.5950566832592"
"Year 1 Jan 04 00:00","0","0","14.075","20.7638704115352","16.8837226771199","42.6386241825039"
"Year 1 Jan 04 01:00","0","0","14.7","20.4760125193553","16.6214389692123","18.5430445971213"
"Year 1 Jan 04 02:00","0","0","14.975","20.2005378593467","16.5679231885338","-3.243319232149"
"Year 1 Jan 04 03:00","0","0","14.55","19.9414724145829","16.1339054809036","-20.8177695683032"
"Year 1 Jan 04 04:00","0","0","12.825","19.6970389812768","15.0501180220053","-34.5778165129187"
"Year 1 Jan 04 05:00","0","0","11.025","19.4426357344978","14.0463221456687","-46.3005263864666"
"Year 1 Jan 04 06:00","0","0","9.7","19.1581721649315","13.1559927658858","-59.2206918130228"
"Year 1 Jan 04 07:00","0","0","9.775","18.8407297622401","12.619355526639","-73.6004253981089"
"Year 1 Jan 04 08:00","7.75","37.5","11.025","18.5119712255652","12.7929709122597","-91.2024247365017"
"Year 1 Jan 04 09:00","30","347.25","14.325","18.2019753808084","14.6249771833196","-109.631592336894"
"Year 1 Jan 04 10:00","29.5","954.5","18.15","17.9723975770601","17.3130350562632","-125.577691951759"
"Year 1 Jan 04 11:00","32.5","1025.75","22.025","17.8843219696131","20.4632779317702","-130.929642160044"
"Year 1 Jan 04 12:00","18","1100","24.2","17.9770239739726","22.3616110572955","-122.648797166894"
"Year 1 Jan 04 13:00","40.25","1032.5","25.275","18.2273396414448","23.8713380997076","-98.8264938717046"
"Year 1 Jan 04 14:00","124.25","796.5","24.975","18.5827465944038","25.0249814911495","-66.6232881421691"
"Year 1 Jan 04 15:00","171.25","585.75","24.875","18.996541463215","25.4607025674212","-29.88320119129"
"Year 1 Jan 04 16:00","206.25","332","24.675","19.4336543517504","25.546642855157","4.5962997532592"
"Year 1 Jan 04 17:00","103.75","498","24.9","19.8567306961991","24.9261488756052","34.6235154341508"
"Year 1 Jan 04 18:00","61.5","227.25","24.4","20.2321796280068","23.8113600927005","57.5984278992185"
"Year 1 Jan 04 19:00","0","0","23.525","20.5142446750594","22.4573904841794","75.6365226152816"
"Year 1 Jan 04 20:00","0","0","21.575","20.6872117363517","21.2705684563327","84.5120643811795"
"Year 1 Jan 04 21:00","0","0","19.575","20.7476044961972","19.9512544885816","86.4179623540334"
"Year 1 Jan 04 22:00","0","0","17.15","20.7087033910523","18.4235716158156","80.9569618170696"
"Year 1 Jan 04 23:00","0","0","15.375","20.5715358631718","17.139273419749","70.7527478352075"
"Year 1 Jan 05 00:00","0","0","13.65","20.356931183289","16.2691422102413","53.4937749605472"
"Year 1 Jan 05 01:00","0","0","12.825","20.0849437934594","15.64101228749","32.8696228716795"
"Year 1 Jan 05 02:00","0","0","12.175","19.7859902347097","15.0979074169498","10.3867742304824"
"Year 1 Jan 05 03:00","0","0","12.075","19.4757210166371","14.5803766825293","-10.9487379971086"
"Year 1 Jan 05 04:00","0","0","11.425","19.1655027357801","14.2312167453393","-31.0285093107925"
"Year 1 Jan 05 05:00","0","0","10.6","18.8554041961363","13.2551820843973","-48.0863126701683"
"Year 1 Jan 05 06:00","0","0","9.5","18.5414575441627","12.5149372685026","-63.3088927757029"
"Year 1 Jan 05 07:00","0","0","9.275","18.2122745954309","12.2579228863116","-78.7623243179106"
"Year 1 Jan 05 08:00","1.25","0","10.275","17.8863452631733","12.5064896128408","-95.7004989661577"
"Year 1 Jan 05 09:00","12.5","217","13.075","17.5899072480175","13.7677749975181","-112.135692996707"
"Year 1 Jan 05 10:00","27.75","926","16.825","17.3668223510075","16.5946489533369","-126.163417608683"
"Year 1 Jan 05 11:00","10.25","1100","20.95","17.2755851449026","19.3365762315165","-131.556226685619"
"Year 1 Jan 05 12:00","21.5","1100","24.025","17.3572935559911","22.1602016163546","-124.840107410662"
"Year 1 Jan 05 13:00","41","1035.5","26.125","17.6092228558106","24.2064183304773","-103.534189562557"
"Year 1 Jan 05 14:00","155","713.5","26.75","17.9982943293536","26.013211048455","-70.4942756886761"
"Year 1 Jan 05 15:00","271.25","294.5","26.8","18.4797259220932","27.2765981906909","-29.6784890167332"
"Year 1 Jan 05 16:00","223.75","194","26.125","19.0196458035076","26.9525134566261","12.6982328799926"
"Year 1 Jan 05 17:00","146.5","161","25.225","19.5627873372508","25.5598055417664","50.7755970021314"
"Year 1 Jan 05 18:00","59.25","46.5","23.65","20.0240543324599","23.4857785816464","82.463531015961"
"Year 1 Jan 05 19:00","0","0","21.925","20.3371572854267","21.735389899967","103.334753345259"
"Year 1 Jan 05 20:00","0","0","19.775","20.489334100979","20.3606043651553","110.420310086625"
"Year 1 Jan 05 21:00","0","0","17.85","20.5005328554452","19.3814317479132","107.222281179049"
"Year 1 Jan 05 22:00","0","0","15.975","20.4084396560682","18.4101451965326","96.4407992517096"
"Year 1 Jan 05 23:00","0","0","14.675","20.2438399608809","17.3772358969453","81.8557745037141"
"Year 1 Jan 06 00:00","0","0","13.575","20.0311277225672","16.4781828427939","63.3655464935"
"Year 1 Jan 06 01:00","0","0","13.075","19.7799355387171","15.6782697959503","42.818004860048"
"Year 1 Jan 06 02:00","0","0","12.55","19.5030162637453","14.7519108137729","20.8235385217663"
"Year 1 Jan 06 03:00","0","0","12.25","19.2028875711377","14.061585665177","-0.730694938840708"
"Year 1 Jan 06 04:00","0","0","11.525","18.8847410836513","13.4217806346755","-22.1938285323266"
"Year 1 Jan 06 05:00","0","0","11.075","18.5536356737646","13.4647368656358","-41.8971247494047"
"Year 1 Jan 06 06:00","0","0","10.4","18.2251854422671","13.2181070550193","-59.1358105101786"
"Year 1 Jan 06 07:00","0","0","10.65","17.92121922249","12.6288971450038","-74.2678487171541"
"Year 1 Jan 06 08:00","7","15","12","17.6415709739867","13.0334757507895","-89.0993051538524"
"Year 1 Jan 06 09:00","34.25","220.5","15.025","17.3915296984827","14.7911764576982","-103.597098656558"
"Year 1 Jan 06 10:00","43.25","801.5","18.75","17.2231914741702","17.7375292826584","-115.067184308549"
"Year 1 Jan 06 11:00","18.25","1099.5","22.625","17.1971391628676","20.6886939694981","-116.902108002483"
"Year 1 Jan 06 12:00","57.5","1010","25.25","17.3512749664636","23.441873015574","-106.10436424372"
"Year 1 Jan 06 13:00","163","673.25","26.7","17.6696367414126","25.7132094261513","-79.453760837938"
"Year 1 Jan 06 14:00","253.75","407.5","26.7","18.1216826339855","27.0569679848061","-41.5063727617964"
"Year 1 Jan 06 15:00","277","229.5","26.15","18.6580144701755","27.4721870653726","2.18154269161797"
"Year 1 Jan 06 16:00","204.25","100","25.175","19.2244621113375","26.5614244696093","43.7277834064798"
"Year 1 Jan 06 17:00","109","34","24.225","19.7473649599341","25.0778095255571","79.1304911030003"
"Year 1 Jan 06 18:00","54.75","32.25","22.875","20.1502050636332","23.4477154221545","106.491852264102"
"Year 1 Jan 06 19:00","0","0","21.45","20.412184669751","21.5380961488051","121.633957531083"
"Year 1 Jan 06 20:00","0","0","19.525","20.5272951804123","20.2180755088583","124.248340966381"
"Year 1 Jan 06 21:00","0","0","17.725","20.5090420399924","18.9655439286898","117.428812527673"
"Year 1 Jan 06 22:00","0","0","15.8","20.3899626115314","17.5712974604939","103.510968739382"
"Year 1 Jan 06 23:00","0","0","14.325","20.1875316819562","16.3860263018169","85.4789766815485"
"Year 1 Jan 07 00:00","0","0","13.025","19.9225241619604","15.4235987121078","62.9581703295593"
"Year 1 Jan 07 01:00","0","0","12.475","19.6135019805542","14.892750513239","38.1205892555392"
"Year 1 Jan 07 02:00","0","0","12.1","19.2850174132137","14.7356345496161","12.600741989039"
"Year 1 Jan 07 03:00","0","0","12.075","18.9595420914005","14.3722970069817","-10.421530502388"
"Year 1 Jan 07 04:00","0","0","11.65","18.6522302939989","14.2216285445066","-30.3217426671867"
"Year 1 Jan 07 05:00","0","0","13.675","18.3622262468559","14.3776705121596","-46.5810499240764"
"Year 1 Jan 07 06:00","0","0","13.95","18.1129263470106","14.3178752974634","-62.7974752636606"
"Year 1 Jan 07 07:00","0","0","14.325","17.8924177131997","14.5687192938757","-73.5295917810595"
"Year 1 Jan 07 08:00","5.5","6","14.875","17.7079889291259","14.8211565505404","-82.6276410045789"
"Year 1 Jan 07 09:00","38","125.5","17.175","17.5625522908176","16.2869959840414","-88.9456324128849"
"Year 1 Jan 07 10:00","74.25","569","19.85","17.4864298135598","18.9305346707937","-93.7521529736235"
"Year 1 Jan 07 11:00","69.5","883.25","23.125","17.5258024869383","21.7805982631105","-90.5926360648821"
"Year 1 Jan 07 12:00","195.5","495.75","24.975","17.7206562505557","24.5134671616018","-77.2757446476811"
"Year 1 Jan 07 13:00","301","271.25","26.275","18.0616321682206","26.7790873594536","-48.81104443034"
"Year 1 Jan 07 14:00","304.25","291.5","26.15","18.5338453621414","27.5500208957749","-11.4713742869502"
"Year 1 Jan 07 15:00","281.5","211","26.225","19.0796714461209","27.5872934238263","30.1876952277022"
"Year 1 Jan 07 16:00","221.25","159.75","25.475","19.636969110273","26.9351166148996","66.9482480161278"
"Year 1 Jan 07 17:00","148.25","168.5","25.05","20.1256868998421","25.9821328780808","100.594328452484"
"Year 1 Jan 07 18:00","60","46.5","23.725","20.5171560559799","24.1616387290575","124.649350005804"
"Year 1 Jan 07 19:00","0","0","23","20.7819622799901","22.8783359939384","138.743030832762"
"Year 1 Jan 07 20:00","0","0","21.925","20.9210696386206","22.1584195319909","140.034538592781"
"Year 1 Jan 07 21:00","0","0","21.825","20.9594276601492","21.6451827977046","133.964506737637"
"Year 1 Jan 07 22:00","0","0","21.15","20.9408271304073","21.2530300130231","122.036321412956"
"Year 1 Jan 07 23:00","0","0","20.525","20.8818850798823","20.6204830954517","109.786380944031"
"Year 1 Jan 08 00:00","0","0","18.525","20.7974024590592","19.398473575778","96.7554436591444"
"Year 1 Jan 08 01:00","0","0","16.7","20.6668477348897","18.4869864314167","84.8525880723881"
"Year 1 Jan 08 02:00","0","0","14.725","20.4878310837207","17.372532353248","69.9986430442348"
"Year 1 Jan 08 03:00","0","0","14.2","20.2641529019218","16.599590959844","53.0382276430916"
"Year 1 Jan 08 04:00","0","0","13.825","20.01324985331","16.049653004868","31.7245791344425"
"Year 1 Jan 08 05:00","0","0","16.925","19.746141334809","16.7392202200713","10.0976930839113"
"Year 1 Jan 08 06:00","0","0","17.55","19.5077069332348","16.9165757765136","-12.0624945686905"
"Year 1 Jan 08 07:00","0","0","17.85","19.3029495748639","17.0572740927596","-24.989205115829"
"Year 1 Jan 08 08:00","3.5","1.25","18.6","19.1443837951375","17.1791562163273","-35.5062310193263"
"Year 1 Jan 08 09:00","29.75","129.5","20.3","19.0264917703297","18.2950982651931","-43.7358381884101"
"Year 1 Jan 08 10:00","72.25","597","22.075","18.9633251829636","20.9027126659973","-49.9806657200107"
"Year 1 Jan 08 11:00","61","890.5","23.925","19.0005962925375","23.050340195116","-48.5900596025163"
"Year 1 Jan 08 12:00","124.25","777.75","25.075","19.1661893887693","24.9130141271214","-36.203831341252"
"Year 1 Jan 08 13:00","264.25","399.75","26.05","19.4497157761146","26.9087125564114","-14.1040071485475"
"Year 1 Jan 08 14:00","181.75","626.5","26.525","19.8360577709544","27.4131199861073","14.2807286209757"
"Year 1 Jan 08 15:00","164","585.25","27.05","20.2848160245924","27.7146499162818","45.1099265812192"
"Year 1 Jan 08 16:00","214.75","211.75","27.05","20.7439929136089","28.1558851817826","73.5435115817948"
"Year 1 Jan 08 17:00","127.5","333.75","26.7","21.1710685609588","27.2736839407203","101.540380035075"
"Year 1 Jan 08 18:00","63","54","25.325","21.545655194486","25.2626170846416","124.450570690592"
"Year 1 Jan 08 19:00","0","0","23.55","21.8113594150169","23.4527439402328","139.119403906712"
"Year 1 Jan 08 20:00","0","0","21.525","21.9375401343028","22.0891387392353","141.842158411373"
"Year 1 Jan 08 21:00","0","0","20.25","21.9361711022975","20.9035250349969","134.570848999703"
"Year 1 Jan 08 22:00","0","0","19.475","21.841178129769","20.2608011617684","118.934962684481"
"Year 1 Jan 08 23:00","0","0","19.525","21.6849411346151","19.8768947450964","99.0448901089828"
"Year 1 Jan 09 00:00","0","0","19.6","21.5050058956063","19.732722573513","77.5100040050704"
"Year 1 Jan 09 01:00","0","0","19.75","21.3212614412562","19.6831057519683","57.9461971131234"
"Year 1 Jan 09 02:00","0","0","19.5","21.1509726472357","19.6546124184663","40.9610700926581"
"Year 1 Jan 09 03:00","0","0","19.25","20.9975736685523","19.6301338863079","27.6184019670302"
"Year 1 Jan 09 04:00","0","0","18.6","20.8629335023897","18.9458134959903","16.980978952401"
"Year 1 Jan 09 05:00","0","0","17.65","20.7323773289446","18.1017709645722","8.3277287783101"
"Year 1 Jan 09 06:00","0","0","15.375","20.580989213925","17.0256127609337","-0.58731905159751"
"Year 1 Jan 09 07:00","0","0","14.1","20.3873551261191","16.4448705475117","-10.0924064426748"
"Year 1 Jan 09 08:00","5","4.5","13.375","20.1621299154519","16.1598271664653","-23.2177992119852"
"Year 1 Jan 09 09:00","28.75","183.75","15.225","19.9224831332044","16.8143572199644","-36.9853935625133"
"Year 1 Jan 09 10:00","42","785.75","17.85","19.7104643794892","18.7662826823947","-51.033728115001"
"Year 1 Jan 09 11:00","2.5","1100","21.575","19.5868439911972","20.7000609748969","-61.0793701008246"
"Year 1 Jan 09 12:00","7","1100","24.025","19.5941192486889","22.7436668822571","-63.8785255575868"
"Year 1 Jan 09 13:00","74.5","953.5","26.15","19.7296923992633","24.9786109424279","-54.5228372264539"
"Year 1 Jan 09 14:00","200.5","574.25","26.775","19.9863340988405","26.9466985038368","-34.7868485651274"
"Year 1 Jan 09 15:00","132.5","735","27.625","20.3489311435671","27.3356204154883","-5.74199254547388"
"Year 1 Jan 09 16:00","127.25","646.25","27.075","20.7780972633928","27.2655429800094","25.3302788700851"
"Year 1 Jan 09 17:00","107","434","26.2","21.2053315432345","26.4167605970041","54.4142247843902"
"Year 1 Jan 09 18:00","60","42","23.525","21.5702437022352","24.351926509191","79.5917432708266"
"Year 1 Jan 09 19:00","0","0","21.05","21.8110497821476","21.9441474178413","97.9580085253539"
"Year 1 Jan 09 20:00","0","0","18.325","21.8981272431356","20.4062692407007","102.595546185905"
"Year 1 Jan 09 21:00","0","0","17.6","21.83289261813","19.4994488375516","95.9300902469971"
"Year 1 Jan 09 22:00","0","0","17.45","21.6777624253429","19.0715277980083","77.8278061360278"
"Year 1 Jan 09 23:00","0","0","18.6","21.474665324425","19.0320415203312","56.8045129831708"
"Year 1 Jan 10 00:00","0","0","18.925","21.2704611449286","19.2093778038213","34.9675243475556"
"Year 1 Jan 10 01:00","0","0","19.575","21.0800487051758","19.5083529499511","18.2283865411494"
"Year 1 Jan 10 02:00","0","0","19.2","20.9249275384572","19.0576136657069","4.87859609312385"
"Year 1 Jan 10 03:00","0","0","19.375","20.7918841663507","18.8956844236629","-4.0097937329682"
"Year 1 Jan 10 04:00","0","0","18.45","20.6678224197417","18.5010286949655","-12.3674666071221"
"Year 1 Jan 10 05:00","0","0","15.325","20.5369439942484","16.7365999635825","-18.3082898874924"
"Year 1 Jan 10 06:00","0","0","13.275","20.3646654462263","15.2752989700102","-23.9422814548465"
"Year 1 Jan 10 07:00","0","0","12.6","20.1278510588483","14.5487741327348","-36.1596953711275"
"Year 1 Jan 10 08:00","7.25","19.5","12.425","19.834074907755","14.3061678755009","-52.2906237305313"
"Year 1 Jan 10 09:00","43.5","164.5","13.825","19.5181610058862","15.2439528197748","-69.4237705294075"
"Year 1 Jan 10 10:00","69.5","593","15.875","19.2441381673554","17.3130575409412","-87.0497144211064"
"Year 1 Jan 10 11:00","29.75","1058","18.65","19.0676945088741","19.0859278566384","-97.3827150821565"
"Year 1 Jan 10 12:00","55.75","974","20.75","19.0258059270717","21.1628902999648","-98.3857066614079"
"Year 1 Jan 10 13:00","30","1078.5","22.55","19.114508957944","22.428487646894","-87.9431348998941"
"Year 1 Jan 10 14:00","63.5","1007.5","23.3","19.3150366050225","23.4961725263466","-69.8809658017235"
"Year 1 Jan 10 15:00","84.75","898.25","23.925","19.5842284681812","24.2479862493381","-45.6839122342497"
"Year 1 Jan 10 16:00","130.25","647","23.65","19.8929389618824","24.4475515771847","-20.3066819739331"
"Year 1 Jan 10 17:00","87.75","609","23.275","20.2070348658943","23.8010354837796","4.99798018737628"
"Year 1 Jan 10 18:00","66","251","22.075","20.4931125141077","22.4515108081531","24.9322273630892"
"Year 1 Jan 10 19:00","0","0","20.95","20.6975969807764","20.7604260057344","40.1146518674332"
"Year 1 Jan 10 20:00","0","0","19.725","20.7902951257974","19.8472986143264","45.9422966021694"
"Year 1 Jan 10 21:00","0","0","19.325","20.777197554855","19.3550403620071","43.5816616072055"
"Year 1 Jan 10 22:00","0","0","18.85","20.6972478358958","18.8729812301374","34.9402299194242"
"Year 1 Jan 10 23:00","0","0","18.775","20.5776886751992","18.6085015529922","24.5265220101924"
"Year 1 Jan 11 00:00","0","0","18.05","20.4406776486532","18.220012039984","12.8874906893502"
"Year 1 Jan 11 01:00","0","0","17.425","20.2913291042493","17.7607805771066","2.65209410436953"
"Year 1 Jan 11 02:00","0","0","16.475","20.1338365503249","17.1350330006565","-7.6562246949556"
"Year 1 Jan 11 03:00","0","0","16.05","19.9616650139415","16.6430935601316","-17.6609612720831"
"Year 1 Jan 11 04:00","0","0","15.175","19.7745582436968","15.9630032823909","-28.5146231854412"
"Year 1 Jan 11 05:00","0","0","12.875","19.5664596679425","14.8237572925406","-38.6698322877997"
"Year 1 Jan 11 06:00","0","0","10.4","19.3233291364183","13.380491991891","-48.8934414954488"
"Year 1 Jan 11 07:00","0","0","9.275","19.0308817995131","12.5397904427224","-61.7082497493068"
"Year 1 Jan 11 08:00","7.5","25.25","9.475","18.6909384609386","12.1354301601087","-77.8113017440567"
"Year 1 Jan 11 09:00","28.75","314.5","12.075","18.3411650805793","13.4031834767321","-97.5423707226995"
"Year 1 Jan 11 10:00","18.75","991.25","15.6","18.0416448679403","15.8789103937043","-117.625664426441"
"Year 1 Jan 11 11:00","0","1100","19.425","17.8621759218083","18.4158883424069","-129.30583965329"
"Year 1 Jan 11 12:00","10.25","1096.75","21.825","17.8470030374484","20.7285123178423","-128.50201719606"
"Year 1 Jan 11 13:00","53.75","1044.25","23.2","17.989027442986","22.7510357812552","-112.914640473509"
"Year 1 Jan 11 14:00","104.5","870","23.275","18.2625438490192","23.5775083776587","-86.1113972868793"
"Year 1 Jan 11 15:00","138.75","721","23.5","18.6173171250748","24.1363030650459","-52.8792971723257"
"Year 1 Jan 11 16:00","122","676","23.45","19.0049468896344","24.1529630504135","-20.8600756349694"
"Year 1 Jan 11 17:00","97.75","571.25","23.55","19.3813577706608","23.7997479709416","8.33085592226753"
"Year 1 Jan 11 18:00","66","273.75","22.7","19.7191242834902","22.6532658710616","31.110433019522"
"Year 1 Jan 11 19:00","0","0","21.275","19.9786317380551","20.7412033563051","48.5396095564577"
"Year 1 Jan 11 20:00","0","0","18.725","20.1174927819997","19.4487114377242","58.2203171519285"
"Year 1 Jan 11 21:00","0","0","16.35","20.1243145740305","18.0075024700491","60.1514193699445"
"Year 1 Jan 11 22:00","0","0","14.15","20.0212567857741","16.8206327792082","54.0575189730202"
"Year 1 Jan 11 23:00","0","0","13.15","19.8349687074315","15.9130114182162","40.4520745364902"
"Year 1 Jan 12 00:00","0","0","12.775","19.5940996504492","15.2834652873284","21.5376265985533"
"Year 1 Jan 12 01:00","0","0","13.45","19.3210583296066","15.0228586385605","0.893669233079567"
"Year 1 Jan 12 02:00","0","0","14.075","19.0423107307966","14.8757505999579","-19.7688097704193"
"Year 1 Jan 12 03:00","0","0","14.65","18.7713538099225","14.8069204523514","-37.0725350844348"
"Year 1 Jan 12 04:00","0","0","13.975","18.5211165833626","14.5300159335568","-51.7416378342422"
"Year 1 Jan 12 05:00","0","0","14.975","18.2911281899182","14.7084860514416","-63.5719312317471"
